date,PAR2_AD_20210614,meta
12/11/2020 0:00,-477.5211183,
12/11/2020 10:00,-485.2596872,
12/11/2020 10:30,-499.2003553,
12/11/2020 12:00,-487.1197014,
12/11/2020 13:30,-485.2355223,
12/11/2020 15:00,-486.903482,
12/11/2020 15:30,-486.903482,
12/11/2020 23:59,-492.9435167,w
12/14/2020 0:00,-500.4759117,
12/14/2020 10:00,-522.9259541,
12/14/2020 10:30,-519.6899723,
12/14/2020 12:00,-510.0614124,
12/14/2020 13:30,-496.1384011,
12/14/2020 15:00,-495.4257013,
12/14/2020 15:30,-495.4257013,
12/14/2020 23:59,-473.4724979,c
12/15/2020 0:00,-492.0937852,
12/15/2020 10:00,-479.7745416,
12/15/2020 10:30,-490.8556438,
12/15/2020 12:00,-479.4992618,
12/15/2020 13:30,-498.8386769,
12/15/2020 15:00,-524.415869,
12/15/2020 15:30,-524.415869,
12/15/2020 23:59,-515.7985962,c
12/16/2020 0:00,-507.4910024,
12/16/2020 10:00,-482.8880171,
12/16/2020 10:30,-481.0860468,
12/16/2020 12:00,-476.3332245,
12/16/2020 13:30,-467.624806,
12/16/2020 15:00,-465.2124272,
12/16/2020 15:30,-465.2124272,
12/16/2020 23:59,-464.305961,c
12/17/2020 0:00,-478.6616717,
12/17/2020 10:00,-448.0934242,
12/17/2020 10:30,-457.0624468,
12/17/2020 12:00,-424.2722927,
12/17/2020 13:30,-418.2023938,
12/17/2020 15:00,-405.4323924,
12/17/2020 15:30,-405.4323924,
12/17/2020 23:59,-411.4417964,c
12/18/2020 0:00,-424.0957047,
12/18/2020 10:00,-400.2569575,
12/18/2020 10:30,-403.4404803,
12/18/2020 12:00,-402.7449531,
12/18/2020 13:30,-403.8930842,
12/18/2020 15:00,-416.676537,
12/18/2020 15:30,-416.676537,q
12/18/2020 23:59,-401.0271088,w
12/21/2020 0:00,-364.0223772,
12/21/2020 10:00,-384.0787922,
12/21/2020 10:30,-367.8252148,
12/21/2020 12:00,-359.8666785,
12/21/2020 13:30,-368.1062816,
12/21/2020 15:00,-350.8142616,
12/21/2020 15:30,-350.8142616,
12/21/2020 23:59,-333.1295462,c
12/22/2020 0:00,-306.9638374,
12/22/2020 10:00,-311.4969128,
12/22/2020 10:30,-324.0008324,
12/22/2020 12:00,-334.1340037,
12/22/2020 13:30,-329.7188104,
12/22/2020 15:00,-311.4346078,
12/22/2020 15:30,-311.4346078,
12/22/2020 23:59,-276.1371282,c
12/23/2020 0:00,-304.9107089,
12/23/2020 10:00,-304.8334848,
12/23/2020 10:30,-294.012537,
12/23/2020 12:00,-311.0369098,
12/23/2020 13:30,-306.3573693,
12/23/2020 15:00,-303.2511249,
12/23/2020 15:30,-303.2511249,
12/23/2020 23:59,-325.4068318,c
12/24/2020 0:00,-328.6885637,
12/24/2020 10:00,-352.9935062,
12/24/2020 10:30,-354.2521984,
12/24/2020 12:00,-356.62822,
12/24/2020 13:30,-356.62822,
12/24/2020 15:00,-356.62822,
12/24/2020 15:30,-356.62822,
12/24/2020 23:59,-365.6943066,c
12/25/2020 0:00,-365.6943066,
12/25/2020 10:00,-365.6943066,
12/25/2020 10:30,-365.6943066,
12/25/2020 12:00,-365.6943066,
12/25/2020 13:30,-365.6943066,
12/25/2020 15:00,-365.6943066,
12/25/2020 15:30,-365.6943066,
12/25/2020 23:59,-365.6943066,w
12/28/2020 0:00,-371.3380345,
12/28/2020 10:00,-343.5188056,
12/28/2020 10:30,-344.1086892,
12/28/2020 12:00,-338.8531856,
12/28/2020 13:30,-357.0732644,
12/28/2020 15:00,-347.2607845,
12/28/2020 15:30,-347.2607845,
12/28/2020 23:59,-313.722628,c
12/29/2020 0:00,-314.9778468,
12/29/2020 10:00,-318.0475687,
12/29/2020 10:30,-316.1823533,
12/29/2020 12:00,-291.5864942,
12/29/2020 13:30,-304.1803169,
12/29/2020 15:00,-298.0258005,
12/29/2020 15:30,-298.0258005,
12/29/2020 23:59,-309.2975992,c
12/30/2020 0:00,-313.1181274,
12/30/2020 10:00,-332.6297125,
12/30/2020 10:30,-335.6686337,
12/30/2020 12:00,-319.6705775,
12/30/2020 13:30,-345.3839733,
12/30/2020 15:00,-359.6203851,
12/30/2020 15:30,-359.6203851,
12/30/2020 23:59,-373.5840446,c
12/31/2020 0:00,-378.3256592,
12/31/2020 10:00,-364.5409241,
12/31/2020 10:30,-372.090481,
12/31/2020 12:00,-372.5006583,
12/31/2020 13:30,-385.7415413,
12/31/2020 15:00,-374.7017264,
12/31/2020 15:30,-374.7017264,
12/31/2020 23:59,-370.6198638,c
1/1/2021 0:00,-370.6198638,
1/1/2021 10:00,-370.6198638,
1/1/2021 10:30,-370.6198638,
1/1/2021 12:00,-370.6198638,
1/1/2021 13:30,-370.6198638,
1/1/2021 15:00,-370.6198638,
1/1/2021 15:30,-370.6198638,
1/1/2021 23:59,-370.6198638,w
1/4/2021 0:00,-343.4184864,
1/4/2021 10:00,-378.228596,
1/4/2021 10:30,-371.5808381,
1/4/2021 12:00,-358.1612333,
1/4/2021 13:30,-378.7113122,
1/4/2021 15:00,-366.9924822,
1/4/2021 15:30,-366.9924822,
1/4/2021 23:59,-361.9528518,c
1/5/2021 0:00,-374.5119235,
1/5/2021 10:00,-394.4311061,
1/5/2021 10:30,-396.8903131,
1/5/2021 12:00,-405.4550452,
1/5/2021 13:30,-402.8429562,
1/5/2021 15:00,-399.2194437,
1/5/2021 15:30,-399.2194437,
1/5/2021 23:59,-408.4207236,c
1/6/2021 0:00,-397.1646412,
1/6/2021 10:00,-391.341779,
1/6/2021 10:30,-404.6694514,
1/6/2021 12:00,-421.0809738,
1/6/2021 13:30,-443.7353264,
1/6/2021 15:00,-446.5603708,
1/6/2021 15:30,-446.5603708,
1/6/2021 23:59,-453.9871903,c
1/7/2021 0:00,-435.5291534,
1/7/2021 10:00,-454.2978421,
1/7/2021 10:30,-466.8623612,
1/7/2021 12:00,-460.5983409,
1/7/2021 13:30,-458.7441398,
1/7/2021 15:00,-451.2112184,
1/7/2021 15:30,-451.2112184,
1/7/2021 23:59,-448.1458883,c
1/8/2021 0:00,-454.8728987,
1/8/2021 10:00,-474.570934,
1/8/2021 10:30,-489.8966471,
1/8/2021 12:00,-497.9339404,
1/8/2021 13:30,-488.5018844,
1/8/2021 15:00,-481.6176638,
1/8/2021 15:30,-481.6176638,
1/8/2021 23:59,-487.4274763,w
1/11/2021 0:00,-481.3400638,
1/11/2021 10:00,-462.1377773,
1/11/2021 10:30,-468.7307003,
1/11/2021 12:00,-469.2482757,
1/11/2021 13:30,-460.8836896,
1/11/2021 15:00,-456.6854772,
1/11/2021 15:30,-456.6854772,
1/11/2021 23:59,-458.3712341,c
1/12/2021 0:00,-447.3213462,
1/12/2021 10:00,-476.5932304,
1/12/2021 10:30,-490.2170454,
1/12/2021 12:00,-497.5080162,
1/12/2021 13:30,-477.7913081,
1/12/2021 15:00,-471.2503695,
1/12/2021 15:30,-471.2503695,
1/12/2021 23:59,-465.7128246,c
1/13/2021 0:00,-444.3602933,
1/13/2021 10:00,-411.0165925,
1/13/2021 10:30,-412.0173809,
1/13/2021 12:00,-416.2770371,
1/13/2021 13:30,-431.2010152,
1/13/2021 15:00,-425.3757978,
1/13/2021 15:30,-425.3757978,
1/13/2021 23:59,-409.5963285,c
1/14/2021 0:00,-403.0827897,
1/14/2021 10:00,-431.6550181,
1/14/2021 10:30,-443.2725095,
1/14/2021 12:00,-456.1308838,
1/14/2021 13:30,-435.3115275,
1/14/2021 15:00,-420.4321097,
1/14/2021 15:30,-420.4321097,
1/14/2021 23:59,-417.2664755,c
1/15/2021 0:00,-391.4897384,
1/15/2021 10:00,-385.8919937,
1/15/2021 10:30,-401.6073351,
1/15/2021 12:00,-376.6961191,
1/15/2021 13:30,-392.9268253,
1/15/2021 15:00,-402.6154381,
1/15/2021 15:30,-402.6154381,
1/15/2021 23:59,-397.8283033,w
1/18/2021 0:00,-397.8283033,
1/18/2021 10:00,-397.8283033,
1/18/2021 10:30,-397.8283033,
1/18/2021 12:00,-397.8283033,
1/18/2021 13:30,-397.8283033,
1/18/2021 15:00,-397.8283033,
1/18/2021 15:30,-397.8283033,
1/18/2021 23:59,-397.8283033,c
1/19/2021 0:00,-367.8856268,
1/19/2021 10:00,-385.8675771,
1/19/2021 10:30,-386.5390526,
1/19/2021 12:00,-381.097296,
1/19/2021 13:30,-370.9513961,
1/19/2021 15:00,-367.2869384,
1/19/2021 15:30,-367.2869384,
