date,R2_STAY_HEDGED_2020_Q4,meta
2020-10-09 00:00:00,-521.5575702305282,
2020-10-09 10:00:00,-529.1194808987843,
2020-10-09 10:30:00,-539.7521654081247,
2020-10-09 12:00:00,-538.6551829538653,
2020-10-09 13:30:00,-542.4643540671909,
2020-10-09 15:00:00,-534.3476085221555,
2020-10-09 15:30:30,-534.3476085221555,
2020-10-09 23:59:59,-535.0854905470042,w
2020-10-12 00:00:00,-508.26543303801736,
2020-10-12 10:00:00,-518.7837194000313,
2020-10-12 10:30:00,-493.77541105864293,
2020-10-12 12:00:00,-493.6904858389885,
2020-10-12 13:30:00,-499.3460504636355,
2020-10-12 15:00:00,-531.7168907477544,
2020-10-12 15:30:30,-531.7168907477544,
2020-10-12 23:59:59,-517.817476310589,c
2020-10-13 00:00:00,-538.4893161391574,
2020-10-13 10:00:00,-525.2627460898257,
2020-10-13 10:30:00,-540.8135976650237,
2020-10-13 12:00:00,-514.0764063562674,
2020-10-13 13:30:00,-518.4538405167464,
2020-10-13 15:00:00,-519.5974738907967,
2020-10-13 15:30:30,-519.5974738907967,
2020-10-13 23:59:59,-522.2853721383744,c
2020-10-14 00:00:00,-516.2859877780693,
2020-10-14 10:00:00,-527.1818657420449,
2020-10-14 10:30:00,-528.8972165279315,
2020-10-14 12:00:00,-582.04522860715,
2020-10-14 13:30:00,-582.7162092014805,
2020-10-14 15:00:00,-603.498111157437,
2020-10-14 15:30:30,-603.498111157437,
2020-10-14 23:59:59,-589.3665545456056,c
2020-10-15 00:00:00,-619.2672019670417,
2020-10-15 10:00:00,-560.9487445131967,
2020-10-15 10:30:00,-550.0173073270771,
2020-10-15 12:00:00,-506.3837194175517,
2020-10-15 13:30:00,-484.6571288349628,
2020-10-15 15:00:00,-456.8468038174624,
2020-10-15 15:30:30,-456.8468038174624,
2020-10-15 23:59:59,-455.569396975347,c
2020-10-16 00:00:00,-445.41432883363404,
2020-10-16 10:00:00,-471.6317787550811,
2020-10-16 10:30:00,-474.4133977905017,
2020-10-16 12:00:00,-451.1627794907713,
2020-10-16 13:30:00,-462.2415294011721,
2020-10-16 15:00:00,-458.4626402560498,
2020-10-16 15:30:30,-458.4626402560498,
2020-10-16 23:59:59,-462.61414827610315,w
2020-10-19 00:00:00,-449.473042947639,
2020-10-19 10:00:00,-435.33818698007553,
2020-10-19 10:30:00,-432.1850274265071,
2020-10-19 12:00:00,-438.8352175402206,
2020-10-19 13:30:00,-419.92520896491806,
2020-10-19 15:00:00,-455.15897861173926,
2020-10-19 15:30:30,-455.15897861173926,
2020-10-19 23:59:59,-474.86888257757755,c
2020-10-20 00:00:00,-435.9181529785865,
2020-10-20 10:00:00,-454.58765974911057,
2020-10-20 10:30:00,-502.52517672774457,
2020-10-20 12:00:00,-513.1103892234132,
2020-10-20 13:30:00,-471.95105529798957,
2020-10-20 15:00:00,-480.12928801483986,
2020-10-20 15:30:30,-480.12928801483986,
2020-10-20 23:59:59,-506.7852263755017,c
2020-10-21 00:00:00,-488.95906463108304,
2020-10-21 10:00:00,-500.33947268556585,
2020-10-21 10:30:00,-507.1416463958394,
2020-10-21 12:00:00,-516.380146647879,
2020-10-21 13:30:00,-516.8338836540956,
2020-10-21 15:00:00,-508.36624526657897,
2020-10-21 15:30:30,-508.36624526657897,
2020-10-21 23:59:59,-537.8568613011143,c
2020-10-22 00:00:00,-512.9744438207435,
2020-10-22 10:00:00,-521.1956926430553,
2020-10-22 10:30:00,-536.9953855797244,
2020-10-22 12:00:00,-530.4560999075493,
2020-10-22 13:30:00,-512.3247481269582,
2020-10-22 15:00:00,-501.704217985322,
2020-10-22 15:30:30,-501.704217985322,
2020-10-22 23:59:59,-488.97918084957564,c
2020-10-23 00:00:00,-462.61898119505076,
2020-10-23 10:00:00,-475.6605971731419,
2020-10-23 10:30:00,-480.0127935940691,
2020-10-23 12:00:00,-492.4455552149757,
2020-10-23 13:30:00,-453.70471055445705,
2020-10-23 15:00:00,-440.19709993303786,
2020-10-23 15:30:30,-440.19709993303786,
2020-10-23 23:59:59,-437.27930961813854,w
2020-10-26 00:00:00,-469.2701913730325,
2020-10-26 10:00:00,-434.5111337554763,
2020-10-26 10:30:00,-467.42150427153547,
2020-10-26 12:00:00,-494.7216868514479,
2020-10-26 13:30:00,-537.8318707450458,
2020-10-26 15:00:00,-521.8863748563845,
2020-10-26 15:30:30,-521.8863748563845,
2020-10-26 23:59:59,-514.0135754780404,c
2020-10-27 00:00:00,-478.95257556594606,
2020-10-27 10:00:00,-488.6971114903736,
2020-10-27 10:30:00,-478.5190382222304,
2020-10-27 12:00:00,-473.3819916973862,
2020-10-27 13:30:00,-449.44076289645454,
2020-10-27 15:00:00,-474.70919376737083,
2020-10-27 15:30:30,-474.70919376737083,
2020-10-27 23:59:59,-473.4656837181842,c
2020-10-28 00:00:00,-550.2782618105507,
2020-10-28 10:00:00,-546.2608430523624,
2020-10-28 10:30:00,-569.0281028593226,
2020-10-28 12:00:00,-572.6239616654007,
2020-10-28 13:30:00,-569.5766582771516,
2020-10-28 15:00:00,-554.5593829619838,
2020-10-28 15:30:30,-554.5593829619838,
2020-10-28 23:59:59,-572.9487403283124,c
2020-10-29 00:00:00,-533.6044649548844,
2020-10-29 10:00:00,-560.8245588789155,
2020-10-29 10:30:00,-540.2985282335494,
2020-10-29 12:00:00,-562.5613271680759,
2020-10-29 13:30:00,-543.5739269868973,
2020-10-29 15:00:00,-519.6545546355187,
2020-10-29 15:30:30,-519.6545546355187,
2020-10-29 23:59:59,-512.3255459987472,c
2020-10-30 00:00:00,-515.0618914351658,
2020-10-30 10:00:00,-554.4802041799362,
2020-10-30 10:30:00,-552.0890050752487,
2020-10-30 12:00:00,-563.0907891137754,
2020-10-30 13:30:00,-550.9752926016085,
2020-10-30 15:00:00,-569.9323419557172,
2020-10-30 15:30:30,-569.9323419557172,
2020-10-30 23:59:59,-579.7655089389214,w
2020-11-02 00:00:00,-564.6616529601529,
2020-11-02 10:00:00,-509.76578522720183,
2020-11-02 10:30:00,-532.143712176754,
2020-11-02 12:00:00,-549.3799711509632,
2020-11-02 13:30:00,-624.4764832602168,
2020-11-02 15:00:00,-574.9948696452266,
2020-11-02 15:30:30,-574.9948696452266,
2020-11-02 23:59:59,-553.3302559781778,c
2020-11-03 00:00:00,-507.71752760439676,
2020-11-03 10:00:00,-512.3137117885321,
2020-11-03 10:30:00,-544.2220517187579,
2020-11-03 12:00:00,-552.1626617265838,
2020-11-03 13:30:00,-516.5846729532091,
2020-11-03 15:00:00,-487.6656235082032,
2020-11-03 15:30:30,-487.6656235082032,
2020-11-03 23:59:59,-504.14594319051184,c
2020-11-04 00:00:00,-512.1522767290821,
2020-11-04 10:00:00,-529.4566399489327,
2020-11-04 10:30:00,-525.7623353084232,
