date,JPDIV_2012,meta
2012-03-16 00:00:00,-15.962053175312281,
2012-03-16 10:00:00,-2.881014669943452,
2012-03-16 10:30:00,-2.9413797008359435,
2012-03-16 12:00:00,-9.622986836246252,
2012-03-16 13:30:00,-11.729608633233308,
2012-03-16 15:00:00,-16.139597383823396,
2012-03-16 15:30:30,-16.139597383823396,
2012-03-16 23:59:59,-21.202530044227835,w
2012-03-19 00:00:00,-25.732830079108478,
2012-03-19 10:00:00,-32.5367429266268,
2012-03-19 10:30:00,-33.18968683643997,
2012-03-19 12:00:00,-33.00629719207406,
2012-03-19 13:30:00,-41.40810791616141,
2012-03-19 15:00:00,-36.22736791189909,
2012-03-19 15:30:30,-36.22736791189909,
2012-03-19 23:59:59,-23.533375781075357,c
2012-03-20 00:00:00,-54.09436138786853,
2012-03-20 10:00:00,-50.721021426219345,
2012-03-20 10:30:00,-41.425644223732945,
2012-03-20 12:00:00,-48.81837567725599,
2012-03-20 13:30:00,-46.12764303126455,
2012-03-20 15:00:00,-53.822199639250634,
2012-03-20 15:30:30,-53.822199639250634,
2012-03-20 23:59:59,-58.11479982348025,c
2012-03-21 00:00:00,-105.18155138565122,
2012-03-21 10:00:00,-104.9467742529267,
2012-03-21 10:30:00,-92.81068971431255,
2012-03-21 12:00:00,-88.48147267293035,
2012-03-21 13:30:00,-93.19439459343911,
2012-03-21 15:00:00,-88.13146193303466,
2012-03-21 15:30:30,-88.13146193303466,
2012-03-21 23:59:59,-76.97479325914442,c
2012-03-22 00:00:00,-47.77169367751956,
2012-03-22 10:00:00,-50.64101747575521,
2012-03-22 10:30:00,-36.22547468864739,
2012-03-22 12:00:00,-16.15713369139433,
2012-03-22 13:30:00,-30.891425478450657,
2012-03-22 15:00:00,-34.21525547084153,
2012-03-22 15:30:30,-34.21525547084153,
2012-03-22 23:59:59,-33.73985576953471,c
2012-03-23 00:00:00,-62.57094134374857,
2012-03-23 10:00:00,-50.200079672411086,
2012-03-23 10:30:00,-36.38024787090242,
2012-03-23 12:00:00,-51.08195527909219,
2012-03-23 13:30:00,-57.089841906251905,
2012-03-23 15:00:00,-53.241102243293525,
2012-03-23 15:30:30,-53.241102243293525,
2012-03-23 23:59:59,-49.71883453524351,w
2012-03-26 00:00:00,-70.48566149481238,
2012-03-26 10:00:00,-73.88761791857183,
2012-03-26 10:30:00,-73.44083467937409,
2012-03-26 12:00:00,-80.37899712212027,
2012-03-26 13:30:00,-70.95521576026798,
2012-03-26 15:00:00,-77.0844606154549,
2012-03-26 15:30:30,-77.0844606154549,
2012-03-26 23:59:59,-84.9181298723191,c
2012-03-27 00:00:00,-35.480225239470606,
2012-03-27 10:00:00,-44.271586278541086,
2012-03-27 10:30:00,-36.48825756630182,
2012-03-27 12:00:00,-41.40226248030722,
2012-03-27 13:30:00,-32.58228497913063,
2012-03-27 15:00:00,-34.38634352631748,
2012-03-27 15:30:30,-34.38634352631748,
2012-03-27 23:59:59,-32.43920266858756,c
2012-03-28 00:00:00,-12.754566550459264,
2012-03-28 10:00:00,-14.8278641283381,
2012-03-28 10:30:00,-18.676603791295886,
2012-03-28 12:00:00,6.294051248247028,
2012-03-28 13:30:00,3.155488419321775,
2012-03-28 15:00:00,1.322813410027027,
2012-03-28 15:30:30,1.322813410027027,
2012-03-28 23:59:59,4.701998807533384,c
2012-03-29 00:00:00,19.43232267783165,
2012-03-29 10:00:00,24.730032470960616,
2012-03-29 10:30:00,28.011677610428332,
2012-03-29 12:00:00,24.518026364488602,
2012-03-29 13:30:00,12.502253110163212,
2012-03-29 15:00:00,7.8002543026316165,
2012-03-29 15:30:30,7.8002543026316165,
2012-03-29 23:59:59,5.853113444902301,c
2012-03-30 00:00:00,8.379039697836637,
2012-03-30 10:00:00,7.46040764150083,
2012-03-30 10:30:00,9.644620183644294,
2012-03-30 12:00:00,4.0549003335714335,
2012-03-30 13:30:00,-11.603451913088561,
2012-03-30 15:00:00,-15.80727999306202,
2012-03-30 15:30:30,-15.80727999306202,
2012-03-30 23:59:59,0.0,a
2012-04-02 00:00:00,-23.447526394761802,
2012-04-02 10:00:00,-25.549440434749123,
2012-04-02 10:30:00,-30.308672166498305,
2012-04-02 12:00:00,-36.92919536964834,
2012-04-02 13:30:00,-30.006018181578515,
