date,XOP_2022_Q4,meta
2022-11-25 15:00:00,629.2293122002138,
2022-11-25 15:30:30,629.2293122002138,
2022-11-25 23:59:59,595.9062680743359,w
2022-11-28 00:00:00,485.22140615098897,
2022-11-28 10:00:00,498.48406841299357,
2022-11-28 10:30:00,517.2976815005422,
2022-11-28 12:00:00,546.9461595147104,
2022-11-28 13:30:00,537.7044154927357,
2022-11-28 15:00:00,552.7031903044403,
2022-11-28 15:30:30,552.7031903044403,
2022-11-28 23:59:59,543.0297338874816,c
2022-11-29 00:00:00,589.1290741656585,
2022-11-29 10:00:00,623.0926519694108,
2022-11-29 10:30:00,629.8779311266153,
2022-11-29 12:00:00,570.565047390281,
2022-11-29 13:30:00,583.5986844720474,
2022-11-29 15:00:00,606.6947060520592,
2022-11-29 15:30:30,606.6947060520592,
2022-11-29 23:59:59,634.9922450409354,c
2022-11-30 00:00:00,671.8846224903054,
2022-11-30 10:00:00,617.2635678105698,
2022-11-30 10:30:00,584.8077357809811,
2022-11-30 12:00:00,605.970287372556,
2022-11-30 13:30:00,574.6750131083804,
2022-11-30 15:00:00,630.1738396314254,
2022-11-30 15:30:30,630.1738396314254,s
2022-11-30 23:59:59,659.1352789504731,c
2022-12-01 00:00:00,717.1329486909076,
2022-12-01 10:00:00,699.592592124975,
2022-12-01 10:30:00,715.043148234728,
2022-12-01 12:00:00,636.1674493683381,
2022-12-01 13:30:00,622.0497954891243,
2022-12-01 15:00:00,593.7744116788072,
2022-12-01 15:30:30,593.7744116788072,
2022-12-01 23:59:59,576.2804987142495,c
2022-12-02 00:00:00,514.3379033269612,
2022-12-02 10:00:00,502.0674399744903,
2022-12-02 10:30:00,517.5275907276714,
2022-12-02 12:00:00,557.1192887239367,
2022-12-02 13:30:00,575.3033028211489,
2022-12-02 15:00:00,627.2926153454632,
2022-12-02 15:30:30,627.2926153454632,
2022-12-02 23:59:59,615.3825061520088,w
2022-12-05 00:00:00,598.9649003843183,
2022-12-05 10:00:00,608.7183246736954,
2022-12-05 10:30:00,559.5694208399041,
2022-12-05 12:00:00,475.65900252481924,
2022-12-05 13:30:00,386.7774522711252,
2022-12-05 15:00:00,330.76550105963133,
2022-12-05 15:30:30,330.76550105963133,
2022-12-05 23:59:59,340.19386848172735,c
2022-12-06 00:00:00,323.4759396095651,
2022-12-06 10:00:00,284.43238482940615,
2022-12-06 10:30:00,268.1351049713676,
2022-12-06 12:00:00,346.00359898030865,
2022-12-06 13:30:00,306.7440516101392,
2022-12-06 15:00:00,313.6159849432411,
2022-12-06 15:30:30,313.6159849432411,
2022-12-06 23:59:59,289.08570806422676,c
2022-12-07 00:00:00,273.5614177227367,
2022-12-07 10:00:00,242.50616929176567,
2022-12-07 10:30:00,218.28081941145592,
2022-12-07 12:00:00,177.6043532079202,
2022-12-07 13:30:00,210.12707847632691,
2022-12-07 15:00:00,192.5802965293442,
2022-12-07 15:30:30,192.5802965293442,
2022-12-07 23:59:59,191.9490601424809,c
2022-12-08 00:00:00,240.62502153266496,
2022-12-08 10:00:00,219.81073653388012,
2022-12-08 10:30:00,222.35228500934454,
2022-12-08 12:00:00,197.77649442568645,
2022-12-08 13:30:00,165.45897005885126,
2022-12-08 15:00:00,143.8347402776285,
2022-12-08 15:30:30,143.8347402776285,
2022-12-08 23:59:59,130.4911708430227,c
2022-12-09 00:00:00,166.2021572882377,
2022-12-09 10:00:00,131.65665686820284,
2022-12-09 10:30:00,110.19172343288301,
2022-12-09 12:00:00,71.14975720271332,
2022-12-09 13:30:00,7.498729931458001,
2022-12-09 15:00:00,24.45170764745626,
2022-12-09 15:30:30,24.45170764745626,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,84.42896165262437,
2022-12-12 10:00:00,187.74826126468088,
2022-12-12 10:30:00,223.80871540387307,
2022-12-12 12:00:00,162.5373663192595,
2022-12-12 13:30:00,125.56023983242767,
2022-12-12 15:00:00,150.45649662296591,
2022-12-12 15:30:30,150.45649662296591,
2022-12-12 23:59:59,134.44187660299076,c
2022-12-13 00:00:00,256.01177084797473,
2022-12-13 10:00:00,291.8384900414112,
2022-12-13 10:30:00,207.00433489219404,
2022-12-13 12:00:00,183.57120319233172,
2022-12-13 13:30:00,196.6498359022894,
2022-12-13 15:00:00,194.91117573382735,
2022-12-13 15:30:30,194.91117573382735,
2022-12-13 23:59:59,198.3597233927362,c
2022-12-14 00:00:00,224.2807631436499,
2022-12-14 10:00:00,277.85512802794256,
2022-12-14 10:30:00,208.08885418378213,
2022-12-14 12:00:00,205.01509055047927,
2022-12-14 13:30:00,223.12835871928337,
2022-12-14 15:00:00,187.04676748645534,
2022-12-14 15:30:30,187.04676748645534,
2022-12-14 23:59:59,158.5812795074562,c
2022-12-15 00:00:00,157.19516409171956,
2022-12-15 10:00:00,256.5656307782647,
2022-12-15 10:30:00,290.33736632094633,
2022-12-15 12:00:00,212.15977150792378,
2022-12-15 13:30:00,284.6131761273691,
2022-12-15 15:00:00,281.3098374206538,
2022-12-15 15:30:30,281.3098374206538,
2022-12-15 23:59:59,284.8829085076254,c
2022-12-16 00:00:00,233.87580878417884,
2022-12-16 10:00:00,232.29896188141083,
2022-12-16 10:30:00,203.22971602506368,
2022-12-16 12:00:00,86.1945145019854,
2022-12-16 13:30:00,132.6904812672601,
2022-12-16 15:00:00,139.30346185965254,
2022-12-16 15:30:30,139.30346185965254,
2022-12-16 23:59:59,152.82161284330186,e
2022-12-19 00:00:00,80.7771136843653,
2022-12-19 10:00:00,-94.76416322341356,
2022-12-19 10:30:00,-112.98512371011839,
2022-12-19 12:00:00,-89.29795998032523,
2022-12-19 13:30:00,-142.77737262602886,
2022-12-19 15:00:00,-150.64089916170997,
2022-12-19 15:30:30,-150.64089916170997,
2022-12-19 23:59:59,-133.77171647388832,c
2022-12-20 00:00:00,-167.5437185436831,
2022-12-20 10:00:00,-154.87462161172698,
2022-12-20 10:30:00,-122.20292563806106,
2022-12-20 12:00:00,-111.99766678786318,
2022-12-20 13:30:00,-102.38639246502089,
2022-12-20 15:00:00,-96.34197308760167,
2022-12-20 15:30:30,-96.34197308760167,
2022-12-20 23:59:59,-64.56941036250691,c
2022-12-21 00:00:00,-3.5831860757725735,
2022-12-21 10:00:00,-171.60484400677478,
2022-12-21 10:30:00,-145.98194208779796,
2022-12-21 12:00:00,-127.20617192336658,
2022-12-21 13:30:00,-147.5743265125884,
2022-12-21 15:00:00,-110.06637341237274,
2022-12-21 15:30:30,-110.06637341237274,
2022-12-21 23:59:59,-123.05409853186575,c
2022-12-22 00:00:00,-151.38770183370434,
2022-12-22 10:00:00,-181.89702745055592,
2022-12-22 10:30:00,-182.37897427640428,
2022-12-22 12:00:00,-250.22006109617814,
2022-12-22 13:30:00,-287.7562590425023,
2022-12-22 15:00:00,-245.95396197315677,
2022-12-22 15:30:30,-245.95396197315677,
2022-12-22 23:59:59,-250.9662095835024,c
2022-12-23 00:00:00,-209.7303043598722,
2022-12-23 10:00:00,-232.2170361519734,
2022-12-23 10:30:00,-185.62370604314128,
2022-12-23 12:00:00,-192.49110151485138,
2022-12-23 13:30:00,-185.82495494272098,
2022-12-23 15:00:00,-175.88716715977398,
2022-12-23 15:30:30,-175.88716715977398,
2022-12-23 23:59:59,-136.61114824677543,w
2022-12-26 00:00:00,-136.61114824677543,
2022-12-26 10:00:00,-136.61114824677543,
2022-12-26 10:30:00,-136.61114824677543,
2022-12-26 12:00:00,-136.61114824677543,
2022-12-26 13:30:00,-136.61114824677543,
2022-12-26 15:00:00,-136.61114824677543,
2022-12-26 15:30:30,-136.61114824677543,
2022-12-26 23:59:59,-136.61114824677543,c
2022-12-27 00:00:00,-112.95361188282368,
2022-12-27 10:00:00,-136.05157086630516,
2022-12-27 10:30:00,-121.43232105094012,
2022-12-27 12:00:00,-174.45848066875624,
2022-12-27 13:30:00,-178.78342911378877,
2022-12-27 15:00:00,-188.39751633714286,
2022-12-27 15:30:30,-188.39751633714286,
2022-12-27 23:59:59,-163.17005651690397,c
2022-12-28 00:00:00,-213.13360055179146,
2022-12-28 10:00:00,-289.1882954007515,
2022-12-28 10:30:00,-329.70154118616574,
2022-12-28 12:00:00,-338.5265880366669,
2022-12-28 13:30:00,-322.3694020909893,
2022-12-28 15:00:00,-318.78637856905425,
2022-12-28 15:30:30,-318.78637856905425,
2022-12-28 23:59:59,-347.02707300547036,c
2022-12-29 00:00:00,-366.49937011565726,
2022-12-29 10:00:00,-291.9389696161493,
2022-12-29 10:30:00,-324.78869338028835,
2022-12-29 12:00:00,-303.44612097898016,
2022-12-29 13:30:00,-303.97794472812893,
2022-12-29 15:00:00,-322.32796933508826,
2022-12-29 15:30:30,-322.32796933508826,
2022-12-29 23:59:59,-308.9824822418591,c
2022-12-30 00:00:00,-368.211826388042,
2022-12-30 10:00:00,-374.9694366527219,
2022-12-30 10:30:00,-382.4695927045773,
2022-12-30 12:00:00,-379.19338931891184,
2022-12-30 13:30:00,-402.7866327956399,
2022-12-30 15:00:00,-398.4055036601576,
2022-12-30 15:30:30,-398.4055036601576,
2022-12-30 23:59:59,-355.62073285739825,w
