date,INTEL_STY_2022_Q3,meta
2022-08-09 00:00:00,12.9871665343789,
2022-08-09 10:00:00,52.68193912998993,
2022-08-09 10:30:00,50.734467636563465,
2022-08-09 12:00:00,55.23060496229249,
2022-08-09 13:30:00,55.53336804231449,
2022-08-09 15:00:00,57.75656832629605,
2022-08-09 15:30:30,57.75656832629605,
2022-08-09 23:59:59,56.99154987770012,c
2022-08-10 00:00:00,47.45709128976981,
2022-08-10 10:00:00,59.92448662620535,
2022-08-10 10:30:00,70.75814617771152,
2022-08-10 12:00:00,40.700575345470895,
2022-08-10 13:30:00,34.06939617957727,
2022-08-10 15:00:00,30.812316320217832,
2022-08-10 15:30:30,30.812316320217832,
2022-08-10 23:59:59,27.9407756641626,c
2022-08-11 00:00:00,19.046640765532658,
2022-08-11 10:00:00,14.35482862202565,
2022-08-11 10:30:00,18.004439646168862,
2022-08-11 12:00:00,33.695601533556015,
2022-08-11 13:30:00,31.53871637475922,
2022-08-11 15:00:00,39.62511322091089,
2022-08-11 15:30:30,39.62511322091089,
2022-08-11 23:59:59,36.20562522825867,c
2022-08-12 00:00:00,39.68135632682049,
2022-08-12 10:00:00,24.59735515015936,
2022-08-12 10:30:00,23.227462366839546,
2022-08-12 12:00:00,19.749328809259538,
2022-08-12 13:30:00,13.785003395854346,
2022-08-12 15:00:00,15.159182506821168,
2022-08-12 15:30:30,15.159182506821168,
2022-08-12 23:59:59,14.678679346552059,w
2022-08-15 00:00:00,24.886605666469762,
2022-08-15 10:00:00,16.413762087097837,
2022-08-15 10:30:00,21.85961768172791,
2022-08-15 12:00:00,20.38630103065168,
2022-08-15 13:30:00,20.62441964200795,
2022-08-15 15:00:00,16.84884048759548,
2022-08-15 15:30:30,16.84884048759548,
2022-08-15 23:59:59,11.871613470222059,c
2022-08-16 00:00:00,2.6334432297423973,
2022-08-16 10:00:00,5.455474784852356,
2022-08-16 10:30:00,17.51442684967131,
2022-08-16 12:00:00,2.8566225738575497,
2022-08-16 13:30:00,6.378490561025274,
2022-08-16 15:00:00,10.266787019053794,
2022-08-16 15:30:30,10.266787019053794,
2022-08-16 23:59:59,16.08509411570759,c
2022-08-17 00:00:00,24.243473821610166,
2022-08-17 10:00:00,28.51486961453378,
2022-08-17 10:30:00,39.51306409486804,
2022-08-17 12:00:00,48.48041262357549,
2022-08-17 13:30:00,41.906353594091314,
2022-08-17 15:00:00,32.28631349575005,
2022-08-17 15:30:30,32.28631349575005,
2022-08-17 23:59:59,36.773108454968565,c
2022-08-18 00:00:00,21.71917244060205,
2022-08-18 10:00:00,25.03500788784936,
2022-08-18 10:30:00,27.190415495697465,
2022-08-18 12:00:00,16.12170703431258,
2022-08-18 13:30:00,14.43087019348485,
2022-08-18 15:00:00,19.580653860273912,
2022-08-18 15:30:30,19.580653860273912,
