date,AS_HSTECH_2022_Q2,meta
2022-05-17 03:00:00,-243.47990766513828,
2022-05-17 18:30:00,-243.47990766513828,
2022-05-17 20:00:00,-243.47990766513828,
2022-05-17 23:00:00,-174.51996886424013,
2022-05-17 23:59:59,-164.6751408662691,c
2022-05-18 00:00:00,-124.64234368650295,
2022-05-18 01:00:00,-124.64234368650295,
2022-05-18 02:30:00,-97.40826785659794,
2022-05-18 03:00:00,-120.65882171027124,
2022-05-18 18:30:00,-120.65882171027124,
2022-05-18 20:00:00,-120.65882171027124,
2022-05-18 23:00:00,-52.698337764436815,
2022-05-18 23:59:59,-45.96097407560421,c
2022-05-19 00:00:00,-81.79784440370167,
2022-05-19 01:00:00,-81.79784440370167,
2022-05-19 02:30:00,-88.51697440398164,
2022-05-19 03:00:00,-66.04400934377895,
2022-05-19 18:30:00,-66.04400934377895,
2022-05-19 20:00:00,-66.04400934377895,
2022-05-19 23:00:00,-35.67835825101042,
2022-05-19 23:59:59,-55.17065692000949,c
2022-05-20 00:00:00,-2.458527485045238,
2022-05-20 01:00:00,-2.458527485045238,
2022-05-20 02:30:00,-22.29021869878136,
2022-05-20 03:00:00,-6.890530964619302,
2022-05-20 18:30:00,-6.890530964619302,
2022-05-20 20:00:00,-6.890530964619302,
2022-05-20 23:00:00,-6.890530964619302,
2022-05-20 23:59:59,0.0,a
2022-05-23 00:00:00,86.77956793328474,
2022-05-23 01:00:00,86.77956793328474,
2022-05-23 02:30:00,105.14622561351041,
2022-05-23 03:00:00,98.92263038088538,
2022-05-23 18:30:00,98.92263038088538,
2022-05-23 20:00:00,98.92263038088538,
2022-05-23 23:00:00,164.2402598893476,
2022-05-23 23:59:59,200.32740929543195,c
2022-05-24 00:00:00,141.99172355730195,
2022-05-24 01:00:00,141.99172355730195,
2022-05-24 02:30:00,145.98350054959326,
2022-05-24 03:00:00,114.85862721769888,
2022-05-24 18:30:00,114.85862721769888,
2022-05-24 20:00:00,114.85862721769888,
2022-05-24 23:00:00,155.65025168149896,
2022-05-24 23:59:59,138.51857538861123,c
2022-05-25 00:00:00,85.5760722200323,
2022-05-25 01:00:00,85.5760722200323,
2022-05-25 02:30:00,98.22165015293865,
2022-05-25 03:00:00,95.15439046572692,
2022-05-25 18:30:00,95.15439046572692,
2022-05-25 20:00:00,95.15439046572692,
2022-05-25 23:00:00,76.85245226488473,
2022-05-25 23:59:59,78.8025622132036,c
2022-05-26 00:00:00,98.93656749447189,
2022-05-26 01:00:00,98.93656749447189,
2022-05-26 02:30:00,87.18002132323386,
2022-05-26 03:00:00,87.01387896312826,
2022-05-26 18:30:00,87.01387896312826,
2022-05-26 20:00:00,87.01387896312826,
2022-05-26 23:00:00,117.04529642724992,
2022-05-26 23:59:59,116.95206219568092,c
2022-05-27 00:00:00,286.8479230829528,
2022-05-27 01:00:00,286.8479230829528,
2022-05-27 02:30:00,309.25998120155236,
2022-05-27 03:00:00,310.1731107092496,
2022-05-27 18:30:00,310.1731107092496,
2022-05-27 20:00:00,310.1731107092496,
2022-05-27 23:00:00,310.1731107092496,
2022-05-27 23:59:59,285.51435475375,w
2022-05-30 00:00:00,263.1269705362105,
2022-05-30 01:00:00,263.1269705362105,
2022-05-30 02:30:00,302.2588145164841,
2022-05-30 03:00:00,312.7759615950649,
2022-05-30 18:30:00,312.7759615950649,
2022-05-30 20:00:00,312.7759615950649,
2022-05-30 23:00:00,218.20818676109184,
2022-05-30 23:59:59,265.3982857889447,c
2022-05-31 00:00:00,277.0230658495924,
2022-05-31 01:00:00,277.0230658495924,
2022-05-31 02:30:00,304.58664187001045,
2022-05-31 03:00:00,288.29720992735633,
2022-05-31 18:30:00,288.29720992735633,
2022-05-31 20:00:00,288.29720992735633,
2022-05-31 23:00:00,360.03807828979006,
2022-05-31 23:59:59,368.4694123108636,c
2022-06-01 00:00:00,325.5092242577523,
2022-06-01 01:00:00,325.5092242577523,
2022-06-01 02:30:00,356.18682655555176,
2022-06-01 03:00:00,335.0094960844431,
2022-06-01 18:30:00,335.0094960844431,
2022-06-01 20:00:00,335.0094960844431,
2022-06-01 23:00:00,353.97935892775035,
2022-06-01 23:59:59,371.31138547911405,c
2022-06-02 00:00:00,372.5897756622169,
2022-06-02 01:00:00,372.5897756622169,
2022-06-02 02:30:00,323.01767765964996,
2022-06-02 03:00:00,333.3344184810949,
2022-06-02 18:30:00,333.3344184810949,
2022-06-02 20:00:00,333.3344184810949,
2022-06-02 23:00:00,333.3344184810949,
2022-06-02 23:59:59,311.3371030996925,c
2022-06-03 00:00:00,311.3371030996925,
2022-06-03 01:00:00,311.3371030996925,
2022-06-03 02:30:00,311.3371030996925,
2022-06-03 03:00:00,311.3371030996925,
2022-06-03 18:30:00,311.3371030996925,
2022-06-03 20:00:00,311.3371030996925,
2022-06-03 23:00:00,311.3371030996925,
2022-06-03 23:59:59,311.3371030996925,w
2022-06-06 00:00:00,318.27773707911365,
2022-06-06 01:00:00,318.27773707911365,
2022-06-06 02:30:00,313.46618747124717,
2022-06-06 03:00:00,331.6918503899817,
2022-06-06 18:30:00,331.6918503899817,
2022-06-06 20:00:00,331.6918503899817,
2022-06-06 23:00:00,364.2235937031362,
2022-06-06 23:59:59,376.6959331014523,c
2022-06-07 00:00:00,365.2437827378037,
2022-06-07 01:00:00,365.2437827378037,
2022-06-07 02:30:00,331.7139363226431,
2022-06-07 03:00:00,319.3779537982107,
2022-06-07 18:30:00,319.3779537982107,
2022-06-07 20:00:00,319.3779537982107,
2022-06-07 23:00:00,320.56105075758296,
2022-06-07 23:59:59,368.4601838112444,c
2022-06-08 00:00:00,394.02679285480144,
2022-06-08 01:00:00,394.02679285480144,
2022-06-08 02:30:00,445.48141154531663,
2022-06-08 03:00:00,437.7681946128557,
2022-06-08 18:30:00,437.7681946128557,
2022-06-08 20:00:00,437.7681946128557,
2022-06-08 23:00:00,427.81733468914877,
2022-06-08 23:59:59,441.86252323778035,c
2022-06-09 00:00:00,454.5768854124449,
2022-06-09 01:00:00,454.5768854124449,
2022-06-09 02:30:00,383.69701705831767,
2022-06-09 03:00:00,386.134404275251,
2022-06-09 18:30:00,386.134404275251,
2022-06-09 20:00:00,386.134404275251,
2022-06-09 23:00:00,567.5642737427904,
2022-06-09 23:59:59,546.1779208456353,c
2022-06-10 00:00:00,450.1412041064957,
2022-06-10 01:00:00,450.1412041064957,
2022-06-10 02:30:00,427.43829806381177,
2022-06-10 03:00:00,458.9503054867114,
2022-06-10 18:30:00,458.9503054867114,
2022-06-10 20:00:00,458.9503054867114,
2022-06-10 23:00:00,458.9503054867114,
2022-06-10 23:59:59,526.5657346558353,e
2022-06-13 00:00:00,651.9608775620329,
2022-06-13 01:00:00,651.9608775620329,
2022-06-13 02:30:00,626.6198284426944,
2022-06-13 03:00:00,609.70070281419,
2022-06-13 18:30:00,609.70070281419,
2022-06-13 20:00:00,609.70070281419,
2022-06-13 23:00:00,666.1303397751317,
2022-06-13 23:59:59,705.7799699786176,c
2022-06-14 00:00:00,578.8219283121819,
2022-06-14 01:00:00,578.8219283121819,
2022-06-14 02:30:00,614.4443615729879,
2022-06-14 03:00:00,626.2546812831745,
2022-06-14 18:30:00,626.2546812831745,
2022-06-14 20:00:00,626.2546812831745,
2022-06-14 23:00:00,804.7181019004761,
2022-06-14 23:59:59,793.7031535918084,c
2022-06-15 00:00:00,841.9590991922882,
2022-06-15 01:00:00,841.9590991922882,
2022-06-15 02:30:00,802.2264258024959,
2022-06-15 03:00:00,794.8838659043276,
2022-06-15 18:30:00,794.8838659043276,
2022-06-15 20:00:00,794.8838659043276,
2022-06-15 23:00:00,873.6564223571058,
2022-06-15 23:59:59,895.0211005068861,c
2022-06-16 00:00:00,903.439936384757,
2022-06-16 01:00:00,903.439936384757,
2022-06-16 02:30:00,850.2391002164316,
2022-06-16 03:00:00,830.8684740793583,
2022-06-16 18:30:00,830.8684740793583,
2022-06-16 20:00:00,830.8684740793583,
2022-06-16 23:00:00,907.4489020452224,
2022-06-16 23:59:59,917.9540467721506,c
2022-06-17 00:00:00,863.8232050020513,
2022-06-17 01:00:00,863.8232050020513,
2022-06-17 02:30:00,862.4694239563389,
2022-06-17 03:00:00,826.9925893742363,
2022-06-17 18:30:00,826.9925893742363,
2022-06-17 20:00:00,826.9925893742363,
2022-06-17 23:00:00,826.9925893742363,
2022-06-17 23:59:59,809.8105918435037,w
2022-06-20 00:00:00,1025.9217816976322,
2022-06-20 01:00:00,1025.9217816976322,
2022-06-20 02:30:00,1008.2954959809067,
2022-06-20 03:00:00,1022.4529586393453,
2022-06-20 18:30:00,1022.4529586393453,
2022-06-20 20:00:00,1022.4529586393453,
2022-06-20 23:00:00,1079.2939778473278,
2022-06-20 23:59:59,1060.3676167576189,c
2022-06-21 00:00:00,1071.5048296693471,
2022-06-21 01:00:00,1071.5048296693471,
2022-06-21 02:30:00,1062.2266471518587,
2022-06-21 03:00:00,1053.4977517702666,
2022-06-21 18:30:00,1053.4977517702666,
2022-06-21 20:00:00,1053.4977517702666,
2022-06-21 23:00:00,1034.0077122898097,
2022-06-21 23:59:59,1020.1075918821602,c
2022-06-22 00:00:00,1078.0162804986444,
2022-06-22 01:00:00,1078.0162804986444,
2022-06-22 02:30:00,1076.1580293170418,
2022-06-22 03:00:00,1077.4685295335187,
2022-06-22 18:30:00,1077.4685295335187,
2022-06-22 20:00:00,1077.4685295335187,
2022-06-22 23:00:00,1156.1912293386179,
2022-06-22 23:59:59,1139.2239461459048,c
2022-06-23 00:00:00,1174.5582869575403,
2022-06-23 01:00:00,1174.5582869575403,
2022-06-23 02:30:00,1197.549356098855,
2022-06-23 03:00:00,1203.5599488041737,
2022-06-23 18:30:00,1203.5599488041737,
2022-06-23 20:00:00,1203.5599488041737,
2022-06-23 23:00:00,1307.2064374850222,
2022-06-23 23:59:59,1305.7107271653504,c
2022-06-24 00:00:00,1301.7382442334726,
2022-06-24 01:00:00,1301.7382442334726,
2022-06-24 02:30:00,1302.0558744075452,
2022-06-24 03:00:00,1334.2407283687983,
2022-06-24 18:30:00,1334.2407283687983,
2022-06-24 20:00:00,1334.2407283687983,
2022-06-24 23:00:00,1334.2407283687983,
2022-06-24 23:59:59,1301.9640591232283,w
2022-06-27 00:00:00,1360.2899005226175,
2022-06-27 01:00:00,1360.2899005226175,
2022-06-27 02:30:00,1394.0211894582492,
2022-06-27 03:00:00,1385.8819653783223,
2022-06-27 18:30:00,1385.8819653783223,
2022-06-27 20:00:00,1385.8819653783223,
2022-06-27 23:00:00,1455.8531165947877,
2022-06-27 23:59:59,1470.7034733724493,c
2022-06-28 00:00:00,1436.891031086867,
2022-06-28 01:00:00,1436.891031086867,
2022-06-28 02:30:00,1519.069362851095,
2022-06-28 03:00:00,1506.8074847278087,
2022-06-28 18:30:00,1506.8074847278087,
2022-06-28 20:00:00,1506.8074847278087,
2022-06-28 23:00:00,1452.871210084886,
2022-06-28 23:59:59,1458.8156053414211,c
2022-06-29 00:00:00,1362.0342368660552,
2022-06-29 01:00:00,1362.0342368660552,
2022-06-29 02:30:00,1350.0736766373773,
2022-06-29 03:00:00,1316.3820245317609,
2022-06-29 18:30:00,1316.3820245317609,
2022-06-29 20:00:00,1316.3820245317609,
2022-06-29 23:00:00,1287.2912981303973,
2022-06-29 23:59:59,1346.0685910931868,c
2022-06-30 00:00:00,1383.6683147179135,
2022-06-30 01:00:00,1383.6683147179135,
2022-06-30 02:30:00,1368.8636243020048,
2022-06-30 03:00:00,1357.814101850943,
2022-06-30 18:30:00,1357.814101850943,
2022-06-30 20:00:00,1357.814101850943,
2022-06-30 23:00:00,1357.814101850943,
2022-06-30 23:59:59,1381.692736534773,c
2022-07-01 00:00:00,1381.692736534773,
2022-07-01 01:00:00,1381.692736534773,
2022-07-01 02:30:00,1381.692736534773,
2022-07-01 03:00:00,1381.692736534773,
2022-07-01 18:30:00,1381.692736534773,
2022-07-01 20:00:00,1381.692736534773,
2022-07-01 23:00:00,1381.692736534773,
2022-07-01 23:59:59,1381.692736534773,w
