date,XLPWMT_2021_Q3,meta
2021-08-10 00:00:00,30.017319645639873,
2021-08-10 10:00:00,25.558440453798426,
2021-08-10 10:30:00,33.75974766751426,
2021-08-10 12:00:00,14.380110669786461,
2021-08-10 13:30:00,-7.915560229269403,
2021-08-10 15:00:00,-4.699645315224643,
2021-08-10 15:30:30,-4.699645315224643,
2021-08-10 23:59:59,-1.180543734896844,c
2021-08-11 00:00:00,-19.176806681045377,
2021-08-11 10:00:00,-58.90179084954355,
2021-08-11 10:30:00,-55.20867134861405,
2021-08-11 12:00:00,-22.169633956719537,
2021-08-11 13:30:00,-12.229747469996965,
2021-08-11 15:00:00,-30.80705199021594,
2021-08-11 15:30:30,-30.80705199021594,
2021-08-11 23:59:59,-28.697801319228237,c
2021-08-12 00:00:00,-13.047192425439391,
2021-08-12 10:00:00,-26.733386728946584,
2021-08-12 10:30:00,-45.446780464558145,
2021-08-12 12:00:00,-36.20733741774487,
2021-08-12 13:30:00,-25.15663524666607,
2021-08-12 15:00:00,-23.60663960467093,
2021-08-12 15:30:30,-23.60663960467093,
2021-08-12 23:59:59,-18.21875833384965,c
2021-08-13 00:00:00,-30.529222858329774,
2021-08-13 10:00:00,-28.220993184392995,
2021-08-13 10:30:00,-20.62627786604949,
2021-08-13 12:00:00,-4.361244008719467,
2021-08-13 13:30:00,8.102339877098075,
2021-08-13 15:00:00,8.70522680833048,
2021-08-13 15:30:30,8.70522680833048,
2021-08-13 23:59:59,7.301775930125132,w
2021-08-16 00:00:00,5.97262871096973,
2021-08-16 10:00:00,-9.873620908609837,
2021-08-16 10:30:00,-24.609162098713,
2021-08-16 12:00:00,-17.18728349983536,
2021-08-16 13:30:00,-19.723394828420027,
2021-08-16 15:00:00,-20.815276521473436,
2021-08-16 15:30:30,-20.815276521473436,
2021-08-16 23:59:59,-4.399050605417187,c
2021-08-17 00:00:00,-5.189282048537791,
2021-08-17 10:00:00,-21.084580031663336,
2021-08-17 10:30:00,-38.292272533123395,
2021-08-17 12:00:00,-17.476389702653705,
2021-08-17 13:30:00,-13.812477498684927,
2021-08-17 15:00:00,-9.60380496516322,
2021-08-17 15:30:30,-9.60380496516322,
2021-08-17 23:59:59,0.0,a
2021-08-18 00:00:00,-5.3026420345574365,
2021-08-18 10:00:00,-54.930082047425806,
2021-08-18 10:30:00,-51.48375826735715,
2021-08-18 12:00:00,-25.086958839257534,
2021-08-18 13:30:00,-16.506781182597052,
2021-08-18 15:00:00,-17.9453351942648,
2021-08-18 15:30:30,-17.9453351942648,
2021-08-18 23:59:59,-9.270000000000778,c
2021-08-19 00:00:00,11.625726356712107,
2021-08-19 10:00:00,21.320009015960295,
2021-08-19 10:30:00,1.4577180032482318,
2021-08-19 12:00:00,-3.3041536023887375,
2021-08-19 13:30:00,-7.653505520131176,
2021-08-19 15:00:00,-11.418495954373498,
2021-08-19 15:30:30,-11.418495954373498,
2021-08-19 23:59:59,-3.0372976049989115,c
2021-08-20 00:00:00,-13.677028140764948,
2021-08-20 10:00:00,-20.367135751979504,
2021-08-20 10:30:00,-26.443395960730243,
2021-08-20 12:00:00,-23.796365550072807,
2021-08-20 13:30:00,-24.354379409697202,
2021-08-20 15:00:00,-21.44508503930851,
2021-08-20 15:30:30,-21.44508503930851,
2021-08-20 23:59:59,-39.27491002171024,w
2021-08-23 00:00:00,-38.213424715311106,
2021-08-23 10:00:00,-23.189385168915067,
2021-08-23 10:30:00,-30.593189689277267,
2021-08-23 12:00:00,-25.37120081237134,
2021-08-23 13:30:00,-23.344456177360943,
2021-08-23 15:00:00,-26.74423110308055,
2021-08-23 15:30:30,-26.74423110308055,
2021-08-23 23:59:59,-21.85510559018411,c
2021-08-24 00:00:00,-21.23662376089257,
2021-08-24 10:00:00,-7.285915671170783,
2021-08-24 10:30:00,-7.692290391011625,
2021-08-24 12:00:00,-18.237652756575073,
2021-08-24 13:30:00,-19.099724999087186,
2021-08-24 15:00:00,-17.414057695775398,
2021-08-24 15:30:30,-17.414057695775398,
2021-08-24 23:59:59,-8.11692878668211,c
2021-08-25 00:00:00,-3.97644498222931,
2021-08-25 10:00:00,1.147385888835828,
2021-08-25 10:30:00,2.594330906372022,
2021-08-25 12:00:00,-15.022750337058001,
2021-08-25 13:30:00,-14.283429835309391,
