date,FIW_2021_Q1,meta
2021-02-19 00:00:00,303.736491752098,
2021-02-19 10:00:00,255.1057323959111,
2021-02-19 10:30:00,243.70446265118483,
2021-02-19 12:00:00,220.71540686662672,
2021-02-19 13:30:00,217.5920442795756,
2021-02-19 15:00:00,233.38306420189906,
2021-02-19 15:30:30,233.38306420189906,
2021-02-19 23:59:59,203.6277073963587,w
2021-02-22 00:00:00,160.67541726056277,
2021-02-22 10:00:00,194.9212810915168,
2021-02-22 10:30:00,168.87865504511535,
2021-02-22 12:00:00,123.38649670076154,
2021-02-22 13:30:00,112.46472321555382,
2021-02-22 15:00:00,136.4931900540231,
2021-02-22 15:30:30,136.4931900540231,
2021-02-22 23:59:59,125.69860430922085,c
2021-02-23 00:00:00,123.03526198124018,
2021-02-23 10:00:00,182.98767872940425,
2021-02-23 10:30:00,176.07215874986866,
2021-02-23 12:00:00,212.03378929437213,
2021-02-23 13:30:00,202.9067426804321,
2021-02-23 15:00:00,211.99208524626727,
2021-02-23 15:30:30,211.99208524626727,
2021-02-23 23:59:59,194.24318254694367,c
2021-02-24 00:00:00,200.26711375985656,
2021-02-24 10:00:00,182.20672028335696,
2021-02-24 10:30:00,176.363779160018,
2021-02-24 12:00:00,143.9716604626126,
2021-02-24 13:30:00,129.45860731579717,
2021-02-24 15:00:00,148.59143201050722,
2021-02-24 15:30:30,148.59143201050722,
2021-02-24 23:59:59,103.20900428286234,c
2021-02-25 00:00:00,134.16121573158568,
2021-02-25 10:00:00,141.92074871710815,
2021-02-25 10:30:00,143.95340811787617,
2021-02-25 12:00:00,135.9826789834243,
2021-02-25 13:30:00,114.23211309637918,
2021-02-25 15:00:00,123.21249926637711,
2021-02-25 15:30:30,123.21249926637711,
2021-02-25 23:59:59,133.23520785261837,c
2021-02-26 00:00:00,86.85665113995992,
2021-02-26 10:00:00,156.74856393233358,
2021-02-26 10:30:00,126.8028180273634,
2021-02-26 12:00:00,125.1361272773122,
2021-02-26 13:30:00,135.0136525583722,
2021-02-26 15:00:00,123.50054608975643,
2021-02-26 15:30:30,123.50054608975643,m
2021-02-26 23:59:59,120.93748336888814,w
2021-03-01 00:00:00,118.44504879272915,
2021-03-01 10:00:00,156.6997494233642,
2021-03-01 10:30:00,180.42415893033842,
2021-03-01 12:00:00,185.4567126762147,
2021-03-01 13:30:00,132.45098846779103,
2021-03-01 15:00:00,116.6959680682138,
2021-03-01 15:30:30,116.6959680682138,
2021-03-01 23:59:59,99.58566318901717,c
2021-03-02 00:00:00,92.19627972944068,
2021-03-02 10:00:00,103.37561551796148,
2021-03-02 10:30:00,102.72555527364727,
2021-03-02 12:00:00,86.48580233279597,
2021-03-02 13:30:00,86.10498546382132,
2021-03-02 15:00:00,93.12239159776755,
2021-03-02 15:30:30,93.12239159776755,
2021-03-02 23:59:59,99.74465125587972,c
