date,MOAT_2022_Q1,meta
2022-02-11 00:00:00,644.0132576048904,
2022-02-11 10:00:00,622.2732965590972,
2022-02-11 10:30:00,646.6541947732969,
2022-02-11 12:00:00,615.695855404929,
2022-02-11 13:30:00,604.262886114584,
2022-02-11 15:00:00,541.004044848265,
2022-02-11 15:30:30,541.004044848265,
2022-02-11 23:59:59,549.8744771658439,w
2022-02-14 00:00:00,555.8074463591865,
2022-02-14 10:00:00,578.6501683205213,
2022-02-14 10:30:00,569.6254160397998,
2022-02-14 12:00:00,583.5169487053372,
2022-02-14 13:30:00,571.834079792307,
2022-02-14 15:00:00,572.78504105813,
2022-02-14 15:30:30,572.78504105813,
2022-02-14 23:59:59,553.7543826525225,c
2022-02-15 00:00:00,619.4228453438677,
2022-02-15 10:00:00,633.8158280958285,
2022-02-15 10:30:00,604.6837601165023,
2022-02-15 12:00:00,632.0883648995289,
2022-02-15 13:30:00,623.4991528137218,
2022-02-15 15:00:00,632.8728866613696,
2022-02-15 15:30:30,632.8728866613696,
2022-02-15 23:59:59,646.3826709452353,c
2022-02-16 00:00:00,639.5238130590749,
2022-02-16 10:00:00,588.778694081914,
2022-02-16 10:30:00,592.878954900727,
2022-02-16 12:00:00,577.3239771917922,
2022-02-16 13:30:00,572.3377494003676,
2022-02-16 15:00:00,593.5837631961604,
2022-02-16 15:30:30,593.5837631961604,
2022-02-16 23:59:59,601.7127437486181,c
2022-02-17 00:00:00,569.9016281472786,
2022-02-17 10:00:00,554.2720863476188,
2022-02-17 10:30:00,530.8079404582443,
2022-02-17 12:00:00,514.7060940855852,
2022-02-17 13:30:00,480.4396486074832,
2022-02-17 15:00:00,468.4565105825423,
2022-02-17 15:30:30,468.4565105825423,
2022-02-17 23:59:59,452.83416187193376,c
2022-02-18 00:00:00,449.5511569717076,
2022-02-18 10:00:00,433.8527278100359,
2022-02-18 10:30:00,406.29740950198965,
2022-02-18 12:00:00,375.6785967907527,
2022-02-18 13:30:00,379.24814387128146,
2022-02-18 15:00:00,404.160933056558,
2022-02-18 15:30:30,404.160933056558,
2022-02-18 23:59:59,376.9812138123372,w
2022-02-21 00:00:00,376.9812138123372,
2022-02-21 10:00:00,376.9812138123372,
2022-02-21 10:30:00,376.9812138123372,
2022-02-21 12:00:00,376.9812138123372,
2022-02-21 13:30:00,376.9812138123372,
2022-02-21 15:00:00,376.9812138123372,
2022-02-21 15:30:30,376.9812138123372,
2022-02-21 23:59:59,376.9812138123372,c
2022-02-22 00:00:00,345.75348248951246,
2022-02-22 10:00:00,371.71702779000606,
2022-02-22 10:30:00,382.9292339466072,
2022-02-22 12:00:00,311.8247590325972,
2022-02-22 13:30:00,300.01668648066965,
2022-02-22 15:00:00,324.7355081823926,
2022-02-22 15:30:30,324.7355081823926,
2022-02-22 23:59:59,300.3624179294848,c
2022-02-23 00:00:00,256.87625753533445,
2022-02-23 10:00:00,295.05157080238365,
2022-02-23 10:30:00,279.7109022603042,
2022-02-23 12:00:00,265.0178836652868,
2022-02-23 13:30:00,229.26682473238992,
2022-02-23 15:00:00,210.85991986888138,
2022-02-23 15:30:30,210.85991986888138,
2022-02-23 23:59:59,187.75629464250238,c
2022-02-24 00:00:00,41.64739811745983,
2022-02-24 10:00:00,144.53568919454352,
2022-02-24 10:30:00,178.81018440922634,
2022-02-24 12:00:00,264.5126790873812,
2022-02-24 13:30:00,259.64991631780725,
2022-02-24 15:00:00,298.8324972088165,
2022-02-24 15:30:30,298.8324972088165,
2022-02-24 23:59:59,323.3334191532894,c
2022-02-25 00:00:00,373.39241418476917,
2022-02-25 10:00:00,288.81081424728694,
2022-02-25 10:30:00,306.13548477812816,
2022-02-25 12:00:00,372.3827809651312,
2022-02-25 13:30:00,363.4979260165157,
2022-02-25 15:00:00,372.2388751989825,
2022-02-25 15:30:30,372.2388751989825,
2022-02-25 23:59:59,383.57929494968863,w
2022-02-28 00:00:00,320.4537300209518,
2022-02-28 10:00:00,342.40236540745235,
2022-02-28 10:30:00,314.1778227110494,
2022-02-28 12:00:00,350.35525354951295,
2022-02-28 13:30:00,325.88146347300807,
2022-02-28 15:00:00,322.1970413933945,
2022-02-28 15:30:30,322.1970413933945,m
2022-02-28 23:59:59,329.4317187857436,c
2022-03-01 00:00:00,322.0249258359906,
2022-03-01 10:00:00,285.78565146903685,
2022-03-01 10:30:00,305.6800413685589,
2022-03-01 12:00:00,260.77469415462036,
2022-03-01 13:30:00,271.68342720390973,
2022-03-01 15:00:00,270.11207299398956,
2022-03-01 15:30:30,270.11207299398956,
2022-03-01 23:59:59,254.60285650263148,c
2022-03-02 00:00:00,276.4974443787865,
2022-03-02 10:00:00,298.1855598090926,
2022-03-02 10:30:00,278.0278339395434,
2022-03-02 12:00:00,301.9456223031793,
2022-03-02 13:30:00,335.0497446594764,
2022-03-02 15:00:00,325.17752140939643,
2022-03-02 15:30:30,325.17752140939643,
2022-03-02 23:59:59,322.1723491244317,c
2022-03-03 00:00:00,306.07689214170426,
2022-03-03 10:00:00,271.26408097993277,
2022-03-03 10:30:00,231.14265109803677,
2022-03-03 12:00:00,219.80729191628626,
2022-03-03 13:30:00,242.77160331192164,
2022-03-03 15:00:00,224.2526905542491,
2022-03-03 15:30:30,224.2526905542491,
2022-03-03 23:59:59,230.87616594724415,c
2022-03-04 00:00:00,190.6490827742462,
2022-03-04 10:00:00,175.44555296732818,
2022-03-04 10:30:00,144.81593364353893,
2022-03-04 12:00:00,126.77755513739311,
2022-03-04 13:30:00,117.27658830388128,
2022-03-04 15:00:00,85.59259482100356,
2022-03-04 15:30:30,85.59259482100356,
2022-03-04 23:59:59,84.41220412273299,w
2022-03-07 00:00:00,97.05050246789637,
2022-03-07 10:00:00,39.40743775519712,
2022-03-07 10:30:00,-20.066557314582724,
2022-03-07 12:00:00,-24.43986806052908,
2022-03-07 13:30:00,-25.770719540385016,
2022-03-07 15:00:00,-59.986744135628896,
2022-03-07 15:30:30,-59.986744135628896,
2022-03-07 23:59:59,-70.41166281274985,c
2022-03-08 00:00:00,-40.684750445572774,
2022-03-08 10:00:00,-33.96525247425916,
2022-03-08 10:30:00,-30.96468453858739,
2022-03-08 12:00:00,-29.55450854158522,
2022-03-08 13:30:00,29.02211100919436,
2022-03-08 15:00:00,13.238717952782963,
2022-03-08 15:30:30,13.238717952782963,s
2022-03-08 23:59:59,7.415355194475296,c
2022-03-09 00:00:00,90.62730651839422,
2022-03-09 10:00:00,99.52557849239014,
2022-03-09 10:30:00,102.98297376740976,
2022-03-09 12:00:00,104.44656381414,
2022-03-09 13:30:00,146.78853782247512,
2022-03-09 15:00:00,123.75983017423152,
2022-03-09 15:30:30,123.75983017423152,
2022-03-09 23:59:59,123.05846071470796,c
