date,NDX_2021_Q3,meta
2021-10-12 00:00:00,344.9964880981747,
2021-10-12 10:00:00,375.0613860026749,
2021-10-12 10:30:00,360.71383328424963,
2021-10-12 12:00:00,350.382342215104,
2021-10-12 13:30:00,355.37611976374114,
2021-10-12 15:00:00,350.5932071319569,
2021-10-12 15:30:30,350.5932071319569,
2021-10-12 23:59:59,341.72229550887664,c
2021-10-13 00:00:00,343.3902433282992,
2021-10-13 10:00:00,345.83694490117,
2021-10-13 10:30:00,352.05470884929423,
2021-10-13 12:00:00,357.0136088066963,
2021-10-13 13:30:00,337.72251106636304,
2021-10-13 15:00:00,329.76782410094984,
2021-10-13 15:30:30,329.76782410094984,
2021-10-13 23:59:59,327.67213176500604,c
2021-10-14 00:00:00,303.2751880877945,
2021-10-14 10:00:00,307.36237625202557,
2021-10-14 10:30:00,294.17311390044256,
2021-10-14 12:00:00,285.401353563921,
2021-10-14 13:30:00,286.20870385655667,
2021-10-14 15:00:00,280.42072839455227,
2021-10-14 15:30:30,280.42072839455227,
2021-10-14 23:59:59,282.87072033255686,c
2021-10-15 00:00:00,303.06447787505454,
2021-10-15 10:00:00,319.98872800323034,
2021-10-15 10:30:00,326.5954800978236,
2021-10-15 12:00:00,353.1850008010358,
2021-10-15 13:30:00,345.61766026367445,
2021-10-15 15:00:00,345.1887972324514,
2021-10-15 15:30:30,345.1887972324514,
2021-10-15 23:59:59,368.12903446932205,w
