date,XOP_WW_2020_Q4,meta
2020-11-13 00:00:00,1733.0884331851576,
2020-11-13 10:00:00,1647.8676928373875,
2020-11-13 10:30:00,1658.8739569069712,
2020-11-13 12:00:00,1637.5535486711287,
2020-11-13 13:30:00,1605.2863373345258,
2020-11-13 15:00:00,1538.1611148280513,
2020-11-13 15:30:30,1538.1611148280513,
2020-11-13 23:59:59,1561.7508068573356,w
2020-11-16 00:00:00,1333.9606941512734,
2020-11-16 10:00:00,1318.0560696531766,
2020-11-16 10:30:00,1318.6729021529286,
2020-11-16 12:00:00,1289.0966080512503,
2020-11-16 13:30:00,1313.3296486327672,
2020-11-16 15:00:00,1269.1758077681998,
2020-11-16 15:30:30,1269.1758077681998,
2020-11-16 23:59:59,1288.6547461987825,c
2020-11-17 00:00:00,1396.8601392151277,
2020-11-17 10:00:00,1382.8210753407748,
2020-11-17 10:30:00,1311.8866736747564,
2020-11-17 12:00:00,1226.5552255124885,
2020-11-17 13:30:00,1204.7087613426174,
2020-11-17 15:00:00,1187.1801763259832,
2020-11-17 15:30:30,1187.1801763259832,
2020-11-17 23:59:59,1161.0293491643597,c
2020-11-18 00:00:00,1155.5790980494298,
2020-11-18 10:00:00,1111.491453789106,
2020-11-18 10:30:00,1091.38361336658,
2020-11-18 12:00:00,981.0068210262334,
2020-11-18 13:30:00,997.7093187473833,
2020-11-18 15:00:00,1045.2241124554562,
2020-11-18 15:30:30,1045.2241124554562,
2020-11-18 23:59:59,1196.8399631768589,c
2020-11-19 00:00:00,1217.3495482760618,
2020-11-19 10:00:00,1065.8476378721357,
2020-11-19 10:30:00,1136.9064763465785,
2020-11-19 12:00:00,1133.3420020936046,
2020-11-19 13:30:00,1090.0053952923972,
2020-11-19 15:00:00,1068.630891164581,
2020-11-19 15:30:30,1068.630891164581,
2020-11-19 23:59:59,1042.2038836982197,c
2020-11-20 00:00:00,1058.4726003460005,
2020-11-20 10:00:00,1097.9310156928414,
2020-11-20 10:30:00,1057.5311602761458,
2020-11-20 12:00:00,1067.448923726275,
2020-11-20 13:30:00,1110.3748074744694,
2020-11-20 15:00:00,1117.5469027774593,
2020-11-20 15:30:30,1117.5469027774593,
2020-11-20 23:59:59,1113.4567128174804,w
2020-11-23 00:00:00,1064.2890316757266,
2020-11-23 10:00:00,957.35591394213,
2020-11-23 10:30:00,922.7782640206224,
2020-11-23 12:00:00,838.6304163383243,
2020-11-23 13:30:00,783.05036478088,
2020-11-23 15:00:00,732.0051911115106,
2020-11-23 15:30:30,732.0051911115106,
2020-11-23 23:59:59,722.7309991404259,c
2020-11-24 00:00:00,579.5871397502133,
2020-11-24 10:00:00,514.3559765508944,
2020-11-24 10:30:00,511.06389304643335,
2020-11-24 12:00:00,474.9473452411089,
2020-11-24 13:30:00,487.4757688861923,
2020-11-24 15:00:00,511.0670459676171,
2020-11-24 15:30:30,511.0670459676171,
2020-11-24 23:59:59,498.03152818306944,c
2020-11-25 00:00:00,597.0998555047258,
2020-11-25 10:00:00,609.8026900002492,
2020-11-25 10:30:00,530.1735287595166,
2020-11-25 12:00:00,500.1337944646939,
2020-11-25 13:30:00,458.74212114380634,
2020-11-25 15:00:00,524.8024332183645,
2020-11-25 15:30:30,524.8024332183645,
2020-11-25 23:59:59,546.4419438637451,c
2020-11-26 00:00:00,546.4419438637451,
2020-11-26 10:00:00,546.4419438637451,
2020-11-26 10:30:00,546.4419438637451,
2020-11-26 12:00:00,546.4419438637451,
2020-11-26 13:30:00,546.4419438637451,
2020-11-26 15:00:00,546.4419438637451,
2020-11-26 15:30:30,546.4419438637451,
2020-11-26 23:59:59,546.4419438637451,c
2020-11-27 00:00:00,627.0756103815811,
2020-11-27 10:00:00,626.7681984763312,
2020-11-27 10:30:00,691.1153511171369,
2020-11-27 12:00:00,714.4320583553094,
2020-11-27 13:30:00,714.4320583553094,
2020-11-27 15:00:00,714.4320583553094,
2020-11-27 15:30:30,714.4320583553094,
2020-11-27 23:59:59,726.3406617669284,w
2020-11-30 00:00:00,823.2654395581517,
2020-11-30 10:00:00,764.7544668594901,
2020-11-30 10:30:00,822.4918945107856,
2020-11-30 12:00:00,813.6621922979725,
2020-11-30 13:30:00,827.3629372417054,
2020-11-30 15:00:00,858.9942367128051,
2020-11-30 15:30:30,858.9942367128051,s
2020-11-30 23:59:59,999.0546665180932,c
2020-12-01 00:00:00,899.0851167262358,
2020-12-01 10:00:00,855.113615380611,
2020-12-01 10:30:00,816.9602832201663,
2020-12-01 12:00:00,964.1888338809194,
2020-12-01 13:30:00,959.8692282341422,
2020-12-01 15:00:00,978.8504824188412,
2020-12-01 15:30:30,978.8504824188412,
2020-12-01 23:59:59,999.9327521016689,c
2020-12-02 00:00:00,1019.5562487711595,
2020-12-02 10:00:00,879.4952121213346,
2020-12-02 10:30:00,844.0765539937943,
2020-12-02 12:00:00,643.4935050525605,
2020-12-02 13:30:00,665.9895611306997,
2020-12-02 15:00:00,739.8451469606539,
2020-12-02 15:30:30,739.8451469606539,
2020-12-02 23:59:59,764.4487759481926,c
2020-12-03 00:00:00,703.0900464451574,
2020-12-03 10:00:00,726.0984562746903,
2020-12-03 10:30:00,656.4126664509167,
2020-12-03 12:00:00,627.5635205055514,
2020-12-03 13:30:00,533.3259173186261,
2020-12-03 15:00:00,496.57162373321944,
2020-12-03 15:30:30,496.57162373321944,
2020-12-03 23:59:59,556.0223025926243,c
2020-12-04 00:00:00,426.6969272675924,
2020-12-04 10:00:00,273.85905180631335,
2020-12-04 10:30:00,221.21265858862762,
2020-12-04 12:00:00,169.3002581803362,
2020-12-04 13:30:00,141.32850576299415,
2020-12-04 15:00:00,57.75488034886985,
2020-12-04 15:30:30,57.75488034886985,
2020-12-04 23:59:59,5.732686537063728,w
2020-12-07 00:00:00,98.23853661136809,
2020-12-07 10:00:00,189.71673077264632,
2020-12-07 10:30:00,173.5840628031442,
2020-12-07 12:00:00,114.72837232410211,
2020-12-07 13:30:00,151.01762281762558,
2020-12-07 15:00:00,175.1468309392949,
2020-12-07 15:30:30,175.1468309392949,
2020-12-07 23:59:59,233.1050011784996,c
2020-12-08 00:00:00,258.37511540427204,
2020-12-08 10:00:00,26.19744938767326,
2020-12-08 10:30:00,-25.529775482887544,
2020-12-08 12:00:00,123.52884845675771,
2020-12-08 13:30:00,138.2476005182316,
2020-12-08 15:00:00,168.77480778918425,
2020-12-08 15:30:30,168.77480778918425,
2020-12-08 23:59:59,128.46333019734038,c
2020-12-09 00:00:00,61.54044403155331,
2020-12-09 10:00:00,-4.636036287051411,
2020-12-09 10:30:00,-24.722071806596887,
2020-12-09 12:00:00,160.02621460583623,
2020-12-09 13:30:00,171.62977392267976,
2020-12-09 15:00:00,235.53359046760806,
2020-12-09 15:30:30,235.53359046760806,
2020-12-09 23:59:59,197.67826537953124,c
2020-12-10 00:00:00,203.3120601057276,
2020-12-10 10:00:00,16.50959286665693,
2020-12-10 10:30:00,-97.12043964066334,
2020-12-10 12:00:00,-84.87402791952718,
2020-12-10 13:30:00,-61.54944522216965,
2020-12-10 15:00:00,-113.65399150317216,
2020-12-10 15:30:30,-113.65399150317216,
2020-12-10 23:59:59,-92.50904641039824,c
2020-12-11 00:00:00,-75.62155530616019,
2020-12-11 10:00:00,13.822947355636643,
2020-12-11 10:30:00,-22.46734333601171,
2020-12-11 12:00:00,11.28193458440137,
2020-12-11 13:30:00,26.420007958640326,
2020-12-11 15:00:00,12.640076290339493,
2020-12-11 15:30:30,12.640076290339493,
2020-12-11 23:59:59,0.0,a
2020-12-14 00:00:00,-103.11962766041734,
2020-12-14 10:00:00,97.02372096164027,
2020-12-14 10:30:00,184.84632694587663,
2020-12-14 12:00:00,284.7017574200804,
2020-12-14 13:30:00,274.13804258265327,
2020-12-14 15:00:00,386.78837189217893,
2020-12-14 15:30:30,386.78837189217893,
2020-12-14 23:59:59,406.37918005299707,c
2020-12-15 00:00:00,333.79368618780336,
2020-12-15 10:00:00,469.02092545390406,
2020-12-15 10:30:00,502.6162313902473,
2020-12-15 12:00:00,472.7523727837229,
2020-12-15 13:30:00,432.7367743113,
2020-12-15 15:00:00,370.6492500525578,
2020-12-15 15:30:30,370.6492500525578,
2020-12-15 23:59:59,377.4746341581804,c
2020-12-16 00:00:00,285.60954021290945,
2020-12-16 10:00:00,261.22537078227106,
2020-12-16 10:30:00,359.6031530820692,
2020-12-16 12:00:00,297.41109415959045,
2020-12-16 13:30:00,280.3548537730503,
2020-12-16 15:00:00,319.5768104753106,
2020-12-16 15:30:30,319.5768104753106,
2020-12-16 23:59:59,312.1234652088301,c
2020-12-17 00:00:00,256.8704432882546,
2020-12-17 10:00:00,403.1376437613699,
2020-12-17 10:30:00,379.65425367515945,
2020-12-17 12:00:00,357.38988421605063,
2020-12-17 13:30:00,323.8133731354419,
2020-12-17 15:00:00,274.4938931099432,
2020-12-17 15:30:30,274.4938931099432,
2020-12-17 23:59:59,325.22365476976165,c
2020-12-18 00:00:00,339.8272104131779,
2020-12-18 10:00:00,340.95754180801487,
2020-12-18 10:30:00,330.34808511461233,
2020-12-18 12:00:00,361.5035948074151,
2020-12-18 13:30:00,444.4864428343067,
2020-12-18 15:00:00,463.48416733493013,
2020-12-18 15:30:30,463.48416733493013,
2020-12-18 23:59:59,429.86689602998194,e
2020-12-21 00:00:00,748.9772689897777,
2020-12-21 10:00:00,521.9835214822137,
2020-12-21 10:30:00,555.4691086541052,
2020-12-21 12:00:00,566.0855142045448,
