date,AR1_AD_2020_Q2,meta
2020-05-12 15:30:30,-212.12734281022497,
2020-05-12 23:59:59,-235.4775645621141,c
2020-05-13 00:00:00,-223.80090601842235,
2020-05-13 10:00:00,-182.98776755077344,
2020-05-13 10:30:00,-188.19258155712419,
2020-05-13 12:00:00,-220.9205701422993,
2020-05-13 13:30:00,-226.1945962210611,
2020-05-13 15:00:00,-231.46286109480582,
2020-05-13 15:30:30,-231.46286109480582,
2020-05-13 23:59:59,-230.13320741915805,c
2020-05-14 00:00:00,-274.1865152118777,
2020-05-14 10:00:00,-267.80149590333616,
2020-05-14 10:30:00,-291.699834114106,
2020-05-14 12:00:00,-282.5360168308715,
2020-05-14 13:30:00,-280.3921001106472,
2020-05-14 15:00:00,-265.65817292763927,
2020-05-14 15:30:30,-265.65817292763927,
2020-05-14 23:59:59,-273.94927780899815,c
2020-05-15 00:00:00,-230.5551073859653,
2020-05-15 10:00:00,-143.7044575247184,
2020-05-15 10:30:00,-171.9321954223188,
2020-05-15 12:00:00,-150.62486379758008,
2020-05-15 13:30:00,-149.31388540599312,
2020-05-15 15:00:00,-175.04132850009478,
2020-05-15 15:30:30,-175.04132850009478,
2020-05-15 23:59:59,-197.04107903647466,w
2020-05-18 00:00:00,-217.45916421947078,
2020-05-18 10:00:00,-237.30798469297991,
2020-05-18 10:30:00,-219.92841121094347,
2020-05-18 12:00:00,-249.4910551997941,
2020-05-18 13:30:00,-290.0207720285624,
2020-05-18 15:00:00,-306.8270923609553,
2020-05-18 15:30:30,-306.8270923609553,
2020-05-18 23:59:59,-318.9638830605056,c
2020-05-19 00:00:00,-286.43438685592724,
2020-05-19 10:00:00,-240.12583380066224,
2020-05-19 10:30:00,-242.30388468560955,
2020-05-19 12:00:00,-227.32165927762358,
2020-05-19 13:30:00,-212.52469781568539,
2020-05-19 15:00:00,-225.93915807140507,
2020-05-19 15:30:30,-225.93915807140507,
2020-05-19 23:59:59,-201.41530061653583,c
2020-05-20 00:00:00,-198.4229313563855,
2020-05-20 10:00:00,-188.31001289951294,
2020-05-20 10:30:00,-231.23456779696681,
2020-05-20 12:00:00,-212.41363842986007,
2020-05-20 13:30:00,-215.2075357925261,
2020-05-20 15:00:00,-220.39100940865512,
2020-05-20 15:30:30,-220.39100940865512,
2020-05-20 23:59:59,-201.8438671285062,c
2020-05-21 00:00:00,-191.6552520580758,
2020-05-21 10:00:00,-209.13794865115176,
2020-05-21 10:30:00,-206.66337344601925,
2020-05-21 12:00:00,-226.05190499820276,
2020-05-21 13:30:00,-189.1150556263285,
2020-05-21 15:00:00,-168.4864084812499,
2020-05-21 15:30:30,-168.4864084812499,
2020-05-21 23:59:59,-171.045768168396,c
2020-05-22 00:00:00,-142.32570019093288,
2020-05-22 10:00:00,-140.14918720802066,
2020-05-22 10:30:00,-151.3044986064478,
2020-05-22 12:00:00,-138.5177528530097,
2020-05-22 13:30:00,-148.03933570628232,
2020-05-22 15:00:00,-147.90257919410516,
2020-05-22 15:30:30,-147.90257919410516,
2020-05-22 23:59:59,-164.8662048122675,w
2020-05-25 00:00:00,-164.8662048122675,
2020-05-25 10:00:00,-164.8662048122675,
2020-05-25 10:30:00,-164.8662048122675,
2020-05-25 12:00:00,-164.8662048122675,
2020-05-25 13:30:00,-164.8662048122675,
2020-05-25 15:00:00,-164.8662048122675,
2020-05-25 15:30:30,-164.8662048122675,
2020-05-25 23:59:59,-164.8662048122675,c
2020-05-26 00:00:00,-176.10942129120752,
2020-05-26 10:00:00,-206.78275307877982,
2020-05-26 10:30:00,-213.0191535698824,
2020-05-26 12:00:00,-211.34562103022415,
2020-05-26 13:30:00,-169.07889582518166,
2020-05-26 15:00:00,-172.90677297701566,
2020-05-26 15:30:30,-172.90677297701566,
2020-05-26 23:59:59,-171.04413995279282,c
2020-05-27 00:00:00,-188.5046812636907,
2020-05-27 10:00:00,-302.791701461338,
2020-05-27 10:30:00,-277.6597438403567,
2020-05-27 12:00:00,-261.4729228798241,
2020-05-27 13:30:00,-241.98239044628247,
2020-05-27 15:00:00,-228.15172736458692,
2020-05-27 15:30:30,-228.15172736458692,
2020-05-27 23:59:59,-237.66368242951597,c
2020-05-28 00:00:00,-258.26574633512803,
2020-05-28 10:00:00,-186.55105976047457,
2020-05-28 10:30:00,-161.49405031587068,
2020-05-28 12:00:00,-164.97515075431988,
2020-05-28 13:30:00,-174.90344857606073,
2020-05-28 15:00:00,-213.054815912127,
2020-05-28 15:30:30,-213.054815912127,
2020-05-28 23:59:59,-203.47545960649614,c
2020-05-29 00:00:00,-152.62939983901862,
2020-05-29 10:00:00,-112.13873592127216,
2020-05-29 10:30:00,-104.50691540043789,
2020-05-29 12:00:00,-99.54234273429593,
2020-05-29 13:30:00,-92.67863607972872,
2020-05-29 15:00:00,-95.38580078634475,
2020-05-29 15:30:30,-95.38580078634475,
2020-05-29 23:59:59,-38.59907670413756,w
2020-06-01 00:00:00,4.942147408340844,
2020-06-01 10:00:00,78.12570022244535,
2020-06-01 10:30:00,114.59855319648352,
2020-06-01 12:00:00,140.53865909974166,
2020-06-01 13:30:00,161.39542291585406,
2020-06-01 15:00:00,165.49605298833927,
2020-06-01 15:30:30,165.49605298833927,
2020-06-01 23:59:59,164.20336386300102,c
2020-06-02 00:00:00,218.61921416774248,
2020-06-02 10:00:00,179.16982655081551,
2020-06-02 10:30:00,176.0363340601163,
2020-06-02 12:00:00,182.76439532010437,
2020-06-02 13:30:00,213.25684820137866,
2020-06-02 15:00:00,209.81553769874722,
2020-06-02 15:30:30,209.81553769874722,
2020-06-02 23:59:59,191.34897183627987,c
2020-06-03 00:00:00,218.58465152974736,
2020-06-03 10:00:00,256.7503077849539,
2020-06-03 10:30:00,255.75603582763887,
2020-06-03 12:00:00,295.08499183137275,
2020-06-03 13:30:00,284.77321321788435,
2020-06-03 15:00:00,299.14076027064186,
2020-06-03 15:30:30,299.14076027064186,
2020-06-03 23:59:59,303.41126531637076,c
2020-06-04 00:00:00,264.84846272495855,
2020-06-04 10:00:00,250.47107195817028,
2020-06-04 10:30:00,242.8703017094187,
2020-06-04 12:00:00,180.4373445772738,
2020-06-04 13:30:00,201.8191297013937,
2020-06-04 15:00:00,179.7664739178652,
2020-06-04 15:30:30,179.7664739178652,
2020-06-04 23:59:59,174.64206589660495,c
2020-06-05 00:00:00,-13.564490041838184,
2020-06-05 10:00:00,11.94341407613112,
2020-06-05 10:30:00,12.892084951307481,
2020-06-05 12:00:00,-21.5769257881293,
2020-06-05 13:30:00,-3.62753483812466,
2020-06-05 15:00:00,7.2482814948193095,
2020-06-05 15:30:30,7.2482814948193095,
2020-06-05 23:59:59,0.0,a
2020-06-08 00:00:00,-3.7279395547285503,
2020-06-08 10:00:00,-46.929552641853434,
2020-06-08 10:30:00,17.348124060021377,
2020-06-08 12:00:00,-13.428508136863172,
2020-06-08 13:30:00,50.375583904623795,
2020-06-08 15:00:00,26.216916672642327,
2020-06-08 15:30:30,26.216916672642327,
2020-06-08 23:59:59,24.606056008321417,c
2020-06-09 00:00:00,24.738462331267414,
2020-06-09 10:00:00,31.80473888116265,
2020-06-09 10:30:00,-12.786586043082735,
2020-06-09 12:00:00,-15.570480672262619,
2020-06-09 13:30:00,-26.767976390726517,
2020-06-09 15:00:00,-39.75254579021578,
2020-06-09 15:30:30,-39.75254579021578,
2020-06-09 23:59:59,-37.74141004968254,c
2020-06-10 00:00:00,-12.842308763260434,
2020-06-10 10:00:00,43.55405903710971,
2020-06-10 10:30:00,8.449834902470172,
2020-06-10 12:00:00,40.896505496402824,
2020-06-10 13:30:00,20.631375386970376,
2020-06-10 15:00:00,37.55041241693942,
2020-06-10 15:30:30,37.55041241693942,
2020-06-10 23:59:59,64.83349156365853,c
2020-06-11 00:00:00,5.334526351846677,
2020-06-11 10:00:00,131.78358670334495,
2020-06-11 10:30:00,128.57063305636535,
2020-06-11 12:00:00,106.22584205674639,
2020-06-11 13:30:00,107.20983584788542,
2020-06-11 15:00:00,90.72653485609152,
2020-06-11 15:30:30,90.72653485609152,
2020-06-11 23:59:59,105.4265221294574,c
2020-06-12 00:00:00,137.9443941234391,
2020-06-12 10:00:00,189.88318458462908,
2020-06-12 10:30:00,180.54948967953703,
2020-06-12 12:00:00,145.0316399951597,
2020-06-12 13:30:00,161.10006343349488,
2020-06-12 15:00:00,157.74030661464423,
2020-06-12 15:30:30,157.74030661464423,
2020-06-12 23:59:59,159.71311093529874,w
2020-06-15 00:00:00,201.86472517101845,
2020-06-15 10:00:00,313.7784897480718,
2020-06-15 10:30:00,321.7329975675631,
2020-06-15 12:00:00,350.4125702165218,
2020-06-15 13:30:00,345.429427948631,
2020-06-15 15:00:00,342.7481900052019,
2020-06-15 15:30:30,342.7481900052019,
2020-06-15 23:59:59,342.9625112680154,c
2020-06-16 00:00:00,289.049328423396,
2020-06-16 10:00:00,307.45817090005494,
2020-06-16 10:30:00,286.2377715704801,
2020-06-16 12:00:00,354.6723974298761,
2020-06-16 13:30:00,363.1570735569859,
2020-06-16 15:00:00,370.351205345582,
2020-06-16 15:30:30,370.351205345582,
2020-06-16 23:59:59,347.1580922350453,c
2020-06-17 00:00:00,370.1352673151887,
2020-06-17 10:00:00,370.40434244136327,
2020-06-17 10:30:00,391.7143846696845,
2020-06-17 12:00:00,383.8408662846747,
2020-06-17 13:30:00,380.7370415986919,
2020-06-17 15:00:00,371.4420371363501,
2020-06-17 15:30:30,371.4420371363501,
2020-06-17 23:59:59,372.1975984060989,c
2020-06-18 00:00:00,389.2685081533077,
2020-06-18 10:00:00,467.0232421076462,
2020-06-18 10:30:00,478.90797158081295,
2020-06-18 12:00:00,481.84259943200414,
2020-06-18 13:30:00,503.22588100429346,
2020-06-18 15:00:00,508.0361523633122,
2020-06-18 15:30:30,508.0361523633122,
2020-06-18 23:59:59,515.6988102417339,c
2020-06-19 00:00:00,497.05817027474814,
2020-06-19 10:00:00,501.06615592783737,
2020-06-19 10:30:00,539.6731619319116,
2020-06-19 12:00:00,545.9175891308274,
2020-06-19 13:30:00,563.2242420099866,
2020-06-19 15:00:00,539.1089992556377,
2020-06-19 15:30:30,539.1089992556377,
2020-06-19 23:59:59,532.2617733764159,w
2020-06-22 00:00:00,571.4006387322555,
2020-06-22 10:00:00,611.8154637577039,
2020-06-22 10:30:00,601.8490520782253,
2020-06-22 12:00:00,601.2050689566541,
2020-06-22 13:30:00,597.2042452283512,
2020-06-22 15:00:00,588.9774969072921,
2020-06-22 15:30:30,588.9774969072921,
2020-06-22 23:59:59,606.5286646590174,c
2020-06-23 00:00:00,620.6032850973758,
2020-06-23 10:00:00,616.2269667740305,
2020-06-23 10:30:00,676.4532965170782,
2020-06-23 12:00:00,656.4803131297151,
2020-06-23 13:30:00,636.7507899961963,
2020-06-23 15:00:00,598.4084986435905,
2020-06-23 15:30:30,598.4084986435905,
2020-06-23 23:59:59,607.8020796942761,c
2020-06-24 00:00:00,616.8159458272196,
2020-06-24 10:00:00,573.4764724475089,
2020-06-24 10:30:00,639.5857817020418,
2020-06-24 12:00:00,557.4151976525812,
2020-06-24 13:30:00,585.3287562705302,
2020-06-24 15:00:00,584.1158594947557,
2020-06-24 15:30:30,584.1158594947557,
2020-06-24 23:59:59,616.8529011741965,c
2020-06-25 00:00:00,636.3947123922992,
2020-06-25 10:00:00,663.8346026450437,
2020-06-25 10:30:00,701.6870494646078,
2020-06-25 12:00:00,714.8881893758147,
2020-06-25 13:30:00,689.1921668014478,
2020-06-25 15:00:00,636.2178042554638,
2020-06-25 15:30:30,636.2178042554638,
2020-06-25 23:59:59,631.7956026778155,c
2020-06-26 00:00:00,662.5098556522602,
2020-06-26 10:00:00,654.9773459497434,
2020-06-26 10:30:00,614.6774023478246,
2020-06-26 12:00:00,614.5446195497923,
2020-06-26 13:30:00,610.74323416917,
2020-06-26 15:00:00,583.6736232026126,
2020-06-26 15:30:30,583.6736232026126,
2020-06-26 23:59:59,571.471296609295,e
2020-06-29 00:00:00,572.7506548626587,
2020-06-29 10:00:00,470.30451840991816,
2020-06-29 10:30:00,468.3865372291715,
2020-06-29 12:00:00,475.80632659940284,
2020-06-29 13:30:00,468.9822639187996,
2020-06-29 15:00:00,453.2929738060391,
2020-06-29 15:30:30,453.2929738060391,
2020-06-29 23:59:59,470.3231455763512,c
2020-06-30 00:00:00,491.73892213718796,
2020-06-30 10:00:00,501.61931946003415,
2020-06-30 10:30:00,480.4024150978943,
2020-06-30 12:00:00,516.4914360151835,
2020-06-30 13:30:00,547.4984051038097,
2020-06-30 15:00:00,552.8314648256638,
2020-06-30 15:30:30,552.8314648256638,
2020-06-30 23:59:59,540.784359797578,c
2020-07-01 00:00:00,521.288281123286,
2020-07-01 10:00:00,517.4050018136917,
2020-07-01 10:30:00,562.4167505639515,
2020-07-01 12:00:00,562.221916307893,
2020-07-01 13:30:00,573.3681824638807,
2020-07-01 15:00:00,619.5431782505265,
2020-07-01 15:30:30,619.5431782505265,
2020-07-01 23:59:59,632.037041758296,c
2020-07-02 00:00:00,637.7066867320563,
2020-07-02 10:00:00,589.2857674259004,
2020-07-02 10:30:00,605.0099206943307,
2020-07-02 12:00:00,623.5530679308338,
2020-07-02 13:30:00,626.4130767751915,
2020-07-02 15:00:00,625.8023050612405,
2020-07-02 15:30:30,625.8023050612405,
2020-07-02 23:59:59,646.159829842932,c
2020-07-03 00:00:00,646.159829842932,
2020-07-03 10:00:00,646.159829842932,
2020-07-03 10:30:00,646.159829842932,
2020-07-03 12:00:00,646.159829842932,
2020-07-03 13:30:00,646.159829842932,
2020-07-03 15:00:00,646.159829842932,
2020-07-03 15:30:30,646.159829842932,
2020-07-03 23:59:59,646.159829842932,w
2020-07-06 00:00:00,661.4812526252775,
2020-07-06 10:00:00,661.9078364774614,
2020-07-06 10:30:00,684.1631333263464,
2020-07-06 12:00:00,695.0733722136696,
2020-07-06 13:30:00,657.5709122235836,
2020-07-06 15:00:00,609.555726547363,
2020-07-06 15:30:30,609.555726547363,
2020-07-06 23:59:59,622.2911186421022,c
2020-07-07 00:00:00,630.7898964094193,
2020-07-07 10:00:00,598.8198247661494,
2020-07-07 10:30:00,623.8330193929122,
2020-07-07 12:00:00,644.8745811070319,
2020-07-07 13:30:00,646.6979161141817,
2020-07-07 15:00:00,660.9344836838548,
2020-07-07 15:30:30,660.9344836838548,
2020-07-07 23:59:59,672.6740973403677,c
2020-07-08 00:00:00,720.8575694947856,
2020-07-08 10:00:00,764.7333257020465,
2020-07-08 10:30:00,805.6378621393322,
2020-07-08 12:00:00,840.9125902923792,
2020-07-08 13:30:00,865.0121666750443,
2020-07-08 15:00:00,875.0559584205761,
2020-07-08 15:30:30,875.0559584205761,
2020-07-08 23:59:59,890.3745455544525,c
2020-07-09 00:00:00,901.8324925289352,
2020-07-09 10:00:00,923.7749635753247,
2020-07-09 10:30:00,928.368483309251,
2020-07-09 12:00:00,922.088375496318,
2020-07-09 13:30:00,960.6397173992701,
2020-07-09 15:00:00,993.6182988416755,
2020-07-09 15:30:30,993.6182988416755,
2020-07-09 23:59:59,989.3041860901516,c
2020-07-10 00:00:00,1003.5340454392812,
2020-07-10 10:00:00,997.6545731989848,
2020-07-10 10:30:00,967.7709492254588,
2020-07-10 12:00:00,950.6259009350334,
2020-07-10 13:30:00,958.7476333797205,
2020-07-10 15:00:00,918.737586827236,
2020-07-10 15:30:30,918.737586827236,
2020-07-10 23:59:59,934.5292910257789,w
2020-07-13 00:00:00,963.0073401115636,
2020-07-13 10:00:00,877.7184900170633,
2020-07-13 10:30:00,868.8004782985082,
2020-07-13 12:00:00,867.6852341699565,
2020-07-13 13:30:00,858.0878024101631,
2020-07-13 15:00:00,732.4350598407417,
2020-07-13 15:30:30,732.4350598407417,
2020-07-13 23:59:59,654.3315698860381,c
2020-07-14 00:00:00,665.6454208665187,
2020-07-14 10:00:00,581.0643318818912,
2020-07-14 10:30:00,549.429608065077,
2020-07-14 12:00:00,609.1707502270259,
2020-07-14 13:30:00,618.4026955770972,
2020-07-14 15:00:00,616.6550558778796,
2020-07-14 15:30:30,616.6550558778796,
2020-07-14 23:59:59,649.3321589006846,c
2020-07-15 00:00:00,602.1109881311824,
2020-07-15 10:00:00,566.2451229038742,
2020-07-15 10:30:00,586.3535978548756,
2020-07-15 12:00:00,537.6099133844291,
2020-07-15 13:30:00,571.6774235486428,
2020-07-15 15:00:00,616.5643423944507,
2020-07-15 15:30:30,616.5643423944507,
2020-07-15 23:59:59,624.9847194545869,c
2020-07-16 00:00:00,591.4655635691437,
2020-07-16 10:00:00,561.006752094354,
2020-07-16 10:30:00,541.1600522010582,
2020-07-16 12:00:00,535.5724626714705,
2020-07-16 13:30:00,560.2388896203689,
2020-07-16 15:00:00,561.3797556876523,
2020-07-16 15:30:30,561.3797556876523,
2020-07-16 23:59:59,544.5760014612591,c
2020-07-17 00:00:00,558.1601256824974,
2020-07-17 10:00:00,561.259972034633,
2020-07-17 10:30:00,539.8048411419832,
2020-07-17 12:00:00,580.4679171108619,
2020-07-17 13:30:00,570.1574983622648,
2020-07-17 15:00:00,592.0261785205147,
2020-07-17 15:30:30,592.0261785205147,
2020-07-17 23:59:59,591.4827184440045,w
2020-07-20 00:00:00,602.6729623095025,
2020-07-20 10:00:00,701.0822585120245,
2020-07-20 10:30:00,723.9338709485195,
2020-07-20 12:00:00,770.1246823838317,
2020-07-20 13:30:00,764.836602552422,
2020-07-20 15:00:00,760.8080044817096,
2020-07-20 15:30:30,760.8080044817096,
2020-07-20 23:59:59,761.1594257202872,c
2020-07-21 00:00:00,776.4597194448962,
2020-07-21 10:00:00,703.080651925246,
2020-07-21 10:30:00,731.1036229547897,
2020-07-21 12:00:00,706.588530146272,
2020-07-21 13:30:00,729.5594213478582,
2020-07-21 15:00:00,723.476168644261,
2020-07-21 15:30:30,723.476168644261,
2020-07-21 23:59:59,721.9993455782459,c
2020-07-22 00:00:00,726.1845228493089,
2020-07-22 10:00:00,744.0797055365456,
2020-07-22 10:30:00,726.6441607594599,
2020-07-22 12:00:00,679.7016409003712,
2020-07-22 13:30:00,681.1645476516514,
2020-07-22 15:00:00,659.7060649989634,
2020-07-22 15:30:30,659.7060649989634,
2020-07-22 23:59:59,667.4331609608704,c
2020-07-23 00:00:00,683.3940281972798,
2020-07-23 10:00:00,728.5328935852366,
2020-07-23 10:30:00,733.0219906359616,
2020-07-23 12:00:00,686.4407201599539,
2020-07-23 13:30:00,619.236423344249,
2020-07-23 15:00:00,613.8659257224847,
2020-07-23 15:30:30,613.8659257224847,
2020-07-23 23:59:59,613.3640534631343,c
2020-07-24 00:00:00,565.9268031029562,
2020-07-24 10:00:00,537.780851367765,
2020-07-24 10:30:00,560.1981826558099,
2020-07-24 12:00:00,589.6827809642152,
2020-07-24 13:30:00,562.1193943795245,
2020-07-24 15:00:00,579.5550914826622,
2020-07-24 15:30:30,579.5550914826622,
2020-07-24 23:59:59,582.1596310235452,w
2020-07-27 00:00:00,621.8224264245803,
2020-07-27 10:00:00,619.298240554122,
2020-07-27 10:30:00,629.2803745282241,
2020-07-27 12:00:00,598.562026201556,
2020-07-27 13:30:00,631.3896584797577,
2020-07-27 15:00:00,645.6729183323631,
2020-07-27 15:30:30,645.6729183323631,
2020-07-27 23:59:59,656.2976206228077,c
2020-07-28 00:00:00,661.04055575783,
2020-07-28 10:00:00,700.6469949449468,
2020-07-28 10:30:00,737.4856595889136,
2020-07-28 12:00:00,710.8918711027695,
2020-07-28 13:30:00,693.5657038199457,
2020-07-28 15:00:00,672.7069334345307,
2020-07-28 15:30:30,672.7069334345307,
2020-07-28 23:59:59,661.3890014913475,c
2020-07-29 00:00:00,715.3414188590344,
2020-07-29 10:00:00,713.6235133897585,
2020-07-29 10:30:00,735.661515649011,
2020-07-29 12:00:00,766.0427458622603,
2020-07-29 13:30:00,735.0035901908287,
2020-07-29 15:00:00,752.6092766170129,
2020-07-29 15:30:30,752.6092766170129,
2020-07-29 23:59:59,751.914876381218,c
2020-07-30 00:00:00,734.7566742516439,
2020-07-30 10:00:00,746.3968918460706,
2020-07-30 10:30:00,741.8679837931097,
2020-07-30 12:00:00,787.319178963678,
2020-07-30 13:30:00,777.5959160179274,
2020-07-30 15:00:00,775.8372303213979,
2020-07-30 15:30:30,775.8372303213979,
2020-07-30 23:59:59,763.8575684101066,c
2020-07-31 00:00:00,894.7070303165789,
2020-07-31 10:00:00,893.2788107718819,
2020-07-31 10:30:00,828.73025014183,
2020-07-31 12:00:00,852.6030856121696,
2020-07-31 13:30:00,860.4900040433284,
2020-07-31 15:00:00,863.3848262230505,
2020-07-31 15:30:30,863.3848262230505,
2020-07-31 23:59:59,874.8794935921525,w
