date,AS_MSCI_DM_MIG_2022_Q2,meta
2022-03-31 00:00:00,-131.6058385931634,
2022-03-31 01:00:00,-122.86078814217656,
2022-03-31 02:30:00,-122.86078814217656,
2022-03-31 03:00:00,-122.86078814217656,
2022-03-31 18:30:00,-121.46089759035432,
2022-03-31 20:00:00,-119.47126692840621,
2022-03-31 23:00:00,-119.98213701872189,
2022-03-31 23:59:59,-116.10257551929972,c
2022-04-01 00:00:00,-120.63026184378305,
2022-04-01 01:00:00,-117.2228166064562,
2022-04-01 02:30:00,-117.2228166064562,
2022-04-01 03:00:00,-117.2228166064562,
2022-04-01 18:30:00,-117.2228166064562,
2022-04-01 20:00:00,-117.2228166064562,
2022-04-01 23:00:00,-117.2228166064562,
2022-04-01 23:59:59,-122.62867355565426,w
2022-04-04 00:00:00,-127.06764657895452,
2022-04-04 01:00:00,-132.7959231014691,
2022-04-04 02:30:00,-132.7959231014691,
2022-04-04 03:00:00,-132.7959231014691,
2022-04-04 18:30:00,-132.61353888258031,
2022-04-04 20:00:00,-132.19605942459634,
2022-04-04 23:00:00,-95.3149411767784,
2022-04-04 23:59:59,-97.50357108843346,c
2022-04-05 00:00:00,-91.03421406995925,
2022-04-05 01:00:00,-91.94871650256046,
2022-04-05 02:30:00,-91.94871650256046,
2022-04-05 03:00:00,-91.94871650256046,
2022-04-05 18:30:00,-96.56451462587059,
2022-04-05 20:00:00,-95.6216804426248,
2022-04-05 23:00:00,-56.46758020821005,
2022-04-05 23:59:59,-49.83721235548735,c
2022-04-06 00:00:00,-58.75668845662188,
2022-04-06 01:00:00,-59.95557379769527,
2022-04-06 02:30:00,-59.95557379769527,
2022-04-06 03:00:00,-59.95557379769527,
2022-04-06 18:30:00,-49.380173053395374,
2022-04-06 20:00:00,-47.41013955958539,
2022-04-06 23:00:00,-34.17507609394572,
2022-04-06 23:59:59,-34.18038162127899,c
2022-04-07 00:00:00,-45.51627349933804,
2022-04-07 01:00:00,-38.941818512726584,
2022-04-07 02:30:00,-38.941818512726584,
2022-04-07 03:00:00,-38.941818512726584,
2022-04-07 18:30:00,-33.18351750321812,
2022-04-07 20:00:00,-35.007664880308546,
2022-04-07 23:00:00,-44.459257729110355,
2022-04-07 23:59:59,-42.67515788250615,c
2022-04-08 00:00:00,-39.45608108564413,
2022-04-08 01:00:00,-30.163814770522436,
2022-04-08 02:30:00,-30.163814770522436,
2022-04-08 03:00:00,-30.163814770522436,
2022-04-08 18:30:00,-30.163814770522436,
2022-04-08 20:00:00,-30.163814770522436,
2022-04-08 23:00:00,-30.163814770522436,
2022-04-08 23:59:59,-25.635195909877112,w
2022-04-11 00:00:00,27.05670628568106,
2022-04-11 01:00:00,20.37471081331229,
2022-04-11 02:30:00,20.37471081331229,
2022-04-11 03:00:00,20.37471081331229,
2022-04-11 18:30:00,26.32808404319927,
2022-04-11 20:00:00,27.31400611931454,
2022-04-11 23:00:00,81.3632100877289,
2022-04-11 23:59:59,86.64881900605249,c
2022-04-12 00:00:00,98.84362773734125,
2022-04-12 01:00:00,104.96234424976643,
2022-04-12 02:30:00,104.96234424976643,
2022-04-12 03:00:00,104.96234424976643,
2022-04-12 18:30:00,105.0885124587669,
2022-04-12 20:00:00,102.57015449511022,
2022-04-12 23:00:00,66.61836094362607,
2022-04-12 23:59:59,78.96673167717105,c
2022-04-13 00:00:00,75.87618130776002,
2022-04-13 01:00:00,74.67466564072691,
2022-04-13 02:30:00,74.67466564072691,
2022-04-13 03:00:00,74.67466564072691,
2022-04-13 18:30:00,78.39956397537975,
2022-04-13 20:00:00,78.87552260063799,
2022-04-13 23:00:00,106.22574482568908,
2022-04-13 23:59:59,113.39427634291127,c
2022-04-14 00:00:00,106.35874676831125,
2022-04-14 01:00:00,112.67588417364004,
2022-04-14 02:30:00,112.67588417364004,
2022-04-14 03:00:00,112.67588417364004,
2022-04-14 18:30:00,112.67588417364004,
2022-04-14 20:00:00,112.67588417364004,
2022-04-14 23:00:00,112.67588417364004,
2022-04-14 23:59:59,157.72435470523135,c
2022-04-15 00:00:00,155.8386929313365,
2022-04-15 01:00:00,159.6068511074704,
2022-04-15 02:30:00,159.6068511074704,
2022-04-15 03:00:00,159.6068511074704,
2022-04-15 18:30:00,159.6068511074704,
2022-04-15 20:00:00,159.6068511074704,
2022-04-15 23:00:00,159.6068511074704,
2022-04-15 23:59:59,175.76242722899806,w
2022-04-18 00:00:00,211.7868291448436,
2022-04-18 01:00:00,218.5172828216191,
2022-04-18 02:30:00,218.5172828216191,
2022-04-18 03:00:00,218.5172828216191,
2022-04-18 18:30:00,216.873147509255,
2022-04-18 20:00:00,217.18521901964883,
2022-04-18 23:00:00,238.08603194388022,
2022-04-18 23:59:59,257.10230764995447,c
2022-04-19 00:00:00,268.6485880099111,
2022-04-19 01:00:00,276.37992895903903,
2022-04-19 02:30:00,276.37992895903903,
2022-04-19 03:00:00,276.37992895903903,
2022-04-19 18:30:00,292.2131992113383,
2022-04-19 20:00:00,293.48609405711693,
2022-04-19 23:00:00,301.34136125653583,
2022-04-19 23:59:59,314.2954947954429,c
2022-04-20 00:00:00,310.1681604275666,
2022-04-20 01:00:00,304.7121016839254,
2022-04-20 02:30:00,304.7121016839254,
2022-04-20 03:00:00,304.7121016839254,
2022-04-20 18:30:00,307.4955291132652,
2022-04-20 20:00:00,313.50738757868373,
2022-04-20 23:00:00,265.88788429892634,
2022-04-20 23:59:59,270.56969576519,c
2022-04-21 00:00:00,267.2446841146178,
2022-04-21 01:00:00,251.8933379194157,
2022-04-21 02:30:00,251.8933379194157,
2022-04-21 03:00:00,251.8933379194157,
2022-04-21 18:30:00,250.1398653749873,
