date,PBW_2022_Q1,meta
2022-03-01 00:00:00,293.9165318583102,
2022-03-01 10:00:00,190.57671154278336,
2022-03-01 10:30:00,196.30368005245356,
2022-03-01 12:00:00,150.90947333324476,
2022-03-01 13:30:00,160.06476628950048,
2022-03-01 15:00:00,172.74364009520025,
2022-03-01 15:30:30,172.74364009520025,
2022-03-01 23:59:59,139.05283602870526,c
2022-03-02 00:00:00,180.6201109873649,
2022-03-02 10:00:00,164.77839615231704,
2022-03-02 10:30:00,109.33878247338784,
2022-03-02 12:00:00,108.37662416833446,
2022-03-02 13:30:00,108.38347646259298,
2022-03-02 15:00:00,105.15095932699462,
2022-03-02 15:30:30,105.15095932699462,
2022-03-02 23:59:59,100.41011224663164,c
2022-03-03 00:00:00,136.0338392373805,
2022-03-03 10:00:00,-0.677010067644602,
2022-03-03 10:30:00,-18.155525469699057,
2022-03-03 12:00:00,-40.30302262095148,
2022-03-03 13:30:00,-59.93748259452377,
2022-03-03 15:00:00,-92.11296948149277,
2022-03-03 15:30:30,-92.11296948149277,
2022-03-03 23:59:59,-103.94915438744131,c
2022-03-04 00:00:00,-97.17399910129828,
2022-03-04 10:00:00,-121.78913306467537,
2022-03-04 10:30:00,-140.96338429309748,
2022-03-04 12:00:00,-175.72295215745348,
2022-03-04 13:30:00,-184.41473015721812,
2022-03-04 15:00:00,-182.79292362734742,
2022-03-04 15:30:30,-182.79292362734742,
2022-03-04 23:59:59,-183.3583360488773,w
2022-03-07 00:00:00,-232.35658957720696,
2022-03-07 10:00:00,-197.66805163339006,
2022-03-07 10:30:00,-193.11630424405246,
2022-03-07 12:00:00,-188.83148157042746,
2022-03-07 13:30:00,-136.85523746409677,
2022-03-07 15:00:00,-214.85064821623905,
2022-03-07 15:30:30,-214.85064821623905,
2022-03-07 23:59:59,-267.75651901798335,c
2022-03-08 00:00:00,-389.14143247272295,
2022-03-08 10:00:00,-475.14663030106703,
2022-03-08 10:30:00,-416.3248967927432,
2022-03-08 12:00:00,-407.733203811684,
2022-03-08 13:30:00,-322.7867319791411,
2022-03-08 15:00:00,-342.6112042499914,
2022-03-08 15:30:30,-342.6112042499914,
2022-03-08 23:59:59,-381.2741091343621,c
2022-03-09 00:00:00,-239.71803424858507,
2022-03-09 10:00:00,-188.02465110678884,
2022-03-09 10:30:00,-133.27847186157376,
2022-03-09 12:00:00,-127.71729034060955,
2022-03-09 13:30:00,-191.49126229951378,
2022-03-09 15:00:00,-204.85315448750856,
2022-03-09 15:30:30,-204.85315448750856,
2022-03-09 23:59:59,-243.55015850509284,c
2022-03-10 00:00:00,-208.85724628128602,
2022-03-10 10:00:00,-265.5500208793486,
2022-03-10 10:30:00,-259.3947239222531,
2022-03-10 12:00:00,-270.4376418898698,
2022-03-10 13:30:00,-297.5235847886703,
2022-03-10 15:00:00,-286.4017301755879,
2022-03-10 15:30:30,-286.4017301755879,
2022-03-10 23:59:59,-292.6339762035639,c
2022-03-11 00:00:00,-235.77548271480015,
2022-03-11 10:00:00,-243.99890119695777,
2022-03-11 10:30:00,-267.70811237514556,
2022-03-11 12:00:00,-318.0692960828123,
2022-03-11 13:30:00,-315.5567652296562,
2022-03-11 15:00:00,-334.556311299958,
2022-03-11 15:30:30,-334.556311299958,
2022-03-11 23:59:59,-345.1379862844729,w
2022-03-14 00:00:00,-322.1057031938008,
2022-03-14 10:00:00,-359.61933064884334,
2022-03-14 10:30:00,-388.2921464479072,
2022-03-14 12:00:00,-421.538480297488,
2022-03-14 13:30:00,-446.0795411252804,
2022-03-14 15:00:00,-435.66533804585345,
2022-03-14 15:30:30,-435.66533804585345,
2022-03-14 23:59:59,-452.08300691522015,c
2022-03-15 00:00:00,-409.63221276383445,
2022-03-15 10:00:00,-371.9924736820715,
2022-03-15 10:30:00,-331.5995786775013,
2022-03-15 12:00:00,-361.9307813453395,
2022-03-15 13:30:00,-383.05072858217306,
2022-03-15 15:00:00,-376.95318335965777,
2022-03-15 15:30:30,-376.95318335965777,
2022-03-15 23:59:59,-417.37963516610597,c
2022-03-16 00:00:00,-422.7383671792695,
2022-03-16 10:00:00,-371.37283078095845,
2022-03-16 10:30:00,-321.9247107222999,
2022-03-16 12:00:00,-294.0038262950802,
2022-03-16 13:30:00,-307.4444945283863,
2022-03-16 15:00:00,-295.48572643492,
2022-03-16 15:30:30,-295.48572643492,
2022-03-16 23:59:59,-299.8485108168593,c
2022-03-17 00:00:00,-278.6782671193442,
2022-03-17 10:00:00,-250.47673114489442,
2022-03-17 10:30:00,-219.31731740699377,
2022-03-17 12:00:00,-249.06193830381494,
2022-03-17 13:30:00,-220.33849500995294,
2022-03-17 15:00:00,-222.36673776727298,
2022-03-17 15:30:30,-222.36673776727298,
2022-03-17 23:59:59,-230.1721737076491,c
2022-03-18 00:00:00,-211.084827173612,
2022-03-18 10:00:00,-179.58831732911972,
2022-03-18 10:30:00,-215.09150689229494,
2022-03-18 12:00:00,-186.26965173033483,
2022-03-18 13:30:00,-179.06387001389518,
2022-03-18 15:00:00,-158.6117392873944,
2022-03-18 15:30:30,-158.6117392873944,q
2022-03-18 23:59:59,-181.61151088234706,w
2022-03-21 00:00:00,-126.03111593193549,
2022-03-21 10:00:00,-104.4252166921727,
2022-03-21 10:30:00,-154.81652258738077,
2022-03-21 12:00:00,-90.22247502358478,
2022-03-21 13:30:00,-137.78906525913072,
2022-03-21 15:00:00,-114.82715008002546,
2022-03-21 15:30:30,-114.82715008002546,
2022-03-21 23:59:59,-101.63034991820193,c
2022-03-22 00:00:00,-51.981786517958355,
2022-03-22 10:00:00,-35.01390926073179,
2022-03-22 10:30:00,-61.790108566921454,
2022-03-22 12:00:00,-18.56805132817739,
2022-03-22 13:30:00,-10.18320404659896,
2022-03-22 15:00:00,22.31802003939778,
2022-03-22 15:30:30,22.31802003939778,s
2022-03-22 23:59:59,0.0,a
2022-03-23 00:00:00,-7.211412479105448,
2022-03-23 10:00:00,-6.306247792266362,
2022-03-23 10:30:00,26.713910699054125,
2022-03-23 12:00:00,135.2149956403225,
2022-03-23 13:30:00,95.94564891253022,
2022-03-23 15:00:00,117.85159109018257,
2022-03-23 15:30:30,117.85159109018257,
2022-03-23 23:59:59,105.73677492258646,c
2022-03-24 00:00:00,323.6922117907268,
2022-03-24 10:00:00,595.7476578490435,
2022-03-24 10:30:00,573.4246569241408,
2022-03-24 12:00:00,426.91139064843617,
2022-03-24 13:30:00,426.0369961152311,
2022-03-24 15:00:00,412.0732616084074,
2022-03-24 15:30:30,412.0732616084074,
2022-03-24 23:59:59,499.1189413586152,c
2022-03-25 00:00:00,500.61936947154356,
2022-03-25 10:00:00,644.1093126343222,
2022-03-25 10:30:00,517.7782209881932,
2022-03-25 12:00:00,488.96899426560276,
2022-03-25 13:30:00,505.3450318502422,
2022-03-25 15:00:00,530.7786502050149,
2022-03-25 15:30:30,530.7786502050149,
2022-03-25 23:59:59,510.7695546173728,w
2022-03-28 00:00:00,562.6909603218375,
2022-03-28 10:00:00,521.7337499431536,
2022-03-28 10:30:00,456.8829974617364,
2022-03-28 12:00:00,378.1307114839096,
2022-03-28 13:30:00,367.2292628416608,
2022-03-28 15:00:00,320.36264492921845,
2022-03-28 15:30:30,320.36264492921845,
2022-03-28 23:59:59,344.7616440469626,c
2022-03-29 00:00:00,430.1682265587732,
2022-03-29 10:00:00,468.20282637169726,
2022-03-29 10:30:00,369.3686979542622,
2022-03-29 12:00:00,346.40892741888086,
2022-03-29 13:30:00,327.91104463924825,
2022-03-29 15:00:00,318.63723882934636,
2022-03-29 15:30:30,318.63723882934636,
2022-03-29 23:59:59,298.59447697870587,c
2022-03-30 00:00:00,305.2850344093984,
2022-03-30 10:00:00,385.27253141912837,
2022-03-30 10:30:00,274.6626348090803,
2022-03-30 12:00:00,303.3317981139034,
2022-03-30 13:30:00,284.5178190522695,
2022-03-30 15:00:00,287.6826938844353,
2022-03-30 15:30:30,287.6826938844353,
2022-03-30 23:59:59,308.3708493080713,e
2022-03-31 00:00:00,303.7597800275401,
2022-03-31 10:00:00,323.86766129411336,
2022-03-31 10:30:00,392.9374374997437,
2022-03-31 12:00:00,384.8729740941803,
2022-03-31 13:30:00,380.22287587775736,
2022-03-31 15:00:00,427.5809972384267,
2022-03-31 15:30:30,427.5809972384267,
2022-03-31 23:59:59,436.5349331738603,c
2022-04-01 00:00:00,410.43140133442694,
2022-04-01 10:00:00,386.39976211007735,
2022-04-01 10:30:00,438.4995572077521,
2022-04-01 12:00:00,446.7793479266361,
2022-04-01 13:30:00,412.6467122703141,
2022-04-01 15:00:00,392.46319098981587,
2022-04-01 15:30:30,392.46319098981587,
2022-04-01 23:59:59,396.28938822545297,w
2022-04-04 00:00:00,392.43193521494226,
2022-04-04 10:00:00,436.4933531449567,
2022-04-04 10:30:00,472.71625778625946,
2022-04-04 12:00:00,572.8529719635549,
2022-04-04 13:30:00,650.238967468135,
2022-04-04 15:00:00,672.5630407097831,
2022-04-04 15:30:30,672.5630407097831,
2022-04-04 23:59:59,708.695110027083,c
2022-04-05 00:00:00,760.5600015745083,
2022-04-05 10:00:00,777.520624868192,
2022-04-05 10:30:00,822.2713018809312,
2022-04-05 12:00:00,837.7577320853502,
2022-04-05 13:30:00,843.4969169752694,
2022-04-05 15:00:00,837.3122238096148,
2022-04-05 15:30:30,837.3122238096148,
2022-04-05 23:59:59,862.2836380797843,c
2022-04-06 00:00:00,715.712253261175,
2022-04-06 10:00:00,622.7971966725385,
2022-04-06 10:30:00,600.1907233062283,
2022-04-06 12:00:00,488.5798843091785,
2022-04-06 13:30:00,554.3580794583283,
2022-04-06 15:00:00,592.8867864669627,
2022-04-06 15:30:30,592.8867864669627,
2022-04-06 23:59:59,590.5146324387334,c
2022-04-07 00:00:00,567.8233491730002,
2022-04-07 10:00:00,465.57326785424596,
2022-04-07 10:30:00,457.0600358958088,
2022-04-07 12:00:00,397.78474347934844,
2022-04-07 13:30:00,423.3032278505008,
2022-04-07 15:00:00,445.6891372585683,
2022-04-07 15:30:30,445.6891372585683,
2022-04-07 23:59:59,436.2996850895129,c
2022-04-08 00:00:00,432.74022663137043,
2022-04-08 10:00:00,421.0753277696939,
2022-04-08 10:30:00,421.70835215926263,
2022-04-08 12:00:00,412.9199426427208,
2022-04-08 13:30:00,419.6078801063587,
2022-04-08 15:00:00,412.1667512138424,
2022-04-08 15:30:30,412.1667512138424,
2022-04-08 23:59:59,339.1565730273057,w
2022-04-11 00:00:00,286.32488245104616,
2022-04-11 10:00:00,203.896416580809,
2022-04-11 10:30:00,212.74011038951022,
2022-04-11 12:00:00,225.73059262208187,
2022-04-11 13:30:00,272.68527338788346,
2022-04-11 15:00:00,228.3612639500708,
2022-04-11 15:30:30,228.3612639500708,
2022-04-11 23:59:59,206.58320586960826,c
2022-04-12 00:00:00,236.55850291716456,
2022-04-12 10:00:00,228.7962240998619,
2022-04-12 10:30:00,210.01362051730723,
2022-04-12 12:00:00,183.30763751765977,
2022-04-12 13:30:00,159.7439064998846,
2022-04-12 15:00:00,107.03610358203282,
2022-04-12 15:30:30,107.03610358203282,
2022-04-12 23:59:59,150.6571393509517,c
2022-04-13 00:00:00,166.96950908996968,
2022-04-13 10:00:00,116.85898174407767,
2022-04-13 10:30:00,146.52327942946516,
2022-04-13 12:00:00,207.6030481141862,
2022-04-13 13:30:00,228.5260954245012,
2022-04-13 15:00:00,259.22186657729173,
2022-04-13 15:30:30,259.22186657729173,
2022-04-13 23:59:59,256.11900484287827,c
