date,IBB_2022_Q3,meta
2022-08-19 00:00:00,-343.4161615077253,
2022-08-19 10:00:00,-330.4733220294031,
2022-08-19 10:30:00,-319.4535207918218,
2022-08-19 12:00:00,-308.0387963149949,
2022-08-19 13:30:00,-305.97782352615764,
2022-08-19 15:00:00,-300.2857890873172,
2022-08-19 15:30:30,-300.2857890873172,
2022-08-19 23:59:59,-289.69566758299766,w
2022-08-22 00:00:00,-251.93603880551905,
2022-08-22 10:00:00,-271.71930954842696,
2022-08-22 10:30:00,-251.82082716071568,
2022-08-22 12:00:00,-261.18734998603827,
2022-08-22 13:30:00,-258.44884438780286,
2022-08-22 15:00:00,-240.00447902378824,
2022-08-22 15:30:30,-240.00447902378824,
2022-08-22 23:59:59,-248.77327418350092,c
2022-08-23 00:00:00,-233.36607934873996,
2022-08-23 10:00:00,-250.62594230952868,
2022-08-23 10:30:00,-273.9593882765769,
2022-08-23 12:00:00,-222.7520687150411,
2022-08-23 13:30:00,-219.83972506618352,
2022-08-23 15:00:00,-238.16245726621605,
2022-08-23 15:30:30,-238.16245726621605,
2022-08-23 23:59:59,-229.76421538702266,c
2022-08-24 00:00:00,-241.89501839757872,
2022-08-24 10:00:00,-260.37258515795133,
2022-08-24 10:30:00,-257.9531542144939,
2022-08-24 12:00:00,-282.18890896005564,
2022-08-24 13:30:00,-266.61558376677226,
2022-08-24 15:00:00,-277.7483829475734,
2022-08-24 15:30:30,-277.7483829475734,
2022-08-24 23:59:59,-260.9710892656856,c
2022-08-25 00:00:00,-304.3100902042049,
2022-08-25 10:00:00,-273.8945957310791,
2022-08-25 10:30:00,-279.25273921697567,
2022-08-25 12:00:00,-261.5991352554454,
2022-08-25 13:30:00,-273.88447616594544,
2022-08-25 15:00:00,-273.1245623222728,
2022-08-25 15:30:30,-273.1245623222728,
2022-08-25 23:59:59,-288.62510935182513,c
2022-08-26 00:00:00,-304.3204097711334,
2022-08-26 10:00:00,-291.229950953885,
2022-08-26 10:30:00,-274.7044423797058,
2022-08-26 12:00:00,-245.01092075133533,
2022-08-26 13:30:00,-236.98524953414903,
2022-08-26 15:00:00,-213.08030655688617,
2022-08-26 15:30:30,-213.08030655688617,
2022-08-26 23:59:59,-188.8294534889833,w
2022-08-29 00:00:00,-154.4612272854356,
2022-08-29 10:00:00,-182.5232727890468,
2022-08-29 10:30:00,-203.80548906126273,
2022-08-29 12:00:00,-160.50278176104985,
2022-08-29 13:30:00,-177.81516855852806,
2022-08-29 15:00:00,-172.89441125636176,
2022-08-29 15:30:30,-172.89441125636176,
2022-08-29 23:59:59,-145.05833550889042,c
2022-08-30 00:00:00,-162.09470747985847,
2022-08-30 10:00:00,-152.03665796086898,
2022-08-30 10:30:00,-146.7758215331221,
2022-08-30 12:00:00,-117.03905690834745,
2022-08-30 13:30:00,-110.5542904147394,
2022-08-30 15:00:00,-110.82079283776693,
2022-08-30 15:30:30,-110.82079283776693,
2022-08-30 23:59:59,-118.81654426800219,c
2022-08-31 00:00:00,-140.39846723468122,
2022-08-31 10:00:00,-129.30643860158193,
2022-08-31 10:30:00,-94.81003887680731,
2022-08-31 12:00:00,-74.6518151855696,
2022-08-31 13:30:00,-32.4393278590353,
2022-08-31 15:00:00,-21.460240309794926,
2022-08-31 15:30:30,-21.460240309794926,s
2022-08-31 23:59:59,-23.853954779313426,c
2022-09-01 00:00:00,19.980212212802144,
2022-09-01 10:00:00,24.636606700391212,
2022-09-01 10:30:00,27.732612649585462,
2022-09-01 12:00:00,49.03083356327306,
2022-09-01 13:30:00,5.075285897170943,
2022-09-01 15:00:00,-14.176122401061775,
2022-09-01 15:30:30,-14.176122401061775,
2022-09-01 23:59:59,-47.87962044215328,c
2022-09-02 00:00:00,-80.49606034062708,
2022-09-02 10:00:00,-8.415649693943578,
2022-09-02 10:30:00,-18.58217579827624,
2022-09-02 12:00:00,-34.236671663927154,
2022-09-02 13:30:00,2.759536190629433,
2022-09-02 15:00:00,5.663300822787278,
2022-09-02 15:30:30,5.663300822787278,
2022-09-02 23:59:59,0.0,a
2022-09-05 00:00:00,0.0,
2022-09-05 10:00:00,0.0,
2022-09-05 10:30:00,0.0,
2022-09-05 12:00:00,0.0,
2022-09-05 13:30:00,0.0,
2022-09-05 15:00:00,0.0,
2022-09-05 15:30:30,0.0,
2022-09-05 23:59:59,0.0,c
2022-09-06 00:00:00,-27.210383877725917,
2022-09-06 10:00:00,39.60963886652712,
2022-09-06 10:30:00,39.06381438955441,
2022-09-06 12:00:00,-12.707250597280336,
2022-09-06 13:30:00,39.23061276548788,
2022-09-06 15:00:00,53.69766598009528,
2022-09-06 15:30:30,53.69766598009528,
2022-09-06 23:59:59,74.74343181101403,c
2022-09-07 00:00:00,69.41468598894267,
2022-09-07 10:00:00,42.26143696701001,
2022-09-07 10:30:00,28.590010673643746,
2022-09-07 12:00:00,-4.666660085675176,
2022-09-07 13:30:00,-22.762677338419053,
2022-09-07 15:00:00,-40.87343849807712,
2022-09-07 15:30:30,-40.87343849807712,
2022-09-07 23:59:59,-44.82321162260973,c
2022-09-08 00:00:00,-259.400459747342,
2022-09-08 10:00:00,-333.0420287639761,
2022-09-08 10:30:00,-350.1026135263867,
2022-09-08 12:00:00,-439.2568449922917,
2022-09-08 13:30:00,-445.5076062841847,
2022-09-08 15:00:00,-473.1606894990862,
2022-09-08 15:30:30,-473.1606894990862,
2022-09-08 23:59:59,-485.45513050811473,c
2022-09-09 00:00:00,-501.43277700854264,
2022-09-09 10:00:00,-608.7661351463246,
2022-09-09 10:30:00,-546.4609300330073,
2022-09-09 12:00:00,-587.4283917612327,
2022-09-09 13:30:00,-586.951920310574,
2022-09-09 15:00:00,-553.0394321872511,
2022-09-09 15:30:30,-553.0394321872511,
2022-09-09 23:59:59,-563.3785552257784,w
2022-09-12 00:00:00,-575.3690809573206,
2022-09-12 10:00:00,-586.452219618074,
2022-09-12 10:30:00,-565.6668569584579,
