date,MSCI_ESG_HEDGED_2022_Q1,meta
2022-02-04 15:30:30,28.515285787363155,
2022-02-04 23:59:59,24.518833868938827,w
2022-02-07 00:00:00,27.392605330514243,
2022-02-07 10:00:00,30.93569756665579,
2022-02-07 10:30:00,28.0696983352841,
2022-02-07 12:00:00,34.30058523720413,
2022-02-07 13:30:00,36.56882271506856,
2022-02-07 15:00:00,36.92354235497123,
2022-02-07 15:30:30,36.92354235497123,
2022-02-07 23:59:59,28.640169115796425,c
2022-02-08 00:00:00,11.037546506500576,
2022-02-08 10:00:00,9.31365838913598,
2022-02-08 10:30:00,10.746472045201244,
2022-02-08 12:00:00,35.33463658786468,
2022-02-08 13:30:00,35.88455429092528,
2022-02-08 15:00:00,30.461870571738473,
2022-02-08 15:30:30,30.461870571738473,
2022-02-08 23:59:59,32.731693060315365,c
2022-02-09 00:00:00,41.64005402759949,
2022-02-09 10:00:00,35.74690598851271,
2022-02-09 10:30:00,32.99876695526564,
2022-02-09 12:00:00,30.79997352239843,
2022-02-09 13:30:00,33.19207416257723,
2022-02-09 15:00:00,27.865671001035253,
2022-02-09 15:30:30,27.865671001035253,
2022-02-09 23:59:59,30.214413158368643,c
2022-02-10 00:00:00,12.586786132829502,
2022-02-10 10:00:00,9.603205593079338,
2022-02-10 10:30:00,13.280931490844523,
2022-02-10 12:00:00,18.8782481016965,
2022-02-10 13:30:00,9.11111042931384,
2022-02-10 15:00:00,6.290352732023166,
2022-02-10 15:30:30,6.290352732023166,
2022-02-10 23:59:59,0.5786649141750786,c
2022-02-11 00:00:00,-5.812412929825314,
2022-02-11 10:00:00,-14.057564969877603,
2022-02-11 10:30:00,-21.768706586018652,
2022-02-11 12:00:00,-21.919562122965317,
2022-02-11 13:30:00,-25.577976917939168,
2022-02-11 15:00:00,-40.15598060847242,
2022-02-11 15:30:30,-40.15598060847242,
2022-02-11 23:59:59,-37.562560629360405,w
2022-02-14 00:00:00,-35.24500118574883,
2022-02-14 10:00:00,-28.173409371798243,
2022-02-14 10:30:00,-34.88742755056728,
2022-02-14 12:00:00,-27.689852358550525,
2022-02-14 13:30:00,-32.779533140322656,
2022-02-14 15:00:00,-38.33266871487103,
2022-02-14 15:30:30,-38.33266871487103,
2022-02-14 23:59:59,-38.155438841123214,c
2022-02-15 00:00:00,-37.33943846860143,
2022-02-15 10:00:00,-33.87842901560248,
2022-02-15 10:30:00,-22.969663660448987,
2022-02-15 12:00:00,-18.733216362863914,
2022-02-15 13:30:00,-19.161679050825796,
2022-02-15 15:00:00,-20.49449419347843,
2022-02-15 15:30:30,-20.49449419347843,
2022-02-15 23:59:59,-19.491791363626817,c
2022-02-16 00:00:00,-27.118781355611873,
2022-02-16 10:00:00,-25.870392004487485,
2022-02-16 10:30:00,-22.247697008648174,
2022-02-16 12:00:00,-13.073540279494864,
2022-02-16 13:30:00,-15.430083652313215,
2022-02-16 15:00:00,-4.291541648573229,
2022-02-16 15:30:30,-4.291541648573229,
2022-02-16 23:59:59,0.0,a
2022-02-17 00:00:00,-10.285908059056965,
2022-02-17 10:00:00,-6.732762264493431,
2022-02-17 10:30:00,3.9346267407429423,
2022-02-17 12:00:00,8.101977824006553,
2022-02-17 13:30:00,8.50094207025154,
2022-02-17 15:00:00,7.721907330131216,
2022-02-17 15:30:30,7.721907330131216,
2022-02-17 23:59:59,11.367129629629744,c
2022-02-18 00:00:00,26.39915592619127,
2022-02-18 10:00:00,19.632969745737,
2022-02-18 10:30:00,14.58672876868809,
2022-02-18 12:00:00,8.75974028742553,
2022-02-18 13:30:00,3.585247612405283,
2022-02-18 15:00:00,18.00696442399385,
2022-02-18 15:30:30,18.00696442399385,
2022-02-18 23:59:59,17.164628785186324,w
2022-02-21 00:00:00,17.164628785186324,
2022-02-21 10:00:00,17.164628785186324,
2022-02-21 10:30:00,17.164628785186324,
2022-02-21 12:00:00,17.164628785186324,
2022-02-21 13:30:00,17.164628785186324,
2022-02-21 15:00:00,17.164628785186324,
2022-02-21 15:30:30,17.164628785186324,
2022-02-21 23:59:59,17.164628785186324,c
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
0,17.164628785186324,
2022-02-22 00:00:00,-7.829455532582642,
2022-02-22 10:00:00,1.9430147709103949,
2022-02-22 10:30:00,-1.8758875073747276,
2022-02-22 12:00:00,-14.814939801028004,
2022-02-22 13:30:00,-22.298997844879295,
2022-02-22 15:00:00,-10.922351934273138,
2022-02-22 15:30:30,-10.922351934273138,
2022-02-22 23:59:59,-9.177685418508418,c
2022-02-23 00:00:00,-4.940720222277832,
2022-02-23 10:00:00,-2.6785329856386397,
2022-02-23 10:30:00,-12.773222418944215,
2022-02-23 12:00:00,-11.017728186245677,
2022-02-23 13:30:00,-23.739178776458857,
2022-02-23 15:00:00,-32.24984162725855,
2022-02-23 15:30:30,-32.24984162725855,
2022-02-23 23:59:59,-40.42065069076011,c
2022-02-24 00:00:00,-64.81086837783323,
2022-02-24 10:00:00,-34.00981408913731,
2022-02-24 10:30:00,-38.156952517013224,
2022-02-24 12:00:00,-40.33814494774015,
2022-02-24 13:30:00,-54.51240519861108,
2022-02-24 15:00:00,-42.42781537202359,
2022-02-24 15:30:30,-42.42781537202359,
2022-02-24 23:59:59,-26.37918212758109,c
2022-02-25 00:00:00,-39.39370383705386,
2022-02-25 10:00:00,-41.41466323486566,
2022-02-25 10:30:00,-31.989321308666376,
2022-02-25 12:00:00,-20.24573227349879,
2022-02-25 13:30:00,-17.03468494735307,
2022-02-25 15:00:00,-23.18195797721819,
2022-02-25 15:30:30,-23.18195797721819,
2022-02-25 23:59:59,-20.14275927182507,w
2022-02-28 00:00:00,-20.230059222771388,
2022-02-28 10:00:00,-14.505319885405243,
2022-02-28 10:30:00,-25.789848770772323,
2022-02-28 12:00:00,-16.134019683907127,
2022-02-28 13:30:00,-18.70418768927516,
2022-02-28 15:00:00,-27.644268026326927,
2022-02-28 15:30:30,-27.644268026326927,
2022-02-28 23:59:59,-27.992426867229824,e
2022-03-01 00:00:00,-57.803972998088284,
2022-03-01 10:00:00,-57.11716900546935,
2022-03-01 10:30:00,-54.86714621177293,
2022-03-01 12:00:00,-70.41339873883044,
2022-03-01 13:30:00,-79.77566661925835,
2022-03-01 15:00:00,-70.10416877236776,
2022-03-01 15:30:30,-70.10416877236776,
2022-03-01 23:59:59,-63.88777629188576,c
2022-03-02 00:00:00,-53.341915526344565,
2022-03-02 10:00:00,-31.061874457768,
2022-03-02 10:30:00,-42.25126775748754,
2022-03-02 12:00:00,-46.06365080899786,
2022-03-02 13:30:00,-30.35306889631329,
2022-03-02 15:00:00,-34.805660189636455,
2022-03-02 15:30:30,-34.805660189636455,
2022-03-02 23:59:59,-34.46128487159672,c
2022-03-03 00:00:00,-31.989268995915154,
2022-03-03 10:00:00,-56.26859386836213,
2022-03-03 10:30:00,-53.190459944293934,
2022-03-03 12:00:00,-56.449482272985506,
2022-03-03 13:30:00,-54.98556474207453,
2022-03-03 15:00:00,-67.83407700972975,
2022-03-03 15:30:30,-67.83407700972975,
2022-03-03 23:59:59,-68.4313836410704,c
2022-03-04 00:00:00,-67.57961646830927,
2022-03-04 10:00:00,-52.037476772984746,
2022-03-04 10:30:00,-59.461814422760426,
2022-03-04 12:00:00,-55.42498883647363,
2022-03-04 13:30:00,-55.76964253925257,
2022-03-04 15:00:00,-60.0779451722658,
2022-03-04 15:30:30,-60.0779451722658,
2022-03-04 23:59:59,-48.96794999478038,w
2022-03-07 00:00:00,-39.056569442827595,
2022-03-07 10:00:00,-74.48759534862575,
2022-03-07 10:30:00,-89.89298305045736,
2022-03-07 12:00:00,-91.6920804411559,
2022-03-07 13:30:00,-94.78529054901333,
2022-03-07 15:00:00,-104.01489073880225,
2022-03-07 15:30:30,-104.01489073880225,
2022-03-07 23:59:59,-108.72036927897898,c
2022-03-08 00:00:00,-119.20374225515252,
2022-03-08 10:00:00,-124.39146442180709,
2022-03-08 10:30:00,-136.34385550000957,
2022-03-08 12:00:00,-130.95166159243354,
2022-03-08 13:30:00,-114.2148855398541,
2022-03-08 15:00:00,-106.8822411753822,
2022-03-08 15:30:30,-106.8822411753822,
2022-03-08 23:59:59,-119.35755237054491,c
2022-03-09 00:00:00,-102.47109261410856,
2022-03-09 10:00:00,-92.31476050147239,
2022-03-09 10:30:00,-91.89042588129996,
2022-03-09 12:00:00,-94.6227753467333,
2022-03-09 13:30:00,-94.82538558066312,
2022-03-09 15:00:00,-94.79574203838274,
2022-03-09 15:30:30,-94.79574203838274,
2022-03-09 23:59:59,-96.72519738687492,c
2022-03-10 00:00:00,-93.27583435960446,
2022-03-10 10:00:00,-104.16792903494365,
2022-03-10 10:30:00,-112.83969474369314,
2022-03-10 12:00:00,-125.14265304173432,
2022-03-10 13:30:00,-125.61048508644444,
2022-03-10 15:00:00,-111.06504486306812,
2022-03-10 15:30:30,-111.06504486306812,
2022-03-10 23:59:59,-107.11846445201309,c
2022-03-11 00:00:00,-114.15997498975867,
2022-03-11 10:00:00,-108.54640507891509,
2022-03-11 10:30:00,-118.77510673529991,
2022-03-11 12:00:00,-123.0496683295562,
2022-03-11 13:30:00,-120.79944545448166,
2022-03-11 15:00:00,-125.77488505541305,
2022-03-11 15:30:30,-125.77488505541305,
2022-03-11 23:59:59,-128.2246904754045,w
2022-03-14 00:00:00,-135.3801033638315,
2022-03-14 10:00:00,-129.92037834967164,
2022-03-14 10:30:00,-137.04862608595727,
2022-03-14 12:00:00,-143.904449528633,
2022-03-14 13:30:00,-153.40092957775005,
2022-03-14 15:00:00,-159.51242091672702,
2022-03-14 15:30:30,-159.51242091672702,
2022-03-14 23:59:59,-157.06109011450508,c
2022-03-15 00:00:00,-138.1109461068197,
2022-03-15 10:00:00,-145.79006483953094,
2022-03-15 10:30:00,-140.1284440165116,
2022-03-15 12:00:00,-133.89618977384566,
2022-03-15 13:30:00,-132.38520388966845,
2022-03-15 15:00:00,-123.66586007190244,
2022-03-15 15:30:30,-123.66586007190244,
2022-03-15 23:59:59,-122.03500331781538,c
2022-03-16 00:00:00,-115.41571336119546,
2022-03-16 10:00:00,-105.69467777194654,
2022-03-16 10:30:00,-106.27005793489639,
2022-03-16 12:00:00,-111.74605246479587,
2022-03-16 13:30:00,-115.91646179869281,
2022-03-16 15:00:00,-109.7729830331989,
2022-03-16 15:30:30,-109.7729830331989,
2022-03-16 23:59:59,-104.8928861082195,c
2022-03-17 00:00:00,-106.12535262338042,
2022-03-17 10:00:00,-112.20758345966055,
2022-03-17 10:30:00,-111.34374107521853,
2022-03-17 12:00:00,-110.05911191265,
2022-03-17 13:30:00,-101.84469614536465,
2022-03-17 15:00:00,-98.70210475156841,
2022-03-17 15:30:30,-98.70210475156841,
2022-03-17 23:59:59,-100.60786253070319,c
2022-03-18 00:00:00,-87.42248974430618,
2022-03-18 10:00:00,-84.52236305630186,
2022-03-18 10:30:00,-86.6273903393801,
2022-03-18 12:00:00,-94.5963806115974,
2022-03-18 13:30:00,-84.25523219213164,
2022-03-18 15:00:00,-82.47509910241797,
2022-03-18 15:30:30,-82.47509910241797,q
2022-03-18 23:59:59,-75.85187571630081,w
2022-03-21 00:00:00,-73.10221616380886,
2022-03-21 10:00:00,-70.2356125260385,
2022-03-21 10:30:00,-80.41289622565523,
2022-03-21 12:00:00,-68.43909533561782,
2022-03-21 13:30:00,-76.44790944869874,
2022-03-21 15:00:00,-71.69952769379643,
2022-03-21 15:30:30,-71.69952769379643,
2022-03-21 23:59:59,-67.5023454868483,c
