date,CRSP_MICRO_HEDGED_2021_Q3,meta
2021-07-23 00:00:00,103.30601230380853,
2021-07-23 10:00:00,141.68826916838862,
2021-07-23 10:30:00,142.64513454380176,
2021-07-23 12:00:00,149.30962991434535,
2021-07-23 13:30:00,136.1657192262801,
2021-07-23 15:00:00,120.30117579657963,
2021-07-23 15:30:30,120.30117579657963,
2021-07-23 23:59:59,121.58441102235975,w
2021-07-26 00:00:00,102.85311342748082,
2021-07-26 10:00:00,116.41861285154118,
2021-07-26 10:30:00,79.3452673815982,
2021-07-26 12:00:00,146.45658593095231,
2021-07-26 13:30:00,132.03509260755527,
2021-07-26 15:00:00,148.6469308268097,
2021-07-26 15:30:30,148.6469308268097,
2021-07-26 23:59:59,134.51898485909715,c
2021-07-27 00:00:00,156.76397021846333,
2021-07-27 10:00:00,234.3791118758536,
2021-07-27 10:30:00,240.15947352614558,
2021-07-27 12:00:00,246.07700952440064,
2021-07-27 13:30:00,241.76542561073438,
2021-07-27 15:00:00,196.51360438497613,
2021-07-27 15:30:30,196.51360438497613,
2021-07-27 23:59:59,203.36193403064408,c
2021-07-28 00:00:00,181.7381778439676,
2021-07-28 10:00:00,134.81087546652634,
2021-07-28 10:30:00,182.26891606515346,
2021-07-28 12:00:00,120.94909909674698,
2021-07-28 13:30:00,117.34038250124104,
2021-07-28 15:00:00,63.25294506142836,
2021-07-28 15:30:30,63.25294506142836,
2021-07-28 23:59:59,77.16824417577664,c
2021-07-29 00:00:00,29.619044583231698,
2021-07-29 10:00:00,21.199239018292246,
2021-07-29 10:30:00,16.864648277303786,
2021-07-29 12:00:00,51.99469653054075,
2021-07-29 13:30:00,53.33325639937539,
2021-07-29 15:00:00,90.63747073355444,
2021-07-29 15:30:30,90.63747073355444,
2021-07-29 23:59:59,109.41597588982222,c
2021-07-30 00:00:00,134.71486006732903,
2021-07-30 10:00:00,75.93891524030187,
2021-07-30 10:30:00,97.71275073463858,
2021-07-30 12:00:00,123.19707583213585,
2021-07-30 13:30:00,133.721813571462,
2021-07-30 15:00:00,166.2673939167862,
2021-07-30 15:30:30,166.2673939167862,
2021-07-30 23:59:59,175.4161000193899,w
2021-08-02 00:00:00,134.7777276771967,
