date,CRSP_MICRO_HEDGED_2020_Q4,meta
2020-10-23 00:00:00,56.04387457986809,
2020-10-23 10:00:00,55.61610676585178,
2020-10-23 10:30:00,50.69600229206924,
2020-10-23 12:00:00,43.456076570740834,
2020-10-23 13:30:00,54.53510043962149,
2020-10-23 15:00:00,49.62686964025863,
2020-10-23 15:30:30,49.62686964025863,
2020-10-23 23:59:59,30.50472711520183,w
2020-10-26 00:00:00,45.592850577990134,
2020-10-26 10:00:00,35.26242659071863,
2020-10-26 10:30:00,38.68087918983247,
2020-10-26 12:00:00,28.457908724901927,
2020-10-26 13:30:00,33.4032826678382,
2020-10-26 15:00:00,22.130742824323647,
2020-10-26 15:30:30,22.130742824323647,
2020-10-26 23:59:59,27.300596072224494,c
2020-10-27 00:00:00,34.724039268879665,
2020-10-27 10:00:00,31.50044494417682,
2020-10-27 10:30:00,33.176524100167626,
2020-10-27 12:00:00,30.78439443455261,
2020-10-27 13:30:00,31.835576327096646,
2020-10-27 15:00:00,25.77897303135171,
2020-10-27 15:30:30,25.77897303135171,
2020-10-27 23:59:59,19.351113119574052,c
2020-10-28 00:00:00,39.54901696871059,
2020-10-28 10:00:00,53.92173119960887,
2020-10-28 10:30:00,46.97436227678213,
2020-10-28 12:00:00,25.1949259824853,
2020-10-28 13:30:00,37.42288084343522,
2020-10-28 15:00:00,29.315010005210524,
2020-10-28 15:30:30,29.315010005210524,
2020-10-28 23:59:59,45.18031651291733,c
2020-10-29 00:00:00,66.24221668589053,
2020-10-29 10:00:00,57.23867114135146,
2020-10-29 10:30:00,38.538472560203786,
2020-10-29 12:00:00,58.20044874383814,
2020-10-29 13:30:00,55.603553691917114,
2020-10-29 15:00:00,52.337588184459946,
2020-10-29 15:30:30,52.337588184459946,
2020-10-29 23:59:59,40.06284690599841,c
2020-10-30 00:00:00,48.71186428986607,
2020-10-30 10:00:00,43.354025084705086,
2020-10-30 10:30:00,63.46202907717873,
2020-10-30 12:00:00,38.75145488904798,
2020-10-30 13:30:00,56.76891330185197,
2020-10-30 15:00:00,64.2897278563072,
2020-10-30 15:30:30,64.2897278563072,
2020-10-30 23:59:59,49.90718555875185,w
2020-11-02 00:00:00,45.76541124826656,
2020-11-02 10:00:00,41.345623686507224,
2020-11-02 10:30:00,27.861354473462143,
2020-11-02 12:00:00,29.801533480050807,
2020-11-02 13:30:00,26.87068151803021,
2020-11-02 15:00:00,24.614824129295243,
2020-11-02 15:30:30,24.614824129295243,
2020-11-02 23:59:59,18.40001041849723,c
2020-11-03 00:00:00,18.628980501879255,
2020-11-03 10:00:00,2.953978697882235,
2020-11-03 10:30:00,9.213532171485213,
2020-11-03 12:00:00,14.212650491851832,
2020-11-03 13:30:00,6.978530824620634,
2020-11-03 15:00:00,8.869984534991204,
2020-11-03 15:30:30,8.869984534991204,
2020-11-03 23:59:59,20.400841853530665,c
2020-11-04 00:00:00,9.58648423279169,
2020-11-04 10:00:00,-17.948417176953512,
2020-11-04 10:30:00,-23.436254325582695,
2020-11-04 12:00:00,-44.229025324355575,
2020-11-04 13:30:00,-28.236461276614023,
2020-11-04 15:00:00,-4.278375375849237,
2020-11-04 15:30:30,-4.278375375849237,
2020-11-04 23:59:59,-15.139580769945951,c
2020-11-05 00:00:00,-25.911844360113832,
2020-11-05 10:00:00,-29.5671807607049,
2020-11-05 10:30:00,-51.46668091974681,
2020-11-05 12:00:00,-43.7196784605959,
2020-11-05 13:30:00,-43.481360416026234,
2020-11-05 15:00:00,-44.359035387022516,
2020-11-05 15:30:30,-44.359035387022516,
2020-11-05 23:59:59,-11.758966465554977,c
