date,SPX500_PURE_2021_Q4,meta
2021-11-26 15:00:00,60.6056309159226,
2021-11-26 15:30:30,60.6056309159226,
2021-11-26 23:59:59,70.66052902837245,w
2021-11-29 00:00:00,124.77836049932026,
2021-11-29 10:00:00,102.1230919420774,
2021-11-29 10:30:00,99.04175014235466,
2021-11-29 12:00:00,103.94503470116905,
2021-11-29 13:30:00,110.96875841232102,
2021-11-29 15:00:00,111.10403367352166,
2021-11-29 15:30:30,111.10403367352166,
2021-11-29 23:59:59,118.60782168614026,c
2021-11-30 00:00:00,85.1002502638654,
2021-11-30 10:00:00,53.569991431293715,
2021-11-30 10:30:00,71.5998547491844,
2021-11-30 12:00:00,65.42926591257688,
2021-11-30 13:30:00,94.37463409409483,
2021-11-30 15:00:00,98.68996707359472,
2021-11-30 15:30:30,98.68996707359472,s
2021-11-30 23:59:59,94.34000509933105,c
2021-12-01 00:00:00,69.95999547590299,
2021-12-01 10:00:00,58.665387221864734,
2021-12-01 10:30:00,62.12974265581164,
2021-12-01 12:00:00,42.5720292456362,
2021-12-01 13:30:00,55.81309187313508,
2021-12-01 15:00:00,40.49028697765789,
2021-12-01 15:30:30,40.49028697765789,
2021-12-01 23:59:59,31.995823787496505,c
2021-12-02 00:00:00,3.727243430464341,
2021-12-02 10:00:00,16.54650325371898,
2021-12-02 10:30:00,4.684930313071618,
2021-12-02 12:00:00,-2.6126728883357373,
2021-12-02 13:30:00,-2.1208944778294097,
2021-12-02 15:00:00,13.982032183837305,
2021-12-02 15:30:30,13.982032183837305,
2021-12-02 23:59:59,14.18477666276084,c
2021-12-03 00:00:00,30.872629782990572,
2021-12-03 10:00:00,6.831299383349091,
2021-12-03 10:30:00,17.433040925133156,
2021-12-03 12:00:00,4.952274643799626,
2021-12-03 13:30:00,18.544860126222005,
2021-12-03 15:00:00,31.5419371843997,
2021-12-03 15:30:30,31.5419371843997,
2021-12-03 23:59:59,31.134850555786215,w
2021-12-06 00:00:00,0.14723995764154552,
2021-12-06 10:00:00,30.140430545933697,
2021-12-06 10:30:00,35.22487353713032,
2021-12-06 12:00:00,19.63904578636246,
2021-12-06 13:30:00,10.177929645358631,
2021-12-06 15:00:00,15.395614800818379,
2021-12-06 15:30:30,15.395614800818379,
2021-12-06 23:59:59,18.278480977627538,c
2021-12-07 00:00:00,4.515378300263649,
2021-12-07 10:00:00,16.764354856956118,
2021-12-07 10:30:00,22.022676169329372,
2021-12-07 12:00:00,15.252634244260975,
2021-12-07 13:30:00,18.28643687204709,
2021-12-07 15:00:00,22.973890354390335,
2021-12-07 15:30:30,22.973890354390335,
2021-12-07 23:59:59,22.14943025689439,c
2021-12-08 00:00:00,28.93615325659934,
2021-12-08 10:00:00,29.27735420278728,
2021-12-08 10:30:00,44.182682208203005,
2021-12-08 12:00:00,41.11703085070516,
2021-12-08 13:30:00,44.943511098615176,
2021-12-08 15:00:00,46.947763456631805,
2021-12-08 15:30:30,46.947763456631805,
2021-12-08 23:59:59,37.858594596559755,c
2021-12-09 00:00:00,40.24106044085815,
2021-12-09 10:00:00,34.80776727723125,
2021-12-09 10:30:00,35.410470423816605,
2021-12-09 12:00:00,24.855294195052153,
2021-12-09 13:30:00,13.270142133757105,
2021-12-09 15:00:00,15.405391062402714,
2021-12-09 15:30:30,15.405391062402714,
2021-12-09 23:59:59,23.329808481886772,c
2021-12-10 00:00:00,-25.81577697500944,
2021-12-10 10:00:00,-0.07810604420029676,
2021-12-10 10:30:00,0.2482226379820247,
2021-12-10 12:00:00,15.124755088809934,
2021-12-10 13:30:00,7.813215646720465,
2021-12-10 15:00:00,8.956423253972133,
2021-12-10 15:30:30,8.956423253972133,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,-2.0319838974299955,
2021-12-13 10:00:00,73.93720109264467,
2021-12-13 10:30:00,63.51611997498955,
2021-12-13 12:00:00,54.62945392577976,
2021-12-13 13:30:00,66.35389630945849,
2021-12-13 15:00:00,66.81821257153106,
2021-12-13 15:30:30,66.81821257153106,
2021-12-13 23:59:59,61.75613359483202,c
2021-12-14 00:00:00,53.54385287494989,
2021-12-14 10:00:00,53.92255974927369,
2021-12-14 10:30:00,50.888224446782004,
2021-12-14 12:00:00,60.47709336517403,
2021-12-14 13:30:00,53.30451025835339,
2021-12-14 15:00:00,61.822704338521845,
2021-12-14 15:30:30,61.822704338521845,
2021-12-14 23:59:59,55.96618947030075,c
2021-12-15 00:00:00,86.77448250310917,
2021-12-15 10:00:00,84.65776439436038,
2021-12-15 10:30:00,78.99197113100118,
2021-12-15 12:00:00,77.6192707266257,
2021-12-15 13:30:00,76.70577090486219,
2021-12-15 15:00:00,85.43166469671405,
2021-12-15 15:30:30,85.43166469671405,
2021-12-15 23:59:59,78.69905090742529,c
2021-12-16 00:00:00,88.79033220652224,
2021-12-16 10:00:00,115.52079852042343,
2021-12-16 10:30:00,109.6501629474134,
2021-12-16 12:00:00,111.20009167926636,
2021-12-16 13:30:00,103.35082011471857,
2021-12-16 15:00:00,99.16402712873432,
2021-12-16 15:30:30,99.16402712873432,
2021-12-16 23:59:59,100.43945714454745,c
2021-12-17 00:00:00,91.854017328829,
2021-12-17 10:00:00,62.12124244406019,
2021-12-17 10:30:00,65.27938994575308,
2021-12-17 12:00:00,76.76082825118354,
2021-12-17 13:30:00,84.56033916025419,
2021-12-17 15:00:00,99.41904621700488,
2021-12-17 15:30:30,99.41904621700488,
2021-12-17 23:59:59,89.11173652583645,e
2021-12-20 00:00:00,112.80141799395915,
2021-12-20 10:00:00,65.3962644256109,
2021-12-20 10:30:00,68.76894416821989,
2021-12-20 12:00:00,58.49343603694754,
2021-12-20 13:30:00,57.97899021039686,
2021-12-20 15:00:00,65.29436184024078,
2021-12-20 15:30:30,65.29436184024078,
2021-12-20 23:59:59,55.43772166676413,c
2021-12-21 00:00:00,58.47860441489465,
2021-12-21 10:00:00,53.81508054755733,
2021-12-21 10:30:00,63.43048138506404,
2021-12-21 12:00:00,74.38598972602276,
2021-12-21 13:30:00,66.87507696394135,
2021-12-21 15:00:00,69.61480485999141,
2021-12-21 15:30:30,69.61480485999141,
2021-12-21 23:59:59,64.16509830988264,c
2021-12-22 00:00:00,50.556403535601504,
2021-12-22 10:00:00,38.25755686300559,
2021-12-22 10:30:00,46.06812085486402,
2021-12-22 12:00:00,51.370779058816964,
2021-12-22 13:30:00,47.44400267283845,
2021-12-22 15:00:00,47.320625710171186,
2021-12-22 15:30:30,47.320625710171186,
2021-12-22 23:59:59,56.19453689046631,c
2021-12-23 00:00:00,60.35204123092615,
2021-12-23 10:00:00,53.08975999324986,
2021-12-23 10:30:00,42.309424142437535,
2021-12-23 12:00:00,59.13560011679286,
2021-12-23 13:30:00,59.15976943851868,
2021-12-23 15:00:00,50.826956332300966,
2021-12-23 15:30:30,50.826956332300966,
2021-12-23 23:59:59,53.781707463761535,c
2021-12-24 00:00:00,53.781707463761535,
2021-12-24 10:00:00,53.781707463761535,
