date,GDX_2022_Q3,meta
2022-08-29 13:30:00,-236.1149073729007,
2022-08-29 15:00:00,-229.6502028983364,
2022-08-29 15:30:30,-229.6502028983364,
2022-08-29 23:59:59,-231.9965028575731,c
2022-08-30 00:00:00,-221.5220499429564,
2022-08-30 10:00:00,-191.257131203285,
2022-08-30 10:30:00,-172.84742841970754,
2022-08-30 12:00:00,-148.25175959597755,
2022-08-30 13:30:00,-127.83866832903578,
2022-08-30 15:00:00,-138.28684824507383,
2022-08-30 15:30:30,-138.28684824507383,
2022-08-30 23:59:59,-178.88431334380178,c
2022-08-31 00:00:00,-172.37976457241743,
2022-08-31 10:00:00,-212.56449790872134,
2022-08-31 10:30:00,-225.36196803575618,
2022-08-31 12:00:00,-217.97434563707668,
2022-08-31 13:30:00,-193.48456165152106,
2022-08-31 15:00:00,-195.80579952271174,
2022-08-31 15:30:30,-195.80579952271174,m
2022-08-31 23:59:59,-218.61888898999035,c
2022-09-01 00:00:00,-210.15533271104223,
2022-09-01 10:00:00,-160.4210783286332,
2022-09-01 10:30:00,-144.26005869924012,
2022-09-01 12:00:00,-111.84144598662289,
2022-09-01 13:30:00,-113.46484407905456,
2022-09-01 15:00:00,-138.92722258070182,
2022-09-01 15:30:30,-138.92722258070182,
2022-09-01 23:59:59,-145.5671559315099,c
2022-09-02 00:00:00,-170.24261900447667,
2022-09-02 10:00:00,-178.7175542071637,
2022-09-02 10:30:00,-180.43668232372565,
2022-09-02 12:00:00,-158.6763705220643,
2022-09-02 13:30:00,-150.80662606226605,
2022-09-02 15:00:00,-144.69988152550837,
2022-09-02 15:30:30,-144.69988152550837,
2022-09-02 23:59:59,-141.8382566408813,w
2022-09-05 00:00:00,-142.61769611990775,
2022-09-05 10:00:00,-142.33888884209813,
2022-09-05 10:30:00,-143.90259026566514,
2022-09-05 12:00:00,-143.90259026566514,
2022-09-05 13:30:00,-143.90259026566514,
2022-09-05 15:00:00,-143.90259026566514,
2022-09-05 15:30:30,-143.90259026566514,
2022-09-05 23:59:59,-142.42283625015114,c
2022-09-06 00:00:00,-118.39952456561042,
2022-09-06 10:00:00,-87.04703252099546,
2022-09-06 10:30:00,-82.6746600301513,
2022-09-06 12:00:00,-67.96154463488648,
2022-09-06 13:30:00,-56.88159749962949,
2022-09-06 15:00:00,-39.164126223056826,
2022-09-06 15:30:30,-39.164126223056826,
2022-09-06 23:59:59,-32.29501569163483,c
2022-09-07 00:00:00,-52.03832112486367,
2022-09-07 10:00:00,-76.97449062887443,
2022-09-07 10:30:00,-28.063240576430132,
2022-09-07 12:00:00,-12.959819445730886,
2022-09-07 13:30:00,3.9928712849094268,
2022-09-07 15:00:00,-1.6696595415397155,
2022-09-07 15:30:30,-1.6696595415397155,
2022-09-07 23:59:59,1.8455402035343127,c
2022-09-08 00:00:00,-8.801415808817012,
2022-09-08 10:00:00,26.40648090587996,
2022-09-08 10:30:00,43.21948655983607,
2022-09-08 12:00:00,55.87633942171021,
2022-09-08 13:30:00,42.77955256475826,
2022-09-08 15:00:00,58.994061673634235,
2022-09-08 15:30:30,58.994061673634235,
2022-09-08 23:59:59,40.75988505912568,c
2022-09-09 00:00:00,47.85580505051496,
2022-09-09 10:00:00,15.024158665411562,
2022-09-09 10:30:00,47.771039542245546,
2022-09-09 12:00:00,41.33159543746484,
2022-09-09 13:30:00,33.76523750996199,
2022-09-09 15:00:00,1.3265790810417002,
2022-09-09 15:30:30,1.3265790810417002,s
2022-09-09 23:59:59,0.0,a
2022-09-12 00:00:00,82.5873132089406,
2022-09-12 10:00:00,82.34662400700512,
2022-09-12 10:30:00,144.835167746396,
2022-09-12 12:00:00,105.82446229109212,
2022-09-12 13:30:00,108.25589682042107,
2022-09-12 15:00:00,108.10331418995327,
2022-09-12 15:30:30,108.10331418995327,
2022-09-12 23:59:59,91.34434836101775,c
2022-09-13 00:00:00,92.94992986859131,
2022-09-13 10:00:00,109.17239231466579,
2022-09-13 10:30:00,144.45518764181077,
2022-09-13 12:00:00,132.9313193182278,
2022-09-13 13:30:00,157.45430462524178,
2022-09-13 15:00:00,168.54835956773138,
2022-09-13 15:30:30,168.54835956773138,
2022-09-13 23:59:59,154.6066961320239,c
2022-09-14 00:00:00,127.47209939870595,
2022-09-14 10:00:00,215.9233578624503,
2022-09-14 10:30:00,236.51031084653232,
2022-09-14 12:00:00,148.5804705460522,
2022-09-14 13:30:00,164.98733175402515,
2022-09-14 15:00:00,191.97252022747637,
2022-09-14 15:30:30,191.97252022747637,
2022-09-14 23:59:59,163.36351924408336,c
2022-09-15 00:00:00,156.6867324429835,
2022-09-15 10:00:00,166.1397039701501,
2022-09-15 10:30:00,150.84624847097882,
2022-09-15 12:00:00,122.40661143172565,
2022-09-15 13:30:00,118.93659318946038,
2022-09-15 15:00:00,115.16864349015884,
2022-09-15 15:30:30,115.16864349015884,
2022-09-15 23:59:59,144.39772024981085,c
2022-09-16 00:00:00,110.9773754601481,
2022-09-16 10:00:00,149.69397399568163,
2022-09-16 10:30:00,126.66815185364544,
2022-09-16 12:00:00,109.31180155326308,
2022-09-16 13:30:00,123.21799998315282,
2022-09-16 15:00:00,109.08947316112801,
2022-09-16 15:30:30,109.08947316112801,
2022-09-16 23:59:59,51.34658319399762,e
2022-09-19 00:00:00,54.465820331940904,
2022-09-19 10:00:00,87.73904811956146,
2022-09-19 10:30:00,106.19213559635489,
2022-09-19 12:00:00,67.81681356995796,
2022-09-19 13:30:00,62.66834954102069,
2022-09-19 15:00:00,56.03007889977317,
2022-09-19 15:30:30,56.03007889977317,
2022-09-19 23:59:59,88.14038119167276,c
2022-09-20 00:00:00,86.68188059789446,
2022-09-20 10:00:00,73.74026611655898,
2022-09-20 10:30:00,72.49936501307343,
2022-09-20 12:00:00,62.52609348848165,
2022-09-20 13:30:00,82.1911416017665,
2022-09-20 15:00:00,88.50194368663148,
2022-09-20 15:30:30,88.50194368663148,
2022-09-20 23:59:59,51.61372969804461,c
2022-09-21 00:00:00,34.62818796207358,
2022-09-21 10:00:00,53.752405214478756,
2022-09-21 10:30:00,43.675596409370314,
2022-09-21 12:00:00,27.149355760768685,
2022-09-21 13:30:00,26.49916318631972,
2022-09-21 15:00:00,38.86015720427292,
2022-09-21 15:30:30,38.86015720427292,
2022-09-21 23:59:59,34.72212404781021,c
2022-09-22 00:00:00,21.98554410038031,
2022-09-22 10:00:00,19.453562853411768,
2022-09-22 10:30:00,67.45774078365082,
2022-09-22 12:00:00,60.58592015199787,
2022-09-22 13:30:00,53.85505195912458,
2022-09-22 15:00:00,61.72333709372873,
2022-09-22 15:30:30,61.72333709372873,
2022-09-22 23:59:59,55.47833968595398,c
2022-09-23 00:00:00,47.418431118128524,
2022-09-23 10:00:00,80.24171158389652,
2022-09-23 10:30:00,93.97122325365177,
2022-09-23 12:00:00,73.8281559220892,
2022-09-23 13:30:00,77.47271622760127,
2022-09-23 15:00:00,89.3974264284384,
2022-09-23 15:30:30,89.3974264284384,
2022-09-23 23:59:59,73.48549455124675,w
2022-09-26 00:00:00,64.96243055494858,
2022-09-26 10:00:00,68.7171494230713,
2022-09-26 10:30:00,97.942966148349,
2022-09-26 12:00:00,93.33492177615636,
2022-09-26 13:30:00,96.92457724340886,
2022-09-26 15:00:00,95.22416052039824,
2022-09-26 15:30:30,95.22416052039824,
2022-09-26 23:59:59,92.26660929837357,c
2022-09-27 00:00:00,82.76567682541747,
2022-09-27 10:00:00,21.165985456998612,
2022-09-27 10:30:00,7.939481824792722,
2022-09-27 12:00:00,30.089075889795993,
2022-09-27 13:30:00,53.652839275346764,
2022-09-27 15:00:00,55.508413964258295,
2022-09-27 15:30:30,55.508413964258295,
2022-09-27 23:59:59,47.38232964306894,c
2022-09-28 00:00:00,-61.492949702370765,
2022-09-28 10:00:00,-102.51662719052399,
2022-09-28 10:30:00,-87.14818695664792,
2022-09-28 12:00:00,-82.91718436940926,
2022-09-28 13:30:00,-66.4532496973572,
2022-09-28 15:00:00,-83.81267318268482,
2022-09-28 15:30:30,-83.81267318268482,
2022-09-28 23:59:59,-70.92707721678369,c
2022-09-29 00:00:00,-89.50668402031312,
2022-09-29 10:00:00,-112.98549800133685,
2022-09-29 10:30:00,-114.68368388893782,
2022-09-29 12:00:00,-141.3058956525436,
2022-09-29 13:30:00,-130.84063400231463,
2022-09-29 15:00:00,-138.85067963751453,
2022-09-29 15:30:30,-138.85067963751453,
2022-09-29 23:59:59,-157.40275235857337,c
2022-09-30 00:00:00,-150.89487318333602,
2022-09-30 10:00:00,-187.955905773882,
2022-09-30 10:30:00,-203.66572389746472,
2022-09-30 12:00:00,-236.34845016116452,
2022-09-30 13:30:00,-233.80006337746576,
2022-09-30 15:00:00,-256.96705953112144,
2022-09-30 15:30:30,-256.96705953112144,
2022-09-30 23:59:59,-257.60512710572414,w
2022-10-03 00:00:00,-283.6126558607622,
2022-10-03 10:00:00,-281.9245481188615,
2022-10-03 10:30:00,-289.2218369263734,
2022-10-03 12:00:00,-278.53982590100185,
2022-10-03 13:30:00,-310.84415565854823,
2022-10-03 15:00:00,-321.2161419915162,
2022-10-03 15:30:30,-321.2161419915162,
2022-10-03 23:59:59,-313.36638680789304,c
2022-10-04 00:00:00,-294.0710643949092,
2022-10-04 10:00:00,-249.9688452414628,
2022-10-04 10:30:00,-250.29231554911286,
2022-10-04 12:00:00,-289.2253078374179,
2022-10-04 13:30:00,-301.86143701360356,
2022-10-04 15:00:00,-300.050686394295,
2022-10-04 15:30:30,-300.050686394295,
2022-10-04 23:59:59,-288.6337839426884,c
2022-10-05 00:00:00,-230.789625349627,
2022-10-05 10:00:00,-225.6567791609762,
2022-10-05 10:30:00,-227.05437866681285,
2022-10-05 12:00:00,-200.2068683367929,
2022-10-05 13:30:00,-227.76513062756038,
2022-10-05 15:00:00,-260.77123946283893,
2022-10-05 15:30:30,-260.77123946283893,
2022-10-05 23:59:59,-278.6054031110608,c
2022-10-06 00:00:00,-293.29203894413365,
2022-10-06 10:00:00,-287.4436960282283,
2022-10-06 10:30:00,-264.5972541519611,
2022-10-06 12:00:00,-260.9731770344178,
2022-10-06 13:30:00,-252.70853751141357,
2022-10-06 15:00:00,-262.3934048048568,
2022-10-06 15:30:30,-262.3934048048568,
2022-10-06 23:59:59,-237.2508874229756,c
2022-10-07 00:00:00,-214.06434986196479,
2022-10-07 10:00:00,-224.54529617785502,
2022-10-07 10:30:00,-241.07379424004486,
2022-10-07 12:00:00,-268.5726652579769,
2022-10-07 13:30:00,-275.9248033238624,
2022-10-07 15:00:00,-278.0257107547652,
2022-10-07 15:30:30,-278.0257107547652,
2022-10-07 23:59:59,-277.2596807534486,w
