date,COMP_STAY_HEDGED_2021_Q1,meta
2021-01-22 00:00:00,-75.21516855422982,
2021-01-22 10:00:00,-64.23889508331217,
2021-01-22 10:30:00,-72.73564416731853,
2021-01-22 12:00:00,-49.910725538918484,
2021-01-22 13:30:00,-37.32833187062977,
2021-01-22 15:00:00,-19.183334483163208,
2021-01-22 15:30:30,-19.183334483163208,
2021-01-22 23:59:59,-14.451251463702192,w
2021-01-25 00:00:00,34.33159949554317,
2021-01-25 10:00:00,69.82904739872254,
2021-01-25 10:30:00,90.12938672012638,
2021-01-25 12:00:00,64.48718535097339,
2021-01-25 13:30:00,25.972495979062273,
2021-01-25 15:00:00,62.8447805227234,
2021-01-25 15:30:30,62.8447805227234,
2021-01-25 23:59:59,33.95332383797938,c
2021-01-26 00:00:00,29.20304493658142,
2021-01-26 10:00:00,44.93812291687851,
2021-01-26 10:30:00,63.01573944454253,
2021-01-26 12:00:00,51.280492057043716,
2021-01-26 13:30:00,56.3736431603333,
2021-01-26 15:00:00,61.611071554249236,
2021-01-26 15:30:30,61.611071554249236,
2021-01-26 23:59:59,61.11647218895314,c
2021-01-27 00:00:00,12.89549445738146,
2021-01-27 10:00:00,63.908717698808516,
2021-01-27 10:30:00,73.39322797721223,
2021-01-27 12:00:00,67.25631927396626,
2021-01-27 13:30:00,47.98652164027936,
2021-01-27 15:00:00,28.036808141755444,
2021-01-27 15:30:30,28.036808141755444,
2021-01-27 23:59:59,18.50907126039374,c
2021-01-28 00:00:00,63.18799079261515,
2021-01-28 10:00:00,47.42632331325137,
2021-01-28 10:30:00,9.583916073653484,
2021-01-28 12:00:00,-17.421929975628416,
2021-01-28 13:30:00,-5.611895339224532,
2021-01-28 15:00:00,-15.029199149534122,
2021-01-28 15:30:30,-15.029199149534122,
2021-01-28 23:59:59,-37.163489234800124,c
2021-01-29 00:00:00,-62.91182365612872,
2021-01-29 10:00:00,-90.80658136922915,
2021-01-29 10:30:00,-62.94267924405949,
2021-01-29 12:00:00,-62.26086159000306,
