date,MSCI_VNQ_2021_Q3,meta
2021-07-15 00:00:00,5.414043233993766,
2021-07-15 10:00:00,7.541027214430699,
2021-07-15 10:30:00,-0.8399663748812713,
2021-07-15 12:00:00,-3.9473661979482983,
2021-07-15 13:30:00,-8.742683924934823,
2021-07-15 15:00:00,-7.566506270410656,
2021-07-15 15:30:30,-7.566506270410656,
2021-07-15 23:59:59,-2.50654808514534,c
2021-07-16 00:00:00,3.924171527689566,
2021-07-16 10:00:00,-4.78007284307688,
2021-07-16 10:30:00,-6.1240158726253355,
2021-07-16 12:00:00,-7.741199209702444,
2021-07-16 13:30:00,-8.900701923497564,
2021-07-16 15:00:00,-13.144024377270028,
2021-07-16 15:30:30,-13.144024377270028,
2021-07-16 23:59:59,-17.92112673512551,w
2021-07-19 00:00:00,-4.186070985434839,
2021-07-19 10:00:00,-16.91857548073969,
2021-07-19 10:30:00,-20.006819776253536,
2021-07-19 12:00:00,-10.414650654679434,
2021-07-19 13:30:00,-10.30014997792054,
2021-07-19 15:00:00,-8.553605376299771,
2021-07-19 15:30:30,-8.553605376299771,
2021-07-19 23:59:59,-11.829672956623,c
2021-07-20 00:00:00,-6.979965023547692,
2021-07-20 10:00:00,-16.268077633965703,
2021-07-20 10:30:00,-18.066537299811813,
2021-07-20 12:00:00,-13.21962155901727,
2021-07-20 13:30:00,-13.187811064870772,
2021-07-20 15:00:00,-15.022105037754812,
2021-07-20 15:30:30,-15.022105037754812,
2021-07-20 23:59:59,-9.52446019101572,c
2021-07-21 00:00:00,-13.727279645381799,
2021-07-21 10:00:00,-4.1702987008262085,
2021-07-21 10:30:00,6.81293018956319,
2021-07-21 12:00:00,-6.316246775294502,
2021-07-21 13:30:00,-4.145311488075947,
2021-07-21 15:00:00,-6.022020897321369,
2021-07-21 15:30:30,-6.022020897321369,
2021-07-21 23:59:59,-3.263716102144542,c
2021-07-22 00:00:00,4.983151248828193,
2021-07-22 10:00:00,10.23172115158539,
2021-07-22 10:30:00,5.266589173929589,
2021-07-22 12:00:00,3.0881898400112675,
2021-07-22 13:30:00,5.215305773421562,
2021-07-22 15:00:00,4.354023411457405,
2021-07-22 15:30:30,4.354023411457405,
2021-07-22 23:59:59,1.937059940166165,c
2021-07-23 00:00:00,-0.007953506441310765,
2021-07-23 10:00:00,5.220367081661152,
2021-07-23 10:30:00,6.921009378609398,
2021-07-23 12:00:00,5.333659599802871,
2021-07-23 13:30:00,6.27601880727903,
2021-07-23 15:00:00,11.41806859187028,
2021-07-23 15:30:30,11.41806859187028,
2021-07-23 23:59:59,12.35207156818052,w
2021-07-26 00:00:00,18.010202467124884,
2021-07-26 10:00:00,25.80773806721561,
2021-07-26 10:30:00,26.102362123447307,
2021-07-26 12:00:00,12.024386057525533,
2021-07-26 13:30:00,15.476969213507488,
2021-07-26 15:00:00,10.095447289383316,
2021-07-26 15:30:30,10.095447289383316,
2021-07-26 23:59:59,12.99353687173587,c
2021-07-27 00:00:00,37.38416314395735,
2021-07-27 10:00:00,25.158175371722933,
2021-07-27 10:30:00,23.775460911639584,
2021-07-27 12:00:00,10.71961954553791,
2021-07-27 13:30:00,12.396613890858703,
2021-07-27 15:00:00,13.572892970624821,
2021-07-27 15:30:30,13.572892970624821,
2021-07-27 23:59:59,5.4571044678418446,c
2021-07-28 00:00:00,11.457314305705921,
