date,COMP_STAY_2023_Q1,meta
2023-01-27 15:30:30,399.6877410722392,
2023-01-27 23:59:59,385.2640760110434,w
2023-01-30 00:00:00,387.4923421009003,
2023-01-30 10:00:00,348.7461103874579,
2023-01-30 10:30:00,347.29083666696914,
2023-01-30 12:00:00,358.85120089433946,
2023-01-30 13:30:00,356.16356487144037,
2023-01-30 15:00:00,354.1539148256979,
2023-01-30 15:30:30,354.1539148256979,
2023-01-30 23:59:59,365.2455365955349,c
2023-01-31 00:00:00,370.2114390560388,
2023-01-31 10:00:00,391.34323513434066,
2023-01-31 10:30:00,376.8220248795748,
2023-01-31 12:00:00,375.43286257320165,
2023-01-31 13:30:00,394.3018118060033,
2023-01-31 15:00:00,385.5031894063293,
2023-01-31 15:30:30,385.5031894063293,
2023-01-31 23:59:59,398.7799199968744,c
2023-02-01 00:00:00,406.69815361364215,
2023-02-01 10:00:00,406.5761702955429,
2023-02-01 10:30:00,408.2209034496003,
2023-02-01 12:00:00,415.06314067893857,
2023-02-01 13:30:00,414.9105817894827,
2023-02-01 15:00:00,423.7232415909008,
2023-02-01 15:30:30,423.7232415909008,
2023-02-01 23:59:59,406.3344524512869,c
2023-02-02 00:00:00,406.9908008252449,
2023-02-02 10:00:00,408.0290332118541,
2023-02-02 10:30:00,414.6598124986282,
2023-02-02 12:00:00,398.44764587460946,
2023-02-02 13:30:00,408.4368955777055,
2023-02-02 15:00:00,389.35039750230294,
2023-02-02 15:30:30,389.35039750230294,
2023-02-02 23:59:59,392.28775550527735,c
2023-02-03 00:00:00,401.6627992634672,
2023-02-03 10:00:00,427.4063812545542,
2023-02-03 10:30:00,425.7811560736327,
2023-02-03 12:00:00,439.06974318153715,
2023-02-03 13:30:00,439.6008404618534,
2023-02-03 15:00:00,433.0484765168219,
2023-02-03 15:30:30,433.0484765168219,
2023-02-03 23:59:59,435.3212483023919,w
2023-02-06 00:00:00,490.6014404663971,
2023-02-06 10:00:00,503.74218260331736,
2023-02-06 10:30:00,492.99591966019005,
2023-02-06 12:00:00,480.0404419350353,
2023-02-06 13:30:00,458.11851490475834,
2023-02-06 15:00:00,439.9713905115184,
2023-02-06 15:30:30,439.9713905115184,
2023-02-06 23:59:59,461.7718613937631,c
2023-02-07 00:00:00,461.89123008836697,
2023-02-07 10:00:00,437.1433725738418,
2023-02-07 10:30:00,415.7676405775228,
2023-02-07 12:00:00,425.0644955414759,
2023-02-07 13:30:00,416.6758667110333,
2023-02-07 15:00:00,406.586101335232,
2023-02-07 15:30:30,406.586101335232,
2023-02-07 23:59:59,399.71859076810983,c
2023-02-08 00:00:00,406.7605511696998,
2023-02-08 10:00:00,374.9108523616792,
2023-02-08 10:30:00,383.6295189713601,
2023-02-08 12:00:00,376.5400960623848,
2023-02-08 13:30:00,396.3872694086131,
2023-02-08 15:00:00,399.7011144128938,
2023-02-08 15:30:30,399.7011144128938,
2023-02-08 23:59:59,387.1124818207225,c
2023-02-09 00:00:00,360.1313980488215,
2023-02-09 10:00:00,319.63447339441024,
2023-02-09 10:30:00,315.5572675161714,
2023-02-09 12:00:00,302.6788712074018,
2023-02-09 13:30:00,306.3691645968561,
2023-02-09 15:00:00,293.1549214439859,
2023-02-09 15:30:30,293.1549214439859,
2023-02-09 23:59:59,270.5249859963246,c
2023-02-10 00:00:00,264.1100382710374,
2023-02-10 10:00:00,260.1636386718898,
2023-02-10 10:30:00,252.24974478990006,
2023-02-10 12:00:00,273.7544396492782,
2023-02-10 13:30:00,282.5180010855367,
2023-02-10 15:00:00,287.20699524743225,
2023-02-10 15:30:30,287.20699524743225,s
2023-02-10 23:59:59,291.70421497373945,w
2023-02-13 00:00:00,272.1891113630925,
2023-02-13 10:00:00,241.7704162349115,
2023-02-13 10:30:00,236.22445496878393,
2023-02-13 12:00:00,258.446829582927,
2023-02-13 13:30:00,250.50880664679272,
2023-02-13 15:00:00,229.52763714753402,
2023-02-13 15:30:30,229.52763714753402,
2023-02-13 23:59:59,218.0968985099553,c
2023-02-14 00:00:00,226.39116601614833,
2023-02-14 10:00:00,214.61434615202887,
2023-02-14 10:30:00,217.2343708301177,
2023-02-14 12:00:00,198.05234304495204,
2023-02-14 13:30:00,188.48491083996325,
2023-02-14 15:00:00,193.5719936789251,
2023-02-14 15:30:30,193.5719936789251,
2023-02-14 23:59:59,187.61355367427765,c
2023-02-15 00:00:00,191.07418393020325,
2023-02-15 10:00:00,195.43710890738612,
2023-02-15 10:30:00,176.309365101591,
2023-02-15 12:00:00,178.10353142127352,
2023-02-15 13:30:00,180.2538756559476,
2023-02-15 15:00:00,176.54808384590837,
2023-02-15 15:30:30,176.54808384590837,
2023-02-15 23:59:59,169.10458744292285,c
2023-02-16 00:00:00,180.6168592711444,
2023-02-16 10:00:00,169.94457987957202,
2023-02-16 10:30:00,149.74426332952882,
2023-02-16 12:00:00,146.42031375720518,
2023-02-16 13:30:00,133.223922781517,
2023-02-16 15:00:00,129.2890720039066,
2023-02-16 15:30:30,129.2890720039066,
2023-02-16 23:59:59,129.45543164281878,c
2023-02-17 00:00:00,156.0976708111723,
2023-02-17 10:00:00,103.54105443939156,
2023-02-17 10:30:00,92.31619334846059,
2023-02-17 12:00:00,93.3387364495119,
2023-02-17 13:30:00,103.5597442037501,
2023-02-17 15:00:00,92.69035822429817,
2023-02-17 15:30:30,92.69035822429817,
2023-02-17 23:59:59,93.89431824531815,w
2023-02-20 00:00:00,93.89431824531815,
2023-02-20 10:00:00,93.89431824531815,
2023-02-20 10:30:00,93.89431824531815,
2023-02-20 12:00:00,93.89431824531815,
2023-02-20 13:30:00,93.89431824531815,
2023-02-20 15:00:00,93.89431824531815,
2023-02-20 15:30:30,93.89431824531815,
2023-02-20 23:59:59,93.89431824531815,c
2023-02-21 00:00:00,137.94337256087618,
2023-02-21 10:00:00,119.87007437913861,
2023-02-21 10:30:00,116.98554015663905,
2023-02-21 12:00:00,115.18975030341329,
2023-02-21 13:30:00,124.19796387601164,
2023-02-21 15:00:00,124.43896001651355,
2023-02-21 15:30:30,124.43896001651355,
2023-02-21 23:59:59,129.98846338565068,c
2023-02-22 00:00:00,137.07355659170253,
2023-02-22 10:00:00,111.61330852408135,
2023-02-22 10:30:00,95.84849453974562,
2023-02-22 12:00:00,89.02120084213168,
2023-02-22 13:30:00,97.31748202608236,
2023-02-22 15:00:00,93.18257775023825,
2023-02-22 15:30:30,93.18257775023825,
2023-02-22 23:59:59,100.94864934477853,c
2023-02-23 00:00:00,113.04032671014835,
2023-02-23 10:00:00,89.55271292500674,
2023-02-23 10:30:00,87.34965179150373,
2023-02-23 12:00:00,97.19745499207394,
2023-02-23 13:30:00,89.46207803030376,
2023-02-23 15:00:00,96.1952905637446,
2023-02-23 15:30:30,96.1952905637446,
2023-02-23 23:59:59,99.58042943603131,c
2023-02-24 00:00:00,46.84749604767052,
2023-02-24 10:00:00,53.8138697800413,
2023-02-24 10:30:00,35.00214077366137,
2023-02-24 12:00:00,31.095427521053836,
2023-02-24 13:30:00,33.349040532058474,
2023-02-24 15:00:00,22.390598579144324,
2023-02-24 15:30:30,22.390598579144324,
2023-02-24 23:59:59,13.958993538146071,w
2023-02-27 00:00:00,6.955550303256365,
2023-02-27 10:00:00,-12.060975415187755,
2023-02-27 10:30:00,-11.122133446980975,
2023-02-27 12:00:00,10.219250149961269,
2023-02-27 13:30:00,9.880270299420737,
2023-02-27 15:00:00,3.535419430522513,
2023-02-27 15:30:30,3.535419430522513,
2023-02-27 23:59:59,-4.367962436387938,c
2023-02-28 00:00:00,-5.505438068155847,
2023-02-28 10:00:00,-19.417955552827593,
2023-02-28 10:30:00,-36.48908162675059,
2023-02-28 12:00:00,-33.84464352898084,
2023-02-28 13:30:00,-46.60608174197144,
2023-02-28 15:00:00,-27.94484157860539,
2023-02-28 15:30:30,-27.94484157860539,
2023-02-28 23:59:59,-20.7604030118967,c
2023-03-01 00:00:00,-4.026328287879082,
2023-03-01 10:00:00,-30.664173978337544,
2023-03-01 10:30:00,-24.795210468451323,
2023-03-01 12:00:00,-33.168093977846496,
2023-03-01 13:30:00,-34.99394318029522,
2023-03-01 15:00:00,-31.425064834973988,
2023-03-01 15:30:30,-31.425064834973988,
2023-03-01 23:59:59,-41.85132870951961,c
2023-03-02 00:00:00,-37.62003226712353,
2023-03-02 10:00:00,-54.82168906478019,
2023-03-02 10:30:00,-56.93599314048936,
2023-03-02 12:00:00,-72.8021081820741,
2023-03-02 13:30:00,-58.25963393629266,
2023-03-02 15:00:00,-54.19802667919657,
2023-03-02 15:30:30,-54.19802667919657,
2023-03-02 23:59:59,-53.217507210573245,c
2023-03-03 00:00:00,-28.81189826561007,
2023-03-03 10:00:00,-34.2396715449695,
2023-03-03 10:30:00,-38.929977267248695,
2023-03-03 12:00:00,-17.553248305140364,
2023-03-03 13:30:00,-5.802916075315437,
2023-03-03 15:00:00,-4.0366987115449895,
2023-03-03 15:30:30,-4.0366987115449895,
2023-03-03 23:59:59,0.0,a
2023-03-06 00:00:00,24.33010877320792,
2023-03-06 10:00:00,14.27317060550341,
2023-03-06 10:30:00,28.784127845653128,
2023-03-06 12:00:00,47.823889459640064,
2023-03-06 13:30:00,72.67008274701476,
2023-03-06 15:00:00,87.59013888153335,
2023-03-06 15:30:30,87.59013888153335,
2023-03-06 23:59:59,99.72379477236825,c
2023-03-07 00:00:00,105.34890453360407,
2023-03-07 10:00:00,99.49208300746315,
2023-03-07 10:30:00,79.36175565804211,
2023-03-07 12:00:00,82.48536005410146,
2023-03-07 13:30:00,103.71705877844532,
2023-03-07 15:00:00,101.07846579281733,
2023-03-07 15:30:30,101.07846579281733,
2023-03-07 23:59:59,101.22719698254731,c
2023-03-08 00:00:00,99.29163926382441,
2023-03-08 10:00:00,96.52833773137692,
2023-03-08 10:30:00,78.13110471799286,
2023-03-08 12:00:00,89.33055083721152,
2023-03-08 13:30:00,83.06749501751574,
2023-03-08 15:00:00,80.56411889927539,
2023-03-08 15:30:30,80.56411889927539,
2023-03-08 23:59:59,70.90637869093287,c
2023-03-09 00:00:00,70.22828328270981,
2023-03-09 10:00:00,45.41276068954952,
2023-03-09 10:30:00,32.39037042172701,
2023-03-09 12:00:00,19.67978007823339,
2023-03-09 13:30:00,12.464398293639832,
2023-03-09 15:00:00,-0.638858674916996,
2023-03-09 15:30:30,-0.638858674916996,
2023-03-09 23:59:59,-16.773795920629567,c
2023-03-10 00:00:00,-5.831663075237909,
2023-03-10 10:00:00,-42.82032919314632,
2023-03-10 10:30:00,-57.29604181946715,
2023-03-10 12:00:00,-48.608036032029204,
2023-03-10 13:30:00,-79.90099541208176,
2023-03-10 15:00:00,-98.5368788592199,
2023-03-10 15:30:30,-98.5368788592199,
2023-03-10 23:59:59,-101.01571018346621,w
2023-03-13 00:00:00,-101.01571018346621,
2023-03-13 10:00:00,-101.01571018346621,
2023-03-13 10:30:00,-101.01571018346621,
2023-03-13 12:00:00,-101.01571018346621,
2023-03-13 13:30:00,-101.01571018346621,
2023-03-13 15:00:00,-101.01571018346621,
2023-03-13 15:30:30,-101.01571018346621,
2023-03-13 23:59:59,-101.01571018346621,c
2023-03-14 00:00:00,-101.01571018346621,
2023-03-14 10:00:00,-101.01571018346621,
2023-03-14 10:30:00,-101.01571018346621,
2023-03-14 12:00:00,-101.01571018346621,
2023-03-14 13:30:00,-101.01571018346621,
2023-03-14 15:00:00,-101.01571018346621,
2023-03-14 15:30:30,-101.01571018346621,
2023-03-14 23:59:59,-101.01571018346621,c
2023-03-15 00:00:00,-101.01571018346621,
2023-03-15 10:00:00,-101.01571018346621,
2023-03-15 10:30:00,-101.01571018346621,
2023-03-15 12:00:00,-101.01571018346621,
2023-03-15 13:30:00,-101.01571018346621,
2023-03-15 15:00:00,-101.01571018346621,
2023-03-15 15:30:30,-101.01571018346621,
2023-03-15 23:59:59,-101.01571018346621,c
2023-03-16 00:00:00,-101.01571018346621,
2023-03-16 10:00:00,-101.01571018346621,
2023-03-16 10:30:00,-101.01571018346621,
2023-03-16 12:00:00,-101.01571018346621,
2023-03-16 13:30:00,-101.01571018346621,
2023-03-16 15:00:00,-101.01571018346621,
2023-03-16 15:30:30,-101.01571018346621,
2023-03-16 23:59:59,-101.01571018346621,c
2023-03-17 00:00:00,-101.01571018346621,
2023-03-17 10:00:00,-101.01571018346621,
2023-03-17 10:30:00,-101.01571018346621,
2023-03-17 12:00:00,-101.01571018346621,
2023-03-17 13:30:00,-101.01571018346621,
2023-03-17 15:00:00,-101.01571018346621,
2023-03-17 15:30:30,-101.01571018346621,
2023-03-17 23:59:59,-101.01571018346621,e
2023-03-20 00:00:00,-101.01571018346621,
2023-03-20 10:00:00,-101.01571018346621,
2023-03-20 10:30:00,-101.01571018346621,
2023-03-20 12:00:00,-101.01571018346621,
2023-03-20 13:30:00,-101.01571018346621,
2023-03-20 15:00:00,-101.01571018346621,
2023-03-20 15:30:30,-101.01571018346621,
2023-03-20 23:59:59,-101.01571018346621,c
2023-03-21 00:00:00,-101.01571018346621,
2023-03-21 10:00:00,-101.01571018346621,
2023-03-21 10:30:00,-101.01571018346621,
2023-03-21 12:00:00,-101.01571018346621,
2023-03-21 13:30:00,-101.01571018346621,
2023-03-21 15:00:00,-101.01571018346621,
2023-03-21 15:30:30,-101.01571018346621,
2023-03-21 23:59:59,-101.01571018346621,c
2023-03-22 00:00:00,-101.01571018346621,
2023-03-22 10:00:00,-101.01571018346621,
2023-03-22 10:30:00,-101.01571018346621,
2023-03-22 12:00:00,-101.01571018346621,
2023-03-22 13:30:00,-101.01571018346621,
2023-03-22 15:00:00,-101.01571018346621,
2023-03-22 15:30:30,-101.01571018346621,
2023-03-22 23:59:59,-101.01571018346621,c
2023-03-23 00:00:00,-101.01571018346621,
2023-03-23 10:00:00,-101.01571018346621,
2023-03-23 10:30:00,-101.01571018346621,
2023-03-23 12:00:00,-101.01571018346621,
2023-03-23 13:30:00,-101.01571018346621,
2023-03-23 15:00:00,-101.01571018346621,
2023-03-23 15:30:30,-101.01571018346621,
2023-03-23 23:59:59,-101.01571018346621,c
2023-03-24 00:00:00,-101.01571018346621,
2023-03-24 10:00:00,-101.01571018346621,
2023-03-24 10:30:00,-101.01571018346621,
2023-03-24 12:00:00,-101.01571018346621,
2023-03-24 13:30:00,-101.01571018346621,
2023-03-24 15:00:00,-101.01571018346621,
2023-03-24 15:30:30,-101.01571018346621,
2023-03-24 23:59:59,-101.01571018346621,w
2023-03-27 00:00:00,-101.01571018346621,
2023-03-27 10:00:00,-101.01571018346621,
2023-03-27 10:30:00,-101.01571018346621,
2023-03-27 12:00:00,-101.01571018346621,
2023-03-27 13:30:00,-101.01571018346621,
2023-03-27 15:00:00,-101.01571018346621,
2023-03-27 15:30:30,-101.01571018346621,
2023-03-27 23:59:59,-101.01571018346621,c
2023-03-28 00:00:00,-101.01571018346621,
2023-03-28 10:00:00,-101.01571018346621,
2023-03-28 10:30:00,-101.01571018346621,
2023-03-28 12:00:00,-101.01571018346621,
2023-03-28 13:30:00,-101.01571018346621,
2023-03-28 15:00:00,-101.01571018346621,
2023-03-28 15:30:30,-101.01571018346621,
2023-03-28 23:59:59,-101.01571018346621,c
2023-03-29 00:00:00,-101.01571018346621,
2023-03-29 10:00:00,-101.01571018346621,
2023-03-29 10:30:00,-101.01571018346621,
2023-03-29 12:00:00,-101.01571018346621,
2023-03-29 13:30:00,-101.01571018346621,
2023-03-29 15:00:00,-101.01571018346621,
2023-03-29 15:30:30,-101.01571018346621,
2023-03-29 23:59:59,-101.01571018346621,c
2023-03-30 00:00:00,-101.01571018346621,
2023-03-30 10:00:00,-101.01571018346621,
2023-03-30 10:30:00,-101.01571018346621,
2023-03-30 12:00:00,-101.01571018346621,
2023-03-30 13:30:00,-101.01571018346621,
2023-03-30 15:00:00,-101.01571018346621,
2023-03-30 15:30:30,-101.01571018346621,
2023-03-30 23:59:59,-101.01571018346621,c
2023-03-31 00:00:00,-101.01571018346621,
2023-03-31 10:00:00,-101.01571018346621,
2023-03-31 10:30:00,-101.01571018346621,
2023-03-31 12:00:00,-101.01571018346621,
2023-03-31 13:30:00,-101.01571018346621,
2023-03-31 15:00:00,-101.01571018346621,
2023-03-31 15:30:30,-101.01571018346621,
2023-03-31 23:59:59,-101.01571018346621,w
2023-04-03 00:00:00,-101.01571018346621,
2023-04-03 10:00:00,-101.01571018346621,
2023-04-03 10:30:00,-101.01571018346621,
2023-04-03 12:00:00,-101.01571018346621,
2023-04-03 13:30:00,-101.01571018346621,
2023-04-03 15:00:00,-101.01571018346621,
2023-04-03 15:30:30,-101.01571018346621,
2023-04-03 23:59:59,-101.01571018346621,c
2023-04-04 00:00:00,-101.01571018346621,
2023-04-04 10:00:00,-101.01571018346621,
2023-04-04 10:30:00,-101.01571018346621,
2023-04-04 12:00:00,-101.01571018346621,
2023-04-04 13:30:00,-101.01571018346621,
2023-04-04 15:00:00,-101.01571018346621,
2023-04-04 15:30:30,-101.01571018346621,
2023-04-04 23:59:59,-101.01571018346621,c
2023-04-05 00:00:00,-101.01571018346621,
2023-04-05 10:00:00,-101.01571018346621,
2023-04-05 10:30:00,-101.01571018346621,
2023-04-05 12:00:00,-101.01571018346621,
2023-04-05 13:30:00,-101.01571018346621,
2023-04-05 15:00:00,-101.01571018346621,
2023-04-05 15:30:30,-101.01571018346621,
2023-04-05 23:59:59,-101.01571018346621,c
2023-04-06 00:00:00,-101.01571018346621,
2023-04-06 10:00:00,-101.01571018346621,
2023-04-06 10:30:00,-101.01571018346621,
2023-04-06 12:00:00,-101.01571018346621,
2023-04-06 13:30:00,-101.01571018346621,
2023-04-06 15:00:00,-101.01571018346621,
2023-04-06 15:30:30,-101.01571018346621,
2023-04-06 23:59:59,-101.01571018346621,c
2023-04-07 00:00:00,-101.01571018346621,
2023-04-07 10:00:00,-101.01571018346621,
2023-04-07 10:30:00,-101.01571018346621,
2023-04-07 12:00:00,-101.01571018346621,
2023-04-07 13:30:00,-101.01571018346621,
2023-04-07 15:00:00,-101.01571018346621,
2023-04-07 15:30:30,-101.01571018346621,
2023-04-07 23:59:59,-101.01571018346621,w
2023-04-10 00:00:00,-101.01571018346621,
2023-04-10 10:00:00,-101.01571018346621,
2023-04-10 10:30:00,-101.01571018346621,
2023-04-10 12:00:00,-101.01571018346621,
2023-04-10 13:30:00,-101.01571018346621,
2023-04-10 15:00:00,-101.01571018346621,
2023-04-10 15:30:30,-101.01571018346621,
2023-04-10 23:59:59,-101.01571018346621,c
2023-04-11 00:00:00,-101.01571018346621,
2023-04-11 10:00:00,-101.01571018346621,
2023-04-11 10:30:00,-101.01571018346621,
2023-04-11 12:00:00,-101.01571018346621,
2023-04-11 13:30:00,-101.01571018346621,
2023-04-11 15:00:00,-101.01571018346621,
2023-04-11 15:30:30,-101.01571018346621,
2023-04-11 23:59:59,-101.01571018346621,c
2023-04-12 00:00:00,-101.01571018346621,
2023-04-12 10:00:00,-101.01571018346621,
2023-04-12 10:30:00,-101.01571018346621,
2023-04-12 12:00:00,-101.01571018346621,
2023-04-12 13:30:00,-101.01571018346621,
2023-04-12 15:00:00,-101.01571018346621,
2023-04-12 15:30:30,-101.01571018346621,
2023-04-12 23:59:59,-101.01571018346621,c
2023-04-13 00:00:00,-101.01571018346621,
2023-04-13 10:00:00,-101.01571018346621,
2023-04-13 10:30:00,-101.01571018346621,
2023-04-13 12:00:00,-101.01571018346621,
2023-04-13 13:30:00,-101.01571018346621,
2023-04-13 15:00:00,-101.01571018346621,
2023-04-13 15:30:30,-101.01571018346621,
2023-04-13 23:59:59,-101.01571018346621,c
2023-04-14 00:00:00,-101.01571018346621,
2023-04-14 10:00:00,-101.01571018346621,
2023-04-14 10:30:00,-101.01571018346621,
2023-04-14 12:00:00,-101.01571018346621,
2023-04-14 13:30:00,-101.01571018346621,
2023-04-14 15:00:00,-101.01571018346621,
2023-04-14 15:30:30,-101.01571018346621,
2023-04-14 23:59:59,-101.01571018346621,w
