date,EU_GUNR_2022_Q4,meta
2022-12-09 03:30:00,59.093983600141655,
2022-12-09 04:00:00,51.30061862964021,
2022-12-09 06:00:00,44.13516930555579,
2022-12-09 08:00:00,31.046015930086014,
2022-12-09 10:30:00,42.03931168358895,
2022-12-09 11:00:00,18.73408650944657,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,36.57380928443763,
2022-12-12 03:30:00,89.59631457960177,
2022-12-12 04:00:00,82.21750289588226,
2022-12-12 06:00:00,41.30065391458356,
2022-12-12 08:00:00,74.69177665470488,
2022-12-12 10:30:00,99.60325909735639,
2022-12-12 11:00:00,104.65772044429968,
2022-12-12 23:59:59,106.93304861858041,c
2022-12-13 00:00:00,94.81531248234614,
2022-12-13 03:30:00,110.71584327160554,
2022-12-13 04:00:00,129.80540535215687,
2022-12-13 06:00:00,105.58451563808649,
2022-12-13 08:00:00,83.00288509810707,
2022-12-13 10:30:00,18.020164819100046,
2022-12-13 11:00:00,52.448607737212114,
2022-12-13 23:59:59,83.60666000148694,c
2022-12-14 00:00:00,95.20343617881827,
2022-12-14 03:30:00,123.84112437716203,
2022-12-14 04:00:00,124.71870587014155,
2022-12-14 06:00:00,154.5410895842665,
2022-12-14 08:00:00,166.80848631804383,
2022-12-14 10:30:00,149.05833122484864,
2022-12-14 11:00:00,132.9636480910226,
2022-12-14 23:59:59,139.77260800591193,c
2022-12-15 00:00:00,180.39263487866947,
2022-12-15 03:30:00,187.30839229370577,
2022-12-15 04:00:00,213.7012197067006,
2022-12-15 06:00:00,221.0911617153629,
2022-12-15 08:00:00,210.36115425189155,
2022-12-15 10:30:00,235.12150401243798,
2022-12-15 11:00:00,216.98244421066238,
2022-12-15 23:59:59,246.98679398632476,c
2022-12-16 00:00:00,270.5012547227939,
2022-12-16 03:30:00,252.24877726897375,
2022-12-16 04:00:00,257.8465779948315,
2022-12-16 06:00:00,286.2149991522592,
2022-12-16 08:00:00,258.4565447768541,
2022-12-16 10:30:00,281.05766178826434,
2022-12-16 11:00:00,274.7484782676488,
2022-12-16 23:59:59,241.2996608982089,e
2022-12-19 00:00:00,232.62725386112788,
2022-12-19 03:30:00,247.26599216564728,
2022-12-19 04:00:00,262.31062577466946,
2022-12-19 06:00:00,260.63122602637077,
2022-12-19 08:00:00,262.64923956429493,
2022-12-19 10:30:00,248.54528955746264,
2022-12-19 11:00:00,273.9819534988337,
2022-12-19 23:59:59,266.1811572038273,c
2022-12-20 00:00:00,277.5472882774984,
2022-12-20 03:30:00,305.3309965351159,
2022-12-20 04:00:00,289.736739295985,
2022-12-20 06:00:00,310.7189959514676,
2022-12-20 08:00:00,295.51663060431565,
2022-12-20 10:30:00,272.08560131805507,
2022-12-20 11:00:00,271.68143381000027,
2022-12-20 23:59:59,272.72058338700117,c
2022-12-21 00:00:00,257.98398230286466,
2022-12-21 03:30:00,266.0601122854687,
2022-12-21 04:00:00,259.1695826729747,
2022-12-21 06:00:00,244.2567088346159,
2022-12-21 08:00:00,225.7548258986344,
2022-12-21 10:30:00,196.86543357110622,
2022-12-21 11:00:00,199.89557144593346,
2022-12-21 23:59:59,197.07027261008398,c
2022-12-22 00:00:00,199.85471145660767,
2022-12-22 03:30:00,197.41389725881936,
2022-12-22 04:00:00,186.30927035235163,
2022-12-22 06:00:00,219.93067588508939,
2022-12-22 08:00:00,221.5375836829403,
2022-12-22 10:30:00,270.239884849228,
2022-12-22 11:00:00,261.7323804125713,
2022-12-22 23:59:59,246.7846819186284,c
2022-12-23 00:00:00,228.71119117806484,
2022-12-23 03:30:00,238.0428162998519,
2022-12-23 04:00:00,242.00658013625753,
2022-12-23 06:00:00,207.45673901961527,
2022-12-23 08:00:00,219.41472823083905,
2022-12-23 10:30:00,221.98355582166596,
2022-12-23 11:00:00,224.2684182436824,
2022-12-23 23:59:59,225.40643990323088,w
2022-12-26 00:00:00,225.40643990323088,
2022-12-26 03:30:00,225.40643990323088,
2022-12-26 04:00:00,225.40643990323088,
2022-12-26 06:00:00,225.40643990323088,
2022-12-26 08:00:00,225.40643990323088,
2022-12-26 10:30:00,225.40643990323088,
2022-12-26 11:00:00,225.40643990323088,
2022-12-26 23:59:59,225.40643990323088,c
2022-12-27 00:00:00,202.86214799625623,
2022-12-27 03:30:00,192.0258200993735,
2022-12-27 04:00:00,206.53431289679247,
2022-12-27 06:00:00,192.58256523969476,
2022-12-27 08:00:00,216.60507990376118,
2022-12-27 10:30:00,220.58437899342016,
2022-12-27 11:00:00,223.91415253475407,
2022-12-27 23:59:59,224.20994031750251,c
2022-12-28 00:00:00,212.73339902022735,
2022-12-28 03:30:00,212.20848115195395,
2022-12-28 04:00:00,224.46265375011262,
2022-12-28 06:00:00,210.2418846668911,
2022-12-28 08:00:00,205.17949361098,
2022-12-28 10:30:00,212.2621945021515,
2022-12-28 11:00:00,220.10614681452853,
2022-12-28 23:59:59,216.1886493873053,c
2022-12-29 00:00:00,226.21857489751346,
2022-12-29 03:30:00,232.74269901486696,
2022-12-29 04:00:00,213.85922391637632,
2022-12-29 06:00:00,200.06143366404785,
2022-12-29 08:00:00,200.72297053667262,
2022-12-29 10:30:00,190.59800412405184,
2022-12-29 11:00:00,188.62187985103037,
2022-12-29 23:59:59,191.14496644716928,c
2022-12-30 00:00:00,211.9618667456134,
2022-12-30 03:30:00,195.40467997285214,
2022-12-30 04:00:00,194.47417526798154,
2022-12-30 06:00:00,182.32913868901414,
2022-12-30 08:00:00,169.83407630849433,
2022-12-30 10:30:00,186.9243880466338,
2022-12-30 11:00:00,191.72060192598792,
2022-12-30 23:59:59,213.14548034132667,w
