date,PSC_2022_Q4,meta
2022-10-14 10:30:00,-7.156763745448448,
2022-10-14 12:00:00,4.335973081611822,
2022-10-14 13:30:00,2.5067922998656726,
2022-10-14 15:00:00,4.880041729696366,
2022-10-14 15:30:30,4.880041729696366,
2022-10-14 23:59:59,0.5520783944512324,w
2022-10-17 00:00:00,11.09225362570168,
2022-10-17 10:00:00,20.359066134114777,
2022-10-17 10:30:00,18.755802281993525,
2022-10-17 12:00:00,15.480095725565583,
2022-10-17 13:30:00,8.216222034743996,
2022-10-17 15:00:00,11.897914824487742,
2022-10-17 15:30:30,11.897914824487742,
2022-10-17 23:59:59,3.8788928866525936,c
2022-10-18 00:00:00,15.320711138839851,
2022-10-18 10:00:00,22.784654508610302,
2022-10-18 10:30:00,5.297622122674998,
2022-10-18 12:00:00,6.268231021188399,
2022-10-18 13:30:00,-1.9999181014744458,
2022-10-18 15:00:00,-0.06466508979188745,
2022-10-18 15:30:30,-0.06466508979188745,
2022-10-18 23:59:59,-0.4969958693197185,c
2022-10-19 00:00:00,-3.471642289395515,
2022-10-19 10:00:00,-4.887547931431332,
2022-10-19 10:30:00,0.09249811780649608,
2022-10-19 12:00:00,-4.319544141804673,
2022-10-19 13:30:00,-15.83607884071461,
2022-10-19 15:00:00,-15.377213350308683,
2022-10-19 15:30:30,-15.377213350308683,
2022-10-19 23:59:59,-15.654890991849829,c
2022-10-20 00:00:00,-4.554855945924334,
2022-10-20 10:00:00,8.616494083085474,
2022-10-20 10:30:00,15.051200620635829,
2022-10-20 12:00:00,9.9554461467316,
2022-10-20 13:30:00,6.657018431803721,
2022-10-20 15:00:00,-0.00029575613552879076,
2022-10-20 15:30:30,-0.00029575613552879076,
2022-10-20 23:59:59,7.014401441949364,c
2022-10-21 00:00:00,-7.972376126520306,
2022-10-21 10:00:00,1.3798395517668105,
2022-10-21 10:30:00,5.481569800020591,
2022-10-21 12:00:00,0.4228660337866934,
2022-10-21 13:30:00,5.14399925706179,
2022-10-21 15:00:00,9.335177424334084,
2022-10-21 15:30:30,9.335177424334084,
2022-10-21 23:59:59,6.876821986140584,w
2022-10-24 00:00:00,2.15338345682974,
2022-10-24 10:00:00,1.7026554920493417,
2022-10-24 10:30:00,-0.4661866473228322,
2022-10-24 12:00:00,2.5656262541520576,
2022-10-24 13:30:00,0.21570432826599273,
2022-10-24 15:00:00,8.064622085764935,
2022-10-24 15:30:30,8.064622085764935,
2022-10-24 23:59:59,0.0,a
2022-10-25 00:00:00,-11.731326999711339,
2022-10-25 10:00:00,13.417815802919286,
2022-10-25 10:30:00,19.01591323016173,
2022-10-25 12:00:00,26.564145380529848,
2022-10-25 13:30:00,30.69029135370375,
2022-10-25 15:00:00,30.990047288547085,
2022-10-25 15:30:30,30.990047288547085,
2022-10-25 23:59:59,34.446451593314634,c
2022-10-26 00:00:00,19.05196212114557,
2022-10-26 10:00:00,29.89055030709514,
2022-10-26 10:30:00,25.318511524667187,
2022-10-26 12:00:00,32.51464688938352,
2022-10-26 13:30:00,20.545974780276005,
2022-10-26 15:00:00,20.84957245527241,
2022-10-26 15:30:30,20.84957245527241,
2022-10-26 23:59:59,22.53130141805362,c
2022-10-27 00:00:00,20.742521961708434,
2022-10-27 10:00:00,40.86268142525109,
2022-10-27 10:30:00,42.13729351157012,
2022-10-27 12:00:00,35.975783516110305,
2022-10-27 13:30:00,37.817658971366484,
2022-10-27 15:00:00,33.81645371310878,
2022-10-27 15:30:30,33.81645371310878,
2022-10-27 23:59:59,33.21489839892681,c
2022-10-28 00:00:00,18.80487904186608,
2022-10-28 10:00:00,7.39831058743458,
2022-10-28 10:30:00,2.9593856007517303,
2022-10-28 12:00:00,8.797088532079208,
2022-10-28 13:30:00,-0.13214742978249205,
2022-10-28 15:00:00,9.003568244745363,
2022-10-28 15:30:30,9.003568244745363,
2022-10-28 23:59:59,16.987658459295755,w
2022-10-31 00:00:00,4.013275389321418,
2022-10-31 10:00:00,-5.227534143677726,
2022-10-31 10:30:00,0.5287122709982413,
2022-10-31 12:00:00,-0.6577059243068675,
2022-10-31 13:30:00,-3.456635203746867,
2022-10-31 15:00:00,1.4438350482481077,
2022-10-31 15:30:30,1.4438350482481077,
2022-10-31 23:59:59,-0.9563992571907782,e
2022-11-01 00:00:00,-5.3586817324178035,
2022-11-01 10:00:00,19.89409797147769,
2022-11-01 10:30:00,17.218290692227356,
2022-11-01 12:00:00,11.939782109783078,
2022-11-01 13:30:00,11.796459684393856,
2022-11-01 15:00:00,3.18963762564659,
2022-11-01 15:30:30,3.18963762564659,
2022-11-01 23:59:59,6.287994796028556,c
2022-11-02 00:00:00,1.0272434279682088,
2022-11-02 10:00:00,-6.933911885639784,
2022-11-02 10:30:00,-6.658999334274508,
2022-11-02 12:00:00,-12.796751420139639,
2022-11-02 13:30:00,-9.66706278532001,
2022-11-02 15:00:00,-7.2604592891720365,
2022-11-02 15:30:30,-7.2604592891720365,
2022-11-02 23:59:59,-17.756189918794785,c
2022-11-03 00:00:00,-16.922520408083006,
2022-11-03 10:00:00,-44.53217204368228,
2022-11-03 10:30:00,-43.33162060465685,
2022-11-03 12:00:00,-46.10688108154051,
2022-11-03 13:30:00,-63.99664748703246,
2022-11-03 15:00:00,-59.74608711930793,
2022-11-03 15:30:30,-59.74608711930793,
2022-11-03 23:59:59,-61.860770048115214,c
2022-11-04 00:00:00,-62.26323474499135,
2022-11-04 10:00:00,-64.21700836769132,
2022-11-04 10:30:00,-61.46918153981994,
2022-11-04 12:00:00,-47.134053918040394,
2022-11-04 13:30:00,-38.9409018239745,
2022-11-04 15:00:00,-44.998098214779446,
2022-11-04 15:30:30,-44.998098214779446,
2022-11-04 23:59:59,-39.5643783946945,w
2022-11-07 00:00:00,-40.19591905524736,
2022-11-07 10:00:00,-45.023871290283324,
2022-11-07 10:30:00,-57.981442474623805,
2022-11-07 12:00:00,-54.64090362210504,
2022-11-07 13:30:00,-49.3246876566825,
2022-11-07 15:00:00,-50.37125744127856,
2022-11-07 15:30:30,-50.37125744127856,
2022-11-07 23:59:59,-45.54416236419965,c
2022-11-08 00:00:00,-28.56435234033796,
2022-11-08 10:00:00,-35.82046096389438,
2022-11-08 10:30:00,-31.253679762465115,
2022-11-08 12:00:00,-25.925563373981664,
2022-11-08 13:30:00,-34.4942993776302,
2022-11-08 15:00:00,-38.49277898577347,
2022-11-08 15:30:30,-38.49277898577347,
2022-11-08 23:59:59,-38.21082051496673,c
2022-11-09 00:00:00,-48.50794857189267,
2022-11-09 10:00:00,-55.085854516669656,
2022-11-09 10:30:00,-50.30188270430615,
2022-11-09 12:00:00,-37.150255598346305,
2022-11-09 13:30:00,-43.83967747348305,
2022-11-09 15:00:00,-42.02612070632311,
2022-11-09 15:30:30,-42.02612070632311,
2022-11-09 23:59:59,-47.457793233903004,c
2022-11-10 00:00:00,-27.24422770946636,
2022-11-10 10:00:00,-8.018484205996248,
2022-11-10 10:30:00,-4.609922925207112,
2022-11-10 12:00:00,8.493564543611438,
2022-11-10 13:30:00,13.546398512380016,
2022-11-10 15:00:00,10.02339241261642,
2022-11-10 15:30:30,10.02339241261642,
2022-11-10 23:59:59,17.725681970544848,c
2022-11-11 00:00:00,21.8585755833668,
2022-11-11 10:00:00,28.599566870692385,
2022-11-11 10:30:00,33.175908245332586,
2022-11-11 12:00:00,69.62185400642903,
2022-11-11 13:30:00,83.26823192968448,
2022-11-11 15:00:00,95.52670882387484,
2022-11-11 15:30:30,95.52670882387484,u
2022-11-11 23:59:59,94.0292705256208,w
2022-11-14 00:00:00,91.5780766256694,
2022-11-14 10:00:00,66.67717595994633,
2022-11-14 10:30:00,53.557147353057765,
2022-11-14 12:00:00,62.12960274668723,
2022-11-14 13:30:00,60.023729356546774,
2022-11-14 15:00:00,59.36938944797666,
2022-11-14 15:30:30,59.36938944797666,
2022-11-14 23:59:59,59.259944979150276,c
