date,FTSE_US_2021_Q1,meta
2021-01-15 00:00:00,324.4449691824405,
2021-01-15 10:00:00,282.3099927257837,
2021-01-15 10:30:00,235.62664389587434,
2021-01-15 12:00:00,220.07592976906142,
2021-01-15 13:30:00,230.62630063716324,
2021-01-15 15:00:00,221.1241496812329,
2021-01-15 15:30:30,221.1241496812329,
2021-01-15 23:59:59,214.68349377067398,w
2021-01-18 00:00:00,214.68349377067398,
2021-01-18 10:00:00,214.68349377067398,
2021-01-18 10:30:00,214.68349377067398,
2021-01-18 12:00:00,214.68349377067398,
2021-01-18 13:30:00,214.68349377067398,
2021-01-18 15:00:00,214.68349377067398,
2021-01-18 15:30:30,214.68349377067398,
2021-01-18 23:59:59,214.68349377067398,c
2021-01-19 00:00:00,249.89635375256086,
2021-01-19 10:00:00,243.6961910813742,
2021-01-19 10:30:00,247.94662400948926,
2021-01-19 12:00:00,218.6665369298392,
2021-01-19 13:30:00,232.19836516835244,
2021-01-19 15:00:00,235.53517194707837,
2021-01-19 15:30:30,235.53517194707837,
2021-01-19 23:59:59,243.7065807884839,c
2021-01-20 00:00:00,275.01685394969286,
2021-01-20 10:00:00,260.88629575566733,
2021-01-20 10:30:00,247.46371870822833,
2021-01-20 12:00:00,216.35846082751942,
2021-01-20 13:30:00,213.98118674002296,
2021-01-20 15:00:00,224.987200835029,
2021-01-20 15:30:30,224.987200835029,
2021-01-20 23:59:59,228.41563843088989,c
2021-01-21 00:00:00,234.2118916647221,
2021-01-21 10:00:00,190.81075514490755,
2021-01-21 10:30:00,210.35426339996252,
2021-01-21 12:00:00,237.2686172013581,
2021-01-21 13:30:00,250.26586739008735,
2021-01-21 15:00:00,236.53771929233147,
2021-01-21 15:30:30,236.53771929233147,
2021-01-21 23:59:59,237.78232449212504,c
2021-01-22 00:00:00,229.41002484266585,
2021-01-22 10:00:00,256.1805925260148,
2021-01-22 10:30:00,248.45461584213967,
2021-01-22 12:00:00,229.06633337940775,
2021-01-22 13:30:00,245.95605469660597,
2021-01-22 15:00:00,246.77455284041235,
2021-01-22 15:30:30,246.77455284041235,
2021-01-22 23:59:59,265.5510921328229,w
2021-01-25 00:00:00,278.15597246234313,
2021-01-25 10:00:00,292.59447499322414,
2021-01-25 10:30:00,270.4203966957318,
2021-01-25 12:00:00,202.28334875072858,
2021-01-25 13:30:00,163.89857718174056,
2021-01-25 15:00:00,159.0060915074414,
2021-01-25 15:30:30,159.0060915074414,
2021-01-25 23:59:59,151.2348965873146,c
2021-01-26 00:00:00,156.01313905922416,
2021-01-26 10:00:00,144.9727818502255,
2021-01-26 10:30:00,145.50978287806078,
2021-01-26 12:00:00,116.57927718690682,
2021-01-26 13:30:00,130.00007097241496,
2021-01-26 15:00:00,109.19646906009142,
2021-01-26 15:30:30,109.19646906009142,
2021-01-26 23:59:59,73.89171655119036,c
2021-01-27 00:00:00,2.961457983708975,
2021-01-27 10:00:00,-16.905835764617862,
2021-01-27 10:30:00,36.18103254204348,
2021-01-27 12:00:00,45.04082861627444,
2021-01-27 13:30:00,48.9622259024124,
2021-01-27 15:00:00,10.340624176694988,
2021-01-27 15:30:30,10.340624176694988,
2021-01-27 23:59:59,-9.030356658872229,c
2021-01-28 00:00:00,16.37227616765435,
2021-01-28 10:00:00,30.470749131762204,
2021-01-28 10:30:00,30.41224155005507,
2021-01-28 12:00:00,24.214077620342835,
2021-01-28 13:30:00,56.624134898983144,
2021-01-28 15:00:00,106.68877696489288,
2021-01-28 15:30:30,106.68877696489288,
2021-01-28 23:59:59,110.83608357904596,c
2021-01-29 00:00:00,100.07603159706788,
2021-01-29 10:00:00,99.45325571919271,
2021-01-29 10:30:00,108.8905170212138,
2021-01-29 12:00:00,134.7376679820751,
2021-01-29 13:30:00,99.76268806957988,
2021-01-29 15:00:00,95.51752408363843,
2021-01-29 15:30:30,95.51752408363843,
2021-01-29 23:59:59,114.00403382802422,w
2021-02-01 00:00:00,120.16891342255762,
2021-02-01 10:00:00,105.5995546550976,
2021-02-01 10:30:00,135.7653677772248,
2021-02-01 12:00:00,119.25094103960363,
2021-02-01 13:30:00,119.19297973480558,
2021-02-01 15:00:00,130.9660161779036,
2021-02-01 15:30:30,130.9660161779036,
2021-02-01 23:59:59,132.69574891012974,c
2021-02-02 00:00:00,178.46374927161855,
2021-02-02 10:00:00,186.7955502594125,
2021-02-02 10:30:00,175.56087397279998,
2021-02-02 12:00:00,209.2054657983556,
2021-02-02 13:30:00,205.06776749678983,
2021-02-02 15:00:00,209.2671534426035,
2021-02-02 15:30:30,209.2671534426035,
2021-02-02 23:59:59,205.32467509898822,c
2021-02-03 00:00:00,225.1928903325628,
2021-02-03 10:00:00,213.28606727169318,
2021-02-03 10:30:00,187.0115552281299,
2021-02-03 12:00:00,185.96258315301748,
2021-02-03 13:30:00,194.0129775678621,
2021-02-03 15:00:00,207.00292074400227,
2021-02-03 15:30:30,207.00292074400227,
2021-02-03 23:59:59,205.60956250482076,c
2021-02-04 00:00:00,232.6961205022796,
2021-02-04 10:00:00,232.32447730634192,
2021-02-04 10:30:00,221.25407023200796,
2021-02-04 12:00:00,224.78640106930015,
2021-02-04 13:30:00,218.65045442174744,
2021-02-04 15:00:00,220.23848036116362,
2021-02-04 15:30:30,220.23848036116362,
2021-02-04 23:59:59,218.82627616283838,c
2021-02-05 00:00:00,222.8030938000652,
2021-02-05 10:00:00,220.5995808259329,
2021-02-05 10:30:00,196.5834418936949,
2021-02-05 12:00:00,223.63142219901397,
2021-02-05 13:30:00,210.74730474971216,
2021-02-05 15:00:00,213.2082737616813,
2021-02-05 15:30:30,213.2082737616813,
2021-02-05 23:59:59,209.14203532711542,w
2021-02-08 00:00:00,226.86660922149548,
2021-02-08 10:00:00,238.9272275325152,
2021-02-08 10:30:00,205.35974798827363,
2021-02-08 12:00:00,185.4224232255969,
2021-02-08 13:30:00,182.79856364012556,
2021-02-08 15:00:00,169.91157296053933,
2021-02-08 15:30:30,169.91157296053933,
2021-02-08 23:59:59,178.00488868934798,c
2021-02-09 00:00:00,184.8944782952226,
2021-02-09 10:00:00,212.67772796208692,
2021-02-09 10:30:00,214.3919955625227,
2021-02-09 12:00:00,248.85193604023573,
2021-02-09 13:30:00,258.1188263244604,
2021-02-09 15:00:00,251.73595975364663,
2021-02-09 15:30:30,251.73595975364663,
2021-02-09 23:59:59,241.40248986349155,c
2021-02-10 00:00:00,267.9400322145991,
2021-02-10 10:00:00,278.4085489482425,
2021-02-10 10:30:00,241.99060027676518,
2021-02-10 12:00:00,235.3391769400639,
2021-02-10 13:30:00,252.53496400104274,
