date,GUNR_2022_Q1,meta
2022-02-18 00:00:00,464.66571482555497,
2022-02-18 10:00:00,495.2724842668089,
2022-02-18 10:30:00,489.35848976447824,
2022-02-18 12:00:00,483.47026763235243,
2022-02-18 13:30:00,479.0391446170489,
2022-02-18 15:00:00,488.80423553673427,
2022-02-18 15:30:30,488.80423553673427,
2022-02-18 23:59:59,478.35420733536426,w
2022-02-21 00:00:00,478.35420733536426,
2022-02-21 10:00:00,478.35420733536426,
2022-02-21 10:30:00,478.35420733536426,
2022-02-21 12:00:00,478.35420733536426,
2022-02-21 13:30:00,478.35420733536426,
2022-02-21 15:00:00,478.35420733536426,
2022-02-21 15:30:30,478.35420733536426,
2022-02-21 23:59:59,478.35420733536426,c
2022-02-22 00:00:00,447.950704968374,
2022-02-22 10:00:00,445.3073705305597,
2022-02-22 10:30:00,453.79216095266213,
2022-02-22 12:00:00,439.2217400522708,
2022-02-22 13:30:00,448.25142191947606,
2022-02-22 15:00:00,460.9069518326267,
2022-02-22 15:30:30,460.9069518326267,
2022-02-22 23:59:59,447.1139033702365,c
2022-02-23 00:00:00,488.79010367372723,
2022-02-23 10:00:00,470.80761778091835,
2022-02-23 10:30:00,455.41004281145274,
2022-02-23 12:00:00,439.4285168474885,
2022-02-23 13:30:00,428.53963423706324,
2022-02-23 15:00:00,421.86081789293104,
2022-02-23 15:30:30,421.86081789293104,
2022-02-23 23:59:59,406.64905517499693,c
2022-02-24 00:00:00,327.93557747050806,
2022-02-24 10:00:00,350.94673630222223,
2022-02-24 10:30:00,367.6674745927584,
2022-02-24 12:00:00,406.09144415751047,
2022-02-24 13:30:00,385.42854950358225,
2022-02-24 15:00:00,433.5742201894496,
2022-02-24 15:30:30,433.5742201894496,
2022-02-24 23:59:59,435.0711418423747,c
2022-02-25 00:00:00,437.08192765419443,
2022-02-25 10:00:00,429.76719390920044,
2022-02-25 10:30:00,401.66681440454016,
2022-02-25 12:00:00,417.89134351563473,
2022-02-25 13:30:00,411.80168137698024,
2022-02-25 15:00:00,395.4083769779629,
2022-02-25 15:30:30,395.4083769779629,
2022-02-25 23:59:59,399.2767362078414,w
2022-02-28 00:00:00,389.97018656100676,
2022-02-28 10:00:00,426.876414401836,
2022-02-28 10:30:00,410.763465683122,
2022-02-28 12:00:00,426.13179922446824,
2022-02-28 13:30:00,416.75231954516573,
2022-02-28 15:00:00,414.56376327591556,
2022-02-28 15:30:30,414.56376327591556,s
2022-02-28 23:59:59,419.28749517746786,c
2022-03-01 00:00:00,425.9507405991606,
2022-03-01 10:00:00,344.84953146746454,
2022-03-01 10:30:00,361.6191017509069,
2022-03-01 12:00:00,308.78162063686466,
2022-03-01 13:30:00,298.84591000235736,
