date,VIG_HEDGED_2022_Q1,meta
2022-03-10 15:00:00,-26.118161721135664,
2022-03-10 15:30:30,-26.118161721135664,
2022-03-10 23:59:59,-25.992942499262938,c
2022-03-11 00:00:00,2.592094713652699,
2022-03-11 10:00:00,3.790420907206567,
2022-03-11 10:30:00,-5.377657348567794,
2022-03-11 12:00:00,-14.078296343812895,
2022-03-11 13:30:00,-0.9643822343705324,
2022-03-11 15:00:00,4.536195809409605,
2022-03-11 15:30:30,4.536195809409605,
2022-03-11 23:59:59,0.0,a
2022-03-14 00:00:00,7.6472806094490124,
2022-03-14 10:00:00,-6.219630109405529,
2022-03-14 10:30:00,-11.541179917547595,
2022-03-14 12:00:00,-28.462103353426244,
2022-03-14 13:30:00,-21.608756726471228,
2022-03-14 15:00:00,-26.689552654285308,
2022-03-14 15:30:30,-26.689552654285308,
2022-03-14 23:59:59,-26.947654220781146,c
2022-03-15 00:00:00,-35.6112647977984,
2022-03-15 10:00:00,-28.650940555344704,
2022-03-15 10:30:00,-35.39057673624194,
2022-03-15 12:00:00,-35.53810867819111,
2022-03-15 13:30:00,-40.94559233156309,
2022-03-15 15:00:00,-44.745558742194774,
2022-03-15 15:30:30,-44.745558742194774,
2022-03-15 23:59:59,-36.387889282915296,c
2022-03-16 00:00:00,-30.004939411250604,
2022-03-16 10:00:00,-21.606112178147015,
2022-03-16 10:30:00,-10.38718126446878,
2022-03-16 12:00:00,-8.367690851008149,
2022-03-16 13:30:00,-16.598943137895162,
2022-03-16 15:00:00,-23.10799448417862,
2022-03-16 15:30:30,-23.10799448417862,
2022-03-16 23:59:59,-21.366738632700645,c
2022-03-17 00:00:00,-31.763667841486892,
2022-03-17 10:00:00,-9.579646585163744,
2022-03-17 10:30:00,-11.17262455503274,
2022-03-17 12:00:00,-13.794505595664504,
2022-03-17 13:30:00,-12.20488398459048,
2022-03-17 15:00:00,-5.595701655248149,
2022-03-17 15:30:30,-5.595701655248149,
2022-03-17 23:59:59,-13.137802543515306,c
2022-03-18 00:00:00,-7.712283710676729,
2022-03-18 10:00:00,-9.538907018740247,
2022-03-18 10:30:00,-4.05839398952466,
2022-03-18 12:00:00,-4.676529366457231,
2022-03-18 13:30:00,5.828070562083241,
2022-03-18 15:00:00,-14.362228990423603,
2022-03-18 15:30:30,-14.362228990423603,
2022-03-18 23:59:59,-34.89659914575806,e
2022-03-21 00:00:00,-46.22553539482415,
2022-03-21 10:00:00,-48.33979503839046,
2022-03-21 10:30:00,-47.73878012064891,
2022-03-21 12:00:00,-38.326589567427106,
2022-03-21 13:30:00,-44.00271910967666,
2022-03-21 15:00:00,-56.26126718047473,
2022-03-21 15:30:30,-56.26126718047473,
2022-03-21 23:59:59,-60.7481877595786,c
