date,MLPA_2022_Q3,meta
2022-08-03 00:00:00,196.94410215473636,
2022-08-03 10:00:00,163.52982258143106,
2022-08-03 10:30:00,158.21477644515744,
2022-08-03 12:00:00,162.25127412094116,
2022-08-03 13:30:00,156.2137404872094,
2022-08-03 15:00:00,148.50956100300823,
2022-08-03 15:30:30,148.50956100300823,
2022-08-03 23:59:59,126.57047924726658,c
2022-08-04 00:00:00,183.47831297335551,
2022-08-04 10:00:00,202.4386567261597,
2022-08-04 10:30:00,187.16923009678453,
2022-08-04 12:00:00,156.2435137397979,
2022-08-04 13:30:00,107.04762826596652,
2022-08-04 15:00:00,108.71329401324465,
2022-08-04 15:30:30,108.71329401324465,
2022-08-04 23:59:59,167.14244614378686,c
2022-08-05 00:00:00,119.19796257468215,
2022-08-05 10:00:00,179.96394190358114,
2022-08-05 10:30:00,153.12471133839267,
2022-08-05 12:00:00,85.91564186418691,
2022-08-05 13:30:00,56.29446957967889,
2022-08-05 15:00:00,51.80623057967318,
2022-08-05 15:30:30,51.80623057967318,
2022-08-05 23:59:59,77.69240189469042,w
2022-08-08 00:00:00,82.46711770704746,
2022-08-08 10:00:00,51.23743699079705,
2022-08-08 10:30:00,78.71925439648066,
2022-08-08 12:00:00,87.0349630514711,
2022-08-08 13:30:00,76.7528611501541,
2022-08-08 15:00:00,60.15866044802215,
2022-08-08 15:30:30,60.15866044802215,
2022-08-08 23:59:59,95.31942310139948,c
2022-08-09 00:00:00,95.61651018006296,
2022-08-09 10:00:00,48.15247928410486,
2022-08-09 10:30:00,63.778515971329625,
2022-08-09 12:00:00,51.81415145332471,
2022-08-09 13:30:00,44.0117203991083,
2022-08-09 15:00:00,42.28540747069724,
2022-08-09 15:30:30,42.28540747069724,
2022-08-09 23:59:59,42.34116815256425,c
2022-08-10 00:00:00,12.9791295180014,
2022-08-10 10:00:00,62.13493160325879,
2022-08-10 10:30:00,37.22818241500727,
2022-08-10 12:00:00,50.58911266652149,
2022-08-10 13:30:00,42.303292799995006,
2022-08-10 15:00:00,32.355014739772514,
2022-08-10 15:30:30,32.355014739772514,
2022-08-10 23:59:59,-1.9463805317227525,c
2022-08-11 00:00:00,29.802038709509816,
2022-08-11 10:00:00,1.5312580799723037,
2022-08-11 10:30:00,1.455685045141081,
2022-08-11 12:00:00,-8.49223735709029,
2022-08-11 13:30:00,9.823046571442546,
2022-08-11 15:00:00,4.3723776787860515,
2022-08-11 15:30:30,4.3723776787860515,s
2022-08-11 23:59:59,35.39341084330522,c
2022-08-12 00:00:00,53.00819355470412,
2022-08-12 10:00:00,15.221757871979207,
2022-08-12 10:30:00,8.591213838119984,
2022-08-12 12:00:00,6.178642847703031,
2022-08-12 13:30:00,3.914808954410546,
2022-08-12 15:00:00,-13.762540687605679,
2022-08-12 15:30:30,-13.762540687605679,
2022-08-12 23:59:59,-31.52706936006416,w
2022-08-15 00:00:00,-76.0218521815525,
2022-08-15 10:00:00,-16.325332910909765,
2022-08-15 10:30:00,73.37175127780506,
2022-08-15 12:00:00,12.039590209826883,
2022-08-15 13:30:00,7.864014012887992,
2022-08-15 15:00:00,-1.928618163916326,
2022-08-15 15:30:30,-1.928618163916326,
2022-08-15 23:59:59,15.642115196420036,c
2022-08-16 00:00:00,-9.525943915619337,
2022-08-16 10:00:00,-18.90471024705107,
2022-08-16 10:30:00,-33.94896726749039,
2022-08-16 12:00:00,-2.8994721535593726,
2022-08-16 13:30:00,-9.14226692560419,
2022-08-16 15:00:00,-11.364466354679053,
2022-08-16 15:30:30,-11.364466354679053,
2022-08-16 23:59:59,13.791583237694795,c
2022-08-17 00:00:00,-1.5246372338820038,
2022-08-17 10:00:00,-3.879604632351402,
2022-08-17 10:30:00,3.7198047330755344,
2022-08-17 12:00:00,24.076011656813762,
2022-08-17 13:30:00,10.598111217130736,
2022-08-17 15:00:00,2.5347393053561973,
2022-08-17 15:30:30,2.5347393053561973,
2022-08-17 23:59:59,0.0,a
2022-08-18 00:00:00,-22.29167814563766,
2022-08-18 10:00:00,15.172012799497452,
2022-08-18 10:30:00,36.377595367035156,
2022-08-18 12:00:00,109.1569094304241,
2022-08-18 13:30:00,101.46554046850588,
2022-08-18 15:00:00,33.14133220669896,
2022-08-18 15:30:30,33.14133220669896,
2022-08-18 23:59:59,3.4851941007691494,c
2022-08-19 00:00:00,8.230394936747416,
2022-08-19 10:00:00,156.38699873682526,
2022-08-19 10:30:00,211.11666315139337,
2022-08-19 12:00:00,145.588959886039,
2022-08-19 13:30:00,144.9506338171916,
2022-08-19 15:00:00,152.25126141773353,
2022-08-19 15:30:30,152.25126141773353,
2022-08-19 23:59:59,128.29690801122274,w
2022-08-22 00:00:00,169.34528460750994,
2022-08-22 10:00:00,211.74056210151048,
2022-08-22 10:30:00,135.25935065148087,
2022-08-22 12:00:00,216.62025611087233,
2022-08-22 13:30:00,226.40781792038638,
2022-08-22 15:00:00,200.34036759107494,
2022-08-22 15:30:30,200.34036759107494,
2022-08-22 23:59:59,200.14133865902477,c
0,200.14133865902477,
0,200.14133865902477,
0,200.14133865902477,
0,200.14133865902477,
0,200.14133865902477,
0,200.14133865902477,
0,200.14133865902477,
0,200.14133865902477,
2022-08-23 00:00:00,221.2642786851659,
2022-08-23 10:00:00,199.3352684523552,
2022-08-23 10:30:00,186.08745891315652,
2022-08-23 12:00:00,214.97827061772887,
2022-08-23 13:30:00,210.7483004004473,
2022-08-23 15:00:00,195.8391504963172,
2022-08-23 15:30:30,195.8391504963172,
2022-08-23 23:59:59,217.28861754793024,c
2022-08-24 00:00:00,297.4260116438759,
2022-08-24 10:00:00,326.22804958531333,
2022-08-24 10:30:00,289.59301821574354,
2022-08-24 12:00:00,329.06870090968914,
2022-08-24 13:30:00,273.94381836046,
2022-08-24 15:00:00,292.5302962776982,
2022-08-24 15:30:30,292.5302962776982,
2022-08-24 23:59:59,321.60501037268614,c
2022-08-25 00:00:00,322.855616593509,
2022-08-25 10:00:00,330.7640132594845,
2022-08-25 10:30:00,314.85083144077794,
2022-08-25 12:00:00,356.9433029526476,
2022-08-25 13:30:00,367.0952008014649,
2022-08-25 15:00:00,361.66525512130283,
2022-08-25 15:30:30,361.66525512130283,
2022-08-25 23:59:59,323.3528710354078,c
2022-08-26 00:00:00,279.13022908734024,
2022-08-26 10:00:00,327.3133502149735,
2022-08-26 10:30:00,298.79410322952845,
2022-08-26 12:00:00,303.3028539830532,
2022-08-26 13:30:00,307.40419916805035,
2022-08-26 15:00:00,321.48134054845923,
2022-08-26 15:30:30,321.48134054845923,
2022-08-26 23:59:59,334.30587649058725,w
2022-08-29 00:00:00,284.8995619152422,
2022-08-29 10:00:00,308.09245059057844,
2022-08-29 10:30:00,320.1311683028682,
2022-08-29 12:00:00,312.6430255714199,
2022-08-29 13:30:00,294.84484861294004,
2022-08-29 15:00:00,295.0339296267266,
2022-08-29 15:30:30,295.0339296267266,
2022-08-29 23:59:59,341.35562523094245,c
2022-08-30 00:00:00,383.89058935365097,
2022-08-30 10:00:00,296.24090030424236,
2022-08-30 10:30:00,304.8230615013963,
2022-08-30 12:00:00,307.16778431610305,
2022-08-30 13:30:00,316.34668870459836,
2022-08-30 15:00:00,298.46775208769463,
2022-08-30 15:30:30,298.46775208769463,
2022-08-30 23:59:59,251.13852976979888,c
2022-08-31 00:00:00,231.49780482383744,
2022-08-31 10:00:00,257.6830090124736,
2022-08-31 10:30:00,244.41006383364697,
2022-08-31 12:00:00,187.1172616229037,
2022-08-31 13:30:00,180.8840047555375,
2022-08-31 15:00:00,212.5500248337171,
2022-08-31 15:30:30,212.5500248337171,
2022-08-31 23:59:59,97.30466732324271,e
2022-09-01 00:00:00,98.33315664692805,
2022-09-01 10:00:00,123.92632251210807,
2022-09-01 10:30:00,142.65726562519308,
2022-09-01 12:00:00,126.00624102874986,
2022-09-01 13:30:00,144.98480970314313,
2022-09-01 15:00:00,116.31281387370018,
2022-09-01 15:30:30,116.31281387370018,
