date,MSCI_US_SC_STAY_2022_Q2,meta
2022-04-07 00:00:00,433.56339767626383,
2022-04-07 10:00:00,442.34463768198776,
2022-04-07 10:30:00,436.8142176858641,
2022-04-07 12:00:00,405.845185732011,
2022-04-07 13:30:00,408.7731452293471,
2022-04-07 15:00:00,421.3971123399139,
2022-04-07 15:30:30,421.3971123399139,
2022-04-07 23:59:59,417.4416042192541,c
2022-04-08 00:00:00,417.10762767986506,
2022-04-08 10:00:00,395.5789440721407,
2022-04-08 10:30:00,409.6839821159568,
2022-04-08 12:00:00,410.3636981509953,
2022-04-08 13:30:00,401.25295310632345,
2022-04-08 15:00:00,404.72187119681513,
2022-04-08 15:30:30,404.72187119681513,
2022-04-08 23:59:59,398.1593889488675,w
2022-04-11 00:00:00,375.8378951708542,
2022-04-11 10:00:00,364.38084531721466,
2022-04-11 10:30:00,360.77061435560717,
2022-04-11 12:00:00,366.0208219979393,
2022-04-11 13:30:00,379.22448443774095,
2022-04-11 15:00:00,383.2075427852191,
2022-04-11 15:30:30,383.2075427852191,
2022-04-11 23:59:59,382.2175577202299,c
2022-04-12 00:00:00,402.2712350711317,
2022-04-12 10:00:00,432.47218297087323,
2022-04-12 10:30:00,414.56326108527986,
2022-04-12 12:00:00,419.62609823419024,
2022-04-12 13:30:00,412.2499521208255,
2022-04-12 15:00:00,395.3721404565869,
2022-04-12 15:30:30,395.3721404565869,
2022-04-12 23:59:59,397.45761737606534,c
2022-04-13 00:00:00,413.42179301822404,
2022-04-13 10:00:00,421.4201700188415,
2022-04-13 10:30:00,417.40361631994523,
2022-04-13 12:00:00,426.6771060872647,
2022-04-13 13:30:00,429.7689434352282,
2022-04-13 15:00:00,429.3749554786728,
2022-04-13 15:30:30,429.3749554786728,
2022-04-13 23:59:59,423.4599062041311,c
2022-04-14 00:00:00,437.4182457606087,
2022-04-14 10:00:00,410.0748422067481,
2022-04-14 10:30:00,410.7290807494049,
2022-04-14 12:00:00,404.19609634051704,
2022-04-14 13:30:00,407.85993541841395,
2022-04-14 15:00:00,399.84068699854043,
2022-04-14 15:30:30,399.84068699854043,
2022-04-14 23:59:59,399.5620451596248,c
2022-04-15 00:00:00,399.5620451596248,
2022-04-15 10:00:00,399.5620451596248,
2022-04-15 10:30:00,399.5620451596248,
2022-04-15 12:00:00,399.5620451596248,
