date,MVECT_2022_Q2,meta
2022-05-20 00:00:00,47.35167606652999,
2022-05-20 10:00:00,-1.9877596433400413,
2022-05-20 10:30:00,-8.261081630240824,
2022-05-20 12:00:00,-38.11788372254114,
2022-05-20 13:30:00,-95.20766376871529,
2022-05-20 15:00:00,-68.29870915100105,
2022-05-20 15:30:30,-68.29870915100105,
2022-05-20 23:59:59,-50.04971499924932,w
2022-05-23 00:00:00,-29.8849572561046,
2022-05-23 10:00:00,-0.48345357860262084,
2022-05-23 10:30:00,45.24777199707887,
2022-05-23 12:00:00,69.41613020830823,
2022-05-23 13:30:00,56.39526842073519,
2022-05-23 15:00:00,79.09098058416293,
2022-05-23 15:30:30,79.09098058416293,
2022-05-23 23:59:59,81.12062128115804,c
2022-05-24 00:00:00,50.61801161674771,
2022-05-24 10:00:00,21.424124180710805,
2022-05-24 10:30:00,8.756327089595061,
2022-05-24 12:00:00,14.826734652365985,
2022-05-24 13:30:00,19.47033286438591,
2022-05-24 15:00:00,20.71705125182325,
2022-05-24 15:30:30,20.71705125182325,
2022-05-24 23:59:59,40.266160031492745,c
2022-05-25 00:00:00,40.9684071941208,
2022-05-25 10:00:00,71.17822862014214,
2022-05-25 10:30:00,88.47357050722098,
2022-05-25 12:00:00,69.00707127164151,
2022-05-25 13:30:00,60.174037348785305,
2022-05-25 15:00:00,60.75934924264561,
2022-05-25 15:30:30,60.75934924264561,
2022-05-25 23:59:59,64.7897752120864,c
2022-05-26 00:00:00,5.689714718711002,
2022-05-26 10:00:00,18.298581058298623,
2022-05-26 10:30:00,26.220054819965526,
2022-05-26 12:00:00,62.23071591909434,
2022-05-26 13:30:00,51.04987170881327,
2022-05-26 15:00:00,41.88459210354836,
2022-05-26 15:30:30,41.88459210354836,
2022-05-26 23:59:59,34.0696798326901,c
2022-05-27 00:00:00,57.60887678496147,
2022-05-27 10:00:00,35.930368505826664,
2022-05-27 10:30:00,50.8296646330989,
2022-05-27 12:00:00,59.26083080456419,
2022-05-27 13:30:00,57.97597048294028,
2022-05-27 15:00:00,78.03612516392513,
2022-05-27 15:30:30,78.03612516392513,
2022-05-27 23:59:59,77.50109499381665,w
2022-05-30 00:00:00,77.50109499381665,
2022-05-30 10:00:00,77.50109499381665,
2022-05-30 10:30:00,77.50109499381665,
2022-05-30 12:00:00,77.50109499381665,
2022-05-30 13:30:00,77.50109499381665,
2022-05-30 15:00:00,77.50109499381665,
2022-05-30 15:30:30,77.50109499381665,
2022-05-30 23:59:59,77.50109499381665,c
2022-05-31 00:00:00,144.17861044468964,
2022-05-31 10:00:00,157.61786125025833,
2022-05-31 10:30:00,168.92033405331472,
2022-05-31 12:00:00,161.76422464243728,
2022-05-31 13:30:00,159.61457507205546,
2022-05-31 15:00:00,116.94601190578942,
2022-05-31 15:30:30,116.94601190578942,s
2022-05-31 23:59:59,127.214484516742,c
2022-06-01 00:00:00,157.6258171535078,
