date,COWZ_2021_Q4,meta
2021-12-02 00:00:00,52.73919437019476,
2021-12-02 10:00:00,50.244869750898644,
2021-12-02 10:30:00,37.07514718894243,
2021-12-02 12:00:00,32.03581357218247,
2021-12-02 13:30:00,23.396765533050953,
2021-12-02 15:00:00,22.030163969506376,
2021-12-02 15:30:30,22.030163969506376,
2021-12-02 23:59:59,14.152066324686794,c
2021-12-03 00:00:00,34.98526403293747,
2021-12-03 10:00:00,33.41923573705517,
2021-12-03 10:30:00,35.64253886934687,
2021-12-03 12:00:00,25.545667295024252,
2021-12-03 13:30:00,38.952277918213326,
2021-12-03 15:00:00,53.96298012348496,
2021-12-03 15:30:30,53.96298012348496,s
2021-12-03 23:59:59,56.267467115346136,w
2021-12-06 00:00:00,40.35254117079389,
2021-12-06 10:00:00,20.369370315124634,
2021-12-06 10:30:00,11.992649215853598,
2021-12-06 12:00:00,-20.29022469473565,
2021-12-06 13:30:00,-7.972279071333211,
2021-12-06 15:00:00,4.264952049765913,
2021-12-06 15:30:30,4.264952049765913,
2021-12-06 23:59:59,6.603025418838779,c
2021-12-07 00:00:00,4.325787320567006,
2021-12-07 10:00:00,35.42771222882245,
2021-12-07 10:30:00,25.281448183071568,
2021-12-07 12:00:00,20.171092200731728,
2021-12-07 13:30:00,15.243823244417866,
2021-12-07 15:00:00,9.912804886475003,
2021-12-07 15:30:30,9.912804886475003,
2021-12-07 23:59:59,9.649616212212495,c
2021-12-08 00:00:00,4.484564429124877,
2021-12-08 10:00:00,1.1051126747381304,
2021-12-08 10:30:00,12.736856699130866,
2021-12-08 12:00:00,16.393563850200465,
2021-12-08 13:30:00,8.596244658514786,
2021-12-08 15:00:00,0.6399632992676922,
2021-12-08 15:30:30,0.6399632992676922,
2021-12-08 23:59:59,-4.118556263535769,c
2021-12-09 00:00:00,-6.830329240654159,
2021-12-09 10:00:00,-1.7186288643435192,
2021-12-09 10:30:00,7.634549220958544,
2021-12-09 12:00:00,-6.611020041815255,
2021-12-09 13:30:00,-14.186156296635307,
2021-12-09 15:00:00,-5.760404914907024,
2021-12-09 15:30:30,-5.760404914907024,
2021-12-09 23:59:59,2.8753558514478232,c
2021-12-10 00:00:00,-31.154735550903922,
2021-12-10 10:00:00,-34.11851403303835,
2021-12-10 10:30:00,-47.488094739012126,
2021-12-10 12:00:00,-50.37684954657254,
2021-12-10 13:30:00,-49.932984311207754,
2021-12-10 15:00:00,-43.016466661532746,
2021-12-10 15:30:30,-43.016466661532746,
2021-12-10 23:59:59,-57.857731379155325,w
2021-12-13 00:00:00,-62.73365087341839,
2021-12-13 10:00:00,-40.18664099779976,
2021-12-13 10:30:00,-20.71307110071365,
2021-12-13 12:00:00,-11.71528789365621,
2021-12-13 13:30:00,-1.0028175581037324,
2021-12-13 15:00:00,-4.3802104582711845,
2021-12-13 15:30:30,-4.3802104582711845,
2021-12-13 23:59:59,-9.11030521119286,c
2021-12-14 00:00:00,-4.6081229988343715,
2021-12-14 10:00:00,26.04244008743308,
2021-12-14 10:30:00,25.76686239760422,
2021-12-14 12:00:00,29.169831560639643,
2021-12-14 13:30:00,20.59249640591119,
2021-12-14 15:00:00,16.17604402384392,
2021-12-14 15:30:30,16.17604402384392,
2021-12-14 23:59:59,18.466024966483893,c
2021-12-15 00:00:00,-9.727942686966614,
2021-12-15 10:00:00,-10.602940805283712,
2021-12-15 10:30:00,-15.456755188946769,
2021-12-15 12:00:00,-6.795237111180575,
2021-12-15 13:30:00,-15.290029034705269,
2021-12-15 15:00:00,-10.906942423528827,
2021-12-15 15:30:30,-10.906942423528827,
2021-12-15 23:59:59,-12.720038728467859,c
2021-12-16 00:00:00,-17.42048806093217,
