date,CAD_TSX_2021_Q1,meta
2021-02-19 00:00:00,949.0921571765748,
2021-02-19 10:00:00,1022.4427604359505,
2021-02-19 10:30:00,1034.5234536701284,
2021-02-19 12:00:00,1064.7125100284832,
2021-02-19 13:30:00,1041.6929273646201,
2021-02-19 15:00:00,1034.3736616882902,
2021-02-19 15:30:30,1034.3736616882902,
2021-02-19 23:59:59,1051.9344689484383,w
2021-02-22 00:00:00,1039.1875597903559,
2021-02-22 10:00:00,1103.2997674459082,
2021-02-22 10:30:00,1076.8655597320685,
2021-02-22 12:00:00,1084.3241921155886,
2021-02-22 13:30:00,1076.5777205009763,
2021-02-22 15:00:00,1057.5485092143724,
2021-02-22 15:30:30,1057.5485092143724,
2021-02-22 23:59:59,1005.5567452890986,c
2021-02-23 00:00:00,793.3330918443506,
2021-02-23 10:00:00,628.662461828219,
2021-02-23 10:30:00,739.9658650874487,
2021-02-23 12:00:00,707.1157889410289,
2021-02-23 13:30:00,705.264725576074,
2021-02-23 15:00:00,723.8988181778625,
2021-02-23 15:30:30,723.8988181778625,
2021-02-23 23:59:59,768.9327721163612,c
2021-02-24 00:00:00,821.8839671010212,
2021-02-24 10:00:00,820.3034858382648,
2021-02-24 10:30:00,783.878603415734,
2021-02-24 12:00:00,834.7267808531506,
2021-02-24 13:30:00,816.1359694152301,
2021-02-24 15:00:00,798.7183909830845,
2021-02-24 15:30:30,798.7183909830845,
2021-02-24 23:59:59,811.9483484108588,c
2021-02-25 00:00:00,822.4440946813671,
2021-02-25 10:00:00,787.3240507162564,
2021-02-25 10:30:00,756.556792796933,
2021-02-25 12:00:00,711.0517677989684,
2021-02-25 13:30:00,662.3881561154384,
2021-02-25 15:00:00,661.8870502094785,
2021-02-25 15:30:30,661.8870502094785,
2021-02-25 23:59:59,614.2656741037132,c
2021-02-26 00:00:00,557.95098473963,
2021-02-26 10:00:00,525.9820851304597,
2021-02-26 10:30:00,487.7231883872917,
2021-02-26 12:00:00,596.5091881867977,
2021-02-26 13:30:00,600.8453844602482,
2021-02-26 15:00:00,595.5466406687981,
2021-02-26 15:30:30,595.5466406687981,s
2021-02-26 23:59:59,642.4344497231318,w
2021-03-01 00:00:00,730.5971499205396,
2021-03-01 10:00:00,678.7220874628294,
2021-03-01 10:30:00,671.0245037205059,
2021-03-01 12:00:00,687.5618395534194,
2021-03-01 13:30:00,703.8313619375351,
2021-03-01 15:00:00,704.1646397644853,
2021-03-01 15:30:30,704.1646397644853,
2021-03-01 23:59:59,739.288522523913,c
2021-03-02 00:00:00,740.642179536552,
2021-03-02 10:00:00,814.0603957856721,
2021-03-02 10:30:00,776.1510774724782,
2021-03-02 12:00:00,776.9574052984046,
2021-03-02 13:30:00,748.932456915032,
2021-03-02 15:00:00,725.6391140549827,
2021-03-02 15:30:30,725.6391140549827,
2021-03-02 23:59:59,723.2527210061535,c
2021-03-03 00:00:00,733.6927721283515,
2021-03-03 10:00:00,691.1344020008228,
2021-03-03 10:30:00,639.2929887852928,
2021-03-03 12:00:00,632.7444809096191,
2021-03-03 13:30:00,607.8676521827646,
2021-03-03 15:00:00,552.4419433699702,
2021-03-03 15:30:30,552.4419433699702,
2021-03-03 23:59:59,534.3455602781371,c
2021-03-04 00:00:00,457.0480413742871,
2021-03-04 10:00:00,334.11674674787184,
2021-03-04 10:30:00,332.80313785255595,
2021-03-04 12:00:00,311.0824233997593,
2021-03-04 13:30:00,167.82965116537844,
2021-03-04 15:00:00,195.14622637982575,
2021-03-04 15:30:30,195.14622637982575,
2021-03-04 23:59:59,174.5502870504514,c
2021-03-05 00:00:00,183.18077631161782,
2021-03-05 10:00:00,13.313013334425591,
2021-03-05 10:30:00,-96.46557081509332,
2021-03-05 12:00:00,-167.40597810416818,
2021-03-05 13:30:00,-43.41936523257914,
2021-03-05 15:00:00,-20.291122792841293,
2021-03-05 15:30:30,-20.291122792841293,
2021-03-05 23:59:59,0.0,a
2021-03-08 00:00:00,27.528417630239915,
2021-03-08 10:00:00,-5.653762876711198,
2021-03-08 10:30:00,31.660207671389003,
2021-03-08 12:00:00,-41.052123291207295,
2021-03-08 13:30:00,-52.574332682040676,
2021-03-08 15:00:00,-99.17111071945101,
2021-03-08 15:30:30,-99.17111071945101,
2021-03-08 23:59:59,-121.25030998315924,c
2021-03-09 00:00:00,6.870310856088736,
2021-03-09 10:00:00,19.96080191188321,
2021-03-09 10:30:00,17.980865741507387,
2021-03-09 12:00:00,4.507722659434307,
2021-03-09 13:30:00,30.07774053867672,
2021-03-09 15:00:00,56.859956152189056,
2021-03-09 15:30:30,56.859956152189056,
2021-03-09 23:59:59,68.34198663399513,c
2021-03-10 00:00:00,141.34749262535797,
2021-03-10 10:00:00,102.14859895992004,
2021-03-10 10:30:00,44.577496729616314,
2021-03-10 12:00:00,30.58613025609293,
2021-03-10 13:30:00,-4.65640414699692,
2021-03-10 15:00:00,-7.229253771934168,
2021-03-10 15:30:30,-7.229253771934168,
2021-03-10 23:59:59,-3.1054110377314146,c
2021-03-11 00:00:00,162.4099967305549,
2021-03-11 10:00:00,120.44472137465925,
2021-03-11 10:30:00,132.32029380197207,
2021-03-11 12:00:00,195.49638872549122,
2021-03-11 13:30:00,231.8271700860148,
2021-03-11 15:00:00,283.013548228966,
2021-03-11 15:30:30,283.013548228966,
2021-03-11 23:59:59,337.7121194354009,c
2021-03-12 00:00:00,264.1323019448307,
2021-03-12 10:00:00,333.08075963270295,
2021-03-12 10:30:00,306.43631773235154,
2021-03-12 12:00:00,397.4402716919518,
2021-03-12 13:30:00,436.42269190569124,
2021-03-12 15:00:00,471.86763862058245,
2021-03-12 15:30:30,471.86763862058245,A
2021-03-12 23:59:59,492.3476564365911,w
2021-03-15 00:00:00,541.5165007009047,
2021-03-15 10:00:00,585.7910228680813,
2021-03-15 10:30:00,657.2725296709878,
2021-03-15 12:00:00,646.0275388484386,
2021-03-15 13:30:00,642.0245402752377,
2021-03-15 15:00:00,639.7693873083597,
2021-03-15 15:30:30,639.7693873083597,
2021-03-15 23:59:59,628.7742006865642,c
2021-03-16 00:00:00,673.2665874414695,
2021-03-16 10:00:00,541.0534808755665,
2021-03-16 10:30:00,618.6418046583909,
2021-03-16 12:00:00,572.5517346266713,
2021-03-16 13:30:00,514.9980776624186,
2021-03-16 15:00:00,417.34407679652367,
2021-03-16 15:30:30,417.34407679652367,
2021-03-16 23:59:59,418.6179869264482,c
2021-03-17 00:00:00,418.6179869264482,
2021-03-17 10:00:00,472.7836733925473,
2021-03-17 10:30:00,473.81403692869844,
2021-03-17 12:00:00,436.1895575858841,
2021-03-17 13:30:00,460.96402476985946,
2021-03-17 15:00:00,558.52833857876,
2021-03-17 15:30:30,558.52833857876,
2021-03-17 23:59:59,570.4107933389224,c
2021-03-18 00:00:00,553.6675195000427,
2021-03-18 10:00:00,562.8383879926914,
2021-03-18 10:30:00,555.9074145001357,
2021-03-18 12:00:00,543.7914474507182,
2021-03-18 13:30:00,500.67586440808464,
2021-03-18 15:00:00,435.54145714287455,
2021-03-18 15:30:30,435.54145714287455,
2021-03-18 23:59:59,382.1330264795952,c
2021-03-19 00:00:00,401.5657841147739,
2021-03-19 10:00:00,413.5424717828892,
2021-03-19 10:30:00,409.4011242683944,
2021-03-19 12:00:00,409.3857190266502,
2021-03-19 13:30:00,347.5008551674976,
2021-03-19 15:00:00,341.0966577700638,
2021-03-19 15:30:30,341.0966577700638,
2021-03-19 23:59:59,374.44987187598696,e
2021-03-22 00:00:00,391.181862416952,
2021-03-22 10:00:00,380.357287064504,
2021-03-22 10:30:00,392.8944582546137,
2021-03-22 12:00:00,414.41857102205216,
2021-03-22 13:30:00,394.9670121268075,
2021-03-22 15:00:00,419.4847630689394,
2021-03-22 15:30:30,419.4847630689394,
2021-03-22 23:59:59,384.5700718201441,c
2021-03-23 00:00:00,376.83683425975335,
2021-03-23 10:00:00,338.1049159343492,
2021-03-23 10:30:00,276.4622315034069,
2021-03-23 12:00:00,255.37190221214007,
2021-03-23 13:30:00,311.6875642284801,
2021-03-23 15:00:00,236.8800292297891,
2021-03-23 15:30:30,236.8800292297891,
2021-03-23 23:59:59,242.67979215498133,c
2021-03-24 00:00:00,298.31099467062563,
2021-03-24 10:00:00,173.60424680575773,
2021-03-24 10:30:00,178.62241643158802,
2021-03-24 12:00:00,136.0660193111744,
2021-03-24 13:30:00,101.1611902206497,
2021-03-24 15:00:00,67.13430713156777,
2021-03-24 15:30:30,67.13430713156777,
2021-03-24 23:59:59,39.25448383245066,c
2021-03-25 00:00:00,-33.44602422035564,
2021-03-25 10:00:00,6.585819286641254,
2021-03-25 10:30:00,36.20006232765604,
2021-03-25 12:00:00,45.05274543416658,
2021-03-25 13:30:00,46.96574984576125,
2021-03-25 15:00:00,60.33793285398792,
2021-03-25 15:30:30,60.33793285398792,
2021-03-25 23:59:59,67.12256447077084,c
2021-03-26 00:00:00,94.5030825468765,
2021-03-26 10:00:00,72.96995451083819,
2021-03-26 10:30:00,114.66753880017188,
2021-03-26 12:00:00,55.9821386419718,
2021-03-26 13:30:00,32.437417959768595,
2021-03-26 15:00:00,-10.451939577923554,
2021-03-26 15:30:30,-10.451939577923554,
2021-03-26 23:59:59,44.0105324991564,w
2021-03-29 00:00:00,51.79680955344247,
2021-03-29 10:00:00,4.531731784979229,
2021-03-29 10:30:00,-45.30128980787117,
2021-03-29 12:00:00,-99.57784655113778,
2021-03-29 13:30:00,-93.4112733918738,
2021-03-29 15:00:00,-113.54057310018413,
2021-03-29 15:30:30,-113.54057310018413,
2021-03-29 23:59:59,-103.41465550792316,c
2021-03-30 00:00:00,-125.10212003562549,
2021-03-30 10:00:00,-138.73119668269533,
2021-03-30 10:30:00,-116.13784074515888,
2021-03-30 12:00:00,-67.59043999167682,
2021-03-30 13:30:00,-55.596285094009886,
2021-03-30 15:00:00,-72.66657115974806,
2021-03-30 15:30:30,-72.66657115974806,
2021-03-30 23:59:59,-49.79456981877502,c
2021-03-31 00:00:00,15.360974580252673,
2021-03-31 10:00:00,76.50236211195818,
2021-03-31 10:30:00,80.26223508170096,
2021-03-31 12:00:00,89.07821560237619,
2021-03-31 13:30:00,67.73013336312954,
2021-03-31 15:00:00,74.55188939653954,
2021-03-31 15:30:30,74.55188939653954,
2021-03-31 23:59:59,79.34164594085325,c
2021-04-01 00:00:00,154.4586815021686,
2021-04-01 10:00:00,176.63015905285533,
2021-04-01 10:30:00,167.7033951797414,
2021-04-01 12:00:00,127.59260689786299,
2021-04-01 13:30:00,109.20950387663879,
2021-04-01 15:00:00,111.32977124366744,
