date,CGW_2023_Q1,meta
2023-01-17 00:00:00,30.998807665187087,
2023-01-17 10:00:00,48.176083642454614,
2023-01-17 10:30:00,63.35973244867364,
2023-01-17 12:00:00,65.21900635670045,
2023-01-17 13:30:00,53.242285028529295,
2023-01-17 15:00:00,34.531981431805434,
2023-01-17 15:30:30,34.531981431805434,
2023-01-17 23:59:59,37.92502337646329,c
2023-01-18 00:00:00,67.66134196094754,
2023-01-18 10:00:00,67.64682702175833,
2023-01-18 10:30:00,99.88724699313389,
2023-01-18 12:00:00,39.217418379837,
2023-01-18 13:30:00,19.031858610657764,
2023-01-18 15:00:00,-9.667503135058723,
2023-01-18 15:30:30,-9.667503135058723,
2023-01-18 23:59:59,-24.63885098277933,c
2023-01-19 00:00:00,-55.539595190713044,
2023-01-19 10:00:00,-63.49745649253782,
2023-01-19 10:30:00,-80.24047829724259,
2023-01-19 12:00:00,-118.5172106603568,
2023-01-19 13:30:00,-111.96065920487945,
2023-01-19 15:00:00,-94.14344297766183,
2023-01-19 15:30:30,-94.14344297766183,
2023-01-19 23:59:59,-103.47301207611599,c
2023-01-20 00:00:00,-102.12416147844397,
2023-01-20 10:00:00,-87.47251688194683,
2023-01-20 10:30:00,-68.19919380668034,
2023-01-20 12:00:00,-84.68996635969143,
2023-01-20 13:30:00,-104.6582721451914,
2023-01-20 15:00:00,-97.17599392030388,
2023-01-20 15:30:30,-97.17599392030388,
2023-01-20 23:59:59,-54.331905676574934,e
2023-01-23 00:00:00,59.458055242169394,
2023-01-23 10:00:00,85.93693924035597,
2023-01-23 10:30:00,82.17860536919761,
2023-01-23 12:00:00,69.61374162992433,
2023-01-23 13:30:00,108.55554950446003,
2023-01-23 15:00:00,60.81767354756448,
2023-01-23 15:30:30,60.81767354756448,
2023-01-23 23:59:59,64.70309471292512,c
2023-01-24 00:00:00,62.82089183277003,
2023-01-24 10:00:00,30.307724698434868,
2023-01-24 10:30:00,49.52872382702844,
2023-01-24 12:00:00,72.89015702882716,
2023-01-24 13:30:00,93.8553054660888,
2023-01-24 15:00:00,99.6783573069306,
2023-01-24 15:30:30,99.6783573069306,
2023-01-24 23:59:59,74.10856669906116,c
2023-01-25 00:00:00,46.787156991190386,
2023-01-25 10:00:00,21.330703521805845,
2023-01-25 10:30:00,45.33297169921025,
2023-01-25 12:00:00,80.39697133123809,
2023-01-25 13:30:00,114.49604550687854,
2023-01-25 15:00:00,112.96400658998391,
2023-01-25 15:30:30,112.96400658998391,
2023-01-25 23:59:59,114.76397364599507,c
2023-01-26 00:00:00,61.40806870533925,
2023-01-26 10:00:00,96.68406347476503,
2023-01-26 10:30:00,117.156895544912,
2023-01-26 12:00:00,117.31707267317779,
2023-01-26 13:30:00,126.50171186536954,
2023-01-26 15:00:00,136.38545627371786,
2023-01-26 15:30:30,136.38545627371786,
2023-01-26 23:59:59,158.50393025802532,c
2023-01-27 00:00:00,98.804517120132,
2023-01-27 10:00:00,145.0046356456769,
2023-01-27 10:30:00,153.2940924108343,
2023-01-27 12:00:00,151.2729301211166,
2023-01-27 13:30:00,153.02621511625784,
2023-01-27 15:00:00,166.73114882016398,
2023-01-27 15:30:30,166.73114882016398,
2023-01-27 23:59:59,158.10350775244115,w
2023-01-30 00:00:00,165.71852516735908,
2023-01-30 10:00:00,197.89930333627126,
2023-01-30 10:30:00,210.5317665890907,
2023-01-30 12:00:00,170.02534902138723,
2023-01-30 13:30:00,162.77300252855366,
2023-01-30 15:00:00,146.44970811752046,
2023-01-30 15:30:30,146.44970811752046,
2023-01-30 23:59:59,123.13754556567801,c
2023-01-31 00:00:00,113.14587704278802,
2023-01-31 10:00:00,202.31630544148447,
2023-01-31 10:30:00,228.1693255943992,
2023-01-31 12:00:00,279.46044220460954,
2023-01-31 13:30:00,293.24435166429157,
2023-01-31 15:00:00,335.9230731096268,
2023-01-31 15:30:30,335.9230731096268,
2023-01-31 23:59:59,362.4144681140988,c
2023-02-01 00:00:00,382.90444931672573,
2023-02-01 10:00:00,367.0482447502354,
2023-02-01 10:30:00,348.17398059818606,
2023-02-01 12:00:00,337.8655775141842,
2023-02-01 13:30:00,329.0490459282837,
2023-02-01 15:00:00,413.70837727909293,
2023-02-01 15:30:30,413.70837727909293,
2023-02-01 23:59:59,430.0363040729153,c
2023-02-02 00:00:00,456.1084652180616,
2023-02-02 10:00:00,365.96711739470993,
2023-02-02 10:30:00,393.0521583676418,
2023-02-02 12:00:00,398.0387787116588,
2023-02-02 13:30:00,372.82626795182205,
2023-02-02 15:00:00,329.26172105899786,
2023-02-02 15:30:30,329.26172105899786,
2023-02-02 23:59:59,363.5767786448214,c
2023-02-03 00:00:00,246.65258663442273,
2023-02-03 10:00:00,377.85552429344625,
2023-02-03 10:30:00,404.11008942790886,
2023-02-03 12:00:00,372.45171228141135,
2023-02-03 13:30:00,349.00098063571204,
2023-02-03 15:00:00,344.93452588386936,
2023-02-03 15:30:30,344.93452588386936,
2023-02-03 23:59:59,357.2563084116882,w
