date,AS_FTSE_EM_HK_AD_2022_Q4,meta
2022-10-18 18:30:00,141.0311634225909,
2022-10-18 20:00:00,141.0311634225909,
2022-10-18 23:00:00,394.6508997280289,
2022-10-18 23:59:59,337.4440912670052,c
2022-10-19 00:00:00,362.57564092162283,
2022-10-19 01:00:00,362.57564092162283,
2022-10-19 02:30:00,222.98468537830922,
2022-10-19 03:00:00,75.18249715597631,
2022-10-19 18:30:00,75.18249715597631,
2022-10-19 20:00:00,75.18249715597631,
2022-10-19 23:00:00,-31.219186747392087,
2022-10-19 23:59:59,-146.95155947035892,c
2022-10-20 00:00:00,-199.71548071123289,
2022-10-20 01:00:00,-199.71548071123289,
2022-10-20 02:30:00,-249.25356589719013,
2022-10-20 03:00:00,-281.7217673615596,
2022-10-20 18:30:00,-281.7217673615596,
2022-10-20 20:00:00,-281.7217673615596,
2022-10-20 23:00:00,-217.31316543904177,
2022-10-20 23:59:59,-217.43779279774026,c
2022-10-21 00:00:00,-184.22602509820717,
2022-10-21 01:00:00,-184.22602509820717,
2022-10-21 02:30:00,-332.1418065652015,
2022-10-21 03:00:00,-332.08022078983595,
2022-10-21 18:30:00,-332.08022078983595,
2022-10-21 20:00:00,-332.08022078983595,
2022-10-21 23:00:00,-332.08022078983595,
2022-10-21 23:59:59,-282.71211032733663,w
2022-10-24 00:00:00,-110.91422958058502,
2022-10-24 01:00:00,-110.91422958058502,
2022-10-24 02:30:00,-264.3180806832679,
2022-10-24 03:00:00,-249.28003554899806,
2022-10-24 18:30:00,-249.28003554899806,
2022-10-24 20:00:00,-249.28003554899806,
2022-10-24 23:00:00,-224.50913031807977,
2022-10-24 23:59:59,149.33590380429996,c
2022-10-25 00:00:00,161.7689505573817,
2022-10-25 01:00:00,161.7689505573817,
2022-10-25 02:30:00,71.96044604011331,
2022-10-25 03:00:00,104.73431432469988,
2022-10-25 18:30:00,104.73431432469988,
2022-10-25 20:00:00,104.73431432469988,
2022-10-25 23:00:00,262.91462683779173,
2022-10-25 23:59:59,119.54069480917678,c
2022-10-26 00:00:00,193.78218500931325,
2022-10-26 01:00:00,193.78218500931325,
2022-10-26 02:30:00,121.01347275473927,
2022-10-26 03:00:00,153.29741057252795,
2022-10-26 18:30:00,153.29741057252795,
2022-10-26 20:00:00,153.29741057252795,
2022-10-26 23:00:00,424.50546468529865,
2022-10-26 23:59:59,399.91384571313574,c
2022-10-27 00:00:00,535.6568225902265,
2022-10-27 01:00:00,535.6568225902265,
2022-10-27 02:30:00,447.85939726329525,
2022-10-27 03:00:00,471.5007134203861,
2022-10-27 18:30:00,471.5007134203861,
2022-10-27 20:00:00,471.5007134203861,
2022-10-27 23:00:00,315.93103698399864,
2022-10-27 23:59:59,339.1304006919181,c
2022-10-28 00:00:00,393.2949075597262,
2022-10-28 01:00:00,393.2949075597262,
2022-10-28 02:30:00,314.1487179940759,
2022-10-28 03:00:00,258.32689980211944,
2022-10-28 18:30:00,258.32689980211944,
2022-10-28 20:00:00,258.32689980211944,
2022-10-28 23:00:00,258.32689980211944,
2022-10-28 23:59:59,123.62203286503245,w
2022-10-31 00:00:00,360.35594421557835,
2022-10-31 01:00:00,360.35594421557835,
2022-10-31 02:30:00,218.4505117814606,
2022-10-31 03:00:00,140.16582701983134,
2022-10-31 18:30:00,140.16582701983134,
2022-10-31 20:00:00,140.16582701983134,
2022-10-31 23:00:00,277.7392809038374,
2022-10-31 23:59:59,270.60043625351136,c
2022-11-01 00:00:00,354.85145545715386,
2022-11-01 01:00:00,354.85145545715386,
2022-11-01 02:30:00,417.1167835015185,
2022-11-01 03:00:00,487.37309168429965,
2022-11-01 18:30:00,487.37309168429965,
2022-11-01 20:00:00,487.37309168429965,
2022-11-01 23:00:00,690.2290351274714,
2022-11-01 23:59:59,830.5439475323765,c
2022-11-02 00:00:00,849.7981151552067,
2022-11-02 01:00:00,849.7981151552067,
2022-11-02 02:30:00,849.7981151552067,
2022-11-02 03:00:00,849.7981151552067,
2022-11-02 18:30:00,849.7981151552067,
2022-11-02 20:00:00,849.7981151552067,
2022-11-02 23:00:00,484.29051430560685,
2022-11-02 23:59:59,453.2029219726028,c
2022-11-03 00:00:00,453.10711177143094,
2022-11-03 01:00:00,453.10711177143094,
2022-11-03 02:30:00,515.3279874367308,
2022-11-03 03:00:00,468.66233068775,
2022-11-03 18:30:00,468.66233068775,
2022-11-03 20:00:00,468.66233068775,
2022-11-03 23:00:00,661.7252821336187,
2022-11-03 23:59:59,893.9770938307938,c
2022-11-04 00:00:00,930.2325581148343,
2022-11-04 01:00:00,930.2325581148343,
2022-11-04 02:30:00,1054.545215712451,
2022-11-04 03:00:00,1100.91660942602,
2022-11-04 18:30:00,1100.91660942602,
2022-11-04 20:00:00,1100.91660942602,
2022-11-04 23:00:00,1100.91660942602,
2022-11-04 23:59:59,1069.76744183544,w
2022-11-07 00:00:00,1565.7441338295503,
2022-11-07 01:00:00,1464.9702238162954,
2022-11-07 02:30:00,1255.670564557984,
2022-11-07 03:00:00,1240.166886094412,
2022-11-07 18:30:00,1240.166886094412,
2022-11-07 20:00:00,1240.166886094412,
2022-11-07 23:00:00,1578.827285340938,
2022-11-07 23:59:59,1578.9747910231072,c
2022-11-08 00:00:00,1666.8152894377636,
2022-11-08 01:00:00,1643.4108489077626,
2022-11-08 02:30:00,1860.6917584864095,
2022-11-08 03:00:00,1783.020785583065,
2022-11-08 18:30:00,1783.020785583065,
2022-11-08 20:00:00,1783.020785583065,
2022-11-08 23:00:00,1843.3274727023563,
2022-11-08 23:59:59,1843.2520355735505,c
2022-11-09 00:00:00,2209.4578550945716,
2022-11-09 01:00:00,2248.218038761541,
2022-11-09 02:30:00,2224.80618565033,
2022-11-09 03:00:00,2201.550383609041,
2022-11-09 18:30:00,2201.550383609041,
2022-11-09 20:00:00,2201.550383609041,
2022-11-09 23:00:00,1713.1732634554028,
2022-11-09 23:59:59,1713.1732634554028,c
2022-11-10 00:00:00,1527.1317567296192,
2022-11-10 01:00:00,1341.0852455248405,
2022-11-10 02:30:00,1357.0955062834528,
2022-11-10 03:00:00,1248.3485811790379,
2022-11-10 18:30:00,1248.3485811790379,
2022-11-10 20:00:00,1248.3485811790379,
2022-11-10 23:00:00,948.8429470973042,
2022-11-10 23:59:59,948.5640081224628,c
2022-11-11 00:00:00,1537.1153469464116,
2022-11-11 01:00:00,1597.1951603126272,
2022-11-11 02:30:00,1504.8301255309943,
2022-11-11 03:00:00,1396.3667019313125,
2022-11-11 18:30:00,1396.3667019313125,
2022-11-11 20:00:00,1396.3667019313125,
2022-11-11 23:00:00,1396.3667019313125,
2022-11-11 23:59:59,1395.3488334849353,w
2022-11-14 00:00:00,1111.00770902385,
2022-11-14 01:00:00,682.4430991194567,
2022-11-14 02:30:00,727.7925887850633,
2022-11-14 03:00:00,860.1187447457341,
2022-11-14 18:30:00,860.1187447457341,
2022-11-14 20:00:00,860.1187447457341,
2022-11-14 23:00:00,1212.268854675509,
2022-11-14 23:59:59,1212.626453984336,c
2022-11-15 00:00:00,1172.609942728146,
2022-11-15 01:00:00,1115.1226815947484,
2022-11-15 02:30:00,1049.6908709071722,
2022-11-15 03:00:00,1067.6101123513818,
2022-11-15 18:30:00,1067.6101123513818,
2022-11-15 20:00:00,1067.6101123513818,
2022-11-15 23:00:00,649.3472350674729,
2022-11-15 23:59:59,636.5050726970476,c
2022-11-16 00:00:00,517.1613972670675,
2022-11-16 01:00:00,383.8799486065018,
2022-11-16 02:30:00,244.85322864657246,
2022-11-16 03:00:00,307.57383527261845,
2022-11-16 18:30:00,307.57383527261845,
2022-11-16 20:00:00,307.57383527261845,
2022-11-16 23:00:00,-77.06971328115287,
2022-11-16 23:59:59,-74.65946138131221,c
2022-11-17 00:00:00,-29.883489026640746,
2022-11-17 01:00:00,9.937426911279545,
2022-11-17 02:30:00,296.86283972227466,
2022-11-17 03:00:00,289.64089265762595,
2022-11-17 18:30:00,289.64089265762595,
2022-11-17 20:00:00,289.64089265762595,
2022-11-17 23:00:00,214.25174283030537,
2022-11-17 23:59:59,219.14834944049653,c
2022-11-18 00:00:00,134.50178931711707,
2022-11-18 01:00:00,91.84644054684395,
2022-11-18 02:30:00,-40.27705955563397,
2022-11-18 03:00:00,5.879987675549273,
2022-11-18 18:30:00,5.879987675549273,
2022-11-18 20:00:00,5.879987675549273,
2022-11-18 23:00:00,5.879987675549273,
2022-11-18 23:59:59,0.0,a
2022-11-21 00:00:00,249.06596691733648,
2022-11-21 01:00:00,292.22638732868836,
2022-11-21 02:30:00,332.95339893916207,
2022-11-21 03:00:00,380.2640965323171,
2022-11-21 18:30:00,380.2640965323171,
2022-11-21 20:00:00,380.2640965323171,
2022-11-21 23:00:00,248.27009211482255,
2022-11-21 23:59:59,232.54955566556055,c
2022-11-22 00:00:00,301.4298443723601,
2022-11-22 01:00:00,38.5992147584584,
2022-11-22 02:30:00,36.028760866936864,
2022-11-22 03:00:00,95.26534037737656,
2022-11-22 18:30:00,95.26534037737656,
2022-11-22 20:00:00,95.26534037737656,
2022-11-22 23:00:00,95.26534698470095,
2022-11-22 23:59:59,108.52713839895478,c
2022-11-23 00:00:00,178.2945803050825,
2022-11-23 01:00:00,247.99646943700463,
2022-11-23 02:30:00,288.4009594010731,
2022-11-23 03:00:00,211.0003167195955,
2022-11-23 18:30:00,211.0003167195955,
2022-11-23 20:00:00,211.0003167195955,
2022-11-23 23:00:00,191.51065723452848,
2022-11-23 23:59:59,189.8159070392485,c
2022-11-24 00:00:00,329.08446157736944,
2022-11-24 01:00:00,292.1563137350586,
2022-11-24 02:30:00,234.23657182323586,
2022-11-24 03:00:00,217.14785659747577,
2022-11-24 18:30:00,217.14785659747577,
2022-11-24 20:00:00,217.14785659747577,
2022-11-24 23:00:00,-43.663285382623144,
2022-11-24 23:59:59,-51.30853853300869,c
2022-11-25 00:00:00,-28.646371194814492,
2022-11-25 01:00:00,-51.20708152448606,
2022-11-25 02:30:00,-173.64048212171474,
2022-11-25 03:00:00,-190.09392847821437,
2022-11-25 18:30:00,-190.09392847821437,
2022-11-25 20:00:00,-190.09392847821437,
2022-11-25 23:00:00,-190.09392847821437,
2022-11-25 23:59:59,-193.79843996555246,w
2022-11-28 00:00:00,-652.6580365901882,
2022-11-28 01:00:00,-696.0543038968663,
2022-11-28 02:30:00,-538.4556193443259,
2022-11-28 03:00:00,-545.9627432710295,
2022-11-28 18:30:00,-545.9627432710295,
2022-11-28 20:00:00,-545.9627432710295,
2022-11-28 23:00:00,-387.4112785032048,
2022-11-28 23:59:59,-384.02838692759724,c
2022-11-29 00:00:00,-384.02838692759724,
2022-11-29 01:00:00,-342.78179097107386,
2022-11-29 02:30:00,-429.9447410588309,
2022-11-29 03:00:00,-392.6441217995962,
2022-11-29 18:30:00,-392.6441217995962,
2022-11-29 20:00:00,-392.6441217995962,
2022-11-29 23:00:00,134.31376706879928,
2022-11-29 23:59:59,131.4606995928043,c
2022-11-30 00:00:00,229.58622694963196,
2022-11-30 01:00:00,58.7706129615799,
2022-11-30 02:30:00,-12.83553222345472,
2022-11-30 03:00:00,87.9802748537677,
2022-11-30 18:30:00,87.9802748537677,
2022-11-30 20:00:00,87.9802748537677,
2022-11-30 23:00:00,45.86702047372819,
2022-11-30 23:59:59,35.449802080034715,c
2022-12-01 00:00:00,336.51329614243514,
2022-12-01 01:00:00,292.49487409509493,
2022-12-01 02:30:00,393.40942819286647,
2022-12-01 03:00:00,280.56564785325645,
2022-12-01 18:30:00,280.56564785325645,
2022-12-01 20:00:00,280.56564785325645,
2022-12-01 23:00:00,249.69106068544897,
2022-12-01 23:59:59,232.74236468240815,c
2022-12-02 00:00:00,201.82773518185604,
2022-12-02 01:00:00,250.67527500598953,
2022-12-02 02:30:00,184.2138178171317,
2022-12-02 03:00:00,123.25026923424957,
2022-12-02 18:30:00,123.25026923424957,
2022-12-02 20:00:00,123.25026923424957,
2022-12-02 23:00:00,123.25026923424957,
2022-12-02 23:59:59,124.03101440205683,w
2022-12-05 00:00:00,374.41022446775787,
2022-12-05 01:00:00,436.3140272664805,
2022-12-05 02:30:00,441.05398479939686,
2022-12-05 03:00:00,479.46359260699865,
2022-12-05 18:30:00,479.46359260699865,
2022-12-05 20:00:00,479.46359260699865,
2022-12-05 23:00:00,500.3280341701393,
2022-12-05 23:59:59,485.9521622528864,c
2022-12-06 00:00:00,361.674210700261,
2022-12-06 01:00:00,361.4742482934362,
2022-12-06 02:30:00,229.33294182054306,
2022-12-06 03:00:00,184.4737514403114,
2022-12-06 18:30:00,184.4737514403114,
2022-12-06 20:00:00,184.4737514403114,
2022-12-06 23:00:00,243.0618764270257,
2022-12-06 23:59:59,244.64369094650647,c
2022-12-07 00:00:00,221.25409347859204,
2022-12-07 01:00:00,175.11546370156248,
2022-12-07 02:30:00,-73.71859993714133,
2022-12-07 03:00:00,-96.07532254796752,
2022-12-07 18:30:00,-96.07532254796752,
2022-12-07 20:00:00,-96.07532254796752,
2022-12-07 23:00:00,-35.94579084623183,
2022-12-07 23:59:59,-32.87518760360217,c
2022-12-08 00:00:00,-9.478181001733901,
2022-12-08 01:00:00,-120.35428466454505,
2022-12-08 02:30:00,-46.98321450105141,
2022-12-08 03:00:00,-6.013326897271327,
2022-12-08 18:30:00,-6.013326897271327,
2022-12-08 20:00:00,-6.013326897271327,
2022-12-08 23:00:00,-40.285833837762766,
2022-12-08 23:59:59,-49.743830311579586,c
2022-12-09 00:00:00,104.7632530686733,
2022-12-09 01:00:00,304.2541122120838,
2022-12-09 02:30:00,516.0030545882528,
2022-12-09 03:00:00,492.0811219075422,
2022-12-09 18:30:00,492.0811219075422,
2022-12-09 20:00:00,492.0811219075422,
2022-12-09 23:00:00,492.0811219075422,
2022-12-09 23:59:59,496.1240448209446,w
2022-12-12 00:00:00,322.1386439394755,
2022-12-12 01:00:00,506.7819735273333,
2022-12-12 02:30:00,432.0667854466592,
2022-12-12 03:00:00,454.0422304972453,
2022-12-12 18:30:00,454.0422304972453,
2022-12-12 20:00:00,454.0422304972453,
2022-12-12 23:00:00,383.82936972200696,
2022-12-12 23:59:59,364.02956144655764,c
2022-12-13 00:00:00,387.12918156865453,
2022-12-13 01:00:00,341.0852541227014,
2022-12-13 02:30:00,278.80528765897907,
2022-12-13 03:00:00,262.83974395480436,
2022-12-13 18:30:00,262.83974395480436,
2022-12-13 20:00:00,262.83974395480436,
2022-12-13 23:00:00,202.30356554531136,
2022-12-13 23:59:59,203.02546013681604,c
2022-12-14 00:00:00,295.5000111350346,
2022-12-14 01:00:00,322.80519417068354,
2022-12-14 02:30:00,323.73452135903426,
2022-12-14 03:00:00,353.82789606297047,
2022-12-14 18:30:00,353.82789606297047,
2022-12-14 20:00:00,353.82789606297047,
2022-12-14 23:00:00,311.5480481774939,
2022-12-14 23:59:59,306.57777150234324,c
2022-12-15 00:00:00,368.34003530160953,
2022-12-15 01:00:00,278.0568328765785,
2022-12-15 02:30:00,439.4770370728911,
2022-12-15 03:00:00,446.69546458626064,
2022-12-15 18:30:00,446.69546458626064,
2022-12-15 20:00:00,446.69546458626064,
2022-12-15 23:00:00,2.063906770415997,
2022-12-15 23:59:59,-2.565276071904009,c
2022-12-16 00:00:00,-54.5192798339649,
2022-12-16 01:00:00,-92.32261118655333,
2022-12-16 02:30:00,-116.9143879758376,
2022-12-16 03:00:00,-78.15719441719921,
2022-12-16 18:30:00,-78.15719441719921,
2022-12-16 20:00:00,-78.15719441719921,
2022-12-16 23:00:00,-78.15719441719921,
2022-12-16 23:59:59,-77.51935036596842,e
2022-12-19 00:00:00,185.85023734511014,
2022-12-19 01:00:00,69.249975424269,
2022-12-19 02:30:00,-8.586360414608862,
2022-12-19 03:00:00,-37.99163378017511,
2022-12-19 18:30:00,-37.99163378017511,
2022-12-19 20:00:00,-37.99163378017511,
2022-12-19 23:00:00,-564.8963741863809,
2022-12-19 23:59:59,-565.623766261926,c
2022-12-20 00:00:00,-521.5722040810488,
2022-12-20 01:00:00,-622.1433760187374,
2022-12-20 02:30:00,-568.9212252907837,
2022-12-20 03:00:00,-608.030409469071,
2022-12-20 18:30:00,-608.030409469071,
2022-12-20 20:00:00,-608.030409469071,
2022-12-20 23:00:00,-711.2399341630953,
2022-12-20 23:59:59,-707.8977825694128,c
2022-12-21 00:00:00,-677.2307785514913,
2022-12-21 01:00:00,-669.8403597447941,
2022-12-21 02:30:00,-701.7920684513065,
2022-12-21 03:00:00,-710.1365383265547,
2022-12-21 18:30:00,-710.1365383265547,
2022-12-21 20:00:00,-710.1365383265547,
2022-12-21 23:00:00,-997.1978271931839,
2022-12-21 23:59:59,-992.6331537008009,c
2022-12-22 00:00:00,-864.9223643871355,
2022-12-22 01:00:00,-889.2776464021626,
2022-12-22 02:30:00,-888.6930478851009,
2022-12-22 03:00:00,-858.7580156422446,
2022-12-22 18:30:00,-858.7580156422446,
2022-12-22 20:00:00,-858.7580156422446,
2022-12-22 23:00:00,-880.4702778399351,
2022-12-22 23:59:59,-874.4397590159933,c
2022-12-23 00:00:00,-920.8409127837076,
2022-12-23 01:00:00,-959.0531819697608,
2022-12-23 02:30:00,-927.134338193333,
2022-12-23 03:00:00,-933.371674787697,
2022-12-23 18:30:00,-933.371674787697,
2022-12-23 20:00:00,-933.371674787697,
2022-12-23 23:00:00,-933.371674787697,
2022-12-23 23:59:59,-930.2325192154549,w
2022-12-26 00:00:00,-930.2325192154549,
2022-12-26 01:00:00,-930.2325192154549,
2022-12-26 02:30:00,-930.2325192154549,
2022-12-26 03:00:00,-930.2325192154549,
2022-12-26 18:30:00,-930.2325192154549,
2022-12-26 20:00:00,-930.2325192154549,
2022-12-26 23:00:00,-930.2325192154549,
2022-12-26 23:59:59,-930.2325192154549,c
2022-12-27 00:00:00,-930.2325192154549,
2022-12-27 01:00:00,-930.2325192154549,
2022-12-27 02:30:00,-930.2325192154549,
2022-12-27 03:00:00,-930.2325192154549,
2022-12-27 18:30:00,-930.2325192154549,
2022-12-27 20:00:00,-930.2325192154549,
2022-12-27 23:00:00,-1195.8559708572266,
2022-12-27 23:59:59,-1195.8559708572266,c
2022-12-28 00:00:00,-1203.3808802838412,
2022-12-28 01:00:00,-1076.9765911347495,
2022-12-28 02:30:00,-975.1231320362313,
2022-12-28 03:00:00,-830.5589973274982,
2022-12-28 18:30:00,-830.5589973274982,
2022-12-28 20:00:00,-830.5589973274982,
2022-12-28 23:00:00,-825.4349339614491,
2022-12-28 23:59:59,-839.8451858877233,c
2022-12-29 00:00:00,-987.2143149885978,
2022-12-29 01:00:00,-1026.1350196936037,
2022-12-29 02:30:00,-1125.3977182447306,
2022-12-29 03:00:00,-1102.4880053137422,
2022-12-29 18:30:00,-1102.4880053137422,
2022-12-29 20:00:00,-1102.4880053137422,
2022-12-29 23:00:00,-1179.6823816289943,
2022-12-29 23:59:59,-1177.984392521319,c
2022-12-30 00:00:00,-1116.5069318420246,
2022-12-30 01:00:00,-1177.8420071959154,
2022-12-30 02:30:00,-1349.0591120928148,
2022-12-30 03:00:00,-1348.7262634016515,
2022-12-30 18:30:00,-1348.7262634016515,
2022-12-30 20:00:00,-1348.7262634016515,
2022-12-30 23:00:00,-1348.7262634016515,
2022-12-30 23:59:59,-1348.837175020879,w
2023-01-02 00:00:00,-1348.837175020879,
2023-01-02 01:00:00,-1348.837175020879,
2023-01-02 02:30:00,-1348.837175020879,
2023-01-02 03:00:00,-1348.837175020879,
2023-01-02 18:30:00,-1348.837175020879,
2023-01-02 20:00:00,-1348.837175020879,
2023-01-02 23:00:00,-1332.7620001741543,
2023-01-02 23:59:59,-1332.7620001741543,c
2023-01-03 00:00:00,-1216.2668657678933,
2023-01-03 01:00:00,-1109.836339953261,
2023-01-03 02:30:00,-1071.1395117100947,
2023-01-03 03:00:00,-1056.2105896273333,
2023-01-03 18:30:00,-1056.2105896273333,
2023-01-03 20:00:00,-1056.2105896273333,
2023-01-03 23:00:00,-1254.8937821007912,
2023-01-03 23:59:59,-1252.9899761619054,c
2023-01-04 00:00:00,-1283.308901721135,
2023-01-04 01:00:00,-1300.5857590521227,
2023-01-04 02:30:00,-1331.84924674399,
2023-01-04 03:00:00,-1245.5759320570942,
2023-01-04 18:30:00,-1245.5759320570942,
2023-01-04 20:00:00,-1245.5759320570942,
2023-01-04 23:00:00,-844.433393989968,
2023-01-04 23:59:59,-838.9262127749626,c
2023-01-05 00:00:00,-741.640473441601,
2023-01-05 01:00:00,-718.2001673805207,
2023-01-05 02:30:00,-777.9925452248262,
2023-01-05 03:00:00,-755.3156656632727,
2023-01-05 18:30:00,-755.3156656632727,
2023-01-05 20:00:00,-755.3156656632727,
2023-01-05 23:00:00,-499.38062212897785,
2023-01-05 23:59:59,-503.87594381112467,c
2023-01-06 00:00:00,-503.87594381112467,
2023-01-06 01:00:00,-603.5682985651965,
2023-01-06 02:30:00,-653.1973111080242,
2023-01-06 03:00:00,-714.4861200170999,
2023-01-06 18:30:00,-714.4861200170999,
2023-01-06 20:00:00,-714.4861200170999,
2023-01-06 23:00:00,-714.4861200170999,
2023-01-06 23:59:59,-713.178269950813,w
