date,MDIV_2021_Q2,meta
2021-05-14 00:00:00,115.14768491132509,
2021-05-14 10:00:00,69.97171666513464,
2021-05-14 10:30:00,64.86356280206633,
2021-05-14 12:00:00,71.86177460765566,
2021-05-14 13:30:00,54.43983111971306,
2021-05-14 15:00:00,50.02559101723273,
2021-05-14 15:30:30,50.02559101723273,
2021-05-14 23:59:59,60.62571437641009,w
2021-05-17 00:00:00,69.07347011608363,
2021-05-17 10:00:00,76.43931438643722,
2021-05-17 10:30:00,67.60956513475185,
2021-05-17 12:00:00,57.23868833191182,
2021-05-17 13:30:00,63.15624290939604,
2021-05-17 15:00:00,58.794149660771836,
2021-05-17 15:30:30,58.794149660771836,
2021-05-17 23:59:59,43.193553784852384,c
2021-05-18 00:00:00,55.0758223633743,
2021-05-18 10:00:00,56.18226887298101,
2021-05-18 10:30:00,46.05383295360184,
2021-05-18 12:00:00,57.8404441498958,
2021-05-18 13:30:00,55.13481717670879,
2021-05-18 15:00:00,58.76699328466816,
2021-05-18 15:30:30,58.76699328466816,
2021-05-18 23:59:59,60.156869532422434,c
2021-05-19 00:00:00,102.34194155379328,
2021-05-19 10:00:00,111.04768847993296,
2021-05-19 10:30:00,113.27430610651368,
2021-05-19 12:00:00,102.47291870904746,
2021-05-19 13:30:00,90.2765572138012,
2021-05-19 15:00:00,111.47331529278813,
2021-05-19 15:30:30,111.47331529278813,
2021-05-19 23:59:59,93.88261739804716,c
2021-05-20 00:00:00,91.90451242018048,
2021-05-20 10:00:00,87.63176321339233,
2021-05-20 10:30:00,93.39590998423205,
2021-05-20 12:00:00,100.38963607707001,
2021-05-20 13:30:00,102.37681907631168,
2021-05-20 15:00:00,92.7985211398634,
2021-05-20 15:30:30,92.7985211398634,
2021-05-20 23:59:59,86.28025046136258,c
2021-05-21 00:00:00,88.07246227732367,
2021-05-21 10:00:00,75.45837255279844,
2021-05-21 10:30:00,73.83360350508656,
2021-05-21 12:00:00,82.40445511695839,
2021-05-21 13:30:00,80.73653208757264,
2021-05-21 15:00:00,77.74809532984318,
2021-05-21 15:30:30,77.74809532984318,
2021-05-21 23:59:59,81.65441328632983,w
2021-05-24 00:00:00,65.10369361989888,
2021-05-24 10:00:00,52.29706620104548,
2021-05-24 10:30:00,52.47173079800109,
2021-05-24 12:00:00,60.111112857049875,
2021-05-24 13:30:00,61.23143786332571,
2021-05-24 15:00:00,53.8958515879749,
2021-05-24 15:30:30,53.8958515879749,
2021-05-24 23:59:59,63.39553185683417,c
2021-05-25 00:00:00,68.35874771431895,
2021-05-25 10:00:00,66.62497615339385,
2021-05-25 10:30:00,59.9084859735633,
2021-05-25 12:00:00,75.52760403501475,
2021-05-25 13:30:00,80.60702509718703,
2021-05-25 15:00:00,88.20287452103094,
2021-05-25 15:30:30,88.20287452103094,
2021-05-25 23:59:59,86.84183913890047,c
2021-05-26 00:00:00,75.84257081556848,
2021-05-26 10:00:00,78.1235977199276,
2021-05-26 10:30:00,78.66483719254461,
2021-05-26 12:00:00,79.06849980616903,
2021-05-26 13:30:00,74.53508329837678,
2021-05-26 15:00:00,61.96493238159201,
2021-05-26 15:30:30,61.96493238159201,
2021-05-26 23:59:59,72.50725875679018,c
2021-05-27 00:00:00,68.91226341629681,
2021-05-27 10:00:00,78.82952055907435,
2021-05-27 10:30:00,77.78065393057386,
2021-05-27 12:00:00,82.54976396365737,
2021-05-27 13:30:00,80.68481818866849,
2021-05-27 15:00:00,84.07450241121637,
2021-05-27 15:30:30,84.07450241121637,m
2021-05-27 23:59:59,76.11298357496844,c
2021-05-28 00:00:00,56.19708553944906,
2021-05-28 10:00:00,76.62847040898578,
2021-05-28 10:30:00,87.49678547946405,
2021-05-28 12:00:00,78.26076496564792,
2021-05-28 13:30:00,79.17316365469628,
2021-05-28 15:00:00,76.59893328659768,
2021-05-28 15:30:30,76.59893328659768,
2021-05-28 23:59:59,65.69242016327303,w
2021-05-31 00:00:00,65.69242016327303,
2021-05-31 10:00:00,65.69242016327303,
2021-05-31 10:30:00,65.69242016327303,
2021-05-31 12:00:00,65.69242016327303,
2021-05-31 13:30:00,65.69242016327303,
2021-05-31 15:00:00,65.69242016327303,
2021-05-31 15:30:30,65.69242016327303,
2021-05-31 23:59:59,65.69242016327303,c
2021-06-01 00:00:00,40.67098518575676,
2021-06-01 10:00:00,44.88921636597547,
2021-06-01 10:30:00,36.49272375854707,
2021-06-01 12:00:00,21.744796431696386,
2021-06-01 13:30:00,30.797652174670475,
2021-06-01 15:00:00,20.854785011654485,
2021-06-01 15:30:30,20.854785011654485,
2021-06-01 23:59:59,13.253739512601214,c
2021-06-02 00:00:00,-4.5816652396911195,
2021-06-02 10:00:00,25.62557990951359,
2021-06-02 10:30:00,17.563753280924175,
2021-06-02 12:00:00,11.281678838485504,
2021-06-02 13:30:00,6.951004576003015,
2021-06-02 15:00:00,4.941672097488663,
2021-06-02 15:30:30,4.941672097488663,
2021-06-02 23:59:59,1.5776881321455676,c
2021-06-03 00:00:00,10.761793152104246,
2021-06-03 10:00:00,19.869141857610657,
2021-06-03 10:30:00,15.972401873078525,
2021-06-03 12:00:00,4.474492915918972,
2021-06-03 13:30:00,-13.88136689160865,
2021-06-03 15:00:00,-3.2355966779264236,
2021-06-03 15:30:30,-3.2355966779264236,
2021-06-03 23:59:59,-2.110986844709487,c
2021-06-04 00:00:00,-6.603515242719141,
2021-06-04 10:00:00,8.172414220980045,
2021-06-04 10:30:00,11.67452683190163,
2021-06-04 12:00:00,14.067366182320711,
2021-06-04 13:30:00,9.477862374323195,
2021-06-04 15:00:00,4.14679454701627,
2021-06-04 15:30:30,4.14679454701627,
2021-06-04 23:59:59,-1.570803428284762,w
2021-06-07 00:00:00,-2.5016835756346154,
2021-06-07 10:00:00,-9.437659483355219,
2021-06-07 10:30:00,-8.61340039264769,
2021-06-07 12:00:00,-9.000476596042972,
2021-06-07 13:30:00,-8.556545306976886,
2021-06-07 15:00:00,-10.824890850553402,
2021-06-07 15:30:30,-10.824890850553402,
2021-06-07 23:59:59,-3.659657985775766,c
2021-06-08 00:00:00,4.1857427530446785,
2021-06-08 10:00:00,4.2104546661114455,
2021-06-08 10:30:00,-3.695157007429316,
2021-06-08 12:00:00,-11.722850326907292,
2021-06-08 13:30:00,-17.770665123274057,
2021-06-08 15:00:00,-24.89999824173674,
2021-06-08 15:30:30,-24.89999824173674,
2021-06-08 23:59:59,-14.362668575897487,c
2021-06-09 00:00:00,-18.64331026072,
2021-06-09 10:00:00,14.214485461022605,
2021-06-09 10:30:00,15.066162434766056,
2021-06-09 12:00:00,10.788343053624203,
2021-06-09 13:30:00,19.37853875588553,
2021-06-09 15:00:00,21.394089591298098,
2021-06-09 15:30:30,21.394089591298098,
2021-06-09 23:59:59,43.81637084666431,c
2021-06-10 00:00:00,52.173758588898636,
2021-06-10 10:00:00,36.38037069545635,
2021-06-10 10:30:00,27.57738846634038,
2021-06-10 12:00:00,31.179078423324427,
2021-06-10 13:30:00,19.66595384100674,
2021-06-10 15:00:00,6.36961091258263,
2021-06-10 15:30:30,6.36961091258263,
2021-06-10 23:59:59,0.9751722045862152,c
2021-06-11 00:00:00,-8.863832018259018,
2021-06-11 10:00:00,-21.789144899891426,
2021-06-11 10:30:00,-5.239442805200042,
2021-06-11 12:00:00,3.507488788522778,
2021-06-11 13:30:00,7.878331613750333,
2021-06-11 15:00:00,13.252727778264443,
2021-06-11 15:30:30,13.252727778264443,
2021-06-11 23:59:59,0.0,a
2021-06-14 00:00:00,6.632801781451462,
2021-06-14 10:00:00,44.49885213699281,
2021-06-14 10:30:00,55.20849133437355,
2021-06-14 12:00:00,69.7044176610957,
2021-06-14 13:30:00,77.11809149971464,
2021-06-14 15:00:00,79.69888797870544,
2021-06-14 15:30:30,79.69888797870544,
2021-06-14 23:59:59,70.43674166798155,c
2021-06-15 00:00:00,55.72679200569996,
2021-06-15 10:00:00,63.18578744209708,
2021-06-15 10:30:00,63.518944442145994,
2021-06-15 12:00:00,95.0066088324711,
2021-06-15 13:30:00,84.40965153746197,
2021-06-15 15:00:00,75.10591321033485,
2021-06-15 15:30:30,75.10591321033485,
2021-06-15 23:59:59,82.92954629165934,c
2021-06-16 00:00:00,89.77810863892068,
2021-06-16 10:00:00,109.72568979781636,
2021-06-16 10:30:00,101.64414278155868,
2021-06-16 12:00:00,85.36219970953493,
2021-06-16 13:30:00,106.11408620716384,
2021-06-16 15:00:00,121.23939452722516,
2021-06-16 15:30:30,121.23939452722516,
2021-06-16 23:59:59,125.2377379105119,c
2021-06-17 00:00:00,114.91662711226354,
2021-06-17 10:00:00,155.64272062828286,
2021-06-17 10:30:00,167.84260023405795,
2021-06-17 12:00:00,186.6649968934105,
2021-06-17 13:30:00,173.00559409463722,
2021-06-17 15:00:00,173.00900401078388,
2021-06-17 15:30:30,173.00900401078388,
2021-06-17 23:59:59,164.91790443839545,c
2021-06-18 00:00:00,182.63307717776138,
2021-06-18 10:00:00,179.53038645214974,
2021-06-18 10:30:00,178.9954489461295,
2021-06-18 12:00:00,178.8528994557637,
2021-06-18 13:30:00,192.21022852675492,
2021-06-18 15:00:00,203.05059588906147,
2021-06-18 15:30:30,203.05059588906147,
2021-06-18 23:59:59,186.75276613425376,e
2021-06-21 00:00:00,167.6310632863824,
2021-06-21 10:00:00,153.9913190173122,
2021-06-21 10:30:00,143.8615322847777,
2021-06-21 12:00:00,138.69409727996276,
2021-06-21 13:30:00,131.06401165302987,
2021-06-21 15:00:00,113.65330719980125,
2021-06-21 15:30:30,113.65330719980125,
2021-06-21 23:59:59,109.15002958919399,c
2021-06-22 00:00:00,108.91254656653996,
2021-06-22 10:00:00,122.41864060615899,
2021-06-22 10:30:00,111.78943987597722,
2021-06-22 12:00:00,114.57714028739042,
2021-06-22 13:30:00,106.8411504939179,
2021-06-22 15:00:00,101.81447520415236,
2021-06-22 15:30:30,101.81447520415236,
2021-06-22 23:59:59,107.20363746753378,c
2021-06-23 00:00:00,106.80628719254537,
2021-06-23 10:00:00,97.64794245858411,
2021-06-23 10:30:00,86.88413448562324,
2021-06-23 12:00:00,84.09982048238703,
2021-06-23 13:30:00,86.43891279588775,
2021-06-23 15:00:00,92.42689851704404,
2021-06-23 15:30:30,92.42689851704404,
2021-06-23 23:59:59,99.4604927039943,c
2021-06-24 00:00:00,93.1628949025012,
2021-06-24 10:00:00,107.04143096502321,
2021-06-24 10:30:00,92.18906809484974,
2021-06-24 12:00:00,96.29279212043525,
2021-06-24 13:30:00,95.90148894167305,
2021-06-24 15:00:00,84.26141735696797,
2021-06-24 15:30:30,84.26141735696797,
2021-06-24 23:59:59,86.84246380054924,c
2021-06-25 00:00:00,93.37162768073176,
2021-06-25 10:00:00,84.33220195034141,
2021-06-25 10:30:00,76.95602975198767,
2021-06-25 12:00:00,79.52994512010764,
2021-06-25 13:30:00,83.57685419770883,
2021-06-25 15:00:00,71.72574641834603,
2021-06-25 15:30:30,71.72574641834603,
2021-06-25 23:59:59,27.256172485052275,w
2021-06-28 00:00:00,33.42533637033807,
2021-06-28 10:00:00,68.3831996299757,
2021-06-28 10:30:00,67.69216072251311,
2021-06-28 12:00:00,58.409582924185315,
2021-06-28 13:30:00,65.04238859410452,
2021-06-28 15:00:00,66.64419422423475,
2021-06-28 15:30:30,66.64419422423475,
2021-06-28 23:59:59,65.42406948570374,c
2021-06-29 00:00:00,64.43244958025548,
2021-06-29 10:00:00,44.41777741882311,
2021-06-29 10:30:00,34.78410592184332,
2021-06-29 12:00:00,37.614960079396496,
2021-06-29 13:30:00,48.9968978788047,
2021-06-29 15:00:00,47.013318167077614,
2021-06-29 15:30:30,47.013318167077614,
2021-06-29 23:59:59,51.53631519626629,c
2021-06-30 00:00:00,44.23654028138321,
2021-06-30 10:00:00,41.404963287663804,
2021-06-30 10:30:00,37.43743055042046,
2021-06-30 12:00:00,40.39826021424665,
2021-06-30 13:30:00,47.16837957684447,
2021-06-30 15:00:00,40.59546836218442,
2021-06-30 15:30:30,40.59546836218442,
2021-06-30 23:59:59,44.53596464249699,c
2021-07-01 00:00:00,34.70202120973818,
2021-07-01 10:00:00,41.963856352519315,
2021-07-01 10:30:00,39.596346620993245,
2021-07-01 12:00:00,40.80246782014865,
2021-07-01 13:30:00,30.461777510977527,
2021-07-01 15:00:00,42.62116945140383,
2021-07-01 15:30:30,42.62116945140383,
2021-07-01 23:59:59,46.47969469879945,c
2021-07-02 00:00:00,33.75369228621662,
2021-07-02 10:00:00,39.35537136477137,
2021-07-02 10:30:00,49.49205085273229,
2021-07-02 12:00:00,53.3531861779195,
2021-07-02 13:30:00,56.44360644629228,
2021-07-02 15:00:00,55.78326533087011,
2021-07-02 15:30:30,55.78326533087011,
2021-07-02 23:59:59,48.2515996094462,w
