date,MSCI_US_AD_HEDGED_2021_Q4,meta
2021-10-27 23:59:59,-539.6941740627226,c
2021-10-28 00:00:00,-486.0390755291789,
2021-10-28 10:00:00,-438.2433042858318,
2021-10-28 10:30:00,-444.8971089042599,
2021-10-28 12:00:00,-390.4275220697343,
2021-10-28 13:30:00,-313.72620288759936,
2021-10-28 15:00:00,-361.02925657457786,
2021-10-28 15:30:30,-361.02925657457786,
2021-10-28 23:59:59,-317.4079173280719,c
2021-10-29 00:00:00,-245.13685036674997,
2021-10-29 10:00:00,-241.13382156942123,
2021-10-29 10:30:00,-278.3057610656689,
2021-10-29 12:00:00,-302.2611633539036,
2021-10-29 13:30:00,-278.7710403917632,
2021-10-29 15:00:00,-316.3197170524745,
2021-10-29 15:30:30,-316.3197170524745,
2021-10-29 23:59:59,-309.1793048157257,w
2021-11-01 00:00:00,-227.09226877195,
2021-11-01 10:00:00,-278.069190908354,
2021-11-01 10:30:00,-281.9028914534035,
2021-11-01 12:00:00,-274.33861974159265,
2021-11-01 13:30:00,-298.627986330755,
2021-11-01 15:00:00,-316.7346455546183,
2021-11-01 15:30:30,-316.7346455546183,
2021-11-01 23:59:59,-327.04264111555364,c
2021-11-02 00:00:00,-340.6110362632468,
2021-11-02 10:00:00,-356.8604620195256,
2021-11-02 10:30:00,-355.62054940973803,
2021-11-02 12:00:00,-321.3358275839929,
2021-11-02 13:30:00,-320.13468129318983,
2021-11-02 15:00:00,-305.03475114697005,
2021-11-02 15:30:30,-305.03475114697005,
2021-11-02 23:59:59,-298.51985152431394,c
2021-11-03 00:00:00,-313.9292198100161,
2021-11-03 10:00:00,-239.9921967880224,
2021-11-03 10:30:00,-203.13550490448847,
2021-11-03 12:00:00,-207.0208565306749,
2021-11-03 13:30:00,-217.0286967993353,
2021-11-03 15:00:00,-208.35307508574647,
2021-11-03 15:30:30,-208.35307508574647,
2021-11-03 23:59:59,-219.5632634840341,c
2021-11-04 00:00:00,-228.0711909578505,
2021-11-04 10:00:00,-217.1656799984621,
2021-11-04 10:30:00,-235.41439736274504,
2021-11-04 12:00:00,-240.20715421835234,
2021-11-04 13:30:00,-219.1183121521252,
2021-11-04 15:00:00,-201.5407631026044,
2021-11-04 15:30:30,-201.5407631026044,
2021-11-04 23:59:59,-190.10055418642276,c
2021-11-05 00:00:00,-227.32827986811367,
2021-11-05 10:00:00,-250.8441794350665,
2021-11-05 10:30:00,-199.6815408282514,
2021-11-05 12:00:00,-174.44842114900314,
2021-11-05 13:30:00,-186.04756817075327,
2021-11-05 15:00:00,-157.69060512687463,
2021-11-05 15:30:30,-157.69060512687463,
2021-11-05 23:59:59,-118.06665678396553,w
2021-11-08 00:00:00,-41.29450978280693,
2021-11-08 10:00:00,27.050538784029868,
2021-11-08 10:30:00,-26.37354073664892,
2021-11-08 12:00:00,-29.61151858655296,
2021-11-08 13:30:00,-43.172830932132456,
2021-11-08 15:00:00,-7.516632766088264,
2021-11-08 15:30:30,-7.516632766088264,
2021-11-08 23:59:59,-28.111560786014593,c
2021-11-09 00:00:00,-4.682173214495037,
2021-11-09 10:00:00,-115.29084686037004,
2021-11-09 10:30:00,-70.74844552769605,
2021-11-09 12:00:00,-97.49905950928053,
2021-11-09 13:30:00,-79.53066598373891,
2021-11-09 15:00:00,-68.40455224280242,
2021-11-09 15:30:30,-68.40455224280242,
2021-11-09 23:59:59,-38.476349691743394,c
2021-11-10 00:00:00,-241.4711984311176,
2021-11-10 10:00:00,-268.80843584352124,
2021-11-10 10:30:00,-226.06751589527744,
2021-11-10 12:00:00,-279.5603436204017,
2021-11-10 13:30:00,-328.5732981413222,
2021-11-10 15:00:00,-403.0472965132042,
2021-11-10 15:30:30,-403.0472965132042,
2021-11-10 23:59:59,-401.8836699670284,c
2021-11-11 00:00:00,6.275472573556499,
2021-11-11 10:00:00,-131.16124135322775,
2021-11-11 10:30:00,-114.1212151536306,
2021-11-11 12:00:00,36.71121639472665,
2021-11-11 13:30:00,17.526034027683295,
2021-11-11 15:00:00,22.189082945371865,
2021-11-11 15:30:30,22.189082945371865,
2021-11-11 23:59:59,0.0,a
2021-11-12 00:00:00,7.245502198016197,
2021-11-12 10:00:00,-23.307786208605194,
2021-11-12 10:30:00,-39.904463511903714,
2021-11-12 12:00:00,-7.206142591973958,
2021-11-12 13:30:00,-24.976731261865666,
2021-11-12 15:00:00,-26.882302062908593,
2021-11-12 15:30:30,-26.882302062908593,
2021-11-12 23:59:59,-6.839052863434176,w
2021-11-15 00:00:00,33.50381923843986,
2021-11-15 10:00:00,85.45122066779152,
2021-11-15 10:30:00,109.3551451941255,
2021-11-15 12:00:00,176.76873002751347,
2021-11-15 13:30:00,148.1714417315178,
2021-11-15 15:00:00,147.98912401770758,
2021-11-15 15:30:30,147.98912401770758,
2021-11-15 23:59:59,172.01212323943025,c
2021-11-16 00:00:00,342.8428777633501,
2021-11-16 10:00:00,225.3977757263283,
2021-11-16 10:30:00,184.07491341437083,
2021-11-16 12:00:00,320.86914816567105,
2021-11-16 13:30:00,444.002277052577,
2021-11-16 15:00:00,457.8926357167311,
2021-11-16 15:30:30,457.8926357167311,
2021-11-16 23:59:59,487.8185026418098,c
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
0,487.8185026418098,
2021-11-17 00:00:00,436.201841295097,
2021-11-17 10:00:00,312.54861179085106,
2021-11-17 10:30:00,268.94924582110434,
2021-11-17 12:00:00,237.45900505777172,
2021-11-17 13:30:00,241.0492466779467,
2021-11-17 15:00:00,225.7534123167145,
2021-11-17 15:30:30,225.7534123167145,
2021-11-17 23:59:59,242.29854027038164,c
2021-11-18 00:00:00,41.959058547457175,
2021-11-18 10:00:00,-78.0723102338028,
2021-11-18 10:30:00,-129.19437722510963,
2021-11-18 12:00:00,-114.74855282602584,
2021-11-18 13:30:00,-198.94414839367766,
2021-11-18 15:00:00,-233.7140939587099,
2021-11-18 15:30:30,-233.7140939587099,
2021-11-18 23:59:59,-203.25479112337803,c
2021-11-19 00:00:00,-203.36090042994874,
2021-11-19 10:00:00,-97.76290661656708,
2021-11-19 10:30:00,-65.43647819209923,
2021-11-19 12:00:00,-26.68886177780996,
2021-11-19 13:30:00,-90.97166867581893,
2021-11-19 15:00:00,-44.78500030237478,
2021-11-19 15:30:30,-44.78500030237478,
2021-11-19 23:59:59,-33.183775201550134,w
2021-11-22 00:00:00,-136.75583688773258,
2021-11-22 10:00:00,-221.8849619390005,
2021-11-22 10:30:00,-234.09735131846583,
2021-11-22 12:00:00,-441.78282282934845,
2021-11-22 13:30:00,-359.3755322728835,
2021-11-22 15:00:00,-349.20330316780553,
2021-11-22 15:30:30,-349.20330316780553,u
2021-11-22 23:59:59,-346.7452106312403,c
2021-11-23 00:00:00,-350.244020410895,
2021-11-23 10:00:00,-268.9800383158133,
2021-11-23 10:30:00,-345.6799098320194,
2021-11-23 12:00:00,-304.7338651568558,
2021-11-23 13:30:00,-311.32944470840016,
2021-11-23 15:00:00,-285.7226821270001,
2021-11-23 15:30:30,-285.7226821270001,
2021-11-23 23:59:59,-259.36607294844964,c
2021-11-24 00:00:00,-285.88839287262397,
2021-11-24 10:00:00,-282.80998214173223,
2021-11-24 10:30:00,-284.8760558671921,
2021-11-24 12:00:00,-302.7549000645373,
2021-11-24 13:30:00,-306.4039547556015,
2021-11-24 15:00:00,-274.63183111691797,
2021-11-24 15:30:30,-274.63183111691797,
2021-11-24 23:59:59,-287.08441994464476,c
2021-11-25 00:00:00,-287.08441994464476,
2021-11-25 10:00:00,-287.08441994464476,
2021-11-25 10:30:00,-287.08441994464476,
2021-11-25 12:00:00,-287.08441994464476,
2021-11-25 13:30:00,-287.08441994464476,
2021-11-25 15:00:00,-287.08441994464476,
2021-11-25 15:30:30,-287.08441994464476,
2021-11-25 23:59:59,-287.08441994464476,c
2021-11-26 00:00:00,-405.1890461776304,
2021-11-26 10:00:00,-340.3332099952789,
2021-11-26 10:30:00,-317.8901759077713,
2021-11-26 12:00:00,-304.80635945999813,
2021-11-26 13:30:00,-304.80635945999813,
2021-11-26 15:00:00,-304.80635945999813,
2021-11-26 15:30:30,-304.80635945999813,
2021-11-26 23:59:59,-253.6263184611165,w
2021-11-29 00:00:00,-226.26393851494868,
2021-11-29 10:00:00,-254.04746063421942,
2021-11-29 10:30:00,-298.2287235984056,
2021-11-29 12:00:00,-247.3636233120527,
2021-11-29 13:30:00,-222.50742882529153,
2021-11-29 15:00:00,-208.16888686191476,
2021-11-29 15:30:30,-208.16888686191476,
2021-11-29 23:59:59,-186.92084129377292,c
2021-11-30 00:00:00,-188.14897826410345,
2021-11-30 10:00:00,-131.931508045108,
2021-11-30 10:30:00,-169.1284784733757,
2021-11-30 12:00:00,-239.70869301829896,
2021-11-30 13:30:00,-269.67465042984566,
2021-11-30 15:00:00,-237.9221592600611,
2021-11-30 15:30:30,-237.9221592600611,
2021-11-30 23:59:59,-271.2237978481445,e
2021-12-01 00:00:00,-248.9908877305221,
2021-12-01 10:00:00,-226.1965431830406,
2021-12-01 10:30:00,-223.18936113312645,
2021-12-01 12:00:00,-240.82852291754034,
2021-12-01 13:30:00,-284.241521399564,
2021-12-01 15:00:00,-322.78500721939724,
2021-12-01 15:30:30,-322.78500721939724,
2021-12-01 23:59:59,-364.3285183536816,c
2021-12-02 00:00:00,-394.29522649318375,
2021-12-02 10:00:00,-427.117268730081,
2021-12-02 10:30:00,-447.2295897659962,
2021-12-02 12:00:00,-508.34897955794105,
2021-12-02 13:30:00,-516.9935259207775,
2021-12-02 15:00:00,-514.9051819473518,
2021-12-02 15:30:30,-514.9051819473518,
2021-12-02 23:59:59,-511.86415474047544,c
2021-12-03 00:00:00,-502.13760146392934,
2021-12-03 10:00:00,-670.2810222300684,
2021-12-03 10:30:00,-614.2614382377595,
2021-12-03 12:00:00,-666.1235815200564,
2021-12-03 13:30:00,-589.5863715618159,
2021-12-03 15:00:00,-626.7681707783083,
2021-12-03 15:30:30,-626.7681707783083,
2021-12-03 23:59:59,-591.7324376621698,w
2021-12-06 00:00:00,-791.3021122976226,
2021-12-06 10:00:00,-753.6562813953458,
2021-12-06 10:30:00,-642.4744671133436,
2021-12-06 12:00:00,-597.9264302393709,
2021-12-06 13:30:00,-573.797958754416,
2021-12-06 15:00:00,-572.0201463763416,
2021-12-06 15:30:30,-572.0201463763416,
2021-12-06 23:59:59,-541.9453557219754,c
2021-12-07 00:00:00,-489.542633765909,
2021-12-07 10:00:00,-527.076615021706,
2021-12-07 10:30:00,-539.8797634351556,
2021-12-07 12:00:00,-572.3722094671068,
2021-12-07 13:30:00,-544.3422212681108,
2021-12-07 15:00:00,-544.150434083403,
2021-12-07 15:30:30,-544.150434083403,
2021-12-07 23:59:59,-539.0359785193166,c
2021-12-08 00:00:00,-564.3682159570778,
2021-12-08 10:00:00,-597.9820966669294,
2021-12-08 10:30:00,-574.6556574052172,
2021-12-08 12:00:00,-487.3520978001541,
2021-12-08 13:30:00,-472.63745574049295,
2021-12-08 15:00:00,-485.2850199414153,
2021-12-08 15:30:30,-485.2850199414153,
2021-12-08 23:59:59,-463.5789234845682,c
2021-12-09 00:00:00,-574.4064823770693,
2021-12-09 10:00:00,-624.1332976846102,
2021-12-09 10:30:00,-638.9641974195044,
2021-12-09 12:00:00,-650.9041417725548,
2021-12-09 13:30:00,-746.4478193359904,
2021-12-09 15:00:00,-790.0312452830808,
2021-12-09 15:30:30,-790.0312452830808,
2021-12-09 23:59:59,-775.4448213260007,c
2021-12-10 00:00:00,-757.0657534015612,
2021-12-10 10:00:00,-852.8600301681689,
2021-12-10 10:30:00,-849.0483125700963,
2021-12-10 12:00:00,-885.4402535545676,
2021-12-10 13:30:00,-875.081004691363,
2021-12-10 15:00:00,-920.9107678916512,
2021-12-10 15:30:30,-920.9107678916512,
2021-12-10 23:59:59,-884.0472826467073,w
2021-12-13 00:00:00,-817.680677018916,
2021-12-13 10:00:00,-803.0080599493458,
2021-12-13 10:30:00,-856.3539621670386,
2021-12-13 12:00:00,-895.7670564313325,
2021-12-13 13:30:00,-845.4512726476172,
2021-12-13 15:00:00,-839.1835079370636,
2021-12-13 15:30:30,-839.1835079370636,
2021-12-13 23:59:59,-809.4466565195671,c
2021-12-14 00:00:00,-850.0100614489969,
2021-12-14 10:00:00,-847.1038825954071,
2021-12-14 10:30:00,-793.9025880608009,
2021-12-14 12:00:00,-815.7372554375894,
2021-12-14 13:30:00,-770.7140747662479,
2021-12-14 15:00:00,-726.357294090742,
2021-12-14 15:30:30,-726.357294090742,
2021-12-14 23:59:59,-739.5726511057621,c
2021-12-15 00:00:00,-797.3826908045686,
2021-12-15 10:00:00,-814.8564428668919,
2021-12-15 10:30:00,-799.3955960333603,
2021-12-15 12:00:00,-797.1829805527766,
2021-12-15 13:30:00,-786.718343145116,
2021-12-15 15:00:00,-778.3029306781306,
2021-12-15 15:30:30,-778.3029306781306,
2021-12-15 23:59:59,-761.3577985590033,c
2021-12-16 00:00:00,-732.7804855272194,
2021-12-16 10:00:00,-766.374467849266,
2021-12-16 10:30:00,-742.6709499801374,
2021-12-16 12:00:00,-837.0460193402881,
2021-12-16 13:30:00,-847.8648345284282,
2021-12-16 15:00:00,-894.3368101124157,
2021-12-16 15:30:30,-894.3368101124157,
2021-12-16 23:59:59,-856.0275053060193,c
2021-12-17 00:00:00,-958.01302579428,
2021-12-17 10:00:00,-1034.6644279595598,
2021-12-17 10:30:00,-1006.262435852672,
2021-12-17 12:00:00,-992.7811040616685,
2021-12-17 13:30:00,-962.4415198077932,
2021-12-17 15:00:00,-947.5809208340293,
2021-12-17 15:30:30,-947.5809208340293,q
2021-12-17 23:59:59,-943.1390425775439,w
2021-12-20 00:00:00,-999.3469886847772,
2021-12-20 10:00:00,-955.0816827363223,
2021-12-20 10:30:00,-955.581708117115,
2021-12-20 12:00:00,-988.5854419458562,
2021-12-20 13:30:00,-1023.078381025249,
2021-12-20 15:00:00,-1006.1691570872771,
2021-12-20 15:30:30,-1006.1691570872771,
2021-12-20 23:59:59,-1004.1910593189128,c
2021-12-21 00:00:00,-985.0276270500942,
2021-12-21 10:00:00,-988.8316634571821,
2021-12-21 10:30:00,-976.9331899001439,
2021-12-21 12:00:00,-978.6397909319014,
2021-12-21 13:30:00,-978.4976110320692,
2021-12-21 15:00:00,-988.7685695793634,
2021-12-21 15:30:30,-988.7685695793634,
2021-12-21 23:59:59,-987.6350273691413,c
