date,BRL_FTSE_2022_Q2,meta
2022-04-08 00:00:00,1786.0285907599937,
2022-04-08 10:00:00,1442.8731887257727,
2022-04-08 10:30:00,1632.1313031329391,
2022-04-08 12:00:00,1693.041842015924,
2022-04-08 13:30:00,1701.6466127129042,
2022-04-08 15:00:00,1784.74027951047,
2022-04-08 15:30:30,1784.74027951047,
2022-04-08 23:59:59,1766.8529034658313,w
2022-04-11 00:00:00,1654.0080977286434,
2022-04-11 10:00:00,1554.9041566538071,
2022-04-11 10:30:00,1504.2849365770235,
2022-04-11 12:00:00,1595.6703767588278,
2022-04-11 13:30:00,1610.341691820864,
2022-04-11 15:00:00,1600.9692403723784,
2022-04-11 15:30:30,1600.9692403723784,
2022-04-11 23:59:59,1622.0950442619505,c
2022-04-12 00:00:00,1750.2564601600607,
2022-04-12 10:00:00,1709.1887948152817,
2022-04-12 10:30:00,1709.722085748872,
2022-04-12 12:00:00,1541.2110510622242,
2022-04-12 13:30:00,1499.5671438463014,
2022-04-12 15:00:00,1480.3878563767994,
2022-04-12 15:30:30,1480.3878563767994,
2022-04-12 23:59:59,1630.1632818968683,c
2022-04-13 00:00:00,1836.853878763788,
2022-04-13 10:00:00,1668.8303624858981,
2022-04-13 10:30:00,1800.4544531944975,
2022-04-13 12:00:00,1739.6295589284255,
2022-04-13 13:30:00,1792.38690397129,
2022-04-13 15:00:00,1638.259488490914,
2022-04-13 15:30:30,1638.259488490914,
2022-04-13 23:59:59,1671.5573917531892,c
2022-04-14 00:00:00,1628.1460724876197,
2022-04-14 10:00:00,1444.3934852464772,
2022-04-14 10:30:00,1501.4283716331338,
2022-04-14 12:00:00,1491.4792216761944,
2022-04-14 13:30:00,1438.4765390084358,
2022-04-14 15:00:00,1385.9639291111798,
2022-04-14 15:30:30,1385.9639291111798,
2022-04-14 23:59:59,1311.5681715604296,c
2022-04-15 00:00:00,1311.5681715604296,
2022-04-15 10:00:00,1311.5681715604296,
2022-04-15 10:30:00,1311.5681715604296,
2022-04-15 12:00:00,1311.5681715604296,
2022-04-15 13:30:00,1311.5681715604296,
2022-04-15 15:00:00,1311.5681715604296,
2022-04-15 15:30:30,1311.5681715604296,
2022-04-15 23:59:59,1311.5681715604296,w
2022-04-18 00:00:00,1251.5872702762772,
2022-04-18 10:00:00,1352.4936974425145,
2022-04-18 10:30:00,1359.900946506621,
2022-04-18 12:00:00,1223.8997321640236,
2022-04-18 13:30:00,1353.988953881979,
2022-04-18 15:00:00,1285.6238259945403,
2022-04-18 15:30:30,1285.6238259945403,
2022-04-18 23:59:59,1275.6533810002838,c
2022-04-19 00:00:00,1180.1987802144122,
2022-04-19 10:00:00,1282.12072500483,
2022-04-19 10:30:00,1224.5535672380938,
2022-04-19 12:00:00,1316.4873503727122,
2022-04-19 13:30:00,1356.5956452530645,
2022-04-19 15:00:00,1545.2906269939285,
2022-04-19 15:30:30,1545.2906269939285,
2022-04-19 23:59:59,1655.3111478926203,c
2022-04-20 00:00:00,1685.4823826044394,
2022-04-20 10:00:00,1679.7481945571963,
2022-04-20 10:30:00,1666.8291972748666,
2022-04-20 12:00:00,1627.658280033109,
2022-04-20 13:30:00,1631.6238306296655,
2022-04-20 15:00:00,1634.5584652477282,
2022-04-20 15:30:30,1634.5584652477282,
2022-04-20 23:59:59,1475.0511691699503,c
2022-04-21 00:00:00,1475.0511691699503,
2022-04-21 10:00:00,1475.0511691699503,
2022-04-21 10:30:00,1475.0511691699503,
2022-04-21 12:00:00,1475.0511691699503,
2022-04-21 13:30:00,1475.0511691699503,
2022-04-21 15:00:00,1475.0511691699503,
2022-04-21 15:30:30,1475.0511691699503,
2022-04-21 23:59:59,1475.0511691699503,c
2022-04-22 00:00:00,1231.9701226750603,
2022-04-22 10:00:00,1376.0321975288662,
2022-04-22 10:30:00,1240.1940857277514,
2022-04-22 12:00:00,1143.8311247621023,
