date,PAR2_AD_20220606,meta
2021-12-10 00:00:00,-780.9643959746845,
2021-12-10 10:00:00,-758.2990939310899,
2021-12-10 10:30:00,-773.9605405861851,
2021-12-10 12:00:00,-758.020279607796,
2021-12-10 13:30:00,-758.4513637005414,
2021-12-10 15:00:00,-748.6216348412626,
2021-12-10 15:30:30,-748.6216348412626,
2021-12-10 23:59:59,-762.5843031311297,w
2021-12-13 00:00:00,-734.2547399369764,
2021-12-13 10:00:00,-733.6838166770254,
2021-12-13 10:30:00,-765.0337761871718,
2021-12-13 12:00:00,-769.5810088497248,
2021-12-13 13:30:00,-806.3041325490153,
2021-12-13 15:00:00,-831.4781535229645,
2021-12-13 15:30:30,-831.4781535229645,
2021-12-13 23:59:59,-850.8141679321952,c
2021-12-14 00:00:00,-834.3684808912024,
2021-12-14 10:00:00,-817.6551044810072,
2021-12-14 10:30:00,-826.8457980613242,
2021-12-14 12:00:00,-822.3995718669402,
2021-12-14 13:30:00,-819.5862448296494,
2021-12-14 15:00:00,-839.6444652953405,
2021-12-14 15:30:30,-839.6444652953405,
2021-12-14 23:59:59,-835.9579153167808,c
2021-12-15 00:00:00,-825.262539755243,
2021-12-15 10:00:00,-840.3216476892527,
2021-12-15 10:30:00,-853.0274054901412,
2021-12-15 12:00:00,-833.2513177065309,
2021-12-15 13:30:00,-846.7516698018774,
2021-12-15 15:00:00,-841.3881367179049,
2021-12-15 15:30:30,-841.3881367179049,
2021-12-15 23:59:59,-905.9956663137241,c
2021-12-16 00:00:00,-898.4580191884418,
2021-12-16 10:00:00,-871.9525001313947,
2021-12-16 10:30:00,-859.4751102754198,
2021-12-16 12:00:00,-837.2051707776966,
2021-12-16 13:30:00,-830.5592386664553,
2021-12-16 15:00:00,-841.7184793684137,
2021-12-16 15:30:30,-841.7184793684137,
2021-12-16 23:59:59,-849.9436460411785,c
2021-12-17 00:00:00,-837.496569222137,
2021-12-17 10:00:00,-891.4922716043525,
2021-12-17 10:30:00,-879.7706005742385,
2021-12-17 12:00:00,-889.9044596201937,
2021-12-17 13:30:00,-883.2065444583277,
2021-12-17 15:00:00,-875.4604430414875,
2021-12-17 15:30:30,-875.4604430414875,q
2021-12-17 23:59:59,-907.410293200665,w
2021-12-20 00:00:00,-875.0372215028714,
2021-12-20 10:00:00,-861.3091966307447,
2021-12-20 10:30:00,-871.7740640875026,
2021-12-20 12:00:00,-892.2778912656555,
2021-12-20 13:30:00,-896.4451717742126,
