date,PAR2_STAY_20210607,meta
2021-04-02 00:00:00,-53.60671984147761,
2021-04-02 10:00:00,-53.60671984147761,
2021-04-02 10:30:00,-53.60671984147761,
2021-04-02 12:00:00,-53.60671984147761,
2021-04-02 13:30:00,-53.60671984147761,
2021-04-02 15:00:00,-53.60671984147761,
2021-04-02 15:30:30,-53.60671984147761,
2021-04-02 23:59:59,-53.60671984147761,w
2021-04-05 00:00:00,-53.60671984147761,
2021-04-05 10:00:00,-67.52699342165613,
2021-04-05 10:30:00,-75.6573786559363,
2021-04-05 12:00:00,-76.24830771974234,
2021-04-05 13:30:00,-75.63179384660305,
2021-04-05 15:00:00,-91.45450726006919,
2021-04-05 15:30:30,-91.45450726006919,
2021-04-05 23:59:59,-86.53064714510577,c
2021-04-06 00:00:00,-82.50661978473649,
2021-04-06 10:00:00,-81.11387596728817,
2021-04-06 10:30:00,-83.7108192270604,
2021-04-06 12:00:00,-87.68473692723616,
2021-04-06 13:30:00,-81.75059164691895,
2021-04-06 15:00:00,-82.08676015009497,
2021-04-06 15:30:30,-82.08676015009497,
2021-04-06 23:59:59,-81.61104177892116,c
2021-04-07 00:00:00,-91.38293576120337,
2021-04-07 10:00:00,-91.69558627814098,
2021-04-07 10:30:00,-86.69156958218976,
2021-04-07 12:00:00,-92.98868606714623,
2021-04-07 13:30:00,-89.31079056445833,
2021-04-07 15:00:00,-88.40597602920943,
2021-04-07 15:30:30,-88.40597602920943,
2021-04-07 23:59:59,-81.80558465475286,c
2021-04-08 00:00:00,-81.91339798285819,
2021-04-08 10:00:00,-85.27051974095913,
2021-04-08 10:30:00,-85.28848122331468,
2021-04-08 12:00:00,-83.59941613196213,
2021-04-08 13:30:00,-86.64613423248346,
2021-04-08 15:00:00,-88.56030009442213,
2021-04-08 15:30:30,-88.56030009442213,
2021-04-08 23:59:59,-89.3569488277657,c
2021-04-09 00:00:00,-82.52924326620143,
2021-04-09 10:00:00,-97.66414952657506,
2021-04-09 10:30:00,-92.598717170734,
2021-04-09 12:00:00,-80.98589881791149,
2021-04-09 13:30:00,-83.15577675458849,
2021-04-09 15:00:00,-76.49416258181175,
2021-04-09 15:30:30,-76.49416258181175,
2021-04-09 23:59:59,-77.37906771336908,w
2021-04-12 00:00:00,-78.35809587422926,
2021-04-12 10:00:00,-83.73256205306197,
2021-04-12 10:30:00,-90.34305276629416,
2021-04-12 12:00:00,-92.40638655586362,
2021-04-12 13:30:00,-95.17778757133219,
2021-04-12 15:00:00,-94.94325164459073,
2021-04-12 15:30:30,-94.94325164459073,
2021-04-12 23:59:59,-98.20290175398235,c
2021-04-13 00:00:00,-104.66714896115235,
2021-04-13 10:00:00,-108.40223544242687,
2021-04-13 10:30:00,-110.5260964462032,
2021-04-13 12:00:00,-116.65554081275795,
2021-04-13 13:30:00,-122.22236468339867,
2021-04-13 15:00:00,-128.53478639324882,
2021-04-13 15:30:30,-128.53478639324882,
2021-04-13 23:59:59,-127.20161715489459,c
2021-04-14 00:00:00,-121.14647883471352,
2021-04-14 10:00:00,-136.57240391134695,
2021-04-14 10:30:00,-131.23468728881846,
2021-04-14 12:00:00,-136.84618028534402,
2021-04-14 13:30:00,-133.2624166079301,
2021-04-14 15:00:00,-133.6693794864418,
2021-04-14 15:30:30,-133.6693794864418,
2021-04-14 23:59:59,-133.87005969439542,c
2021-04-15 00:00:00,-141.25085119688168,
2021-04-15 10:00:00,-152.64566984777923,
2021-04-15 10:30:00,-150.6265311466263,
2021-04-15 12:00:00,-148.53503833391773,
2021-04-15 13:30:00,-153.5962508112178,
2021-04-15 15:00:00,-152.96021279682873,
2021-04-15 15:30:30,-152.96021279682873,
2021-04-15 23:59:59,-147.99907936452945,c
2021-04-16 00:00:00,-141.3764240591609,
2021-04-16 10:00:00,-139.35056101375568,
2021-04-16 10:30:00,-136.14804528898608,
2021-04-16 12:00:00,-130.48255414278952,
2021-04-16 13:30:00,-125.1598112027364,
2021-04-16 15:00:00,-124.58742548536281,
2021-04-16 15:30:30,-124.58742548536281,
2021-04-16 23:59:59,-129.4484425376611,w
2021-04-19 00:00:00,-119.66154845853127,
2021-04-19 10:00:00,-125.94227340353547,
2021-04-19 10:30:00,-126.27041599435769,
2021-04-19 12:00:00,-131.53289851231824,
2021-04-19 13:30:00,-137.4746260743421,
2021-04-19 15:00:00,-138.2730610931921,
2021-04-19 15:30:30,-138.2730610931921,
2021-04-19 23:59:59,-137.99837274600114,c
2021-04-20 00:00:00,-139.77223772157438,
2021-04-20 10:00:00,-140.67041115642468,
2021-04-20 10:30:00,-139.29860032062464,
2021-04-20 12:00:00,-136.62313850948823,
2021-04-20 13:30:00,-137.66157564203365,
2021-04-20 15:00:00,-137.09382275160323,
2021-04-20 15:30:30,-137.09382275160323,
2021-04-20 23:59:59,-135.26294516322167,c
2021-04-21 00:00:00,-127.51277284525581,
2021-04-21 10:00:00,-134.92676930102522,
2021-04-21 10:30:00,-128.52308559797405,
2021-04-21 12:00:00,-124.64713234954398,
2021-04-21 13:30:00,-117.91224428846525,
2021-04-21 15:00:00,-111.92119219058411,
2021-04-21 15:30:30,-111.92119219058411,
2021-04-21 23:59:59,-114.47826099147055,c
2021-04-22 00:00:00,-100.51397438315526,
2021-04-22 10:00:00,-106.46258358667106,
2021-04-22 10:30:00,-104.60346897066346,
2021-04-22 12:00:00,-109.26044527457245,
2021-04-22 13:30:00,-104.78496294200392,
2021-04-22 15:00:00,-97.44174465290307,
2021-04-22 15:30:30,-97.44174465290307,
2021-04-22 23:59:59,-98.153430664086,c
2021-04-23 00:00:00,-104.68935434086613,
2021-04-23 10:00:00,-97.40049584154085,
2021-04-23 10:30:00,-89.6625161008831,
2021-04-23 12:00:00,-90.23184815926473,
2021-04-23 13:30:00,-89.6259677510131,
2021-04-23 15:00:00,-90.46391131112782,
2021-04-23 15:30:30,-90.46391131112782,p
2021-04-23 23:59:59,-85.9177857872905,w
2021-04-26 00:00:00,-73.48586923311277,
2021-04-26 10:00:00,-82.90785269836589,
2021-04-26 10:30:00,-83.4127102020895,
2021-04-26 12:00:00,-81.03900169193695,
