date,CGW_2022_Q4,meta
2022-09-30 00:00:00,139.2806483186323,
2022-09-30 10:00:00,138.26567435560514,
2022-09-30 10:30:00,126.6495434668143,
2022-09-30 12:00:00,122.39744149025364,
2022-09-30 13:30:00,128.0791378661479,
2022-09-30 15:00:00,112.89302609863171,
2022-09-30 15:30:30,112.89302609863171,
2022-09-30 23:59:59,86.93042059975073,w
2022-10-03 00:00:00,140.91196920274433,
2022-10-03 10:00:00,148.14416151257478,
2022-10-03 10:30:00,182.90289664870738,
2022-10-03 12:00:00,178.76744361645228,
2022-10-03 13:30:00,187.4422144318437,
2022-10-03 15:00:00,182.9153108160665,
2022-10-03 15:30:30,182.9153108160665,
2022-10-03 23:59:59,185.4128588873018,c
2022-10-04 00:00:00,205.77416972802325,
2022-10-04 10:00:00,201.2329737377222,
2022-10-04 10:30:00,195.78282191817243,
2022-10-04 12:00:00,173.85306616485673,
2022-10-04 13:30:00,169.8986990732394,
2022-10-04 15:00:00,171.30633003028447,
2022-10-04 15:30:30,171.30633003028447,
2022-10-04 23:59:59,170.78892729109225,c
2022-10-05 00:00:00,170.97281103949535,
2022-10-05 10:00:00,163.94296928104586,
2022-10-05 10:30:00,138.26110454739091,
2022-10-05 12:00:00,151.63306723807636,
2022-10-05 13:30:00,153.619512413542,
2022-10-05 15:00:00,168.56924267755244,
2022-10-05 15:30:30,168.56924267755244,
2022-10-05 23:59:59,162.80133707913274,c
2022-10-06 00:00:00,138.43328302299028,
2022-10-06 10:00:00,139.74935130273934,
2022-10-06 10:30:00,136.84896550420808,
2022-10-06 12:00:00,147.64359043680452,
2022-10-06 13:30:00,144.0774147095574,
2022-10-06 15:00:00,141.8780941456207,
2022-10-06 15:30:30,141.8780941456207,
2022-10-06 23:59:59,140.04542803959362,c
2022-10-07 00:00:00,136.54770977706312,
2022-10-07 10:00:00,116.2931551704944,
2022-10-07 10:30:00,118.40593694653217,
2022-10-07 12:00:00,95.31010219972427,
2022-10-07 13:30:00,98.78237617392483,
2022-10-07 15:00:00,95.1758312385216,
2022-10-07 15:30:30,95.1758312385216,
2022-10-07 23:59:59,89.93938976727895,w
2022-10-10 00:00:00,79.06037173930235,
2022-10-10 10:00:00,47.8895538970678,
2022-10-10 10:30:00,31.792429610767158,
2022-10-10 12:00:00,36.26260559563366,
2022-10-10 13:30:00,39.135806494657345,
2022-10-10 15:00:00,44.47531241049478,
2022-10-10 15:30:30,44.47531241049478,
2022-10-10 23:59:59,40.28391913768678,c
2022-10-11 00:00:00,53.2883104957948,
2022-10-11 10:00:00,53.157252048970804,
2022-10-11 10:30:00,38.65765417728653,
2022-10-11 12:00:00,58.18616706451962,
2022-10-11 13:30:00,76.91516012186457,
2022-10-11 15:00:00,65.86535669499835,
2022-10-11 15:30:30,65.86535669499835,
2022-10-11 23:59:59,79.62364761706499,c
2022-10-12 00:00:00,69.02436956173187,
2022-10-12 10:00:00,82.29525515304931,
2022-10-12 10:30:00,97.79482105812485,
2022-10-12 12:00:00,70.15494239135523,
2022-10-12 13:30:00,59.51048368179272,
2022-10-12 15:00:00,47.028328756085784,
2022-10-12 15:30:30,47.028328756085784,
2022-10-12 23:59:59,44.7720789735838,c
2022-10-13 00:00:00,-4.732828820196801,
2022-10-13 10:00:00,27.146993845585712,
2022-10-13 10:30:00,10.687468572283706,
2022-10-13 12:00:00,11.993093853352093,
2022-10-13 13:30:00,19.127845226951194,
2022-10-13 15:00:00,27.250937670388566,
2022-10-13 15:30:30,27.250937670388566,
2022-10-13 23:59:59,31.06775254322565,c
2022-10-14 00:00:00,20.825195548959755,
2022-10-14 10:00:00,16.65781236829116,
2022-10-14 10:30:00,8.838107023967268,
2022-10-14 12:00:00,9.642990156765336,
2022-10-14 13:30:00,7.169188105411195,
2022-10-14 15:00:00,-1.1755289894067573,
2022-10-14 15:30:30,-1.1755289894067573,
2022-10-14 23:59:59,0.0,a
2022-10-17 00:00:00,31.542013140153813,
2022-10-17 10:00:00,119.65862229962067,
2022-10-17 10:30:00,101.59215736805936,
2022-10-17 12:00:00,138.50096526776406,
2022-10-17 13:30:00,124.25058272536603,
2022-10-17 15:00:00,115.41813716369506,
2022-10-17 15:30:30,115.41813716369506,
2022-10-17 23:59:59,121.32565542366933,c
2022-10-18 00:00:00,113.62222653003278,
2022-10-18 10:00:00,121.31786861375599,
2022-10-18 10:30:00,106.8596553852808,
2022-10-18 12:00:00,91.01917212850594,
2022-10-18 13:30:00,71.9219076171446,
2022-10-18 15:00:00,76.91681183342894,
2022-10-18 15:30:30,76.91681183342894,
2022-10-18 23:59:59,77.26046955172,c
2022-10-19 00:00:00,65.98559853400116,
2022-10-19 10:00:00,81.8655589496675,
2022-10-19 10:30:00,91.56728686470956,
2022-10-19 12:00:00,73.16763749449228,
2022-10-19 13:30:00,74.9540545628372,
2022-10-19 15:00:00,70.00237932967525,
2022-10-19 15:30:30,70.00237932967525,
2022-10-19 23:59:59,67.99155264210822,c
2022-10-20 00:00:00,64.47470383366044,
2022-10-20 10:00:00,26.280917213978455,
2022-10-20 10:30:00,-7.799289217863816,
2022-10-20 12:00:00,-26.869809019352715,
2022-10-20 13:30:00,-48.46837700022343,
2022-10-20 15:00:00,-41.949515628930385,
2022-10-20 15:30:30,-41.949515628930385,
2022-10-20 23:59:59,-46.74966346283077,c
2022-10-21 00:00:00,-31.027261996005336,
2022-10-21 10:00:00,-30.87008012534966,
2022-10-21 10:30:00,-42.90279292162313,
2022-10-21 12:00:00,-22.348506224044286,
2022-10-21 13:30:00,-3.230905151214074,
2022-10-21 15:00:00,-19.173882539889064,
2022-10-21 15:30:30,-19.173882539889064,
2022-10-21 23:59:59,-19.07343704345476,e
2022-10-24 00:00:00,-23.31653078794284,
2022-10-24 10:00:00,32.003557526207715,
2022-10-24 10:30:00,23.857490525883122,
2022-10-24 12:00:00,58.470831012825556,
2022-10-24 13:30:00,54.825840139834554,
2022-10-24 15:00:00,63.524627618593286,
2022-10-24 15:30:30,63.524627618593286,
2022-10-24 23:59:59,79.61498221537204,c
2022-10-25 00:00:00,101.94558657920152,
2022-10-25 10:00:00,121.7421108514252,
2022-10-25 10:30:00,144.23360686929732,
2022-10-25 12:00:00,134.81671071348478,
2022-10-25 13:30:00,102.49848940162451,
2022-10-25 15:00:00,115.46238244290907,
2022-10-25 15:30:30,115.46238244290907,
2022-10-25 23:59:59,131.03578904330857,c
2022-10-26 00:00:00,179.2077870963842,
2022-10-26 10:00:00,172.47753084640135,
2022-10-26 10:30:00,173.42350766655818,
2022-10-26 12:00:00,177.54421859430272,
2022-10-26 13:30:00,166.43365134202327,
2022-10-26 15:00:00,162.5994041866113,
2022-10-26 15:30:30,162.5994041866113,
2022-10-26 23:59:59,172.6351199294877,c
2022-10-27 00:00:00,174.07903101307738,
2022-10-27 10:00:00,191.36122158147805,
2022-10-27 10:30:00,206.88417949323525,
2022-10-27 12:00:00,191.46915532617004,
2022-10-27 13:30:00,179.6662546189316,
2022-10-27 15:00:00,173.7958038545978,
2022-10-27 15:30:30,173.7958038545978,
2022-10-27 23:59:59,167.48710522679357,c
2022-10-28 00:00:00,191.8744923308343,
2022-10-28 10:00:00,181.26349623297688,
2022-10-28 10:30:00,162.43053247929492,
2022-10-28 12:00:00,153.9877163149256,
2022-10-28 13:30:00,128.459222535241,
2022-10-28 15:00:00,130.81636433207314,
2022-10-28 15:30:30,130.81636433207314,
2022-10-28 23:59:59,144.43113066332853,w
2022-10-31 00:00:00,149.69772696632617,
2022-10-31 10:00:00,158.8953227083739,
2022-10-31 10:30:00,188.63863107465363,
2022-10-31 12:00:00,181.6487240397148,
2022-10-31 13:30:00,184.1030057326402,
2022-10-31 15:00:00,182.69846839830598,
2022-10-31 15:30:30,182.69846839830598,
2022-10-31 23:59:59,185.64874839484196,c
2022-11-01 00:00:00,52.75362806182966,
2022-11-01 10:00:00,52.80843315349057,
2022-11-01 10:30:00,33.102897754240075,
2022-11-01 12:00:00,8.55195185975822,
2022-11-01 13:30:00,-11.957607342481197,
2022-11-01 15:00:00,-2.3703595056392714,
2022-11-01 15:30:30,-2.3703595056392714,
2022-11-01 23:59:59,9.47560289270291,c
2022-11-02 00:00:00,1.6203912559572018,
2022-11-02 10:00:00,12.961072000052809,
2022-11-02 10:30:00,40.49029375424607,
2022-11-02 12:00:00,-1.2870393104683444,
2022-11-02 13:30:00,-5.887099389864034,
2022-11-02 15:00:00,-30.099000899117755,
2022-11-02 15:30:30,-30.099000899117755,
2022-11-02 23:59:59,-46.473111144188124,c
2022-11-03 00:00:00,-142.86128060774706,
2022-11-03 10:00:00,-291.09394367030234,
2022-11-03 10:30:00,-272.64733540397833,
2022-11-03 12:00:00,-336.34588082471305,
2022-11-03 13:30:00,-355.2139742306879,
2022-11-03 15:00:00,-372.17222211925866,
2022-11-03 15:30:30,-372.17222211925866,
2022-11-03 23:59:59,-385.90275065001924,c
2022-11-04 00:00:00,-399.87288548156425,
2022-11-04 10:00:00,-409.38271416101566,
2022-11-04 10:30:00,-411.27887447911496,
2022-11-04 12:00:00,-430.8667081414843,
2022-11-04 13:30:00,-433.5351458442815,
2022-11-04 15:00:00,-430.9165022177134,
2022-11-04 15:30:30,-430.9165022177134,
2022-11-04 23:59:59,-429.81529297062605,w
