date,MSCI_CAD_2022_Q4,meta
2022-10-06 00:00:00,-94.68202768703281,
2022-10-06 10:00:00,-117.70507792409501,
2022-10-06 10:30:00,-96.52059674390534,
2022-10-06 12:00:00,-127.52741932276933,
2022-10-06 13:30:00,-142.79661067923382,
2022-10-06 15:00:00,-128.03226265342118,
2022-10-06 15:30:30,-128.03226265342118,
2022-10-06 23:59:59,-151.6918432942066,c
2022-10-07 00:00:00,-125.57819886870777,
2022-10-07 10:00:00,-90.9386219615053,
2022-10-07 10:30:00,-82.30859471430404,
2022-10-07 12:00:00,-78.33071994498619,
2022-10-07 13:30:00,-58.21998475618466,
2022-10-07 15:00:00,-56.930795594895585,
2022-10-07 15:30:30,-56.930795594895585,
2022-10-07 23:59:59,-48.64190637012746,w
2022-10-10 00:00:00,-48.64190637012746,
2022-10-10 10:00:00,-48.64190637012746,
2022-10-10 10:30:00,-48.64190637012746,
2022-10-10 12:00:00,-48.64190637012746,
2022-10-10 13:30:00,-48.64190637012746,
2022-10-10 15:00:00,-48.64190637012746,
2022-10-10 15:30:30,-48.64190637012746,
2022-10-10 23:59:59,-48.64190637012746,c
2022-10-11 00:00:00,4.9043292166811625,
2022-10-11 10:00:00,33.39561515466062,
2022-10-11 10:30:00,27.3747502862484,
2022-10-11 12:00:00,-9.269137498350005,
2022-10-11 13:30:00,-11.277203808538502,
2022-10-11 15:00:00,29.441557108766233,
2022-10-11 15:30:30,29.441557108766233,
2022-10-11 23:59:59,26.910930131879354,c
2022-10-12 00:00:00,28.8651940726553,
2022-10-12 10:00:00,41.140392862150975,
2022-10-12 10:30:00,79.23658716499062,
2022-10-12 12:00:00,39.547976686432435,
2022-10-12 13:30:00,25.283829339594718,
2022-10-12 15:00:00,26.796896090583346,
2022-10-12 15:30:30,26.796896090583346,
2022-10-12 23:59:59,27.508397720185144,c
2022-10-13 00:00:00,75.63424312414054,
2022-10-13 10:00:00,26.730195926099555,
2022-10-13 10:30:00,30.138433644820452,
2022-10-13 12:00:00,-22.817082525511864,
2022-10-13 13:30:00,-21.777728714709724,
2022-10-13 15:00:00,15.344450086672623,
2022-10-13 15:30:30,15.344450086672623,
2022-10-13 23:59:59,42.998574500243876,c
2022-10-14 00:00:00,40.65076018880097,
2022-10-14 10:00:00,60.764180556574956,
2022-10-14 10:30:00,93.07083168171505,
2022-10-14 12:00:00,98.39882416621265,
2022-10-14 13:30:00,113.55726577160601,
2022-10-14 15:00:00,103.42075121536584,
2022-10-14 15:30:30,103.42075121536584,
2022-10-14 23:59:59,106.99159496775565,w
2022-10-17 00:00:00,73.58955386491664,
2022-10-17 10:00:00,52.24491854736027,
2022-10-17 10:30:00,47.21640698683075,
2022-10-17 12:00:00,40.60080737478313,
2022-10-17 13:30:00,35.77732883310978,
2022-10-17 15:00:00,50.981170177173794,
2022-10-17 15:30:30,50.981170177173794,
2022-10-17 23:59:59,85.50979449102567,c
2022-10-18 00:00:00,4.689780242953589,
2022-10-18 10:00:00,67.42639262780699,
2022-10-18 10:30:00,87.35681362008165,
2022-10-18 12:00:00,106.133581397091,
2022-10-18 13:30:00,67.8104455014535,
2022-10-18 15:00:00,94.54922690837589,
2022-10-18 15:30:30,94.54922690837589,s
2022-10-18 23:59:59,88.35561194391732,c
2022-10-19 00:00:00,96.57026132145063,
