date,PAR1_AD_20210309,meta
2020-12-11 00:00:00,779.6956945808819,
2020-12-11 10:00:00,735.8090788980913,
2020-12-11 10:30:00,780.876454717847,
2020-12-11 12:00:00,739.0309574286294,
2020-12-11 13:30:00,716.4983194714022,
2020-12-11 15:00:00,752.8543515978616,
2020-12-11 15:30:30,752.8543515978616,
2020-12-11 23:59:59,722.2974939587601,w
2020-12-14 00:00:00,773.8984593272002,
2020-12-14 10:00:00,640.473184174731,
2020-12-14 10:30:00,606.5764167871633,
2020-12-14 12:00:00,594.0724190948687,
2020-12-14 13:30:00,584.2345634935454,
2020-12-14 15:00:00,599.3636185364304,
2020-12-14 15:30:30,599.3636185364304,
2020-12-14 23:59:59,596.6341792380955,c
2020-12-15 00:00:00,472.17691477501046,
2020-12-15 10:00:00,469.9110062405613,
2020-12-15 10:30:00,501.52998818781555,
2020-12-15 12:00:00,508.2083926564686,
2020-12-15 13:30:00,479.1557640432726,
2020-12-15 15:00:00,469.2217808531449,
2020-12-15 15:30:30,469.2217808531449,
2020-12-15 23:59:59,500.3792765666675,c
2020-12-16 00:00:00,468.4447431294044,
2020-12-16 10:00:00,448.20693910322973,
2020-12-16 10:30:00,432.8439641379481,
2020-12-16 12:00:00,495.32186321436836,
2020-12-16 13:30:00,476.9390845789361,
2020-12-16 15:00:00,496.12919377851415,
2020-12-16 15:30:30,496.12919377851415,
2020-12-16 23:59:59,484.3637185245908,c
2020-12-17 00:00:00,516.2631803001569,
2020-12-17 10:00:00,514.3209876953384,
2020-12-17 10:30:00,498.50138234708527,
2020-12-17 12:00:00,510.92778574768374,
2020-12-17 13:30:00,549.4222822398937,
2020-12-17 15:00:00,558.5510413215881,
2020-12-17 15:30:30,558.5510413215881,
2020-12-17 23:59:59,578.7468501669588,c
2020-12-18 00:00:00,568.1251222118455,
2020-12-18 10:00:00,629.6276396924399,
2020-12-18 10:30:00,592.4603524956384,
2020-12-18 12:00:00,546.5546138803026,
2020-12-18 13:30:00,541.33740155561,
2020-12-18 15:00:00,514.3562124270599,
2020-12-18 15:30:30,514.3562124270599,q
2020-12-18 23:59:59,532.4513452276259,w
2020-12-21 00:00:00,532.3573259525868,
2020-12-21 10:00:00,562.5872071335449,
2020-12-21 10:30:00,564.6895560914501,
2020-12-21 12:00:00,617.5144875598786,
2020-12-21 13:30:00,698.1873440726721,
2020-12-21 15:00:00,694.2870738377895,
2020-12-21 15:30:30,694.2870738377895,
2020-12-21 23:59:59,734.1996492835664,c
2020-12-22 00:00:00,763.3319647699822,
2020-12-22 10:00:00,751.5111245728468,
2020-12-22 10:30:00,753.9676720956098,
2020-12-22 12:00:00,665.4075901338798,
2020-12-22 13:30:00,664.4195724805392,
2020-12-22 15:00:00,675.5620533107739,
2020-12-22 15:30:30,675.5620533107739,
2020-12-22 23:59:59,642.9265712285688,c
2020-12-23 00:00:00,689.8654217811498,
2020-12-23 10:00:00,616.762555325509,
2020-12-23 10:30:00,635.3437794333539,
2020-12-23 12:00:00,650.0896069288684,
2020-12-23 13:30:00,667.5929005203135,
2020-12-23 15:00:00,672.3660677551396,
2020-12-23 15:30:30,672.3660677551396,
2020-12-23 23:59:59,642.3986458640237,c
2020-12-24 00:00:00,648.3846079228639,
2020-12-24 10:00:00,616.9795759704608,
2020-12-24 10:30:00,558.2726340519051,
2020-12-24 12:00:00,539.7632797392242,
2020-12-24 13:30:00,539.7632797392242,
2020-12-24 15:00:00,539.7632797392242,
2020-12-24 15:30:30,539.7632797392242,
2020-12-24 23:59:59,527.9948987193412,c
2020-12-25 00:00:00,527.9948987193412,
2020-12-25 10:00:00,527.9948987193412,
