date,SCHWAB_2020_Q4,meta
2020-12-31 10:30:00,361.1560510021668,
2020-12-31 12:00:00,333.69820096533385,
2020-12-31 13:30:00,326.6097179229255,
2020-12-31 15:00:00,306.74505713294957,
2020-12-31 15:30:30,306.74505713294957,
2020-12-31 23:59:59,302.1305688828579,c
2021-01-01 00:00:00,302.1305688828579,
2021-01-01 10:00:00,302.1305688828579,
2021-01-01 10:30:00,302.1305688828579,
2021-01-01 12:00:00,302.1305688828579,
2021-01-01 13:30:00,302.1305688828579,
2021-01-01 15:00:00,302.1305688828579,
2021-01-01 15:30:30,302.1305688828579,
2021-01-01 23:59:59,302.1305688828579,w
2021-01-04 00:00:00,347.14383424568405,
2021-01-04 10:00:00,228.25478786049553,
2021-01-04 10:30:00,295.88950777411264,
2021-01-04 12:00:00,218.37116494481597,
2021-01-04 13:30:00,217.50465848226486,
2021-01-04 15:00:00,203.71276458297007,
2021-01-04 15:30:30,203.71276458297007,
2021-01-04 23:59:59,206.6478913970409,c
2021-01-05 00:00:00,192.37393741639335,
2021-01-05 10:00:00,233.74991387636783,
2021-01-05 10:30:00,217.78954440652797,
2021-01-05 12:00:00,227.1780434566499,
2021-01-05 13:30:00,244.06123195775126,
2021-01-05 15:00:00,218.85580668691046,
2021-01-05 15:30:30,218.85580668691046,
2021-01-05 23:59:59,263.7848940874892,c
2021-01-06 00:00:00,254.485127528656,
2021-01-06 10:00:00,235.73508882034275,
2021-01-06 10:30:00,268.0205297800071,
2021-01-06 12:00:00,272.8231323894556,
2021-01-06 13:30:00,285.98260608648934,
2021-01-06 15:00:00,226.41735901799075,
2021-01-06 15:30:30,226.41735901799075,
2021-01-06 23:59:59,233.12777941315153,c
2021-01-07 00:00:00,329.1956697786718,
2021-01-07 10:00:00,390.3094004012978,
2021-01-07 10:30:00,366.54013633904697,
2021-01-07 12:00:00,402.853013767,
2021-01-07 13:30:00,446.24618314961344,
2021-01-07 15:00:00,447.59421424532593,
2021-01-07 15:30:30,447.59421424532593,
2021-01-07 23:59:59,471.16958838160645,c
2021-01-08 00:00:00,537.9758880314594,
2021-01-08 10:00:00,557.951094493912,
2021-01-08 10:30:00,472.3104074308303,
2021-01-08 12:00:00,518.5249641486544,
2021-01-08 13:30:00,477.5178789925917,
2021-01-08 15:00:00,474.5400090144499,
2021-01-08 15:30:30,474.5400090144499,
2021-01-08 23:59:59,488.94338329642505,w
