date,INTEL_SECT_2022_Q3,meta
2022-08-09 00:00:00,239.8514350956848,
2022-08-09 10:00:00,222.19674643357348,
2022-08-09 10:30:00,205.3608638850298,
2022-08-09 12:00:00,196.26824227313705,
2022-08-09 13:30:00,202.2998853147323,
2022-08-09 15:00:00,184.98765468018502,
2022-08-09 15:30:30,184.98765468018502,
2022-08-09 23:59:59,197.234637446739,c
2022-08-10 00:00:00,197.1903083283592,
2022-08-10 10:00:00,174.63235697489677,
2022-08-10 10:30:00,171.70359859382557,
2022-08-10 12:00:00,172.51222938526638,
2022-08-10 13:30:00,167.6057146445017,
2022-08-10 15:00:00,174.06713945093338,
2022-08-10 15:30:30,174.06713945093338,
2022-08-10 23:59:59,173.1895428369162,c
2022-08-11 00:00:00,158.97323127324432,
2022-08-11 10:00:00,189.6508313384395,
2022-08-11 10:30:00,193.90948018099766,
2022-08-11 12:00:00,194.96196735602302,
2022-08-11 13:30:00,181.39617478521012,
2022-08-11 15:00:00,179.54618637903843,
2022-08-11 15:30:30,179.54618637903843,
2022-08-11 23:59:59,187.33720893304593,c
2022-08-12 00:00:00,256.1004173576281,
2022-08-12 10:00:00,263.4836424500599,
2022-08-12 10:30:00,277.4099309350885,
2022-08-12 12:00:00,197.77743553834983,
2022-08-12 13:30:00,173.67409121539288,
2022-08-12 15:00:00,160.80706571296878,
2022-08-12 15:30:30,160.80706571296878,
2022-08-12 23:59:59,161.7293514842658,w
2022-08-15 00:00:00,151.42182073211455,
2022-08-15 10:00:00,161.5952619239867,
2022-08-15 10:30:00,157.07863508680572,
2022-08-15 12:00:00,162.8094110314102,
2022-08-15 13:30:00,164.05379162259595,
2022-08-15 15:00:00,153.6130776625564,
2022-08-15 15:30:30,153.6130776625564,
2022-08-15 23:59:59,154.7430499939233,c
2022-08-16 00:00:00,160.46489322245048,
2022-08-16 10:00:00,174.5729444972822,
2022-08-16 10:30:00,155.72676166565742,
2022-08-16 12:00:00,123.11753650065556,
2022-08-16 13:30:00,135.40444540749724,
2022-08-16 15:00:00,125.81751249985858,
2022-08-16 15:30:30,125.81751249985858,
2022-08-16 23:59:59,122.52639154242077,c
2022-08-17 00:00:00,119.39646593354136,
2022-08-17 10:00:00,118.77407712357147,
2022-08-17 10:30:00,112.74090640933595,
2022-08-17 12:00:00,95.25230786823379,
2022-08-17 13:30:00,98.56649872123354,
2022-08-17 15:00:00,96.11362742855381,
2022-08-17 15:30:30,96.11362742855381,
2022-08-17 23:59:59,85.97818625426795,c
2022-08-18 00:00:00,98.0362977147551,
2022-08-18 10:00:00,110.28127818243446,
2022-08-18 10:30:00,106.55921795050786,
2022-08-18 12:00:00,66.94902298508742,
2022-08-18 13:30:00,56.04368508183191,
2022-08-18 15:00:00,46.543936479024325,
2022-08-18 15:30:30,46.543936479024325,
2022-08-18 23:59:59,49.47275647171425,c
2022-08-19 00:00:00,55.25221978637599,
2022-08-19 10:00:00,51.839802597139226,
2022-08-19 10:30:00,54.957856476605315,
2022-08-19 12:00:00,56.618431001295775,
