date,EU_LOCK_2021_Q2,meta
2021-06-24 06:00:00,-68.05544185746385,
2021-06-24 08:00:00,-26.201464165786774,
2021-06-24 10:30:00,-39.66757918940334,
2021-06-24 11:00:00,-37.77327137679049,
2021-06-24 23:59:59,-47.99498325641002,c
2021-06-25 00:00:00,-23.77676397530695,
2021-06-25 03:30:00,17.763833063010907,
2021-06-25 04:00:00,25.0798179100359,
2021-06-25 06:00:00,-21.019939527388487,
2021-06-25 08:00:00,-20.43051977922528,
2021-06-25 10:30:00,-31.524157072453136,
2021-06-25 11:00:00,-27.94932918969448,
2021-06-25 23:59:59,-43.30460344425569,w
2021-06-28 00:00:00,-69.84363468561241,
2021-06-28 03:30:00,-96.40285799574394,
2021-06-28 04:00:00,-111.88225598835766,
2021-06-28 06:00:00,-95.69123372784361,
2021-06-28 08:00:00,-121.5500292339284,
2021-06-28 10:30:00,-117.4222064309663,
2021-06-28 11:00:00,-102.2778958305978,
2021-06-28 23:59:59,-119.97440956232481,c
2021-06-29 00:00:00,-119.37756943978115,
2021-06-29 03:30:00,-111.14210999615375,
2021-06-29 04:00:00,-115.58954360145208,
2021-06-29 06:00:00,-109.66075335407913,
2021-06-29 08:00:00,-104.97677400297084,
2021-06-29 10:30:00,-108.92979423776137,
2021-06-29 11:00:00,-107.06289152604131,
2021-06-29 23:59:59,-106.82555313923785,c
2021-06-30 00:00:00,-103.95026188852057,
2021-06-30 03:30:00,-71.77188048746234,
2021-06-30 04:00:00,-80.70820154595185,
2021-06-30 06:00:00,-97.54720026658606,
2021-06-30 08:00:00,-93.89417848194239,
2021-06-30 10:30:00,-88.08116984010599,
2021-06-30 11:00:00,-85.55039464791753,
2021-06-30 23:59:59,-85.06030975173826,c
2021-07-01 00:00:00,-78.58198128977233,
2021-07-01 03:30:00,-71.68494721561888,
2021-07-01 04:00:00,-82.8377704459474,
2021-07-01 06:00:00,-69.5266456982879,
2021-07-01 08:00:00,-36.86916353589777,
2021-07-01 10:30:00,-74.31746063050355,
2021-07-01 11:00:00,-57.02555041636174,
2021-07-01 23:59:59,-78.45740888031423,c
2021-07-02 00:00:00,-99.7129844388221,
2021-07-02 03:30:00,-148.36264455819878,
2021-07-02 04:00:00,-131.2885721156183,
2021-07-02 06:00:00,-123.44595164142515,
2021-07-02 08:00:00,-138.92545756738082,
2021-07-02 10:30:00,-108.62034629912296,
2021-07-02 11:00:00,-117.00336541876936,
2021-07-02 23:59:59,-108.70876669556833,w
