date,TAN_2022_Q4,meta
2022-12-14 00:00:00,349.21680642813453,
2022-12-14 10:00:00,493.300502672585,
2022-12-14 10:30:00,541.657225072137,
2022-12-14 12:00:00,540.6028657177126,
2022-12-14 13:30:00,534.2787446503812,
2022-12-14 15:00:00,524.251453854461,
2022-12-14 15:30:30,524.251453854461,
2022-12-14 23:59:59,497.2960070199956,c
2022-12-15 00:00:00,467.91769154859,
2022-12-15 10:00:00,398.4243273858906,
2022-12-15 10:30:00,424.1100775101395,
2022-12-15 12:00:00,383.03469236052524,
2022-12-15 13:30:00,370.27949711286055,
2022-12-15 15:00:00,404.0800036188093,
2022-12-15 15:30:30,404.0800036188093,
2022-12-15 23:59:59,365.65484542952663,c
2022-12-16 00:00:00,256.7397829823094,
2022-12-16 10:00:00,168.8574811952726,
2022-12-16 10:30:00,111.25569591992189,
2022-12-16 12:00:00,125.14903075991697,
2022-12-16 13:30:00,141.06177930970716,
2022-12-16 15:00:00,132.68639221548665,
2022-12-16 15:30:30,132.68639221548665,
2022-12-16 23:59:59,124.80170584867756,e
2022-12-19 00:00:00,118.51746757400588,
2022-12-19 10:00:00,-63.59294060026923,
2022-12-19 10:30:00,-69.09903082614073,
2022-12-19 12:00:00,-124.28557809313452,
2022-12-19 13:30:00,-101.89097449819747,
2022-12-19 15:00:00,-138.31270325269043,
2022-12-19 15:30:30,-138.31270325269043,
2022-12-19 23:59:59,-194.55126109157163,c
2022-12-20 00:00:00,-239.5174773693252,
2022-12-20 10:00:00,-217.17557682513097,
2022-12-20 10:30:00,-199.3752505553448,
2022-12-20 12:00:00,-265.6169152885618,
2022-12-20 13:30:00,-274.264342295623,
2022-12-20 15:00:00,-280.45342402846927,
2022-12-20 15:30:30,-280.45342402846927,
2022-12-20 23:59:59,-342.55654513841864,c
2022-12-21 00:00:00,-287.8504476700241,
2022-12-21 10:00:00,-262.22304886578513,
2022-12-21 10:30:00,-226.4643504756691,
2022-12-21 12:00:00,-242.10202160219842,
2022-12-21 13:30:00,-261.4222345487169,
2022-12-21 15:00:00,-280.2734541022519,
2022-12-21 15:30:30,-280.2734541022519,
2022-12-21 23:59:59,-319.6740341612258,c
2022-12-22 00:00:00,-327.7823524631094,
2022-12-22 10:00:00,-436.5286272970193,
2022-12-22 10:30:00,-446.1996774770637,
2022-12-22 12:00:00,-446.5085413096176,
2022-12-22 13:30:00,-482.2251627581936,
2022-12-22 15:00:00,-458.960301808223,
2022-12-22 15:30:30,-458.960301808223,
2022-12-22 23:59:59,-430.3170766334638,c
2022-12-23 00:00:00,-439.06142926326766,
2022-12-23 10:00:00,-408.99768731364475,
2022-12-23 10:30:00,-364.1583436414667,
2022-12-23 12:00:00,-365.02727232291636,
2022-12-23 13:30:00,-346.3231217059397,
2022-12-23 15:00:00,-331.72542016620264,
2022-12-23 15:30:30,-331.72542016620264,
2022-12-23 23:59:59,-323.5446184484181,w
2022-12-26 00:00:00,-323.5446184484181,
2022-12-26 10:00:00,-323.5446184484181,
2022-12-26 10:30:00,-323.5446184484181,
2022-12-26 12:00:00,-323.5446184484181,
2022-12-26 13:30:00,-323.5446184484181,
2022-12-26 15:00:00,-323.5446184484181,
2022-12-26 15:30:30,-323.5446184484181,
2022-12-26 23:59:59,-323.5446184484181,c
2022-12-27 00:00:00,-362.9892663411015,
2022-12-27 10:00:00,-378.3596331375711,
2022-12-27 10:30:00,-390.8904717818773,
2022-12-27 12:00:00,-413.29824738994375,
2022-12-27 13:30:00,-399.37850311165903,
2022-12-27 15:00:00,-389.85945498208093,
2022-12-27 15:30:30,-389.85945498208093,
2022-12-27 23:59:59,-386.7117685486942,c
2022-12-28 00:00:00,-348.24621090634355,
2022-12-28 10:00:00,-412.1689752656871,
2022-12-28 10:30:00,-411.1819018918791,
2022-12-28 12:00:00,-412.1087775335495,
2022-12-28 13:30:00,-380.2864300132046,
2022-12-28 15:00:00,-404.72706222595934,
2022-12-28 15:30:30,-404.72706222595934,
2022-12-28 23:59:59,-448.90750109826786,c
2022-12-29 00:00:00,-464.80851785998675,
2022-12-29 10:00:00,-368.4542422455215,
2022-12-29 10:30:00,-367.83318493128127,
2022-12-29 12:00:00,-307.1124502130556,
2022-12-29 13:30:00,-334.77859217968944,
2022-12-29 15:00:00,-374.06524188918684,
2022-12-29 15:30:30,-374.06524188918684,
2022-12-29 23:59:59,-361.2193150419839,c
2022-12-30 00:00:00,-394.32889082462816,
2022-12-30 10:00:00,-381.6177848277175,
2022-12-30 10:30:00,-365.0392907827418,
2022-12-30 12:00:00,-368.5067135261106,
2022-12-30 13:30:00,-396.55765874595454,
2022-12-30 15:00:00,-409.11644454343514,
2022-12-30 15:30:30,-409.11644454343514,
2022-12-30 23:59:59,-362.4741428233965,w
