date,R1_STAY_HEDGED_2021_Q3,meta
2021-07-09 00:00:00,-58.08963619081305,
2021-07-09 10:00:00,-65.99914878793402,
2021-07-09 10:30:00,-76.47274770753597,
2021-07-09 12:00:00,-43.77817280894806,
2021-07-09 13:30:00,-37.78308222573378,
2021-07-09 15:00:00,-18.45366879735957,
2021-07-09 15:30:30,-18.45366879735957,
2021-07-09 23:59:59,-20.8141599416183,w
2021-07-12 00:00:00,-7.436887085310673,
2021-07-12 10:00:00,-30.445143641848063,
2021-07-12 10:30:00,-19.784937611545047,
2021-07-12 12:00:00,-22.671661580984846,
2021-07-12 13:30:00,-22.8664892045756,
2021-07-12 15:00:00,-23.793658727797037,
2021-07-12 15:30:30,-23.793658727797037,
2021-07-12 23:59:59,-17.333252922970587,c
2021-07-13 00:00:00,-19.583083866917832,
2021-07-13 10:00:00,-39.070301083769664,
2021-07-13 10:30:00,-27.793622179099884,
2021-07-13 12:00:00,-39.44201655702432,
2021-07-13 13:30:00,-57.5006589186919,
2021-07-13 15:00:00,-69.16358113481147,
2021-07-13 15:30:30,-69.16358113481147,
2021-07-13 23:59:59,-78.9819361938928,c
2021-07-14 00:00:00,-67.97240567903054,
2021-07-14 10:00:00,-108.81408221866286,
2021-07-14 10:30:00,-116.08580662253166,
2021-07-14 12:00:00,-154.58309188388512,
2021-07-14 13:30:00,-153.66343381398053,
2021-07-14 15:00:00,-156.45240765603057,
2021-07-14 15:30:30,-156.45240765603057,
2021-07-14 23:59:59,-168.4157673642602,c
2021-07-15 00:00:00,-161.63586278076764,
2021-07-15 10:00:00,-134.6328415052974,
2021-07-15 10:30:00,-156.10545947598337,
2021-07-15 12:00:00,-181.63853890782968,
2021-07-15 13:30:00,-196.30984375155003,
2021-07-15 15:00:00,-187.04726260718314,
2021-07-15 15:30:30,-187.04726260718314,
2021-07-15 23:59:59,-177.73595640365875,c
2021-07-16 00:00:00,-167.36046835713796,
2021-07-16 10:00:00,-198.43170057298755,
2021-07-16 10:30:00,-198.93059080796468,
2021-07-16 12:00:00,-179.93602993949207,
2021-07-16 13:30:00,-179.7908169466001,
2021-07-16 15:00:00,-186.5098149850852,
2021-07-16 15:30:30,-186.5098149850852,
2021-07-16 23:59:59,-184.71008183563038,w
2021-07-19 00:00:00,-225.66621280198547,
2021-07-19 10:00:00,-226.4668575672231,
2021-07-19 10:30:00,-195.27799616142727,
