date,FVD_2021_Jan,meta
2021-01-11 00:00:00,125.89112221516419,
2021-01-11 10:00:00,132.00302968467216,
2021-01-11 10:30:00,128.34032963542697,
2021-01-11 12:00:00,125.75100604164501,
2021-01-11 13:30:00,124.39869429060846,
2021-01-11 15:00:00,118.33658148581222,
2021-01-11 15:30:30,118.33658148581222,
2021-01-11 23:59:59,114.21486517079964,c
2021-01-12 00:00:00,120.31295702629453,
2021-01-12 10:00:00,108.20399649934865,
2021-01-12 10:30:00,103.61338813842329,
2021-01-12 12:00:00,122.73327318671895,
2021-01-12 13:30:00,127.88339443961186,
2021-01-12 15:00:00,126.03777190099086,
2021-01-12 15:30:30,126.03777190099086,
2021-01-12 23:59:59,123.35929240171825,c
2021-01-13 00:00:00,111.22291540095753,
2021-01-13 10:00:00,106.60396581227417,
2021-01-13 10:30:00,103.36117126464458,
2021-01-13 12:00:00,109.6460982015827,
2021-01-13 13:30:00,89.3753382191916,
2021-01-13 15:00:00,93.64491183042804,
2021-01-13 15:30:30,93.64491183042804,
2021-01-13 23:59:59,88.23572113657454,c
2021-01-14 00:00:00,77.14355095240214,
2021-01-14 10:00:00,52.85801709256981,
2021-01-14 10:30:00,47.01144812007607,
2021-01-14 12:00:00,45.91773441975741,
2021-01-14 13:30:00,42.091665435308045,
2021-01-14 15:00:00,36.49017480130996,
2021-01-14 15:30:30,36.49017480130996,
2021-01-14 23:59:59,41.31801027440926,c
2021-01-15 00:00:00,33.928488987532916,
2021-01-15 10:00:00,28.695968546765698,
2021-01-15 10:30:00,16.46252129057808,
2021-01-15 12:00:00,13.277119419828779,
2021-01-15 13:30:00,17.4804594649475,
2021-01-15 15:00:00,18.21903431685911,
2021-01-15 15:30:30,18.21903431685911,
2021-01-15 23:59:59,27.171149881184277,w
2021-01-18 00:00:00,27.171149881184277,
2021-01-18 10:00:00,27.171149881184277,
2021-01-18 10:30:00,27.171149881184277,
2021-01-18 12:00:00,27.171149881184277,
2021-01-18 13:30:00,27.171149881184277,
2021-01-18 15:00:00,27.171149881184277,
2021-01-18 15:30:30,27.171149881184277,
2021-01-18 23:59:59,27.171149881184277,c
2021-01-19 00:00:00,24.013610147935992,
2021-01-19 10:00:00,13.909393720894343,
2021-01-19 10:30:00,13.251464645632524,
2021-01-19 12:00:00,16.901774077839804,
2021-01-19 13:30:00,16.2064984054698,
2021-01-19 15:00:00,13.717507914053044,
2021-01-19 15:30:30,13.717507914053044,
2021-01-19 23:59:59,15.24798711755517,c
2021-01-20 00:00:00,30.47042367756049,
2021-01-20 10:00:00,11.54898401385654,
2021-01-20 10:30:00,2.793967593456671,
2021-01-20 12:00:00,6.5096756831961216,
2021-01-20 13:30:00,2.438169414070387,
2021-01-20 15:00:00,10.414023942990127,
2021-01-20 15:30:30,10.414023942990127,
2021-01-20 23:59:59,6.765158282146814,c
2021-01-21 00:00:00,4.197726792005739,
2021-01-21 10:00:00,-15.803064530539075,
2021-01-21 10:30:00,-9.866979935030116,
2021-01-21 12:00:00,5.82258302123293,
2021-01-21 13:30:00,9.684721245042255,
2021-01-21 15:00:00,9.480024519835126,
2021-01-21 15:30:30,9.480024519835126,
2021-01-21 23:59:59,1.0242590983100683,c
2021-01-22 00:00:00,-7.112701776064085,
2021-01-22 10:00:00,-13.287545232430773,
2021-01-22 10:30:00,-19.781111309456776,
2021-01-22 12:00:00,-11.532152760039224,
2021-01-22 13:30:00,-8.302113384638119,
2021-01-22 15:00:00,-2.0836383070797524,
2021-01-22 15:30:30,-2.0836383070797524,
2021-01-22 23:59:59,-7.024330801479124,w
2021-01-25 00:00:00,-11.016319029632228,
2021-01-25 10:00:00,-30.65542025375977,
2021-01-25 10:30:00,-17.915797818862174,
2021-01-25 12:00:00,-16.503383943080053,
2021-01-25 13:30:00,-5.292323632250998,
2021-01-25 15:00:00,-8.247380178000668,
2021-01-25 15:30:30,-8.247380178000668,s
2021-01-25 23:59:59,0.0,a
2021-01-26 00:00:00,10.929201557078414,
2021-01-26 10:00:00,60.34239698655972,
2021-01-26 10:30:00,44.98415024311498,
2021-01-26 12:00:00,65.61367204286671,
2021-01-26 13:30:00,76.63901286784386,
2021-01-26 15:00:00,87.57296481399598,
2021-01-26 15:30:30,87.57296481399598,
2021-01-26 23:59:59,75.02099417698213,c
2021-01-27 00:00:00,74.82832986320543,
2021-01-27 10:00:00,82.88581561682807,
2021-01-27 10:30:00,84.85086156880578,
2021-01-27 12:00:00,56.4188163452657,
2021-01-27 13:30:00,27.488720607956566,
2021-01-27 15:00:00,31.91568817938645,
2021-01-27 15:30:30,31.91568817938645,
2021-01-27 23:59:59,37.50102609625469,e
2021-01-28 00:00:00,56.05919393716849,
2021-01-28 10:00:00,58.03947886852157,
2021-01-28 10:30:00,51.295420586364486,
2021-01-28 12:00:00,56.772854094796884,
2021-01-28 13:30:00,32.49255940442583,
2021-01-28 15:00:00,36.38615205512477,
2021-01-28 15:30:30,36.38615205512477,
2021-01-28 23:59:59,32.414789856376075,c
2021-01-29 00:00:00,25.7269192567488,
2021-01-29 10:00:00,22.21260751889568,
2021-01-29 10:30:00,26.50126441547647,
2021-01-29 12:00:00,10.838714949123954,
2021-01-29 13:30:00,13.235339001004462,
2021-01-29 15:00:00,17.412968893005342,
2021-01-29 15:30:30,17.412968893005342,
2021-01-29 23:59:59,9.197357242147376,w
2021-02-01 00:00:00,15.66917191008045,
2021-02-01 10:00:00,0.5610706047521887,
2021-02-01 10:30:00,6.336301525920021,
2021-02-01 12:00:00,2.1613171060689353,
2021-02-01 13:30:00,-6.1666112549264085,
2021-02-01 15:00:00,-8.652089429397336,
2021-02-01 15:30:30,-8.652089429397336,
2021-02-01 23:59:59,-5.218420643817353,c
2021-02-02 00:00:00,2.2088584775314644,
2021-02-02 10:00:00,14.14765344873922,
2021-02-02 10:30:00,21.285186089351015,
2021-02-02 12:00:00,19.075556927673887,
2021-02-02 13:30:00,33.221351384252245,
2021-02-02 15:00:00,31.546599766521922,
2021-02-02 15:30:30,31.546599766521922,
2021-02-02 23:59:59,35.43958313126288,c
2021-02-03 00:00:00,57.04974182601896,
2021-02-03 10:00:00,60.87933877354885,
2021-02-03 10:30:00,57.047715561508284,
2021-02-03 12:00:00,72.30099411783294,
2021-02-03 13:30:00,64.08121681987524,
2021-02-03 15:00:00,51.45263440323242,
2021-02-03 15:30:30,51.45263440323242,
2021-02-03 23:59:59,53.20478729318438,c
2021-02-04 00:00:00,45.34219639498107,
2021-02-04 10:00:00,56.536951405954596,
2021-02-04 10:30:00,61.115873532120844,
2021-02-04 12:00:00,68.09430775138551,
2021-02-04 13:30:00,72.50860718718363,
2021-02-04 15:00:00,69.66312207606606,
2021-02-04 15:30:30,69.66312207606606,
2021-02-04 23:59:59,67.76704693830683,c
2021-02-05 00:00:00,69.04290039002797,
2021-02-05 10:00:00,96.4413434229943,
2021-02-05 10:30:00,94.61678663513115,
2021-02-05 12:00:00,107.46447245822111,
2021-02-05 13:30:00,102.06965059880042,
2021-02-05 15:00:00,101.0499795497108,
2021-02-05 15:30:30,101.0499795497108,
2021-02-05 23:59:59,97.89487335175457,w
2021-02-08 00:00:00,101.12535449388884,
2021-02-08 10:00:00,91.65867303593157,
2021-02-08 10:30:00,103.31017312268219,
2021-02-08 12:00:00,103.58332823774327,
2021-02-08 13:30:00,106.6171644940587,
2021-02-08 15:00:00,106.76962784473608,
2021-02-08 15:30:30,106.76962784473608,
2021-02-08 23:59:59,108.26792388529742,c
2021-02-09 00:00:00,90.59808277938038,
2021-02-09 10:00:00,99.4510267316918,
2021-02-09 10:30:00,97.0522663459648,
2021-02-09 12:00:00,98.74865828882412,
2021-02-09 13:30:00,105.0330891910894,
2021-02-09 15:00:00,100.88950498065424,
2021-02-09 15:30:30,100.88950498065424,
2021-02-09 23:59:59,90.64134417854467,c
2021-02-10 00:00:00,89.60804877166598,
2021-02-10 10:00:00,80.5763704488188,
2021-02-10 10:30:00,83.52223528274152,
2021-02-10 12:00:00,73.38013665131024,
2021-02-10 13:30:00,81.42372248364623,
2021-02-10 15:00:00,77.90104535106661,
2021-02-10 15:30:30,77.90104535106661,
2021-02-10 23:59:59,75.73576435216074,c
