date,XRT_WW_2020_Q4,meta
2020-12-04 10:00:00,-365.63415126552263,
2020-12-04 10:30:00,-362.25004878973186,
2020-12-04 12:00:00,-386.0181021689705,
2020-12-04 13:30:00,-363.33921806643616,
2020-12-04 15:00:00,-371.22620531949883,
2020-12-04 15:30:30,-371.22620531949883,
2020-12-04 23:59:59,-330.2984308151381,w
2020-12-07 00:00:00,-261.2866335219412,
2020-12-07 10:00:00,-248.1680343398118,
2020-12-07 10:30:00,-267.28234849118803,
2020-12-07 12:00:00,-328.4564493838757,
2020-12-07 13:30:00,-284.91924390111785,
2020-12-07 15:00:00,-302.079045246903,
2020-12-07 15:30:30,-302.079045246903,
2020-12-07 23:59:59,-305.48544589996595,c
2020-12-08 00:00:00,-132.35898417825138,
2020-12-08 10:00:00,-109.58589135666875,
2020-12-08 10:30:00,-186.79482903573034,
2020-12-08 12:00:00,-210.12094577369885,
2020-12-08 13:30:00,-164.18079428973624,
2020-12-08 15:00:00,-151.4352207737645,
2020-12-08 15:30:30,-151.4352207737645,
2020-12-08 23:59:59,-170.83282359419377,c
2020-12-09 00:00:00,-155.7571158616904,
2020-12-09 10:00:00,-161.45711990347513,
2020-12-09 10:30:00,-117.63494598857937,
2020-12-09 12:00:00,-76.67632244155652,
2020-12-09 13:30:00,-207.15552797754458,
2020-12-09 15:00:00,-186.29011107695715,
2020-12-09 15:30:30,-186.29011107695715,
2020-12-09 23:59:59,-179.88347755615564,c
2020-12-10 00:00:00,-250.46073576631056,
2020-12-10 10:00:00,-92.84114846940565,
2020-12-10 10:30:00,-26.65989629557498,
2020-12-10 12:00:00,-86.08382531521147,
2020-12-10 13:30:00,-79.29746550973118,
2020-12-10 15:00:00,-75.67193586847793,
2020-12-10 15:30:30,-75.67193586847793,
2020-12-10 23:59:59,-53.647266762155596,c
2020-12-11 00:00:00,-61.10719355273886,
2020-12-11 10:00:00,43.64644777548551,
2020-12-11 10:30:00,74.74443906221813,
2020-12-11 12:00:00,10.217586012228594,
2020-12-11 13:30:00,0.8878263709427756,
2020-12-11 15:00:00,-8.424946699886732,
2020-12-11 15:30:30,-8.424946699886732,
2020-12-11 23:59:59,0.0,a
2020-12-14 00:00:00,24.823567551803535,
2020-12-14 10:00:00,48.66482858553468,
2020-12-14 10:30:00,45.03908799699593,
2020-12-14 12:00:00,13.865135286828263,
2020-12-14 13:30:00,-31.83843930227249,
2020-12-14 15:00:00,-71.22426790707755,
2020-12-14 15:30:30,-71.22426790707755,
2020-12-14 23:59:59,-78.9802893630308,c
2020-12-15 00:00:00,-54.67495539799711,
2020-12-15 10:00:00,-43.76839318062116,
2020-12-15 10:30:00,-23.01127210242089,
2020-12-15 12:00:00,-39.36159308648121,
2020-12-15 13:30:00,-56.35002018016303,
2020-12-15 15:00:00,-71.33783613598985,
2020-12-15 15:30:30,-71.33783613598985,
2020-12-15 23:59:59,-88.72582929210739,c
2020-12-16 00:00:00,-95.60742524529587,
2020-12-16 10:00:00,-112.86825759856947,
2020-12-16 10:30:00,-124.26771641285632,
2020-12-16 12:00:00,-75.31440541371512,
2020-12-16 13:30:00,-52.526347877781745,
2020-12-16 15:00:00,14.962624172943833,
2020-12-16 15:30:30,14.962624172943833,
2020-12-16 23:59:59,60.264092235569024,c
2020-12-17 00:00:00,107.79637244872197,
2020-12-17 10:00:00,122.62822109938816,
2020-12-17 10:30:00,206.10923400435786,
2020-12-17 12:00:00,210.32331377694936,
2020-12-17 13:30:00,172.47325735328627,
2020-12-17 15:00:00,128.40229120720664,
2020-12-17 15:30:30,128.40229120720664,
2020-12-17 23:59:59,146.27437886568987,c
2020-12-18 00:00:00,185.0799458831866,
2020-12-18 10:00:00,293.8652743777086,
2020-12-18 10:30:00,367.1678887697203,
2020-12-18 12:00:00,421.2039754126454,
2020-12-18 13:30:00,378.2003800958696,
2020-12-18 15:00:00,394.0624038919718,
2020-12-18 15:30:30,394.0624038919718,
2020-12-18 23:59:59,426.8925277664057,e
2020-12-21 00:00:00,553.799087023152,
2020-12-21 10:00:00,529.4015473958989,
2020-12-21 10:30:00,642.5963779879376,
2020-12-21 12:00:00,587.3679569930819,
2020-12-21 13:30:00,618.1165294571983,
2020-12-21 15:00:00,701.2865264455845,
2020-12-21 15:30:30,701.2865264455845,
2020-12-21 23:59:59,657.4146708640246,c
2020-12-22 00:00:00,750.1250025227491,
2020-12-22 10:00:00,829.2141760710206,
2020-12-22 10:30:00,791.3264735512003,
2020-12-22 12:00:00,654.8393994326752,
2020-12-22 13:30:00,620.6483801426812,
2020-12-22 15:00:00,666.6843959593007,
2020-12-22 15:30:30,666.6843959593007,
2020-12-22 23:59:59,681.0869879016209,c
2020-12-23 00:00:00,1074.9681562095934,
2020-12-23 10:00:00,889.2278101498569,
2020-12-23 10:30:00,998.9533786340553,
2020-12-23 12:00:00,1030.4222802106533,
2020-12-23 13:30:00,884.1210578765526,
2020-12-23 15:00:00,964.6136481809253,
2020-12-23 15:30:30,964.6136481809253,
2020-12-23 23:59:59,977.7836890935455,c
2020-12-24 00:00:00,937.1735485992886,
2020-12-24 10:00:00,1005.6192378344981,
2020-12-24 10:30:00,992.9169760729651,
2020-12-24 12:00:00,974.8419265753582,
2020-12-24 13:30:00,974.8419265753582,
2020-12-24 15:00:00,974.8419265753582,
2020-12-24 15:30:30,974.8419265753582,
2020-12-24 23:59:59,1080.566983550445,c
2020-12-25 00:00:00,1080.566983550445,
2020-12-25 10:00:00,1080.566983550445,
2020-12-25 10:30:00,1080.566983550445,
2020-12-25 12:00:00,1080.566983550445,
2020-12-25 13:30:00,1080.566983550445,
2020-12-25 15:00:00,1080.566983550445,
2020-12-25 15:30:30,1080.566983550445,
2020-12-25 23:59:59,1080.566983550445,w
2020-12-28 00:00:00,1105.4220436198102,
2020-12-28 10:00:00,956.5004776172691,
2020-12-28 10:30:00,704.7361876259406,
2020-12-28 12:00:00,793.3683983226506,
2020-12-28 13:30:00,859.0611048344854,
2020-12-28 15:00:00,842.4657462022155,
2020-12-28 15:30:30,842.4657462022155,
2020-12-28 23:59:59,762.1029026159176,c
2020-12-29 00:00:00,704.9756952539542,
2020-12-29 10:00:00,702.2667943640536,
2020-12-29 10:30:00,644.1434358708907,
2020-12-29 12:00:00,640.583359780428,
2020-12-29 13:30:00,633.1556889194298,
2020-12-29 15:00:00,585.5139087244111,
2020-12-29 15:30:30,585.5139087244111,
2020-12-29 23:59:59,601.0217769322576,c
2020-12-30 00:00:00,617.8626335174254,
2020-12-30 10:00:00,599.5929556285937,
2020-12-30 10:30:00,638.0649945525925,
2020-12-30 12:00:00,678.4787583303228,
2020-12-30 13:30:00,724.582888009716,
2020-12-30 15:00:00,725.2717509271647,
2020-12-30 15:30:30,725.2717509271647,
2020-12-30 23:59:59,748.2234049718636,c
2020-12-31 00:00:00,726.6624589447038,
2020-12-31 10:00:00,614.5605737363603,
2020-12-31 10:30:00,708.8820644424036,
2020-12-31 12:00:00,637.3444155615621,
2020-12-31 13:30:00,588.0742013862591,
2020-12-31 15:00:00,605.8627939795497,
2020-12-31 15:30:30,605.8627939795497,
2020-12-31 23:59:59,571.3791359794891,c
2021-01-01 00:00:00,571.3791359794891,
2021-01-01 10:00:00,571.3791359794891,
2021-01-01 10:30:00,571.3791359794891,
2021-01-01 12:00:00,571.3791359794891,
2021-01-01 13:30:00,571.3791359794891,
2021-01-01 15:00:00,571.3791359794891,
2021-01-01 15:30:30,571.3791359794891,
2021-01-01 23:59:59,571.3791359794891,w
