date,COMP_AD_2023_Q1,meta
2023-03-01 00:00:00,-106.99004449210418,
2023-03-01 10:00:00,-49.62606169119937,
2023-03-01 10:30:00,10.774113121287769,
2023-03-01 12:00:00,-38.51634582190445,
2023-03-01 13:30:00,-60.26990113301741,
2023-03-01 15:00:00,-42.83830997172839,
2023-03-01 15:30:30,-42.83830997172839,
2023-03-01 23:59:59,-56.06553078282457,c
2023-03-02 00:00:00,-78.40044816008373,
2023-03-02 10:00:00,-53.95473171183363,
2023-03-02 10:30:00,-58.93438085795748,
2023-03-02 12:00:00,-111.59123769593538,
2023-03-02 13:30:00,-85.12014939817237,
2023-03-02 15:00:00,-95.40862577045527,
2023-03-02 15:30:30,-95.40862577045527,
2023-03-02 23:59:59,-92.32724278306057,c
2023-03-03 00:00:00,-91.90840600508756,
2023-03-03 10:00:00,-119.38084584982323,
2023-03-03 10:30:00,-47.64573600601847,
2023-03-03 12:00:00,-78.77188592667602,
2023-03-03 13:30:00,-31.74757311486968,
2023-03-03 15:00:00,-28.09141394575431,
2023-03-03 15:30:30,-28.09141394575431,
2023-03-03 23:59:59,0.0,a
2023-03-06 00:00:00,23.3188047777889,
2023-03-06 10:00:00,-56.15162298355972,
2023-03-06 10:30:00,3.3886525165697208,
2023-03-06 12:00:00,122.2477315819487,
2023-03-06 13:30:00,129.8543743613373,
2023-03-06 15:00:00,154.18808586147878,
2023-03-06 15:30:30,154.18808586147878,
2023-03-06 23:59:59,274.1757578255044,c
2023-03-07 00:00:00,271.876630957238,
2023-03-07 10:00:00,240.68637310722642,
2023-03-07 10:30:00,279.9633989346384,
2023-03-07 12:00:00,390.44407961639644,
2023-03-07 13:30:00,412.68369127708576,
2023-03-07 15:00:00,400.56927058621676,
2023-03-07 15:30:30,400.56927058621676,
2023-03-07 23:59:59,374.9475797133952,c
2023-03-08 00:00:00,328.88793837357485,
2023-03-08 10:00:00,296.9546574594521,
2023-03-08 10:30:00,278.5470747428613,
2023-03-08 12:00:00,294.10294823643784,
2023-03-08 13:30:00,273.9255956644766,
2023-03-08 15:00:00,280.8381903269888,
2023-03-08 15:30:30,280.8381903269888,
2023-03-08 23:59:59,248.74467734176523,c
2023-03-09 00:00:00,240.84721403408213,
2023-03-09 10:00:00,309.88495747027247,
2023-03-09 10:30:00,277.5698941674961,
2023-03-09 12:00:00,275.2224135531089,
2023-03-09 13:30:00,283.15843606433356,
2023-03-09 15:00:00,272.49070260801085,
2023-03-09 15:30:30,272.49070260801085,
2023-03-09 23:59:59,259.2488849518316,c
2023-03-10 00:00:00,281.53347702372156,
2023-03-10 10:00:00,231.89705714779126,
2023-03-10 10:30:00,229.9377726485789,
2023-03-10 12:00:00,256.8645380834253,
2023-03-10 13:30:00,223.97184914548444,
2023-03-10 15:00:00,187.19595833488,
2023-03-10 15:30:30,187.19595833488,
2023-03-10 23:59:59,181.21376562302208,w
2023-03-13 00:00:00,181.21376562302208,
2023-03-13 10:00:00,181.21376562302208,
2023-03-13 10:30:00,181.21376562302208,
2023-03-13 12:00:00,181.21376562302208,
2023-03-13 13:30:00,181.21376562302208,
2023-03-13 15:00:00,181.21376562302208,
2023-03-13 15:30:30,181.21376562302208,
2023-03-13 23:59:59,181.21376562302208,c
2023-03-14 00:00:00,181.21376562302208,
2023-03-14 10:00:00,181.21376562302208,
2023-03-14 10:30:00,181.21376562302208,
2023-03-14 12:00:00,181.21376562302208,
2023-03-14 13:30:00,181.21376562302208,
2023-03-14 15:00:00,181.21376562302208,
2023-03-14 15:30:30,181.21376562302208,
2023-03-14 23:59:59,181.21376562302208,c
2023-03-15 00:00:00,181.21376562302208,
2023-03-15 10:00:00,181.21376562302208,
2023-03-15 10:30:00,181.21376562302208,
2023-03-15 12:00:00,181.21376562302208,
2023-03-15 13:30:00,181.21376562302208,
2023-03-15 15:00:00,181.21376562302208,
2023-03-15 15:30:30,181.21376562302208,
2023-03-15 23:59:59,181.21376562302208,c
2023-03-16 00:00:00,181.21376562302208,
2023-03-16 10:00:00,181.21376562302208,
2023-03-16 10:30:00,181.21376562302208,
2023-03-16 12:00:00,181.21376562302208,
2023-03-16 13:30:00,181.21376562302208,
2023-03-16 15:00:00,181.21376562302208,
2023-03-16 15:30:30,181.21376562302208,
2023-03-16 23:59:59,181.21376562302208,c
2023-03-17 00:00:00,181.21376562302208,
2023-03-17 10:00:00,181.21376562302208,
2023-03-17 10:30:00,181.21376562302208,
2023-03-17 12:00:00,181.21376562302208,
2023-03-17 13:30:00,181.21376562302208,
2023-03-17 15:00:00,181.21376562302208,
2023-03-17 15:30:30,181.21376562302208,
2023-03-17 23:59:59,181.21376562302208,e
2023-03-20 00:00:00,181.21376562302208,
2023-03-20 10:00:00,181.21376562302208,
2023-03-20 10:30:00,181.21376562302208,
2023-03-20 12:00:00,181.21376562302208,
2023-03-20 13:30:00,181.21376562302208,
2023-03-20 15:00:00,181.21376562302208,
2023-03-20 15:30:30,181.21376562302208,
2023-03-20 23:59:59,181.21376562302208,c
2023-03-21 00:00:00,181.21376562302208,
2023-03-21 10:00:00,181.21376562302208,
2023-03-21 10:30:00,181.21376562302208,
2023-03-21 12:00:00,181.21376562302208,
2023-03-21 13:30:00,181.21376562302208,
2023-03-21 15:00:00,181.21376562302208,
2023-03-21 15:30:30,181.21376562302208,
2023-03-21 23:59:59,181.21376562302208,c
2023-03-22 00:00:00,181.21376562302208,
2023-03-22 10:00:00,181.21376562302208,
2023-03-22 10:30:00,181.21376562302208,
2023-03-22 12:00:00,181.21376562302208,
2023-03-22 13:30:00,181.21376562302208,
2023-03-22 15:00:00,181.21376562302208,
2023-03-22 15:30:30,181.21376562302208,
2023-03-22 23:59:59,181.21376562302208,c
2023-03-23 00:00:00,181.21376562302208,
2023-03-23 10:00:00,181.21376562302208,
2023-03-23 10:30:00,181.21376562302208,
2023-03-23 12:00:00,181.21376562302208,
2023-03-23 13:30:00,181.21376562302208,
2023-03-23 15:00:00,181.21376562302208,
2023-03-23 15:30:30,181.21376562302208,
2023-03-23 23:59:59,181.21376562302208,c
2023-03-24 00:00:00,181.21376562302208,
2023-03-24 10:00:00,181.21376562302208,
2023-03-24 10:30:00,181.21376562302208,
2023-03-24 12:00:00,181.21376562302208,
2023-03-24 13:30:00,181.21376562302208,
2023-03-24 15:00:00,181.21376562302208,
2023-03-24 15:30:30,181.21376562302208,
2023-03-24 23:59:59,181.21376562302208,w
2023-03-27 00:00:00,181.21376562302208,
2023-03-27 10:00:00,181.21376562302208,
2023-03-27 10:30:00,181.21376562302208,
2023-03-27 12:00:00,181.21376562302208,
2023-03-27 13:30:00,181.21376562302208,
2023-03-27 15:00:00,181.21376562302208,
2023-03-27 15:30:30,181.21376562302208,
2023-03-27 23:59:59,181.21376562302208,c
2023-03-28 00:00:00,181.21376562302208,
2023-03-28 10:00:00,181.21376562302208,
2023-03-28 10:30:00,181.21376562302208,
2023-03-28 12:00:00,181.21376562302208,
2023-03-28 13:30:00,181.21376562302208,
2023-03-28 15:00:00,181.21376562302208,
2023-03-28 15:30:30,181.21376562302208,
2023-03-28 23:59:59,181.21376562302208,c
2023-03-29 00:00:00,181.21376562302208,
2023-03-29 10:00:00,181.21376562302208,
2023-03-29 10:30:00,181.21376562302208,
2023-03-29 12:00:00,181.21376562302208,
2023-03-29 13:30:00,181.21376562302208,
2023-03-29 15:00:00,181.21376562302208,
2023-03-29 15:30:30,181.21376562302208,
2023-03-29 23:59:59,181.21376562302208,c
2023-03-30 00:00:00,181.21376562302208,
2023-03-30 10:00:00,181.21376562302208,
2023-03-30 10:30:00,181.21376562302208,
2023-03-30 12:00:00,181.21376562302208,
2023-03-30 13:30:00,181.21376562302208,
2023-03-30 15:00:00,181.21376562302208,
2023-03-30 15:30:30,181.21376562302208,
2023-03-30 23:59:59,181.21376562302208,c
2023-03-31 00:00:00,181.21376562302208,
2023-03-31 10:00:00,181.21376562302208,
2023-03-31 10:30:00,181.21376562302208,
2023-03-31 12:00:00,181.21376562302208,
2023-03-31 13:30:00,181.21376562302208,
2023-03-31 15:00:00,181.21376562302208,
2023-03-31 15:30:30,181.21376562302208,
2023-03-31 23:59:59,181.21376562302208,w
2023-04-03 00:00:00,181.21376562302208,
2023-04-03 10:00:00,181.21376562302208,
2023-04-03 10:30:00,181.21376562302208,
2023-04-03 12:00:00,181.21376562302208,
2023-04-03 13:30:00,181.21376562302208,
2023-04-03 15:00:00,181.21376562302208,
2023-04-03 15:30:30,181.21376562302208,
2023-04-03 23:59:59,181.21376562302208,c
2023-04-04 00:00:00,181.21376562302208,
2023-04-04 10:00:00,181.21376562302208,
2023-04-04 10:30:00,181.21376562302208,
2023-04-04 12:00:00,181.21376562302208,
2023-04-04 13:30:00,181.21376562302208,
2023-04-04 15:00:00,181.21376562302208,
2023-04-04 15:30:30,181.21376562302208,
2023-04-04 23:59:59,181.21376562302208,c
2023-04-05 00:00:00,181.21376562302208,
2023-04-05 10:00:00,181.21376562302208,
2023-04-05 10:30:00,181.21376562302208,
2023-04-05 12:00:00,181.21376562302208,
2023-04-05 13:30:00,181.21376562302208,
2023-04-05 15:00:00,181.21376562302208,
2023-04-05 15:30:30,181.21376562302208,
2023-04-05 23:59:59,181.21376562302208,c
2023-04-06 00:00:00,181.21376562302208,
2023-04-06 10:00:00,181.21376562302208,
2023-04-06 10:30:00,181.21376562302208,
2023-04-06 12:00:00,181.21376562302208,
2023-04-06 13:30:00,181.21376562302208,
2023-04-06 15:00:00,181.21376562302208,
2023-04-06 15:30:30,181.21376562302208,
2023-04-06 23:59:59,181.21376562302208,c
2023-04-07 00:00:00,181.21376562302208,
2023-04-07 10:00:00,181.21376562302208,
2023-04-07 10:30:00,181.21376562302208,
2023-04-07 12:00:00,181.21376562302208,
2023-04-07 13:30:00,181.21376562302208,
2023-04-07 15:00:00,181.21376562302208,
2023-04-07 15:30:30,181.21376562302208,
2023-04-07 23:59:59,181.21376562302208,w
2023-04-10 00:00:00,181.21376562302208,
2023-04-10 10:00:00,181.21376562302208,
2023-04-10 10:30:00,181.21376562302208,
2023-04-10 12:00:00,181.21376562302208,
2023-04-10 13:30:00,181.21376562302208,
2023-04-10 15:00:00,181.21376562302208,
2023-04-10 15:30:30,181.21376562302208,
2023-04-10 23:59:59,181.21376562302208,c
2023-04-11 00:00:00,181.21376562302208,
2023-04-11 10:00:00,181.21376562302208,
2023-04-11 10:30:00,181.21376562302208,
2023-04-11 12:00:00,181.21376562302208,
2023-04-11 13:30:00,181.21376562302208,
2023-04-11 15:00:00,181.21376562302208,
2023-04-11 15:30:30,181.21376562302208,
2023-04-11 23:59:59,181.21376562302208,c
2023-04-12 00:00:00,181.21376562302208,
2023-04-12 10:00:00,181.21376562302208,
2023-04-12 10:30:00,181.21376562302208,
2023-04-12 12:00:00,181.21376562302208,
2023-04-12 13:30:00,181.21376562302208,
2023-04-12 15:00:00,181.21376562302208,
2023-04-12 15:30:30,181.21376562302208,
2023-04-12 23:59:59,181.21376562302208,c
2023-04-13 00:00:00,181.21376562302208,
2023-04-13 10:00:00,181.21376562302208,
2023-04-13 10:30:00,181.21376562302208,
2023-04-13 12:00:00,181.21376562302208,
2023-04-13 13:30:00,181.21376562302208,
2023-04-13 15:00:00,181.21376562302208,
2023-04-13 15:30:30,181.21376562302208,
2023-04-13 23:59:59,181.21376562302208,c
2023-04-14 00:00:00,181.21376562302208,
2023-04-14 10:00:00,181.21376562302208,
2023-04-14 10:30:00,181.21376562302208,
2023-04-14 12:00:00,181.21376562302208,
2023-04-14 13:30:00,181.21376562302208,
2023-04-14 15:00:00,181.21376562302208,
2023-04-14 15:30:30,181.21376562302208,
2023-04-14 23:59:59,181.21376562302208,w
