date,MSCI_CAD_2022_Q1,meta
2022-01-05 00:00:00,121.81481398671801,
2022-01-05 10:00:00,102.07516386738074,
2022-01-05 10:30:00,105.60383602220004,
2022-01-05 12:00:00,93.04902078450917,
2022-01-05 13:30:00,109.55641511287766,
2022-01-05 15:00:00,102.79467115376035,
2022-01-05 15:30:30,102.79467115376035,
2022-01-05 23:59:59,98.07855489638841,c
2022-01-06 00:00:00,41.09850132327904,
2022-01-06 10:00:00,38.42477110263613,
2022-01-06 10:30:00,73.40901355072769,
2022-01-06 12:00:00,54.11657433830733,
2022-01-06 13:30:00,39.478639859278076,
2022-01-06 15:00:00,23.999774939504903,
2022-01-06 15:30:30,23.999774939504903,
2022-01-06 23:59:59,12.40426598634636,c
2022-01-07 00:00:00,12.356177733806106,
2022-01-07 10:00:00,27.783839051460888,
2022-01-07 10:30:00,13.065771615095542,
2022-01-07 12:00:00,21.41814813331513,
2022-01-07 13:30:00,14.618225460609693,
2022-01-07 15:00:00,16.50429897824054,
2022-01-07 15:30:30,16.50429897824054,
2022-01-07 23:59:59,5.695164177993746,w
2022-01-10 00:00:00,5.501178032327971,
2022-01-10 10:00:00,-1.3488377832751155,
2022-01-10 10:30:00,10.392933470692952,
2022-01-10 12:00:00,14.463375645558926,
2022-01-10 13:30:00,26.423541618097204,
2022-01-10 15:00:00,13.763839212731796,
2022-01-10 15:30:30,13.763839212731796,
2022-01-10 23:59:59,27.802956035680495,c
2022-01-11 00:00:00,6.135557943110541,
2022-01-11 10:00:00,32.75799737268443,
2022-01-11 10:30:00,61.13421134548071,
2022-01-11 12:00:00,66.72050184764599,
2022-01-11 13:30:00,55.65193975198042,
2022-01-11 15:00:00,62.03770295519594,
2022-01-11 15:30:30,62.03770295519594,
2022-01-11 23:59:59,58.83384578267605,c
2022-01-12 00:00:00,62.12475352353759,
2022-01-12 10:00:00,59.24445436617606,
2022-01-12 10:30:00,68.44418878378784,
2022-01-12 12:00:00,50.757310137527014,
2022-01-12 13:30:00,66.332274713645,
2022-01-12 15:00:00,68.62477620345658,
2022-01-12 15:30:30,68.62477620345658,
2022-01-12 23:59:59,54.27546923065228,c
2022-01-13 00:00:00,69.01061206496598,
2022-01-13 10:00:00,43.409706512633164,
2022-01-13 10:30:00,60.006519389266884,
2022-01-13 12:00:00,43.79861118221828,
2022-01-13 13:30:00,44.19227593105384,
2022-01-13 15:00:00,43.64648978558438,
2022-01-13 15:30:30,43.64648978558438,
2022-01-13 23:59:59,30.60503022236415,c
2022-01-14 00:00:00,26.939729715684052,
2022-01-14 10:00:00,-9.058848111682636,
2022-01-14 10:30:00,-34.02657947166588,
2022-01-14 12:00:00,-15.895571960919966,
2022-01-14 13:30:00,-13.73790430086072,
2022-01-14 15:00:00,-27.399336350939166,
2022-01-14 15:30:30,-27.399336350939166,
2022-01-14 23:59:59,-22.556792750686355,w
2022-01-17 00:00:00,-11.735885283547049,
2022-01-17 10:00:00,-76.0013487112395,
2022-01-17 10:30:00,-63.43488313364773,
2022-01-17 12:00:00,-86.06845232449487,
2022-01-17 13:30:00,-83.0283394422739,
2022-01-17 15:00:00,-72.97543132721273,
2022-01-17 15:30:30,-72.97543132721273,
2022-01-17 23:59:59,-63.73406263153058,c
2022-01-18 00:00:00,-96.35258664146156,
2022-01-18 10:00:00,-116.81885897282766,
2022-01-18 10:30:00,-102.50743151192049,
2022-01-18 12:00:00,-85.13075885425505,
2022-01-18 13:30:00,-73.61067014159252,
2022-01-18 15:00:00,-70.87554615016575,
2022-01-18 15:30:30,-70.87554615016575,s
2022-01-18 23:59:59,-87.04692776800388,c
2022-01-19 00:00:00,-85.68991507860099,
2022-01-19 10:00:00,-76.62592323213946,
2022-01-19 10:30:00,-62.9718809459892,
2022-01-19 12:00:00,-100.5517588529456,
2022-01-19 13:30:00,-99.74871357590368,
2022-01-19 15:00:00,-96.19851560159455,
2022-01-19 15:30:30,-96.19851560159455,
2022-01-19 23:59:59,-111.19308756939361,c
2022-01-20 00:00:00,-72.53528419677366,
2022-01-20 10:00:00,-63.402726849429854,
2022-01-20 10:30:00,-81.24266810018483,
2022-01-20 12:00:00,-104.51462048924654,
2022-01-20 13:30:00,-92.8409099358208,
2022-01-20 15:00:00,-90.89563211739497,
2022-01-20 15:30:30,-90.89563211739497,
2022-01-20 23:59:59,-89.12652859575999,c
2022-01-21 00:00:00,-75.26497642771551,
2022-01-21 10:00:00,-59.61419983406435,
2022-01-21 10:30:00,-53.40907539547928,
2022-01-21 12:00:00,-85.88996678229947,
2022-01-21 13:30:00,-100.9762890129006,
2022-01-21 15:00:00,-104.34479661092163,
2022-01-21 15:30:30,-104.34479661092163,
2022-01-21 23:59:59,-115.69143741395297,w
2022-01-24 00:00:00,-99.27436825807118,
2022-01-24 10:00:00,-129.11717436589166,
2022-01-24 10:30:00,-143.65276299685095,
2022-01-24 12:00:00,-104.81056470101757,
2022-01-24 13:30:00,-78.73888615788653,
2022-01-24 15:00:00,-49.57500593269634,
2022-01-24 15:30:30,-49.57500593269634,
2022-01-24 23:59:59,-27.634400572358004,c
2022-01-25 00:00:00,-33.878532102877074,
2022-01-25 10:00:00,-17.633819456361522,
2022-01-25 10:30:00,-43.21146553295455,
2022-01-25 12:00:00,-114.15002025984833,
2022-01-25 13:30:00,-98.95662266448366,
2022-01-25 15:00:00,-88.21069799018173,
2022-01-25 15:30:30,-88.21069799018173,
2022-01-25 23:59:59,-103.8527101237166,c
2022-01-26 00:00:00,-100.34618684145656,
2022-01-26 10:00:00,-99.86068531972907,
2022-01-26 10:30:00,-103.94196109696034,
2022-01-26 12:00:00,-144.6056578500746,
2022-01-26 13:30:00,-150.74057282433196,
2022-01-26 15:00:00,-169.32928933457126,
2022-01-26 15:30:30,-169.32928933457126,
2022-01-26 23:59:59,-178.02177091931284,c
2022-01-27 00:00:00,-206.45600239293734,
2022-01-27 10:00:00,-208.4394333066634,
2022-01-27 10:30:00,-215.97993214199388,
2022-01-27 12:00:00,-214.87748922691972,
2022-01-27 13:30:00,-218.6790410680313,
2022-01-27 15:00:00,-228.41620346804163,
2022-01-27 15:30:30,-228.41620346804163,
2022-01-27 23:59:59,-260.91668354264925,c
2022-01-28 00:00:00,-282.8560008798927,
2022-01-28 10:00:00,-270.42944160683976,
2022-01-28 10:30:00,-253.6556947564018,
2022-01-28 12:00:00,-205.41901164986982,
2022-01-28 13:30:00,-214.28929577286632,
2022-01-28 15:00:00,-195.40718307625255,
2022-01-28 15:30:30,-195.40718307625255,
2022-01-28 23:59:59,-180.57798166708196,w
2022-01-31 00:00:00,-171.5408048420824,
2022-01-31 10:00:00,-113.6797326231422,
2022-01-31 10:30:00,-122.7930722692652,
2022-01-31 12:00:00,-103.27253895850251,
2022-01-31 13:30:00,-126.05356949857142,
2022-01-31 15:00:00,-119.47295705134664,
2022-01-31 15:30:30,-119.47295705134664,
2022-01-31 23:59:59,-84.84638564978363,c
2022-02-01 00:00:00,-55.11863458224698,
2022-02-01 10:00:00,-64.7863835312003,
2022-02-01 10:30:00,-49.06012423146453,
2022-02-01 12:00:00,-40.11788339316229,
2022-02-01 13:30:00,-51.25507022675569,
2022-02-01 15:00:00,-66.01453524484097,
2022-02-01 15:30:30,-66.01453524484097,
2022-02-01 23:59:59,-57.24682400185961,c
2022-02-02 00:00:00,-63.38025889658468,
2022-02-02 10:00:00,-79.55700718661447,
2022-02-02 10:30:00,-85.34353769329127,
2022-02-02 12:00:00,-121.74207409238201,
2022-02-02 13:30:00,-118.4860615935007,
2022-02-02 15:00:00,-131.31086845974684,
2022-02-02 15:30:30,-131.31086845974684,
2022-02-02 23:59:59,-144.89071530607194,c
2022-02-03 00:00:00,-162.70232959324412,
2022-02-03 10:00:00,-150.78150870822847,
2022-02-03 10:30:00,-135.84361168474086,
2022-02-03 12:00:00,-166.72650092293887,
2022-02-03 13:30:00,-156.07694950057763,
2022-02-03 15:00:00,-163.33552809020662,
2022-02-03 15:30:30,-163.33552809020662,
2022-02-03 23:59:59,-158.52567906974653,c
2022-02-04 00:00:00,-167.7270033788437,
2022-02-04 10:00:00,-128.99723207524457,
2022-02-04 10:30:00,-145.13099643659135,
2022-02-04 12:00:00,-141.2407116710244,
2022-02-04 13:30:00,-135.14832352214168,
2022-02-04 15:00:00,-145.45938940343163,
2022-02-04 15:30:30,-145.45938940343163,
2022-02-04 23:59:59,-133.49752133291375,w
2022-02-07 00:00:00,-137.527813658054,
2022-02-07 10:00:00,-94.54544455851507,
2022-02-07 10:30:00,-90.7601380296982,
2022-02-07 12:00:00,-100.09196102662864,
2022-02-07 13:30:00,-71.52795089749017,
2022-02-07 15:00:00,-95.25228909996096,
2022-02-07 15:30:30,-95.25228909996096,
2022-02-07 23:59:59,-86.4542077340329,c
2022-02-08 00:00:00,-74.33112043988888,
2022-02-08 10:00:00,-29.90730605291779,
2022-02-08 10:30:00,-37.376737924090094,
2022-02-08 12:00:00,-27.06694269490552,
2022-02-08 13:30:00,-49.569899770577166,
2022-02-08 15:00:00,-30.947306311764464,
2022-02-08 15:30:30,-30.947306311764464,
2022-02-08 23:59:59,-41.69256196699146,c
2022-02-09 00:00:00,-36.44482196824674,
2022-02-09 10:00:00,-68.64445586777103,
2022-02-09 10:30:00,-61.92750800778526,
2022-02-09 12:00:00,-1.522294277362505,
2022-02-09 13:30:00,-2.5804715793055095,
2022-02-09 15:00:00,-3.0526927221562516,
2022-02-09 15:30:30,-3.0526927221562516,
2022-02-09 23:59:59,0.0,a
2022-02-10 00:00:00,-9.035106635153085,
2022-02-10 10:00:00,-17.38621615327972,
2022-02-10 10:30:00,2.604946069561663,
2022-02-10 12:00:00,10.163067711109932,
2022-02-10 13:30:00,-2.647290457695078,
2022-02-10 15:00:00,-14.742091475678563,
2022-02-10 15:30:30,-14.742091475678563,
2022-02-10 23:59:59,-20.574287827545902,c
2022-02-11 00:00:00,-20.574287827545902,
2022-02-11 10:00:00,-20.574287827545902,
2022-02-11 10:30:00,-20.574287827545902,
2022-02-11 12:00:00,-20.574287827545902,
2022-02-11 13:30:00,-20.574287827545902,
2022-02-11 15:00:00,-20.574287827545902,
2022-02-11 15:30:30,-20.574287827545902,
2022-02-11 23:59:59,-20.574287827545902,w
2022-02-14 00:00:00,-11.600008216207414,
2022-02-14 10:00:00,-27.953638096376807,
2022-02-14 10:30:00,-13.475801361269475,
2022-02-14 12:00:00,-8.863202491464023,
2022-02-14 13:30:00,-27.468163914216746,
2022-02-14 15:00:00,-27.52838099712369,
2022-02-14 15:30:30,-27.52838099712369,
2022-02-14 23:59:59,-25.60996832190571,c
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
0,-25.60996832190571,
2022-02-15 00:00:00,16.382772939639835,
2022-02-15 10:00:00,32.25014902913534,
2022-02-15 10:30:00,0.9336130086299477,
2022-02-15 12:00:00,8.897711342498468,
2022-02-15 13:30:00,-7.172266773270593,
2022-02-15 15:00:00,0.49847557137647414,
2022-02-15 15:30:30,0.49847557137647414,
2022-02-15 23:59:59,22.646357524132895,c
2022-02-16 00:00:00,-2.9266092463899724,
2022-02-16 10:00:00,-58.630930423643434,
2022-02-16 10:30:00,-67.52925558556419,
2022-02-16 12:00:00,-61.370547608194016,
2022-02-16 13:30:00,-67.59702087556488,
2022-02-16 15:00:00,-78.40284193859506,
2022-02-16 15:30:30,-78.40284193859506,
2022-02-16 23:59:59,-66.27447375640577,c
2022-02-17 00:00:00,-76.13531568168261,
2022-02-17 10:00:00,-113.58295258582567,
2022-02-17 10:30:00,-102.50215024573808,
2022-02-17 12:00:00,-156.75428213937207,
2022-02-17 13:30:00,-147.77559210064462,
2022-02-17 15:00:00,-144.7816350571192,
2022-02-17 15:30:30,-144.7816350571192,
2022-02-17 23:59:59,-151.74887854101294,c
2022-02-18 00:00:00,-143.02938804734433,
2022-02-18 10:00:00,-168.54313508958566,
2022-02-18 10:30:00,-173.71325622986697,
2022-02-18 12:00:00,-160.64239737758734,
2022-02-18 13:30:00,-200.1100507503143,
2022-02-18 15:00:00,-183.3790369763768,
2022-02-18 15:30:30,-183.3790369763768,
2022-02-18 23:59:59,-185.6893981541385,w
2022-02-21 00:00:00,-185.6893981541385,
2022-02-21 10:00:00,-185.6893981541385,
2022-02-21 10:30:00,-185.6893981541385,
2022-02-21 12:00:00,-185.6893981541385,
2022-02-21 13:30:00,-185.6893981541385,
2022-02-21 15:00:00,-185.6893981541385,
2022-02-21 15:30:30,-185.6893981541385,
2022-02-21 23:59:59,-185.6893981541385,c
2022-02-22 00:00:00,-229.71290230299442,
2022-02-22 10:00:00,-217.4618504073505,
2022-02-22 10:30:00,-210.92918593480667,
2022-02-22 12:00:00,-228.38514520077044,
2022-02-22 13:30:00,-209.91551477944418,
2022-02-22 15:00:00,-201.4971809994204,
2022-02-22 15:30:30,-201.4971809994204,
2022-02-22 23:59:59,-204.59436067520764,c
2022-02-23 00:00:00,-207.62502706283598,
2022-02-23 10:00:00,-201.47081001144042,
2022-02-23 10:30:00,-207.46297178506197,
2022-02-23 12:00:00,-202.15518442930883,
2022-02-23 13:30:00,-203.47923169816048,
2022-02-23 15:00:00,-202.11532475883175,
2022-02-23 15:30:30,-202.11532475883175,
2022-02-23 23:59:59,-215.81686332935575,c
2022-02-24 00:00:00,-285.91799069256297,
2022-02-24 10:00:00,-230.7411554851038,
2022-02-24 10:30:00,-233.5098724022766,
2022-02-24 12:00:00,-214.04713923275116,
2022-02-24 13:30:00,-232.33653862755656,
2022-02-24 15:00:00,-213.41839160128032,
2022-02-24 15:30:30,-213.41839160128032,
2022-02-24 23:59:59,-198.38802753638518,c
2022-02-25 00:00:00,-200.97634777003654,
2022-02-25 10:00:00,-246.7603422476192,
2022-02-25 10:30:00,-225.3904173857596,
2022-02-25 12:00:00,-220.90677501138575,
2022-02-25 13:30:00,-221.05600935922556,
2022-02-25 15:00:00,-219.5965484660429,
2022-02-25 15:30:30,-219.5965484660429,
2022-02-25 23:59:59,-203.85997140093,w
2022-02-28 00:00:00,-197.1553590844339,
2022-02-28 10:00:00,-197.08676415933783,
2022-02-28 10:30:00,-200.22007944773,
2022-02-28 12:00:00,-196.5054228129474,
2022-02-28 13:30:00,-203.16773278867893,
2022-02-28 15:00:00,-218.09051164893194,
2022-02-28 15:30:30,-218.09051164893194,
2022-02-28 23:59:59,-261.34098601636765,e
2022-03-01 00:00:00,-275.9678697071337,
