date,MSCI_CAD_2021_Q2,meta
2021-04-06 00:00:00,-157.03091671967218,
2021-04-06 10:00:00,-120.26743464274432,
2021-04-06 10:30:00,-106.12209256575125,
2021-04-06 12:00:00,-43.929601844022955,
2021-04-06 13:30:00,-13.81847968674856,
2021-04-06 15:00:00,12.68190835182213,
2021-04-06 15:30:30,12.68190835182213,
2021-04-06 23:59:59,-6.694378999053242,c
2021-04-07 00:00:00,-0.7143443335435222,
2021-04-07 10:00:00,22.210428305125333,
2021-04-07 10:30:00,25.74851695612324,
2021-04-07 12:00:00,5.740497228490767,
2021-04-07 13:30:00,-6.1812423971582575,
2021-04-07 15:00:00,1.1889801250042638,
2021-04-07 15:30:30,1.1889801250042638,
2021-04-07 23:59:59,-23.83304233235299,c
2021-04-08 00:00:00,-10.026293787315353,
2021-04-08 10:00:00,28.894838078825842,
2021-04-08 10:30:00,39.58886570495338,
2021-04-08 12:00:00,142.03206914140674,
2021-04-08 13:30:00,139.67373927764197,
2021-04-08 15:00:00,127.62014254277051,
2021-04-08 15:30:30,127.62014254277051,
2021-04-08 23:59:59,141.5695222238253,c
2021-04-09 00:00:00,143.65173289089103,
2021-04-09 10:00:00,179.60082810238646,
2021-04-09 10:30:00,146.80176902850758,
2021-04-09 12:00:00,177.37224769408203,
2021-04-09 13:30:00,173.78657166121525,
2021-04-09 15:00:00,161.32907848956847,
2021-04-09 15:30:30,161.32907848956847,
2021-04-09 23:59:59,149.43686541726674,w
2021-04-12 00:00:00,141.5087821486618,
2021-04-12 10:00:00,98.71420775451861,
2021-04-12 10:30:00,106.32304807217633,
2021-04-12 12:00:00,57.502440658561454,
2021-04-12 13:30:00,93.99434008981325,
2021-04-12 15:00:00,100.04754744269212,
2021-04-12 15:30:30,100.04754744269212,
2021-04-12 23:59:59,128.38803454453205,c
2021-04-13 00:00:00,159.69809119293382,
2021-04-13 10:00:00,169.67195583209104,
2021-04-13 10:30:00,156.98193052162605,
2021-04-13 12:00:00,151.5458743194731,
2021-04-13 13:30:00,171.62607632379218,
2021-04-13 15:00:00,183.82642827456107,
2021-04-13 15:30:30,183.82642827456107,
2021-04-13 23:59:59,204.12808535576892,c
2021-04-14 00:00:00,192.00629299209754,
2021-04-14 10:00:00,250.64120062198663,
2021-04-14 10:30:00,202.49844041475035,
2021-04-14 12:00:00,214.04847655699314,
2021-04-14 13:30:00,204.70412251533753,
2021-04-14 15:00:00,178.31943715278157,
2021-04-14 15:30:30,178.31943715278157,
2021-04-14 23:59:59,178.41461460066716,c
2021-04-15 00:00:00,199.59772053563393,
2021-04-15 10:00:00,184.73291487773804,
2021-04-15 10:30:00,191.4102011544926,
2021-04-15 12:00:00,186.78217496174034,
2021-04-15 13:30:00,168.81428181602246,
2021-04-15 15:00:00,169.38797283236408,
2021-04-15 15:30:30,169.38797283236408,
2021-04-15 23:59:59,154.92184110379162,c
2021-04-16 00:00:00,147.02194379549792,
2021-04-16 10:00:00,103.99771481497874,
2021-04-16 10:30:00,133.39395916629655,
2021-04-16 12:00:00,112.70338835020948,
2021-04-16 13:30:00,111.31069214981449,
2021-04-16 15:00:00,116.20453494140088,
2021-04-16 15:30:30,116.20453494140088,
2021-04-16 23:59:59,124.62873810572341,w
2021-04-19 00:00:00,120.7936845670929,
2021-04-19 10:00:00,63.10417572368783,
2021-04-19 10:30:00,80.33846661481016,
2021-04-19 12:00:00,32.96088111793347,
2021-04-19 13:30:00,35.69755383095344,
2021-04-19 15:00:00,78.93295635041432,
2021-04-19 15:30:30,78.93295635041432,s
2021-04-19 23:59:59,87.57269066638423,c
2021-04-20 00:00:00,90.48314928284458,
2021-04-20 10:00:00,79.25334764394688,
2021-04-20 10:30:00,92.99990482355474,
2021-04-20 12:00:00,60.70207447913958,
2021-04-20 13:30:00,75.19690180312637,
2021-04-20 15:00:00,96.77139825167774,
2021-04-20 15:30:30,96.77139825167774,
2021-04-20 23:59:59,109.73778052821763,c
2021-04-21 00:00:00,93.30021102340129,
2021-04-21 10:00:00,59.10482302824016,
2021-04-21 10:30:00,94.54811604660449,
2021-04-21 12:00:00,138.5194530698236,
2021-04-21 13:30:00,134.15918431881482,
