date,CRSP_AD_HEDGED_2020_Q4,meta
2020-10-23 00:00:00,-210.2094969832781,
2020-10-23 10:00:00,-214.40159113123184,
2020-10-23 10:30:00,-239.28057839789926,
2020-10-23 12:00:00,-242.45188221008254,
2020-10-23 13:30:00,-246.36547521892362,
2020-10-23 15:00:00,-257.9260937988578,
2020-10-23 15:30:30,-257.9260937988578,
2020-10-23 23:59:59,-277.97840502460485,w
2020-10-26 00:00:00,-286.61584310541355,
2020-10-26 10:00:00,-245.55333257552707,
2020-10-26 10:30:00,-254.50667389479486,
2020-10-26 12:00:00,-245.71782052919718,
2020-10-26 13:30:00,-218.40418552608264,
2020-10-26 15:00:00,-218.73232611128333,
2020-10-26 15:30:30,-218.73232611128333,
2020-10-26 23:59:59,-236.16368095837868,c
2020-10-27 00:00:00,-235.85022403874655,
2020-10-27 10:00:00,-221.17669761680543,
2020-10-27 10:30:00,-228.3489974145382,
2020-10-27 12:00:00,-229.17979328910656,
2020-10-27 13:30:00,-227.81504076229146,
2020-10-27 15:00:00,-215.89163767371508,
2020-10-27 15:30:30,-215.89163767371508,
2020-10-27 23:59:59,-207.26583081327874,c
2020-10-28 00:00:00,-236.83467305142278,
2020-10-28 10:00:00,-232.38562255715442,
2020-10-28 10:30:00,-228.91144003078364,
2020-10-28 12:00:00,-216.03011675740095,
2020-10-28 13:30:00,-220.8540074335026,
2020-10-28 15:00:00,-236.3988882804232,
2020-10-28 15:30:30,-236.3988882804232,
2020-10-28 23:59:59,-236.7267138980883,c
2020-10-29 00:00:00,-233.92433121417662,
2020-10-29 10:00:00,-256.1212718012903,
2020-10-29 10:30:00,-252.43264836616765,
2020-10-29 12:00:00,-258.72519923767106,
2020-10-29 13:30:00,-273.4229769464579,
2020-10-29 15:00:00,-292.18385480184816,
2020-10-29 15:30:30,-292.18385480184816,
2020-10-29 23:59:59,-269.5060585553409,c
2020-10-30 00:00:00,-251.13165656173442,
2020-10-30 10:00:00,-261.9132848930718,
2020-10-30 10:30:00,-266.5622703510942,
2020-10-30 12:00:00,-309.8878570200743,
2020-10-30 13:30:00,-301.47816938218386,
2020-10-30 15:00:00,-329.657572593458,
2020-10-30 15:30:30,-329.657572593458,
2020-10-30 23:59:59,-343.4446258512538,w
2020-11-02 00:00:00,-300.0490932291209,
2020-11-02 10:00:00,-246.8436378205928,
2020-11-02 10:30:00,-267.6086120604738,
2020-11-02 12:00:00,-274.8504997950147,
2020-11-02 13:30:00,-266.95599490052086,
2020-11-02 15:00:00,-277.6833433285508,
2020-11-02 15:30:30,-277.6833433285508,
2020-11-02 23:59:59,-291.8741214321783,c
2020-11-03 00:00:00,-237.63551219038857,
2020-11-03 10:00:00,-215.70461646730723,
2020-11-03 10:30:00,-215.00844685698723,
2020-11-03 12:00:00,-201.13671153729695,
2020-11-03 13:30:00,-178.90815125300264,
2020-11-03 15:00:00,-168.7281570730745,
2020-11-03 15:30:30,-168.7281570730745,
2020-11-03 23:59:59,-165.43068494650743,c
2020-11-04 00:00:00,-212.6980582626784,
2020-11-04 10:00:00,-235.85011753746835,
2020-11-04 10:30:00,-247.34789552933455,
2020-11-04 12:00:00,-220.39729183290888,
2020-11-04 13:30:00,-241.9697009368117,
2020-11-04 15:00:00,-227.00996017635032,
2020-11-04 15:30:30,-227.00996017635032,
2020-11-04 23:59:59,-214.26647336632607,c
2020-11-05 00:00:00,-165.05798120275574,
2020-11-05 10:00:00,-135.9894156334783,
2020-11-05 10:30:00,-118.4390125518679,
2020-11-05 12:00:00,-101.08284225439024,
2020-11-05 13:30:00,-79.25604970950053,
2020-11-05 15:00:00,-77.09910126732211,
2020-11-05 15:30:30,-77.09910126732211,
2020-11-05 23:59:59,-50.78479827343517,c
2020-11-06 00:00:00,-95.37817983865796,
2020-11-06 10:00:00,-112.19660494879804,
2020-11-06 10:30:00,-85.7403927910193,
2020-11-06 12:00:00,-41.4291633032517,
2020-11-06 13:30:00,-35.719514120656754,
2020-11-06 15:00:00,-39.850796996386066,
2020-11-06 15:30:30,-39.850796996386066,
2020-11-06 23:59:59,-52.55101093068288,w
2020-11-09 00:00:00,-39.123314905672714,
2020-11-09 10:00:00,-68.66848298785101,
2020-11-09 10:30:00,-26.94644100199571,
2020-11-09 12:00:00,-28.967400549062063,
2020-11-09 13:30:00,-30.55993784623513,
