date,FDN_2022_Q1,meta
2022-02-11 00:00:00,1572.0985016122986,
2022-02-11 10:00:00,1556.3960660507946,
2022-02-11 10:30:00,1663.4836702320845,
2022-02-11 12:00:00,1560.7990861269564,
2022-02-11 13:30:00,1497.739709359202,
2022-02-11 15:00:00,1396.762470410359,
2022-02-11 15:30:30,1396.762470410359,
2022-02-11 23:59:59,1420.6844957601586,w
2022-02-14 00:00:00,1427.2887697044278,
2022-02-14 10:00:00,1549.2412509654189,
2022-02-14 10:30:00,1498.918188833642,
2022-02-14 12:00:00,1513.9408283820303,
2022-02-14 13:30:00,1467.784501480653,
2022-02-14 15:00:00,1472.2834803025637,
2022-02-14 15:30:30,1472.2834803025637,
2022-02-14 23:59:59,1423.0957351386905,c
2022-02-15 00:00:00,1492.8065291819198,
2022-02-15 10:00:00,1578.1449582897578,
2022-02-15 10:30:00,1534.637831061621,
2022-02-15 12:00:00,1630.7109241418302,
2022-02-15 13:30:00,1604.7354860706462,
2022-02-15 15:00:00,1632.148241552659,
2022-02-15 15:30:30,1632.148241552659,
2022-02-15 23:59:59,1641.960939873082,c
2022-02-16 00:00:00,1548.9304353639834,
2022-02-16 10:00:00,1567.3890844443906,
2022-02-16 10:30:00,1577.5565450964882,
2022-02-16 12:00:00,1572.6364045628184,
2022-02-16 13:30:00,1601.190454716823,
2022-02-16 15:00:00,1601.3836109154415,
2022-02-16 15:30:30,1601.3836109154415,
2022-02-16 23:59:59,1629.501495962632,c
2022-02-17 00:00:00,1410.141452044696,
2022-02-17 10:00:00,1371.9568571558398,
2022-02-17 10:30:00,1372.6754773244184,
2022-02-17 12:00:00,1333.2715345334982,
2022-02-17 13:30:00,1299.3491484271256,
2022-02-17 15:00:00,1244.9151829486038,
2022-02-17 15:30:30,1244.9151829486038,
2022-02-17 23:59:59,1263.9604871736938,c
2022-02-18 00:00:00,1335.9123937933439,
2022-02-18 10:00:00,1327.2923481861128,
2022-02-18 10:30:00,1212.9303331066988,
2022-02-18 12:00:00,1164.2928780292311,
2022-02-18 13:30:00,1164.5352287139838,
2022-02-18 15:00:00,1208.327494502323,
2022-02-18 15:30:30,1208.327494502323,
2022-02-18 23:59:59,1182.8616582040997,w
2022-02-21 00:00:00,1182.8616582040997,
2022-02-21 10:00:00,1182.8616582040997,
2022-02-21 10:30:00,1182.8616582040997,
2022-02-21 12:00:00,1182.8616582040997,
2022-02-21 13:30:00,1182.8616582040997,
2022-02-21 15:00:00,1182.8616582040997,
2022-02-21 15:30:30,1182.8616582040997,
2022-02-21 23:59:59,1182.8616582040997,c
2022-02-22 00:00:00,1168.7128789405624,
2022-02-22 10:00:00,1226.563255374319,
2022-02-22 10:30:00,1272.5719566246933,
2022-02-22 12:00:00,1189.4428106829537,
2022-02-22 13:30:00,1193.1276971985906,
2022-02-22 15:00:00,1191.3922022937395,
2022-02-22 15:30:30,1191.3922022937395,
2022-02-22 23:59:59,1131.134499287465,c
2022-02-23 00:00:00,1113.9370218401025,
2022-02-23 10:00:00,1029.6697193193515,
2022-02-23 10:30:00,1015.1147979358957,
2022-02-23 12:00:00,986.0765196372231,
2022-02-23 13:30:00,953.861737995533,
2022-02-23 15:00:00,932.6641479833092,
2022-02-23 15:30:30,932.6641479833092,
2022-02-23 23:59:59,918.7634118338386,c
2022-02-24 00:00:00,949.1959296422602,
2022-02-24 10:00:00,850.7055635412577,
2022-02-24 10:30:00,1059.5304579289914,
2022-02-24 12:00:00,1189.18380647733,
2022-02-24 13:30:00,1160.408460932892,
2022-02-24 15:00:00,1279.4689147069653,
2022-02-24 15:30:30,1279.4689147069653,
2022-02-24 23:59:59,1338.36886491639,c
2022-02-25 00:00:00,1174.3879011592946,
2022-02-25 10:00:00,913.5487548826412,
2022-02-25 10:30:00,929.1357457660183,
2022-02-25 12:00:00,905.4914746381015,
2022-02-25 13:30:00,876.9677005546096,
2022-02-25 15:00:00,942.4521651808725,
2022-02-25 15:30:30,942.4521651808725,
2022-02-25 23:59:59,1001.7802032467837,w
2022-02-28 00:00:00,1083.862928357739,
2022-02-28 10:00:00,1044.0545484359825,
2022-02-28 10:30:00,1087.030181769103,
2022-02-28 12:00:00,1102.3378148907543,
2022-02-28 13:30:00,1013.0058717561976,
2022-02-28 15:00:00,992.0548195485658,
2022-02-28 15:30:30,992.0548195485658,s
2022-02-28 23:59:59,990.1636567636676,c
2022-03-01 00:00:00,1008.7941449439247,
2022-03-01 10:00:00,992.3476997087337,
2022-03-01 10:30:00,1065.8939925748607,
2022-03-01 12:00:00,1001.2351015267818,
2022-03-01 13:30:00,1072.1406171951473,
2022-03-01 15:00:00,1074.381521947652,
2022-03-01 15:30:30,1074.381521947652,
2022-03-01 23:59:59,1018.3726524465378,c
2022-03-02 00:00:00,1055.6866137254158,
2022-03-02 10:00:00,965.9684049524739,
2022-03-02 10:30:00,924.1267885093743,
2022-03-02 12:00:00,906.7347573186494,
2022-03-02 13:30:00,979.6096337078782,
2022-03-02 15:00:00,1003.8155291711603,
2022-03-02 15:30:30,1003.8155291711603,
2022-03-02 23:59:59,1011.5241056360514,c
2022-03-03 00:00:00,845.2843405942551,
2022-03-03 10:00:00,738.6718637544076,
2022-03-03 10:30:00,664.9027105033255,
2022-03-03 12:00:00,663.6140767504243,
2022-03-03 13:30:00,631.2223806382764,
2022-03-03 15:00:00,599.5042764952601,
2022-03-03 15:30:30,599.5042764952601,
2022-03-03 23:59:59,627.6155937129183,c
2022-03-04 00:00:00,644.8815093264459,
2022-03-04 10:00:00,561.3767169628112,
2022-03-04 10:30:00,487.23226476268877,
