date,XMMO_2021_Q3,meta
2021-08-31 15:30:30,143.3021025407542,m
2021-08-31 23:59:59,152.7871269534773,c
2021-09-01 00:00:00,155.563029120376,
2021-09-01 10:00:00,123.03375803212548,
2021-09-01 10:30:00,120.98392488686787,
2021-09-01 12:00:00,103.1465191630356,
2021-09-01 13:30:00,106.4929232266954,
2021-09-01 15:00:00,112.13077627579615,
2021-09-01 15:30:30,112.13077627579615,
2021-09-01 23:59:59,117.08398215589243,c
2021-09-02 00:00:00,97.08742286575382,
2021-09-02 10:00:00,86.38114333005257,
2021-09-02 10:30:00,88.37978277658333,
2021-09-02 12:00:00,85.16039940008137,
2021-09-02 13:30:00,77.40777705980314,
2021-09-02 15:00:00,76.40148438123218,
2021-09-02 15:30:30,76.40148438123218,
2021-09-02 23:59:59,68.15249720114103,c
2021-09-03 00:00:00,84.90919992828432,
2021-09-03 10:00:00,72.76973190689539,
2021-09-03 10:30:00,77.89304525865958,
2021-09-03 12:00:00,49.84478149586712,
2021-09-03 13:30:00,53.23198817735464,
2021-09-03 15:00:00,61.146331102232715,
2021-09-03 15:30:30,61.146331102232715,
2021-09-03 23:59:59,50.740516145175185,w
2021-09-06 00:00:00,50.740516145175185,
2021-09-06 10:00:00,50.740516145175185,
2021-09-06 10:30:00,50.740516145175185,
2021-09-06 12:00:00,50.740516145175185,
2021-09-06 13:30:00,50.740516145175185,
2021-09-06 15:00:00,50.740516145175185,
2021-09-06 15:30:30,50.740516145175185,
2021-09-06 23:59:59,50.740516145175185,c
2021-09-07 00:00:00,59.01441215183443,
2021-09-07 10:00:00,72.66552130175302,
2021-09-07 10:30:00,73.72212368453094,
2021-09-07 12:00:00,47.85690100706001,
2021-09-07 13:30:00,43.155231553290186,
2021-09-07 15:00:00,46.23495678423669,
2021-09-07 15:30:30,46.23495678423669,
2021-09-07 23:59:59,42.7624282243294,c
2021-09-08 00:00:00,19.680190154012635,
2021-09-08 10:00:00,22.945307456512413,
2021-09-08 10:30:00,21.693530098942194,
2021-09-08 12:00:00,33.15244532217285,
2021-09-08 13:30:00,33.61335593640509,
2021-09-08 15:00:00,36.20531419683161,
2021-09-08 15:30:30,36.20531419683161,
2021-09-08 23:59:59,44.009376798823496,c
2021-09-09 00:00:00,25.179693511085045,
2021-09-09 10:00:00,12.497281602560843,
2021-09-09 10:30:00,26.068400107958187,
2021-09-09 12:00:00,32.95316944091943,
2021-09-09 13:30:00,29.709941019461,
2021-09-09 15:00:00,34.414613713884926,
2021-09-09 15:30:30,34.414613713884926,
2021-09-09 23:59:59,36.825709736935345,c
2021-09-10 00:00:00,30.26002556515305,
2021-09-10 10:00:00,3.630905087664971,
2021-09-10 10:30:00,20.354380454336063,
2021-09-10 12:00:00,2.543657669015638,
2021-09-10 13:30:00,1.6238020094419743,
2021-09-10 15:00:00,6.7054299419623815,
2021-09-10 15:30:30,6.7054299419623815,
2021-09-10 23:59:59,0.0,a
2021-09-13 00:00:00,6.385905121426033,
2021-09-13 10:00:00,38.654223291847906,
2021-09-13 10:30:00,31.13819130235584,
2021-09-13 12:00:00,27.16128146373013,
2021-09-13 13:30:00,17.21771414178587,
2021-09-13 15:00:00,23.50675371382543,
2021-09-13 15:30:30,23.50675371382543,
2021-09-13 23:59:59,30.89772372876503,c
2021-09-14 00:00:00,27.488153593460186,
2021-09-14 10:00:00,9.037896714515211,
2021-09-14 10:30:00,-6.196395656481974,
2021-09-14 12:00:00,13.87572539667101,
2021-09-14 13:30:00,29.84716376178776,
2021-09-14 15:00:00,16.082212992299638,
2021-09-14 15:30:30,16.082212992299638,
2021-09-14 23:59:59,7.358727379674704,c
2021-09-15 00:00:00,12.28572051002772,
2021-09-15 10:00:00,51.97707517231935,
2021-09-15 10:30:00,40.20084962215312,
2021-09-15 12:00:00,54.59056066995886,
2021-09-15 13:30:00,70.36046904803955,
2021-09-15 15:00:00,57.916680714743876,
2021-09-15 15:30:30,57.916680714743876,
2021-09-15 23:59:59,62.65337903597274,c
2021-09-16 00:00:00,78.14648127501263,
2021-09-16 10:00:00,101.49726732558354,
2021-09-16 10:30:00,95.2989255577206,
2021-09-16 12:00:00,81.48661952353162,
2021-09-16 13:30:00,82.55678369625281,
2021-09-16 15:00:00,75.20676461207293,
2021-09-16 15:30:30,75.20676461207293,
2021-09-16 23:59:59,49.10955355074455,c
2021-09-17 00:00:00,46.683477772022925,
2021-09-17 10:00:00,59.27893335432645,
2021-09-17 10:30:00,42.5474128135441,
2021-09-17 12:00:00,18.320967460049197,
2021-09-17 13:30:00,-9.250049429981066,
2021-09-17 15:00:00,-17.037319715074574,
2021-09-17 15:30:30,-17.037319715074574,
2021-09-17 23:59:59,0.7580027688815641,e
2021-09-20 00:00:00,-30.800310717121555,
2021-09-20 10:00:00,-51.876300480085796,
2021-09-20 10:30:00,-47.014653034069624,
2021-09-20 12:00:00,-40.06632944461348,
2021-09-20 13:30:00,-35.916164802565525,
2021-09-20 15:00:00,-48.76639013870136,
2021-09-20 15:30:30,-48.76639013870136,
2021-09-20 23:59:59,-29.353842007993066,c
2021-09-21 00:00:00,-20.747892048097665,
2021-09-21 10:00:00,-37.93260003965669,
2021-09-21 10:30:00,-49.0579815893954,
2021-09-21 12:00:00,-74.67278831126713,
2021-09-21 13:30:00,-63.08874884058194,
2021-09-21 15:00:00,-71.92623423482868,
2021-09-21 15:30:30,-71.92623423482868,
2021-09-21 23:59:59,-72.62857193732789,c
2021-09-22 00:00:00,-64.32845615761583,
2021-09-22 10:00:00,-36.78348662228839,
2021-09-22 10:30:00,-50.64086714743446,
2021-09-22 12:00:00,-47.24238360241998,
2021-09-22 13:30:00,-46.347435981834835,
2021-09-22 15:00:00,-48.69249124725011,
2021-09-22 15:30:30,-48.69249124725011,
2021-09-22 23:59:59,-60.20727851084144,c
2021-09-23 00:00:00,-50.84517476699831,
2021-09-23 10:00:00,-11.561582748842328,
2021-09-23 10:30:00,5.405777353826792,
2021-09-23 12:00:00,10.429171629348629,
2021-09-23 13:30:00,16.132990077019574,
2021-09-23 15:00:00,-2.599510521580004,
2021-09-23 15:30:30,-2.599510521580004,
2021-09-23 23:59:59,-2.162581895200491,c
2021-09-24 00:00:00,-9.670128520478341,
2021-09-24 10:00:00,23.863106993171645,
2021-09-24 10:30:00,24.21674015049271,
2021-09-24 12:00:00,27.128489045777176,
2021-09-24 13:30:00,21.66845538502306,
2021-09-24 15:00:00,18.52169471822265,
2021-09-24 15:30:30,18.52169471822265,
2021-09-24 23:59:59,18.247204262640363,w
2021-09-27 00:00:00,52.57055940892076,
2021-09-27 10:00:00,86.22349598410058,
2021-09-27 10:30:00,89.35839663621621,
2021-09-27 12:00:00,90.5284602995658,
2021-09-27 13:30:00,82.6403690225908,
2021-09-27 15:00:00,78.95330404198992,
2021-09-27 15:30:30,78.95330404198992,
2021-09-27 23:59:59,72.7930851316922,c
2021-09-28 00:00:00,101.17173985689978,
2021-09-28 10:00:00,111.0500986230992,
2021-09-28 10:30:00,110.37398557839326,
2021-09-28 12:00:00,135.58144711803797,
2021-09-28 13:30:00,137.0791977445115,
2021-09-28 15:00:00,144.04013938477274,
2021-09-28 15:30:30,144.04013938477274,
2021-09-28 23:59:59,137.26379671653453,c
2021-09-29 00:00:00,140.6240344910819,
2021-09-29 10:00:00,113.89113243145165,
2021-09-29 10:30:00,127.33384649722754,
2021-09-29 12:00:00,139.4486256828573,
2021-09-29 13:30:00,139.8366012746876,
2021-09-29 15:00:00,132.07974468421614,
2021-09-29 15:30:30,132.07974468421614,
2021-09-29 23:59:59,142.9539941435669,c
2021-09-30 00:00:00,140.1075790848252,
2021-09-30 10:00:00,109.24372265370974,
2021-09-30 10:30:00,83.42605578409062,
2021-09-30 12:00:00,89.33527942337618,
2021-09-30 13:30:00,79.88601797016571,
2021-09-30 15:00:00,87.67631518089394,
2021-09-30 15:30:30,87.67631518089394,
2021-09-30 23:59:59,87.06748661928988,c
2021-10-01 00:00:00,99.75396278896636,
2021-10-01 10:00:00,154.05618582785493,
2021-10-01 10:30:00,158.62036066551244,
2021-10-01 12:00:00,143.35842445359535,
2021-10-01 13:30:00,156.45207963343424,
2021-10-01 15:00:00,167.0264287042655,
2021-10-01 15:30:30,167.0264287042655,
2021-10-01 23:59:59,167.72789710936567,w
