date,EU_MSCI_DM_SC_2022_Q1,meta
2021-12-29 00:00:00,661.9899223944143,
2021-12-29 03:30:00,671.5161351659333,
2021-12-29 04:00:00,665.4117901788771,
2021-12-29 06:00:00,666.3920302632773,
2021-12-29 08:00:00,664.7528552590018,
2021-12-29 10:30:00,657.7448365551332,
2021-12-29 11:00:00,665.95276244348,
2021-12-29 23:59:59,684.269477481178,c
2021-12-30 00:00:00,682.750691468427,
2021-12-30 03:30:00,686.7200663547462,
2021-12-30 04:00:00,683.6635243259622,
2021-12-30 06:00:00,688.6456166876588,
2021-12-30 08:00:00,696.0277772628193,
2021-12-30 10:30:00,716.7274508382819,
2021-12-30 11:00:00,711.7028224763749,
2021-12-30 23:59:59,709.3122155583992,c
2021-12-31 00:00:00,716.7361784082846,
2021-12-31 03:30:00,717.4739186293923,
2021-12-31 04:00:00,712.607818951135,
2021-12-31 06:00:00,720.0676378245106,
2021-12-31 08:00:00,720.0676378245106,
2021-12-31 10:30:00,720.0676378245106,
2021-12-31 11:00:00,720.0676378245106,
2021-12-31 23:59:59,725.8331562904192,w
2022-01-03 00:00:00,722.0936104635358,
2022-01-03 03:30:00,714.6126987965104,
2022-01-03 04:00:00,697.9266105265291,
2022-01-03 06:00:00,735.5451704482564,
2022-01-03 08:00:00,736.6144684866948,
2022-01-03 10:30:00,689.7769577709616,
2022-01-03 11:00:00,659.0418333784767,
2022-01-03 23:59:59,675.1365369921758,c
2022-01-04 00:00:00,677.9688254867539,
2022-01-04 03:30:00,625.8226668836819,
2022-01-04 04:00:00,615.9983316442326,
2022-01-04 06:00:00,599.2794557874876,
2022-01-04 08:00:00,551.5658911741946,
2022-01-04 10:30:00,496.27706510949713,
2022-01-04 11:00:00,503.8775991678083,
2022-01-04 23:59:59,491.094401574144,c
2022-01-05 00:00:00,483.37095790405493,
2022-01-05 03:30:00,470.6378684247716,
2022-01-05 04:00:00,482.16601469664084,
2022-01-05 06:00:00,472.2861205864811,
2022-01-05 08:00:00,450.25999903058675,
2022-01-05 10:30:00,440.01265632330166,
2022-01-05 11:00:00,443.35202424817044,
2022-01-05 23:59:59,445.25514432164425,c
2022-01-06 00:00:00,441.7432900463324,
2022-01-06 03:30:00,428.61831030242985,
2022-01-06 04:00:00,429.0924345358336,
2022-01-06 06:00:00,377.35081357186596,
2022-01-06 08:00:00,390.2611073439274,
2022-01-06 10:30:00,378.39331010465725,
2022-01-06 11:00:00,376.73740720124687,
2022-01-06 23:59:59,381.9102199395491,c
2022-01-07 00:00:00,390.883306642281,
2022-01-07 03:30:00,362.2432724356026,
2022-01-07 04:00:00,363.6315710105854,
2022-01-07 06:00:00,346.7480218803384,
2022-01-07 08:00:00,363.5023927781493,
2022-01-07 10:30:00,359.34527132626994,
2022-01-07 11:00:00,358.6258531026451,
2022-01-07 23:59:59,358.20241899342193,w
2022-01-10 00:00:00,340.69216401103665,
2022-01-10 03:30:00,284.8149306114059,
2022-01-10 04:00:00,293.8739991796194,
2022-01-10 06:00:00,306.0998780217481,
2022-01-10 08:00:00,278.9613063519997,
2022-01-10 10:30:00,283.85807739300503,
2022-01-10 11:00:00,276.1078890477951,
2022-01-10 23:59:59,292.50907830515087,c
2022-01-11 00:00:00,306.8580763777048,
2022-01-11 03:30:00,298.35492809767993,
2022-01-11 04:00:00,273.8085052891001,
2022-01-11 06:00:00,268.09491305839106,
2022-01-11 08:00:00,268.41375230670735,
2022-01-11 10:30:00,290.84139124691194,
2022-01-11 11:00:00,288.48621213805484,
2022-01-11 23:59:59,271.1650142800682,c
2022-01-12 00:00:00,274.49463507315204,
2022-01-12 03:30:00,261.3850943491831,
2022-01-12 04:00:00,270.9722385374341,
2022-01-12 06:00:00,277.4937561815192,
2022-01-12 08:00:00,272.5479097312761,
2022-01-12 10:30:00,289.61966341538505,
2022-01-12 11:00:00,303.6713100916004,
2022-01-12 23:59:59,288.7856414945095,c
2022-01-13 00:00:00,287.3886831792838,
2022-01-13 03:30:00,296.1524043766864,
2022-01-13 04:00:00,288.68215240173805,
2022-01-13 06:00:00,290.633728019399,
2022-01-13 08:00:00,293.50807235783566,
2022-01-13 10:30:00,252.16180479426444,
2022-01-13 11:00:00,237.0104201609886,
2022-01-13 23:59:59,214.2491870121905,c
2022-01-14 00:00:00,233.31613197664328,
2022-01-14 03:30:00,198.48226689858188,
2022-01-14 04:00:00,226.60888736684853,
2022-01-14 06:00:00,209.66833617877222,
2022-01-14 08:00:00,211.7827131907851,
2022-01-14 10:30:00,216.22248632026768,
2022-01-14 11:00:00,213.73432274073164,
2022-01-14 23:59:59,210.82536336487024,w
2022-01-17 00:00:00,215.5091300788834,
2022-01-17 03:30:00,212.7550901002884,
2022-01-17 04:00:00,209.3754773983625,
2022-01-17 06:00:00,250.53662767057565,
2022-01-17 08:00:00,222.04313391900976,
2022-01-17 10:30:00,241.26964053383045,
2022-01-17 11:00:00,226.97651315021454,
2022-01-17 23:59:59,228.1653180327917,c
2022-01-18 00:00:00,255.94659567772894,
2022-01-18 03:30:00,225.51647969639043,
2022-01-18 04:00:00,231.5768337933614,
2022-01-18 06:00:00,207.50933590799372,
2022-01-18 08:00:00,187.47193883982584,
2022-01-18 10:30:00,227.73061921098633,
2022-01-18 11:00:00,228.5035423159256,
2022-01-18 23:59:59,232.9028603170423,c
2022-01-19 00:00:00,205.7737700207896,
2022-01-19 03:30:00,192.9073758099282,
2022-01-19 04:00:00,207.2518088248498,
2022-01-19 06:00:00,229.52298055054365,
2022-01-19 08:00:00,244.95800076796704,
2022-01-19 10:30:00,249.91469290266556,
2022-01-19 11:00:00,244.71383969734694,
2022-01-19 23:59:59,252.16648843534733,c
2022-01-20 00:00:00,257.0677563791245,
2022-01-20 03:30:00,219.9357168728398,
2022-01-20 04:00:00,232.4313243082437,
2022-01-20 06:00:00,257.73590973074806,
