date,MXN_FTSE_2021_Q2,meta
2021-04-09 00:00:00,-110.32340354536609,
2021-04-09 10:00:00,-95.35087835897411,
2021-04-09 10:30:00,-73.90547298313686,
2021-04-09 12:00:00,-70.96293902863636,
2021-04-09 13:30:00,-75.18042277331733,
2021-04-09 15:00:00,-74.88753467816969,
2021-04-09 15:30:30,-74.88753467816969,
2021-04-09 23:59:59,-62.697830099397834,w
2021-04-12 00:00:00,-60.34954703252424,
2021-04-12 10:00:00,-46.978644869948766,
2021-04-12 10:30:00,-66.27422628666955,
2021-04-12 12:00:00,-38.44465811594182,
2021-04-12 13:30:00,1.0759392112968271,
2021-04-12 15:00:00,10.044408140000087,
2021-04-12 15:30:30,10.044408140000087,
2021-04-12 23:59:59,18.72931437392981,c
2021-04-13 00:00:00,22.49436695131044,
2021-04-13 10:00:00,23.668340721215827,
2021-04-13 10:30:00,5.144410460600739,
2021-04-13 12:00:00,25.32559546723587,
2021-04-13 13:30:00,-1.5335728531172208,
2021-04-13 15:00:00,5.628785748197515,
2021-04-13 15:30:30,5.628785748197515,
2021-04-13 23:59:59,7.092939490153185,c
2021-04-14 00:00:00,56.25131520098512,
2021-04-14 10:00:00,486.2530531725233,
2021-04-14 10:30:00,348.4180096316986,
2021-04-14 12:00:00,282.25214854371734,
2021-04-14 13:30:00,305.79403544955767,
2021-04-14 15:00:00,336.0021975116633,
2021-04-14 15:30:30,336.0021975116633,
2021-04-14 23:59:59,318.0610191288988,c
2021-04-15 00:00:00,343.4034638126677,
2021-04-15 10:00:00,231.78516635788856,
2021-04-15 10:30:00,221.417275214023,
2021-04-15 12:00:00,174.05964346637484,
2021-04-15 13:30:00,191.28395350017217,
2021-04-15 15:00:00,203.60332871958872,
2021-04-15 15:30:30,203.60332871958872,
2021-04-15 23:59:59,219.99662867339248,c
2021-04-16 00:00:00,227.53061067778344,
2021-04-16 10:00:00,263.8130254495263,
2021-04-16 10:30:00,228.24148171395063,
2021-04-16 12:00:00,269.4592261258449,
2021-04-16 13:30:00,296.61305396369426,
2021-04-16 15:00:00,301.7426771925402,
2021-04-16 15:30:30,301.7426771925402,
2021-04-16 23:59:59,338.2283298884022,w
2021-04-19 00:00:00,349.5852010977733,
2021-04-19 10:00:00,378.8380936923286,
2021-04-19 10:30:00,430.2810519542354,
2021-04-19 12:00:00,448.56632175664254,
2021-04-19 13:30:00,447.8302523364646,
2021-04-19 15:00:00,489.56537184103854,
2021-04-19 15:30:30,489.56537184103854,
2021-04-19 23:59:59,499.4381271723969,c
2021-04-20 00:00:00,485.6086602107489,
2021-04-20 10:00:00,445.8645238110021,
2021-04-20 10:30:00,435.57469125226,
2021-04-20 12:00:00,441.08626822500446,
2021-04-20 13:30:00,423.2052060607757,
2021-04-20 15:00:00,437.259832777876,
2021-04-20 15:30:30,437.259832777876,
2021-04-20 23:59:59,422.3050471744482,c
2021-04-21 00:00:00,440.7823163356261,
2021-04-21 10:00:00,412.08854745333156,
2021-04-21 10:30:00,411.18143351695926,
2021-04-21 12:00:00,376.24124441384083,
2021-04-21 13:30:00,351.31711631998223,
2021-04-21 15:00:00,348.8169025221714,
2021-04-21 15:30:30,348.8169025221714,
