date,PAR_MIGRATION_20220606,meta
2022-04-01 00:00:00,-211.31543258007454,
2022-04-01 10:00:00,-225.7949585263386,
2022-04-01 10:30:00,-213.13040058371658,
2022-04-01 12:00:00,-187.92454538384956,
2022-04-01 13:30:00,-187.30885763522014,
2022-04-01 15:00:00,-188.8764089155939,
2022-04-01 15:30:30,-188.8764089155939,
2022-04-01 23:59:59,-194.43130112547942,w
2022-04-04 00:00:00,-206.18272861908648,
2022-04-04 10:00:00,-194.03469256594886,
2022-04-04 10:30:00,-162.90084150261967,
2022-04-04 12:00:00,-176.37732928509638,
2022-04-04 13:30:00,-169.81144679191135,
2022-04-04 15:00:00,-161.1083370580062,
2022-04-04 15:30:30,-161.1083370580062,
2022-04-04 23:59:59,-168.26205707423176,c
2022-04-05 00:00:00,-173.11882865979123,
2022-04-05 10:00:00,-185.3295326573784,
2022-04-05 10:30:00,-170.61608039517563,
2022-04-05 12:00:00,-167.80723383165702,
2022-04-05 13:30:00,-186.06315564734228,
2022-04-05 15:00:00,-173.43697296621227,
2022-04-05 15:30:30,-173.43697296621227,
2022-04-05 23:59:59,-172.5438069093988,c
2022-04-06 00:00:00,-150.58427660930016,
2022-04-06 10:00:00,-165.98355024720794,
2022-04-06 10:30:00,-174.72120840569335,
2022-04-06 12:00:00,-153.57208230710972,
2022-04-06 13:30:00,-154.33006135201492,
2022-04-06 15:00:00,-156.87229904174697,
2022-04-06 15:30:30,-156.87229904174697,
2022-04-06 23:59:59,-145.49832370313737,c
2022-04-07 00:00:00,-171.74934043861597,
2022-04-07 10:00:00,-154.33334116558606,
2022-04-07 10:30:00,-149.37322765485857,
2022-04-07 12:00:00,-148.79645142260182,
2022-04-07 13:30:00,-142.88941812717468,
2022-04-07 15:00:00,-130.08490985459255,
2022-04-07 15:30:30,-130.08490985459255,
2022-04-07 23:59:59,-125.8487624672047,c
2022-04-08 00:00:00,-149.3804041487292,
2022-04-08 10:00:00,-144.86803303699455,
2022-04-08 10:30:00,-138.60128027124327,
2022-04-08 12:00:00,-118.0618037651723,
2022-04-08 13:30:00,-109.74206834303524,
2022-04-08 15:00:00,-105.08378415357154,
2022-04-08 15:30:30,-105.08378415357154,
2022-04-08 23:59:59,-102.62380834940461,w
2022-04-11 00:00:00,-107.23821889468405,
2022-04-11 10:00:00,-98.53340962331237,
2022-04-11 10:30:00,-108.17382392753206,
2022-04-11 12:00:00,-93.62589005732968,
2022-04-11 13:30:00,-108.02442528179171,
2022-04-11 15:00:00,-114.08679066923168,
2022-04-11 15:30:30,-114.08679066923168,
2022-04-11 23:59:59,-109.2982317913443,c
2022-04-12 00:00:00,-128.15890879218856,
2022-04-12 10:00:00,-106.32577838963346,
2022-04-12 10:30:00,-103.65849869418659,
2022-04-12 12:00:00,-88.62990081155314,
2022-04-12 13:30:00,-77.85360626919083,
2022-04-12 15:00:00,-84.50366757326154,
2022-04-12 15:30:30,-84.50366757326154,
2022-04-12 23:59:59,-79.94739841507868,c
2022-04-13 00:00:00,-94.8161144004658,
2022-04-13 10:00:00,-92.32713275953768,
2022-04-13 10:30:00,-84.55911259305813,
2022-04-13 12:00:00,-81.61109043151606,
2022-04-13 13:30:00,-83.35486978428492,
2022-04-13 15:00:00,-94.76638381633026,
2022-04-13 15:30:30,-94.76638381633026,
2022-04-13 23:59:59,-106.17452100351653,c
2022-04-14 00:00:00,-121.71428266592585,
2022-04-14 10:00:00,-113.69168449291857,
2022-04-14 10:30:00,-87.07751084608336,
2022-04-14 12:00:00,-101.87852376393357,
2022-04-14 13:30:00,-107.30893486944638,
2022-04-14 15:00:00,-115.77266452467154,
2022-04-14 15:30:30,-115.77266452467154,
2022-04-14 23:59:59,-104.96470290008307,c
2022-04-15 00:00:00,-104.96470290008307,
2022-04-15 10:00:00,-104.96470290008307,
2022-04-15 10:30:00,-104.96470290008307,
2022-04-15 12:00:00,-104.96470290008307,
2022-04-15 13:30:00,-104.96470290008307,
2022-04-15 15:00:00,-104.96470290008307,
2022-04-15 15:30:30,-104.96470290008307,
2022-04-15 23:59:59,-104.96470290008307,w
2022-04-18 00:00:00,-117.89091128004955,
2022-04-18 10:00:00,-115.62454101334043,
2022-04-18 10:30:00,-126.48748224497666,
2022-04-18 12:00:00,-135.48694437240886,
2022-04-18 13:30:00,-146.55860312921263,
2022-04-18 15:00:00,-142.11657960395644,
2022-04-18 15:30:30,-142.11657960395644,
2022-04-18 23:59:59,-138.35392160290846,c
2022-04-19 00:00:00,-136.51010277716352,
2022-04-19 10:00:00,-128.96135590626784,
2022-04-19 10:30:00,-140.98071462392608,
2022-04-19 12:00:00,-139.70489594241909,
2022-04-19 13:30:00,-150.51520145226553,
2022-04-19 15:00:00,-165.81869949266817,
2022-04-19 15:30:30,-165.81869949266817,
2022-04-19 23:59:59,-159.29981195907354,c
2022-04-20 00:00:00,-181.0786036611618,
2022-04-20 10:00:00,-221.889449211926,
2022-04-20 10:30:00,-215.29283985487106,
2022-04-20 12:00:00,-232.96221411013963,
2022-04-20 13:30:00,-248.15393554082974,
2022-04-20 15:00:00,-244.16964976881977,
2022-04-20 15:30:30,-244.16964976881977,
2022-04-20 23:59:59,-257.3804645597695,c
2022-04-21 00:00:00,-268.2827001982705,
2022-04-21 10:00:00,-275.8837829208894,
2022-04-21 10:30:00,-288.62972449921085,
2022-04-21 12:00:00,-300.32148910300407,
2022-04-21 13:30:00,-297.1105984652271,
2022-04-21 15:00:00,-270.11252616003253,
2022-04-21 15:30:30,-270.11252616003253,
2022-04-21 23:59:59,-274.03707948374813,c
2022-04-22 00:00:00,-248.45077344574545,
2022-04-22 10:00:00,-236.70669292421772,
2022-04-22 10:30:00,-224.16924752873646,
2022-04-22 12:00:00,-209.44176441634843,
2022-04-22 13:30:00,-198.79730101479723,
2022-04-22 15:00:00,-192.08346674928256,
2022-04-22 15:30:30,-192.08346674928256,
2022-04-22 23:59:59,-197.95427663952458,w
2022-04-25 00:00:00,-176.9045272019381,
2022-04-25 10:00:00,-187.5839277553223,
2022-04-25 10:30:00,-193.88076002140633,
2022-04-25 12:00:00,-190.5781240030781,
2022-04-25 13:30:00,-188.79560943332004,
2022-04-25 15:00:00,-189.7091014987665,
2022-04-25 15:30:30,-189.7091014987665,
2022-04-25 23:59:59,-188.90911870311365,c
2022-04-26 00:00:00,-177.40234843956057,
2022-04-26 10:00:00,-167.99707977801498,
2022-04-26 10:30:00,-156.90131254673335,
2022-04-26 12:00:00,-167.97799929070518,
2022-04-26 13:30:00,-165.69835035560288,
2022-04-26 15:00:00,-160.75208528483657,
2022-04-26 15:30:30,-160.75208528483657,
2022-04-26 23:59:59,-151.5201856804602,c
2022-04-27 00:00:00,-165.75364319195228,
