date,AS_HSTECH_2022_Q3,meta
2022-07-29 00:00:00,144.25091801466408,
2022-07-29 01:00:00,144.25091801466408,
2022-07-29 02:30:00,157.84404152722743,
2022-07-29 03:00:00,155.22065353306107,
2022-07-29 18:30:00,155.22065353306107,
2022-07-29 20:00:00,155.22065353306107,
2022-07-29 23:00:00,155.22065353306107,
2022-07-29 23:59:59,198.54885658571777,w
2022-08-01 00:00:00,156.77853814841592,
2022-08-01 01:00:00,156.77853814841592,
2022-08-01 02:30:00,168.30862007752796,
2022-08-01 03:00:00,148.19729511166588,
2022-08-01 18:30:00,148.19729511166588,
2022-08-01 20:00:00,148.19729511166588,
2022-08-01 23:00:00,131.39167401559507,
2022-08-01 23:59:59,124.41266825810465,c
2022-08-02 00:00:00,99.22179563193959,
2022-08-02 01:00:00,99.22179563193959,
2022-08-02 02:30:00,104.72457262767477,
2022-08-02 03:00:00,128.22733969680314,
2022-08-02 18:30:00,128.22733969680314,
2022-08-02 20:00:00,128.22733969680314,
2022-08-02 23:00:00,181.33540095187436,
2022-08-02 23:59:59,200.7375923886516,c
2022-08-03 00:00:00,236.61922680049986,
2022-08-03 01:00:00,236.61922680049986,
2022-08-03 02:30:00,263.2791202583843,
2022-08-03 03:00:00,268.82890852107033,
2022-08-03 18:30:00,268.82890852107033,
2022-08-03 20:00:00,268.82890852107033,
2022-08-03 23:00:00,273.2647890164999,
2022-08-03 23:59:59,276.5274869333196,c
2022-08-04 00:00:00,290.1622410939864,
2022-08-04 01:00:00,290.1622410939864,
2022-08-04 02:30:00,270.0851708806456,
2022-08-04 03:00:00,276.09168094400604,
2022-08-04 18:30:00,276.09168094400604,
2022-08-04 20:00:00,276.09168094400604,
2022-08-04 23:00:00,207.48577470218095,
2022-08-04 23:59:59,214.13847561327213,c
2022-08-05 00:00:00,202.21470821303274,
2022-08-05 01:00:00,202.21470821303274,
2022-08-05 02:30:00,189.88123622641092,
2022-08-05 03:00:00,178.99961867497188,
2022-08-05 18:30:00,178.99961867497188,
2022-08-05 20:00:00,178.99961867497188,
2022-08-05 23:00:00,178.99961867497188,
2022-08-05 23:59:59,183.84184446837946,w
2022-08-08 00:00:00,151.47222168381506,
2022-08-08 01:00:00,151.47222168381506,
2022-08-08 02:30:00,153.01461656363222,
2022-08-08 03:00:00,145.90296297653617,
2022-08-08 18:30:00,145.90296297653617,
2022-08-08 20:00:00,145.90296297653617,
2022-08-08 23:00:00,170.17430291234166,
2022-08-08 23:59:59,168.7737424319654,c
2022-08-09 00:00:00,151.3502325685978,
2022-08-09 01:00:00,151.3502325685978,
2022-08-09 02:30:00,148.29990823970036,
2022-08-09 03:00:00,143.82463977420832,
2022-08-09 18:30:00,143.82463977420832,
2022-08-09 20:00:00,143.82463977420832,
2022-08-09 23:00:00,104.67088742958663,
2022-08-09 23:59:59,110.01375952114927,c
2022-08-10 00:00:00,121.57913216215877,
2022-08-10 01:00:00,121.57913216215877,
2022-08-10 02:30:00,113.10490999139768,
2022-08-10 03:00:00,140.0354340339328,
2022-08-10 18:30:00,140.0354340339328,
2022-08-10 20:00:00,140.0354340339328,
2022-08-10 23:00:00,66.60590993042308,
2022-08-10 23:59:59,63.87145340938662,c
2022-08-11 00:00:00,56.57025312037126,
2022-08-11 01:00:00,56.57025312037126,
2022-08-11 02:30:00,73.76841224010775,
2022-08-11 03:00:00,72.92324870148138,
2022-08-11 18:30:00,72.92324870148138,
2022-08-11 20:00:00,72.92324870148138,
2022-08-11 23:00:00,57.748654397221685,
2022-08-11 23:59:59,50.87301874129355,c
2022-08-12 00:00:00,34.602882718538126,
2022-08-12 01:00:00,34.602882718538126,
2022-08-12 02:30:00,70.65918294933954,
2022-08-12 03:00:00,66.11810498242016,
2022-08-12 18:30:00,66.11810498242016,
2022-08-12 20:00:00,66.11810498242016,
2022-08-12 23:00:00,66.11810498242016,
2022-08-12 23:59:59,52.38343158850034,w
2022-08-15 00:00:00,51.76446768945118,
2022-08-15 01:00:00,51.76446768945118,
2022-08-15 02:30:00,88.67988296529643,
2022-08-15 03:00:00,85.53849685614637,
2022-08-15 18:30:00,85.53849685614637,
2022-08-15 20:00:00,85.53849685614637,
2022-08-15 23:00:00,66.97162350005271,
2022-08-15 23:59:59,50.61319464614894,c
2022-08-16 00:00:00,68.84925441855592,
2022-08-16 01:00:00,68.84925441855592,
2022-08-16 02:30:00,29.06021373113481,
2022-08-16 03:00:00,0.16369161215448003,
2022-08-16 18:30:00,0.16369161215448003,
2022-08-16 20:00:00,0.16369161215448003,
2022-08-16 23:00:00,-36.34315096178102,
2022-08-16 23:59:59,-40.14007322230293,c
2022-08-17 00:00:00,-23.225115682013552,
2022-08-17 01:00:00,-23.225115682013552,
2022-08-17 02:30:00,-65.71673550446008,
2022-08-17 03:00:00,-70.65875044738254,
2022-08-17 18:30:00,-70.65875044738254,
2022-08-17 20:00:00,-70.65875044738254,
2022-08-17 23:00:00,-81.94711378726652,
2022-08-17 23:59:59,-102.7759770915826,c
2022-08-18 00:00:00,-114.38890838861403,
2022-08-18 01:00:00,-114.38890838861403,
2022-08-18 02:30:00,-100.24758990154123,
2022-08-18 03:00:00,-86.15490992396212,
2022-08-18 18:30:00,-86.15490992396212,
2022-08-18 20:00:00,-86.15490992396212,
2022-08-18 23:00:00,-24.975837632523735,
2022-08-18 23:59:59,5.0143218968268,c
2022-08-19 00:00:00,5.1509594831317145,
2022-08-19 01:00:00,5.1509594831317145,
2022-08-19 02:30:00,-12.592033352052113,
2022-08-19 03:00:00,-24.552937259914415,
2022-08-19 18:30:00,-24.552937259914415,
2022-08-19 20:00:00,-24.552937259914415,
2022-08-19 23:00:00,-24.552937259914415,
2022-08-19 23:59:59,0.0,a
2022-08-22 00:00:00,149.89027650772084,
2022-08-22 01:00:00,149.89027650772084,
2022-08-22 02:30:00,153.66300589255388,
2022-08-22 03:00:00,144.98236062045748,
2022-08-22 18:30:00,144.98236062045748,
2022-08-22 20:00:00,144.98236062045748,
2022-08-22 23:00:00,251.4790995695559,
2022-08-22 23:59:59,255.29451858785905,c
2022-08-23 00:00:00,262.08120016215906,
2022-08-23 01:00:00,262.08120016215906,
2022-08-23 02:30:00,283.0282856186601,
2022-08-23 03:00:00,269.96171971732605,
2022-08-23 18:30:00,269.96171971732605,
2022-08-23 20:00:00,269.96171971732605,
2022-08-23 23:00:00,243.0788828024152,
2022-08-23 23:59:59,271.77319636403,c
2022-08-24 00:00:00,257.1644806823951,
2022-08-24 01:00:00,257.1644806823951,
2022-08-24 02:30:00,254.5739966430225,
2022-08-24 03:00:00,283.2016625069867,
2022-08-24 18:30:00,283.2016625069867,
2022-08-24 20:00:00,283.2016625069867,
2022-08-24 23:00:00,283.2016625069867,
2022-08-24 23:59:59,270.25024354222967,c
2022-08-25 00:00:00,336.2218649774104,
2022-08-25 01:00:00,336.2218649774104,
2022-08-25 02:30:00,357.9597643183169,
2022-08-25 03:00:00,399.4486516273821,
2022-08-25 18:30:00,399.4486516273821,
2022-08-25 20:00:00,399.4486516273821,
2022-08-25 23:00:00,235.9308469685177,
2022-08-25 23:59:59,245.2482715338195,c
2022-08-26 00:00:00,285.72251854573926,
2022-08-26 01:00:00,285.72251854573926,
2022-08-26 02:30:00,289.2199759189201,
2022-08-26 03:00:00,288.87893883340394,
2022-08-26 18:30:00,288.87893883340394,
2022-08-26 20:00:00,288.87893883340394,
2022-08-26 23:00:00,288.87893883340394,
2022-08-26 23:59:59,264.1457273854006,w
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
0,264.1457273854006,
