date,MLPA_2023_Q1,meta
2023-02-17 12:00:00,-23.409757960253273,
2023-02-17 13:30:00,-23.03084307382369,
2023-02-17 15:00:00,-16.2908756281945,
2023-02-17 15:30:30,-16.2908756281945,
2023-02-17 23:59:59,-3.8735995566833026,w
2023-02-20 00:00:00,-3.8735995566833026,
2023-02-20 10:00:00,-3.8735995566833026,
2023-02-20 10:30:00,-3.8735995566833026,
2023-02-20 12:00:00,-3.8735995566833026,
2023-02-20 13:30:00,-3.8735995566833026,
2023-02-20 15:00:00,-3.8735995566833026,
2023-02-20 15:30:30,-3.8735995566833026,
2023-02-20 23:59:59,-3.8735995566833026,c
0,-3.8735995566833026,
0,-3.8735995566833026,
0,-3.8735995566833026,
0,-3.8735995566833026,
0,-3.8735995566833026,
0,-3.8735995566833026,
0,-3.8735995566833026,
0,-3.8735995566833026,
0,-3.8735995566833026,
0,-3.8735995566833026,
0,-3.8735995566833026,
0,-3.8735995566833026,
0,-3.8735995566833026,
0,-3.8735995566833026,
0,-3.8735995566833026,
0,-3.8735995566833026,
2023-02-21 00:00:00,-40.64996913057939,
2023-02-21 10:00:00,-47.78847150314232,
2023-02-21 10:30:00,-35.188850254606905,
2023-02-21 12:00:00,-77.68582406614541,
2023-02-21 13:30:00,-86.44046218867004,
2023-02-21 15:00:00,-91.81328972888866,
2023-02-21 15:30:30,-91.81328972888866,
2023-02-21 23:59:59,-73.07865845283209,c
2023-02-22 00:00:00,-97.57973912605223,
2023-02-22 10:00:00,-82.26774457347142,
2023-02-22 10:30:00,-134.02548492387302,
2023-02-22 12:00:00,-145.04801501017994,
2023-02-22 13:30:00,-138.82558896472153,
2023-02-22 15:00:00,-155.09959146206393,
2023-02-22 15:30:30,-155.09959146206393,
2023-02-22 23:59:59,-151.41033302685344,c
2023-02-23 00:00:00,-205.32971397279448,
2023-02-23 10:00:00,-318.65509872558425,
2023-02-23 10:30:00,-327.9315439103176,
2023-02-23 12:00:00,-333.052513276584,
2023-02-23 13:30:00,-278.64540013410465,
2023-02-23 15:00:00,-316.09833805650874,
2023-02-23 15:30:30,-316.09833805650874,
2023-02-23 23:59:59,-316.388734758925,c
2023-02-24 00:00:00,-340.86226600839177,
2023-02-24 10:00:00,-324.0212366158248,
2023-02-24 10:30:00,-315.49465901773465,
2023-02-24 12:00:00,-262.77061608687836,
2023-02-24 13:30:00,-254.4292567125293,
2023-02-24 15:00:00,-254.38001235899355,
2023-02-24 15:30:30,-254.38001235899355,
2023-02-24 23:59:59,-238.19845700180758,w
2023-02-27 00:00:00,-185.98260656154844,
2023-02-27 10:00:00,-207.80173104363587,
2023-02-27 10:30:00,-193.48203266725716,
2023-02-27 12:00:00,-201.042886706295,
2023-02-27 13:30:00,-196.75113319579918,
2023-02-27 15:00:00,-195.64412291654514,
2023-02-27 15:30:30,-195.64412291654514,
2023-02-27 23:59:59,-179.285377216068,c
2023-02-28 00:00:00,-174.1805557777867,
2023-02-28 10:00:00,-130.65809061311722,
2023-02-28 10:30:00,-105.71875214034253,
2023-02-28 12:00:00,-144.39992373796213,
2023-02-28 13:30:00,-152.62661598217073,
2023-02-28 15:00:00,-164.19759324926065,
2023-02-28 15:30:30,-164.19759324926065,
2023-02-28 23:59:59,-188.6471615567068,e
2023-03-01 00:00:00,-190.5342081689164,
2023-03-01 10:00:00,-185.49950467998838,
2023-03-01 10:30:00,-200.64034119484745,
2023-03-01 12:00:00,-223.83992233550043,
2023-03-01 13:30:00,-219.72379586414763,
2023-03-01 15:00:00,-266.8163755643469,
2023-03-01 15:30:30,-266.8163755643469,
2023-03-01 23:59:59,-264.47251334925204,c
2023-03-02 00:00:00,-269.26827624394866,
2023-03-02 10:00:00,-213.28562892377624,
2023-03-02 10:30:00,-164.55973468232594,
2023-03-02 12:00:00,-183.6005865541681,
2023-03-02 13:30:00,-186.92696884096893,
2023-03-02 15:00:00,-177.31568481614283,
2023-03-02 15:30:30,-177.31568481614283,
2023-03-02 23:59:59,-168.36954579602116,c
2023-03-03 00:00:00,-171.55146772713897,
2023-03-03 10:00:00,-173.67266673735912,
2023-03-03 10:30:00,-144.68758186882042,
2023-03-03 12:00:00,-135.27796225542227,
2023-03-03 13:30:00,-159.17116825044775,
2023-03-03 15:00:00,-127.94704476877246,
2023-03-03 15:30:30,-127.94704476877246,
2023-03-03 23:59:59,-93.8497061328211,w
2023-03-06 00:00:00,-102.34489634725117,
2023-03-06 10:00:00,-104.79601658462025,
2023-03-06 10:30:00,-110.42503334363892,
2023-03-06 12:00:00,-124.27878686605936,
2023-03-06 13:30:00,-138.1875215831011,
2023-03-06 15:00:00,-147.33139663720453,
2023-03-06 15:30:30,-147.33139663720453,
2023-03-06 23:59:59,-137.10817487437907,c
2023-03-07 00:00:00,-133.7734683617375,
2023-03-07 10:00:00,-140.6551168352097,
2023-03-07 10:30:00,-141.44810588088308,
2023-03-07 12:00:00,-150.78965355663865,
2023-03-07 13:30:00,-145.3103224159836,
2023-03-07 15:00:00,-168.6661034923883,
2023-03-07 15:30:30,-168.6661034923883,
2023-03-07 23:59:59,-180.84331359765565,c
2023-03-08 00:00:00,-180.30081973251538,
2023-03-08 10:00:00,-165.84506742856775,
2023-03-08 10:30:00,-178.00638079468445,
2023-03-08 12:00:00,-188.45653822824693,
2023-03-08 13:30:00,-190.83215335346654,
2023-03-08 15:00:00,-189.32964725764077,
2023-03-08 15:30:30,-189.32964725764077,
2023-03-08 23:59:59,-175.43888214223466,c
2023-03-09 00:00:00,-155.46199700859972,
2023-03-09 10:00:00,-149.92155680788858,
2023-03-09 10:30:00,-167.74697589920504,
2023-03-09 12:00:00,-155.71201663857244,
2023-03-09 13:30:00,-143.82452938007668,
2023-03-09 15:00:00,-169.13299388214932,
2023-03-09 15:30:30,-169.13299388214932,
2023-03-09 23:59:59,-188.42944036968925,c
2023-03-10 00:00:00,-193.7786796698773,
2023-03-10 10:00:00,-214.9268540535985,
2023-03-10 10:30:00,-242.69320022755596,
2023-03-10 12:00:00,-181.1939429875929,
2023-03-10 13:30:00,-167.45024287876174,
2023-03-10 15:00:00,-146.84639436391376,
2023-03-10 15:30:30,-146.84639436391376,
2023-03-10 23:59:59,-184.12685906353863,w
2023-03-13 00:00:00,-184.12685906353863,
2023-03-13 10:00:00,-184.12685906353863,
2023-03-13 10:30:00,-184.12685906353863,
2023-03-13 12:00:00,-184.12685906353863,
2023-03-13 13:30:00,-184.12685906353863,
2023-03-13 15:00:00,-184.12685906353863,
2023-03-13 15:30:30,-184.12685906353863,
2023-03-13 23:59:59,-184.12685906353863,c
2023-03-14 00:00:00,-184.12685906353863,
2023-03-14 10:00:00,-184.12685906353863,
2023-03-14 10:30:00,-184.12685906353863,
2023-03-14 12:00:00,-184.12685906353863,
2023-03-14 13:30:00,-184.12685906353863,
2023-03-14 15:00:00,-184.12685906353863,
2023-03-14 15:30:30,-184.12685906353863,
2023-03-14 23:59:59,-184.12685906353863,c
