date,PPA_2022_Q4,meta
2022-11-30 00:00:00,130.26428313863997,
2022-11-30 10:00:00,103.730881135258,
2022-11-30 10:30:00,97.46933366589515,
2022-11-30 12:00:00,76.47181906862616,
2022-11-30 13:30:00,61.515521152276264,
2022-11-30 15:00:00,57.88853467888342,
2022-11-30 15:30:30,57.88853467888342,m
2022-11-30 23:59:59,98.33201018532529,c
2022-12-01 00:00:00,75.41982785845765,
2022-12-01 10:00:00,59.20016768243684,
2022-12-01 10:30:00,70.7159129696058,
2022-12-01 12:00:00,65.01853366962904,
2022-12-01 13:30:00,84.96442047048133,
2022-12-01 15:00:00,76.55303328868857,
2022-12-01 15:30:30,76.55303328868857,
2022-12-01 23:59:59,95.03942941482286,c
2022-12-02 00:00:00,115.62839953940569,
2022-12-02 10:00:00,114.2957696487582,
2022-12-02 10:30:00,118.37091509117174,
2022-12-02 12:00:00,110.70546924482416,
2022-12-02 13:30:00,80.98591196233237,
2022-12-02 15:00:00,71.6486621401503,
2022-12-02 15:30:30,71.6486621401503,
2022-12-02 23:59:59,51.802150308031955,w
2022-12-05 00:00:00,50.586820148243305,
2022-12-05 10:00:00,38.641953850864084,
2022-12-05 10:30:00,53.76775258240629,
2022-12-05 12:00:00,42.471661249878935,
2022-12-05 13:30:00,7.314243079753485,
2022-12-05 15:00:00,6.825239614689647,
2022-12-05 15:30:30,6.825239614689647,
2022-12-05 23:59:59,62.89031045749135,c
2022-12-06 00:00:00,68.27737390608227,
2022-12-06 10:00:00,103.24628047390961,
2022-12-06 10:30:00,116.69388791554933,
2022-12-06 12:00:00,115.39319973221701,
2022-12-06 13:30:00,110.77586980246532,
2022-12-06 15:00:00,110.02243749491703,
2022-12-06 15:30:30,110.02243749491703,
2022-12-06 23:59:59,99.77544637578751,c
2022-12-07 00:00:00,117.44154843876912,
2022-12-07 10:00:00,149.54993457430402,
2022-12-07 10:30:00,152.33622714540263,
2022-12-07 12:00:00,171.90607286297148,
2022-12-07 13:30:00,142.88764531655175,
2022-12-07 15:00:00,142.31033368044118,
2022-12-07 15:30:30,142.31033368044118,
2022-12-07 23:59:59,143.42671992412426,c
2022-12-08 00:00:00,120.0996774174845,
2022-12-08 10:00:00,85.66080712847015,
2022-12-08 10:30:00,109.60530669299283,
2022-12-08 12:00:00,134.20027173593087,
2022-12-08 13:30:00,129.48090058819167,
2022-12-08 15:00:00,136.99281165583596,
2022-12-08 15:30:30,136.99281165583596,
2022-12-08 23:59:59,140.05309026966313,c
2022-12-09 00:00:00,112.0570376104969,
2022-12-09 10:00:00,132.74660114025414,
2022-12-09 10:30:00,131.6639190738313,
2022-12-09 12:00:00,135.88948229049785,
2022-12-09 13:30:00,162.94977101068105,
2022-12-09 15:00:00,158.00218453348583,
2022-12-09 15:30:30,158.00218453348583,
2022-12-09 23:59:59,156.11099866781282,w
2022-12-12 00:00:00,147.1398273216153,
2022-12-12 10:00:00,93.08053931232324,
2022-12-12 10:30:00,98.1496025405972,
2022-12-12 12:00:00,77.11049988359174,
2022-12-12 13:30:00,92.67401599585632,
2022-12-12 15:00:00,112.32341279976346,
2022-12-12 15:30:30,112.32341279976346,
2022-12-12 23:59:59,89.96066689162198,c
2022-12-13 00:00:00,48.598264617034275,
2022-12-13 10:00:00,127.78066137824416,
2022-12-13 10:30:00,103.36841457880215,
2022-12-13 12:00:00,103.48725002223446,
2022-12-13 13:30:00,103.26946931614731,
2022-12-13 15:00:00,81.77981629508825,
2022-12-13 15:30:30,81.77981629508825,
2022-12-13 23:59:59,92.4164554512317,c
2022-12-14 00:00:00,66.31846074398203,
2022-12-14 10:00:00,112.06065595873824,
2022-12-14 10:30:00,117.49971765442604,
2022-12-14 12:00:00,121.56425276670845,
2022-12-14 13:30:00,92.6579246092717,
2022-12-14 15:00:00,120.02667325960654,
2022-12-14 15:30:30,120.02667325960654,
2022-12-14 23:59:59,107.65421615375291,c
2022-12-15 00:00:00,141.04773216787393,
2022-12-15 10:00:00,142.7882871326604,
2022-12-15 10:30:00,131.24142697987236,
2022-12-15 12:00:00,141.25988310347074,
2022-12-15 13:30:00,140.4212564594738,
2022-12-15 15:00:00,149.4222035879196,
2022-12-15 15:30:30,149.4222035879196,
2022-12-15 23:59:59,156.7169463593462,c
2022-12-16 00:00:00,194.77426531310414,
2022-12-16 10:00:00,209.2045389153936,
2022-12-16 10:30:00,218.9678437653554,
2022-12-16 12:00:00,208.69014162281812,
2022-12-16 13:30:00,205.578539840294,
2022-12-16 15:00:00,185.77383012918568,
2022-12-16 15:30:30,185.77383012918568,q
2022-12-16 23:59:59,181.08248551561172,w
2022-12-19 00:00:00,156.27519476904308,
2022-12-19 10:00:00,130.20908222647665,
2022-12-19 10:30:00,149.27847626785038,
2022-12-19 12:00:00,120.54941932291875,
2022-12-19 13:30:00,96.04233357247098,
2022-12-19 15:00:00,120.19145607944596,
2022-12-19 15:30:30,120.19145607944596,
2022-12-19 23:59:59,121.22544841781806,c
2022-12-20 00:00:00,112.19634421551268,
2022-12-20 10:00:00,127.27036817404777,
2022-12-20 10:30:00,121.46258559765877,
2022-12-20 12:00:00,83.84436199677542,
2022-12-20 13:30:00,78.72030684399465,
2022-12-20 15:00:00,73.82279403679505,
2022-12-20 15:30:30,73.82279403679505,
2022-12-20 23:59:59,68.95602546351607,c
2022-12-21 00:00:00,52.848329905531685,
2022-12-21 10:00:00,15.463731092471406,
2022-12-21 10:30:00,-18.483328707456675,
2022-12-21 12:00:00,-31.12069144897853,
2022-12-21 13:30:00,0.01713634026782529,
2022-12-21 15:00:00,1.1519769579714776,
2022-12-21 15:30:30,1.1519769579714776,
2022-12-21 23:59:59,0.0,a
2022-12-22 00:00:00,10.733461371804564,
2022-12-22 10:00:00,67.45091864170442,
2022-12-22 10:30:00,71.44502843892258,
2022-12-22 12:00:00,91.9296591407938,
2022-12-22 13:30:00,80.37406344727188,
2022-12-22 15:00:00,65.19142678978574,
2022-12-22 15:30:30,65.19142678978574,s
2022-12-22 23:59:59,86.5628917428567,c
2022-12-23 00:00:00,88.13954279291957,
2022-12-23 10:00:00,115.5497978670174,
2022-12-23 10:30:00,128.41826807980246,
2022-12-23 12:00:00,127.59934795633991,
2022-12-23 13:30:00,129.81913466924,
