date,KBE_2022_Q2,meta
2022-05-20 00:00:00,68.32200576008174,
2022-05-20 10:00:00,68.13310764760814,
2022-05-20 10:30:00,68.45420001496421,
2022-05-20 12:00:00,61.286618948000445,
2022-05-20 13:30:00,32.27578102547368,
2022-05-20 15:00:00,31.709049739926613,
2022-05-20 15:30:30,31.709049739926613,
2022-05-20 23:59:59,40.27223157577109,w
2022-05-23 00:00:00,65.98549013172703,
2022-05-23 10:00:00,52.168958041848576,
2022-05-23 10:30:00,50.69653864478937,
2022-05-23 12:00:00,54.792518508683116,
2022-05-23 13:30:00,52.882193860941136,
2022-05-23 15:00:00,63.61961604417264,
2022-05-23 15:30:30,63.61961604417264,
2022-05-23 23:59:59,53.55568215746646,c
2022-05-24 00:00:00,23.970588304283112,
2022-05-24 10:00:00,-21.560599015403042,
2022-05-24 10:30:00,-2.716057945276603,
2022-05-24 12:00:00,14.385496891435494,
2022-05-24 13:30:00,-8.79242847209916,
2022-05-24 15:00:00,-6.21128574076161,
2022-05-24 15:30:30,-6.21128574076161,
2022-05-24 23:59:59,5.003579323022322,c
2022-05-25 00:00:00,-5.807505545734685,
2022-05-25 10:00:00,-12.92800893838232,
2022-05-25 10:30:00,10.495783563868457,
2022-05-25 12:00:00,19.48211826473991,
2022-05-25 13:30:00,16.462261833021117,
2022-05-25 15:00:00,24.09313600534142,
2022-05-25 15:30:30,24.09313600534142,
2022-05-25 23:59:59,21.747050816294006,c
2022-05-26 00:00:00,-15.209012914429351,
2022-05-26 10:00:00,3.437946783649366,
2022-05-26 10:30:00,27.330422276131273,
2022-05-26 12:00:00,34.31210485519624,
2022-05-26 13:30:00,30.05147923643524,
2022-05-26 15:00:00,11.386623469201481,
2022-05-26 15:30:30,11.386623469201481,
2022-05-26 23:59:59,23.32070855893403,c
2022-05-27 00:00:00,39.05602854190916,
2022-05-27 10:00:00,65.2612152164661,
2022-05-27 10:30:00,59.196947668790294,
2022-05-27 12:00:00,45.8238168166681,
2022-05-27 13:30:00,30.292104163843234,
2022-05-27 15:00:00,33.71614354834904,
2022-05-27 15:30:30,33.71614354834904,
2022-05-27 23:59:59,57.5803195556979,w
2022-05-30 00:00:00,57.5803195556979,
2022-05-30 10:00:00,57.5803195556979,
2022-05-30 10:30:00,57.5803195556979,
2022-05-30 12:00:00,57.5803195556979,
2022-05-30 13:30:00,57.5803195556979,
2022-05-30 15:00:00,57.5803195556979,
2022-05-30 15:30:30,57.5803195556979,
2022-05-30 23:59:59,57.5803195556979,c
2022-05-31 00:00:00,92.73065866515377,
2022-05-31 10:00:00,85.2553797671168,
2022-05-31 10:30:00,71.39064054887108,
2022-05-31 12:00:00,94.44409447133832,
2022-05-31 13:30:00,91.59835116016392,
2022-05-31 15:00:00,82.00792098385095,
2022-05-31 15:30:30,82.00792098385095,s
2022-05-31 23:59:59,79.69576832614334,c
2022-06-01 00:00:00,81.65764921519447,
2022-06-01 10:00:00,63.832489487978926,
2022-06-01 10:30:00,55.713173821090706,
2022-06-01 12:00:00,39.34448676602683,
2022-06-01 13:30:00,32.81116774191014,
2022-06-01 15:00:00,22.646177767792025,
2022-06-01 15:30:30,22.646177767792025,
2022-06-01 23:59:59,17.928244591573517,c
2022-06-02 00:00:00,1.8381085747862471,
2022-06-02 10:00:00,52.55667862424488,
2022-06-02 10:30:00,47.11769787166634,
2022-06-02 12:00:00,77.15699755304453,
2022-06-02 13:30:00,110.86489928154481,
2022-06-02 15:00:00,104.19820720803153,
2022-06-02 15:30:30,104.19820720803153,
2022-06-02 23:59:59,111.848510245789,c
2022-06-03 00:00:00,85.04320189772518,
2022-06-03 10:00:00,98.08486462066487,
2022-06-03 10:30:00,74.86799716570185,
2022-06-03 12:00:00,66.20988959088228,
2022-06-03 13:30:00,77.64128238248529,
2022-06-03 15:00:00,86.79159923370533,
2022-06-03 15:30:30,86.79159923370533,
2022-06-03 23:59:59,76.09393688564168,w
2022-06-06 00:00:00,96.69851545526426,
2022-06-06 10:00:00,87.4035098913825,
2022-06-06 10:30:00,94.09082517714133,
2022-06-06 12:00:00,100.77293153209804,
2022-06-06 13:30:00,62.026588366382555,
2022-06-06 15:00:00,60.03254431472184,
2022-06-06 15:30:30,60.03254431472184,
2022-06-06 23:59:59,64.55059307812357,c
2022-06-07 00:00:00,8.722862293474364,
2022-06-07 10:00:00,34.60250075385787,
2022-06-07 10:30:00,57.7448688196019,
2022-06-07 12:00:00,43.96170877530959,
2022-06-07 13:30:00,19.497640728045567,
2022-06-07 15:00:00,14.348745313363395,
2022-06-07 15:30:30,14.348745313363395,u
2022-06-07 23:59:59,45.19041658911843,c
2022-06-08 00:00:00,52.71647419735541,
2022-06-08 10:00:00,61.30831429263544,
2022-06-08 10:30:00,56.40432915879882,
2022-06-08 12:00:00,64.25463882371596,
2022-06-08 13:30:00,54.92531178129035,
2022-06-08 15:00:00,53.428406700768576,
2022-06-08 15:30:30,53.428406700768576,
2022-06-08 23:59:59,38.15811726421137,c
2022-06-09 00:00:00,38.43162554629788,
2022-06-09 10:00:00,4.200103193068287,
2022-06-09 10:30:00,-0.42128409683709833,
2022-06-09 12:00:00,-23.03278148051932,
2022-06-09 13:30:00,-35.139639668725565,
2022-06-09 15:00:00,-38.704905694606126,
2022-06-09 15:30:30,-38.704905694606126,
2022-06-09 23:59:59,-38.8728562765033,c
2022-06-10 00:00:00,-55.23091182960589,
2022-06-10 10:00:00,-52.94149374960658,
2022-06-10 10:30:00,-53.06958369847327,
2022-06-10 12:00:00,-46.617870325539045,
2022-06-10 13:30:00,-40.14277352882182,
2022-06-10 15:00:00,-23.63851461349229,
2022-06-10 15:30:30,-23.63851461349229,
2022-06-10 23:59:59,0.0,a
2022-06-13 00:00:00,-94.09836145985999,
2022-06-13 10:00:00,-68.28704156185906,
2022-06-13 10:30:00,-91.13044977073166,
2022-06-13 12:00:00,-77.6900925133606,
2022-06-13 13:30:00,-79.8435195925971,
2022-06-13 15:00:00,-82.38830067947485,
2022-06-13 15:30:30,-82.38830067947485,
2022-06-13 23:59:59,-80.59429201086773,c
2022-06-14 00:00:00,-90.29548173965817,
2022-06-14 10:00:00,-98.33765502585634,
2022-06-14 10:30:00,-126.65898157297495,
2022-06-14 12:00:00,-102.69110409719532,
2022-06-14 13:30:00,-66.88963306289337,
2022-06-14 15:00:00,-62.01768010625982,
2022-06-14 15:30:30,-62.01768010625982,
2022-06-14 23:59:59,-58.00075337846495,c
2022-06-15 00:00:00,-73.01165586158403,
2022-06-15 10:00:00,-51.114296036528955,
2022-06-15 10:30:00,-55.02909775233114,
2022-06-15 12:00:00,-45.47765596500632,
2022-06-15 13:30:00,-52.87580890957035,
2022-06-15 15:00:00,-56.125588125257465,
2022-06-15 15:30:30,-56.125588125257465,
2022-06-15 23:59:59,-61.01381665415069,c
2022-06-16 00:00:00,-72.84238751513512,
2022-06-16 10:00:00,-47.857432229854865,
2022-06-16 10:30:00,-40.35078217094632,
2022-06-16 12:00:00,-44.81704643160175,
2022-06-16 13:30:00,-30.91425932226757,
2022-06-16 15:00:00,-33.006525599886615,
2022-06-16 15:30:30,-33.006525599886615,
2022-06-16 23:59:59,-33.55606536637977,c
2022-06-17 00:00:00,-42.864910270825376,
2022-06-17 10:00:00,-27.4925511854362,
2022-06-17 10:30:00,-44.05767377753297,
2022-06-17 12:00:00,-63.43516871733071,
2022-06-17 13:30:00,-73.4913054702212,
2022-06-17 15:00:00,-95.24249043907282,
2022-06-17 15:30:30,-95.24249043907282,
2022-06-17 23:59:59,-144.46545438797187,e
2022-06-20 00:00:00,-144.46545438797187,
2022-06-20 10:00:00,-144.46545438797187,
2022-06-20 10:30:00,-144.46545438797187,
2022-06-20 12:00:00,-144.46545438797187,
2022-06-20 13:30:00,-144.46545438797187,
2022-06-20 15:00:00,-144.46545438797187,
2022-06-20 15:30:30,-144.46545438797187,
2022-06-20 23:59:59,-144.46545438797187,c
2022-06-21 00:00:00,-131.18079976746486,
2022-06-21 10:00:00,-70.02958376689107,
2022-06-21 10:30:00,-82.3142497023281,
2022-06-21 12:00:00,-99.87758112119995,
2022-06-21 13:30:00,-90.44507099807392,
2022-06-21 15:00:00,-112.07276850164816,
2022-06-21 15:30:30,-112.07276850164816,
2022-06-21 23:59:59,-122.64002851586109,c
2022-06-22 00:00:00,-128.83900681366845,
2022-06-22 10:00:00,-120.3808711258235,
2022-06-22 10:30:00,-139.11749509619113,
2022-06-22 12:00:00,-133.84875720914516,
2022-06-22 13:30:00,-139.71843891871112,
2022-06-22 15:00:00,-132.35109139404193,
2022-06-22 15:30:30,-132.35109139404193,
2022-06-22 23:59:59,-138.94832605643256,c
2022-06-23 00:00:00,-134.08321729270966,
2022-06-23 10:00:00,-122.44357622820105,
2022-06-23 10:30:00,-134.6645078724316,
2022-06-23 12:00:00,-126.09819275185505,
2022-06-23 13:30:00,-144.06794099556078,
2022-06-23 15:00:00,-132.05665128373198,
2022-06-23 15:30:30,-132.05665128373198,
2022-06-23 23:59:59,-111.84419940705472,c
2022-06-24 00:00:00,-116.11787192525365,
2022-06-24 10:00:00,-88.73493999580442,
2022-06-24 10:30:00,-78.03172805285563,
2022-06-24 12:00:00,-81.66837952834463,
2022-06-24 13:30:00,-97.22822571930415,
2022-06-24 15:00:00,-94.33599360493655,
2022-06-24 15:30:30,-94.33599360493655,
2022-06-24 23:59:59,-99.78977970981448,w
2022-06-27 00:00:00,-67.58723437161792,
2022-06-27 10:00:00,-115.7068599772186,
2022-06-27 10:30:00,-122.92656580611903,
2022-06-27 12:00:00,-110.22515389431213,
2022-06-27 13:30:00,-131.9430893842847,
2022-06-27 15:00:00,-115.7129335802829,
2022-06-27 15:30:30,-115.7129335802829,
2022-06-27 23:59:59,-106.27396164372699,c
2022-06-28 00:00:00,-80.86155424982157,
2022-06-28 10:00:00,-108.58723565706454,
2022-06-28 10:30:00,-122.25003806783918,
2022-06-28 12:00:00,-140.48172036314037,
2022-06-28 13:30:00,-135.88067996218,
2022-06-28 15:00:00,-134.62269794979147,
2022-06-28 15:30:30,-134.62269794979147,
2022-06-28 23:59:59,-140.51509205021517,c
2022-06-29 00:00:00,-113.16837877531016,
2022-06-29 10:00:00,-150.99366069884746,
2022-06-29 10:30:00,-159.8116301893739,
2022-06-29 12:00:00,-154.04552136654456,
2022-06-29 13:30:00,-148.40699740774613,
2022-06-29 15:00:00,-151.2173998021549,
2022-06-29 15:30:30,-151.2173998021549,
2022-06-29 23:59:59,-140.8995400789372,c
2022-06-30 00:00:00,-157.47777028007067,
2022-06-30 10:00:00,-189.86200962134865,
2022-06-30 10:30:00,-187.8543896922651,
2022-06-30 12:00:00,-145.73456990329652,
2022-06-30 13:30:00,-148.7282634712468,
2022-06-30 15:00:00,-161.15618193078296,
2022-06-30 15:30:30,-161.15618193078296,
2022-06-30 23:59:59,-154.6558661102182,c
2022-07-01 00:00:00,-125.55776713974443,
2022-07-01 10:00:00,-152.7909546788921,
2022-07-01 10:30:00,-157.72208545376753,
2022-07-01 12:00:00,-169.51563157964154,
2022-07-01 13:30:00,-168.465392012633,
2022-07-01 15:00:00,-175.62628472072106,
2022-07-01 15:30:30,-175.62628472072106,
2022-07-01 23:59:59,-187.16254125217205,w
