date,MTECH_2022_Q2,meta
2022-05-20 00:00:00,380.41375023546584,
2022-05-20 10:00:00,357.45388396136684,
2022-05-20 10:30:00,352.7440629494803,
2022-05-20 12:00:00,326.08406400652416,
2022-05-20 13:30:00,287.2909183219413,
2022-05-20 15:00:00,301.38851017340926,
2022-05-20 15:30:30,301.38851017340926,
2022-05-20 23:59:59,323.7919563407445,w
2022-05-23 00:00:00,315.3012866581542,
2022-05-23 10:00:00,276.7069673970625,
2022-05-23 10:30:00,264.94472382441734,
2022-05-23 12:00:00,283.87959271553075,
2022-05-23 13:30:00,290.2393128669676,
2022-05-23 15:00:00,294.6309446788478,
2022-05-23 15:30:30,294.6309446788478,
2022-05-23 23:59:59,299.4992343200304,c
2022-05-24 00:00:00,269.1382513437601,
2022-05-24 10:00:00,209.4340849978194,
2022-05-24 10:30:00,214.44975726670492,
2022-05-24 12:00:00,246.85598821947832,
2022-05-24 13:30:00,219.26679613149247,
2022-05-24 15:00:00,196.85421136407496,
2022-05-24 15:30:30,196.85421136407496,
2022-05-24 23:59:59,199.84098219990193,c
2022-05-25 00:00:00,171.473668362796,
2022-05-25 10:00:00,211.10822156792477,
2022-05-25 10:30:00,246.20082749659773,
2022-05-25 12:00:00,227.79561471834094,
2022-05-25 13:30:00,242.32476231162437,
2022-05-25 15:00:00,251.37892892783344,
2022-05-25 15:30:30,251.37892892783344,
2022-05-25 23:59:59,235.34464375587527,c
2022-05-26 00:00:00,162.184046723049,
2022-05-26 10:00:00,220.26962630914264,
2022-05-26 10:30:00,235.92104932599312,
2022-05-26 12:00:00,253.38902854796038,
2022-05-26 13:30:00,279.70263884257747,
2022-05-26 15:00:00,264.8435715256848,
2022-05-26 15:30:30,264.8435715256848,
2022-05-26 23:59:59,265.5768900521243,c
2022-05-27 00:00:00,282.7299238259378,
2022-05-27 10:00:00,292.7781803746621,
2022-05-27 10:30:00,310.7139395201348,
2022-05-27 12:00:00,296.59040783652176,
2022-05-27 13:30:00,302.5305935120018,
2022-05-27 15:00:00,314.0319847540419,
2022-05-27 15:30:30,314.0319847540419,
2022-05-27 23:59:59,314.14146589448455,w
2022-05-30 00:00:00,314.14146589448455,
2022-05-30 10:00:00,314.14146589448455,
2022-05-30 10:30:00,314.14146589448455,
2022-05-30 12:00:00,314.14146589448455,
2022-05-30 13:30:00,314.14146589448455,
2022-05-30 15:00:00,314.14146589448455,
2022-05-30 15:30:30,314.14146589448455,
2022-05-30 23:59:59,314.14146589448455,c
2022-05-31 00:00:00,285.5282320972825,
2022-05-31 10:00:00,270.88567073175113,
2022-05-31 10:30:00,280.98081051251637,
2022-05-31 12:00:00,282.879401987572,
2022-05-31 13:30:00,284.8084647330445,
2022-05-31 15:00:00,303.732314111854,
2022-05-31 15:30:30,303.732314111854,s
2022-05-31 23:59:59,317.2930004200866,c
2022-06-01 00:00:00,324.82114788002946,
